SupplierTitle,AmazonTitle,EAN_clean,EAN_OnPage_clean,ASIN,SupplierPrice_incVAT,SellingPrice_incVAT,NetProfit,ROI,sales,TitleMatch,MatchCategory
Santa Claus - Hot Water Bottle & Knitted Cover,"BENJEN Compressed Air Duster-150000RPM Electric Air Duster for Cleaning Keyboard & PC Infinitely Adjustable Speed Cordless Turbo Fan Turbo Dryer Blower for Car, Air Bed, Outdoors, Home.",5025572072533,799849156305,B0DTF2ZC17,1.332,27.06,13.730000000000002,827.1084337349398,50,0.23376623376623376,LOW_CONFIDENCE
Juliet Candlestick - Electroplate Gold Glass (13cm),"Aigostar 2000W Electric Fan Heater, Energy Efficient Space Heater with Remote Control, 70° Oscillation, 4 Modes, 24H Timer, Overheat & Tip-Over Protection - Silent Ceramic Heater for Home/Bedroom",5056519255887,,B0F7R9GN9X,4.104,53.99,31.86291666666666,802.5923593618807,100,0.17073170731707318,LOW_CONFIDENCE
Gold Christmas - Napkin - Gin - Foiled,"UGEARS Hogwarts Castle Harry Potter 3D Puzzle - 3D Wooden Model Kits for Adults to Build - Building Kit Hobbies for Men, Wood Brain Teaser Games DIY Set, 3D Wooden Puzzles for Adults",5055995982775,,B0D4R7BSDJ,3.54,47.99,28.082916666666662,802.3690476190476,100,0.21818181818181817,LOW_CONFIDENCE
Arundel Open Rose Blue,"Preserved Real Rose Gift Box with I Love You Necklace, Handmade Eternal Rose Flower Gifts for Mum Mother Women Wife Girlfriend Her on Mothers Day, Birthday, Anniversary, Valentines Day, Christmas",5055977318264,,B09CV2GFW3,1.284,23.99,12.962916666666665,800.1800411522632,200,0.11059907834101383,LOW_CONFIDENCE
Celia Rose Peach (71cm),Mydome Light Switch Timer – Police Approved Retro Fit Timer Switch - A No Wiring Home Security Lighting & Burglar Deterrent,5055977033037,,B00YA95TZI,2.208,32.99,18.56791666666667,776.900278940028,200,0.136986301369863,LOW_CONFIDENCE
"Holly, Cone & Red Apple Snowy Pick",Boao 12 Pieces Pine Snowy Flower Picks Artificial Holly Red Berry Pine Cone Picks Fake Berries Pine Cones for Christmas Crafts Party Festive Home Decor 11 Inch Flexible Stems,5056814407561,,B07ZVH69Z5,1.188,23.99,11.781666666666665,765.04329004329,50,0.15384615384615385,LOW_CONFIDENCE
Promo White Bear T-shirt Medium - Fits (21 cm / 8 inch) Bear,Safety First Aid Group Workplace First Aid Kit British Standard (Small 1-25 Persons) Wall Mountable with Inspection Tags and Extra Plasters,5053154800489,5037331032108,B09P5D1GZ9,2.028,35.94,16.999999999999996,758.9285714285712,50,0.20100502512562815,LOW_CONFIDENCE
Caramel Latex Balloon 10inch (Pack of 100),Defender Pro-TEC Key Safe - Police Preferred Specification - Wall Mounted Outdoor Key Lock Box - Push Button Combination Key Cabinet Waterproof Cover - Fits Up To 10 Keys - Police Accredited,8680838572836,,B0CF5ZYN9S,3.948,49.95,29.13125000000001,758.6263020833337,300,0.16379310344827586,LOW_CONFIDENCE
Terracotta Latex Balloon 10inch (Pack of 100),Defender Pro-TEC Key Safe - Police Preferred Specification - Wall Mounted Outdoor Key Lock Box - Push Button Combination Key Cabinet Waterproof Cover - Fits Up To 10 Keys - Police Accredited,8680838576261,,B0CF5ZYN9S,3.948,49.95,29.13125000000001,758.6263020833337,300,0.14468085106382977,LOW_CONFIDENCE
Happy 2nd Birthday Banner,"Mould King V8 Engine Building Blocks Sets, 10171 MOC Scale Model Kit with Battery and Motor, Collectible Set for Adults, Construction Toys for Teens(487 Pcs)",5201184911327,,B0DL47ZJR2,3.876,48.99,28.511250000000004,754.2658730158731,100,0.13186813186813187,LOW_CONFIDENCE
White Sparkle Finish Poinsettia Pick (24cm),DONYER POWER Convector Radiator Heater 2000W Room Heating with Adjustable Thermostat,5056814426876,,B0773HXND3,1.188,27.49,11.58833333333333,752.4891774891772,400,0.2047244094488189,LOW_CONFIDENCE
180cm Pine and Cone Garland with Snow,"Marco Paul 6ft Luxury Snow-Flocked Christmas Garland - Battery Powered Pre-Lit Artificial Garland with 25 Warm White LEDs, Pine Cones & Berries - 180cm Thick Indoor Winter Garland for Fireplace",5056814430286,5056713281033,B0FX2XHFRH,2.904,38.99,22.237916666666667,748.7514029180697,50,0.24347826086956523,LOW_CONFIDENCE
Fisher Price Circus Giant Personalisable Banner,"EDURINO Robin Starter Set - Numbers, Shapes Games, Early Math Skills, Counting & Addition - Educational Toy for Kids 4+ - Includes 1 x Robin, Ergonomic Pen, App Access, Handwriting, Interactive",13051388485,,B0CGBQ2Z73,1.704,26.99,14.737916666666663,748.1175972927241,100,0.24166666666666667,LOW_CONFIDENCE
Colour In Christmas Canvas Bag (Assorted),Giiffu 12PCS Drawstrings Christmas Bags Assorted Sizes - Reusable Canvas Bags for Christmas Presents - Xmas Holiday Burlap Gift Bag with Gift Tag - Cloth Santa Sacks for Gift Wrapping & Storage,5015302168261,,B0D5431BVS,1.8,29.99,15.191666666666666,741.0569105691058,100,0.28205128205128205,LOW_CONFIDENCE
Best Dad Ever Bottle Bag,"Airlab 2X Large Microfibre Car Cleaning Cloths 90x60cm XXL, 500GSM Dual-Sided Drying Towels for Auto Detailing, Motorcycles Polishing, Vehicles Washing, Lint-Free Streak-Free Highly Absorbent",5050565366634,,B09KZ2D3HN,0.78,18.99,8.774999999999999,731.2499999999998,100,0.027906976744186046,LOW_CONFIDENCE
Ribbon Shredder,"Bonsaii 10-Sheet Home Shredder, Cross-Cut Paper Shredder, Shreds Credit Cards/Staples/Clips, Small Office Shredder Machine with 21L Wastebasket & Transparent Window, Black (C209-D Upgrade Version)",5055370636590,,B07G2W1JZW,3.156,40.56,23.140000000000004,727.6729559748429,200,0.11374407582938388,LOW_CONFIDENCE
Red Tealight Cone,"LETINE Soywax Tea Lights Candles Bulk 24 Pack, 4 Hour White Tea Lights Long Burning, Unscented Tealights for Wedding, Party Centerpieces Halloween Christmas",,,B0FBWDVL5P,0.228,11.99,5.342916666666667,722.0157657657659,800,0.18497109826589594,LOW_CONFIDENCE
Booja-Booja Hazelnut Crunch Chocolate Truffles (92g),"Booja - Booja, Hazelnut Crunch Two Vegan Chocolate Truffle Packs (Pack of 16)",5060002043035,,B085YCM3LS,1.5,25.99,12.918333333333331,717.6851851851851,50,0.7596899224806202,HIGH_LIKELIHOOD
Dusky Purple Velvet Ribbon (38mm x 20m),"WAGNER Universal Sprayer W 590 FLEXiO - Electric Paint Sprayer for Wall & Ceiling/Wood & Metal paint - interior and exterior usage, covers 15m² - 6 min, 1300 ml/ 800 ml capacity, 630 W",5056519230150,4004025083167,B01BUDJ6TG,11.988,129.99,75.01500000000001,711.7172675521823,100,0.08968609865470852,LOW_CONFIDENCE
28cm Plush Handing Reindeer (Assorted),Christmas Stuffed Animal Cute Plush Moose Reindeer Stuffed Animal for Baby Boys Girls Home Bedroom Party Decoration,5050565758200,,B09FLJJZCV,0.768,16.99,8.434583333333332,708.7885154061623,50,0.3137254901960784,MODERATE_CONFIDENCE
Light & Sound Animal Torch (2 Assorted),"Pup Go 2-Pack Wild Animal & SeaWorld Torch and Projector for Kids Ages 3 4 5 6 7 Years Old, 6 Discs and 48 Images, Ideal Toys for Boys, Cool Kids Torch, Educational Science Kits for Toddlers and Child",5012866022794,,B0D6V9672M,0.78,16.99,8.424583333333333,702.048611111111,100,0.04184100418410042,LOW_CONFIDENCE
Kids Christmas Plates (Pk6),Christmas Xmas Kids 6 Piece Reusable Dinner Set - Plate/Bowl/Cup/Knife/Fork/Spoon - Childrens Dinnerware Tableware Cutlery Set,5012128621840,,B0DHLN7Z63,1.032,18.99,9.63125,683.0673758865247,100,0.2222222222222222,LOW_CONFIDENCE
Kids Christmas Plates (Pk6),Christmas Xmas Kids 6 Piece Reusable Dinner Set - Plate/Bowl/Cup/Knife/Fork/Spoon - Childrens Dinnerware Tableware Cutlery Set,5012128617355,,B0DHLN7Z63,1.032,18.99,9.63125,683.0673758865247,100,0.2222222222222222,LOW_CONFIDENCE
Rose Gold Hand Tie Bag (19x25cm),"Larcenciel Women's Clutches, Glitter Rhinestone Evening Clutch Bag Handbag for Women w/Detachable Chain, Bling Rose Gold Ladies Crossbody Bag, Diamante Shoulder Bag for Wedding, Prom, Party 20x5x10cm",5056349214757,,B0CR1GCSXD,0.504,13.99,6.529583333333334,673.1529209621993,50,0.19047619047619047,LOW_CONFIDENCE
Age 6 Unisex Birthday Latex Balloons (6 Pks Of 8 Balloons),"Divoom Timebox Evo Pixel Art Bluetooth Speaker with App Control, Creative LED Speaker & Alarm Clock, DIY Pixel Display, Perfect Thanksgiving & Xmas Present for Teens, Great for Christmas Decor",5055579165037,,B07H7L1PLD,4.788,49.99,30.51833333333333,672.2099853157122,400,0.152,LOW_CONFIDENCE
Red Explosion Box (Assorted Designs),"Explosion Gift Box, 5 Layer Explosion Box, Surprise Boxes with Tape and Bow Ribbon, Scrapbooking Boxes, Creative Surprise Container‌ for Birthday, Valentine's Day, Anniversary, Christmas (Red)",5037241239925,,B0FGPXKZ5M,0.348,12.49,5.597083333333334,666.3194444444445,200,0.18421052631578946,LOW_CONFIDENCE
Man Cave Neon Sign,"YuanDian Man Cave Neon Sign, Neon Lights for Gamer Room Wall Decor, Gift Ideas for Boys Game Nephew Men Teen Son Grandson",5050565737878,,B0CC28TR39,1.284,23.99,10.721666666666666,661.8312757201645,50,0.2589928057553957,LOW_CONFIDENCE
Arundel Open  Rose Yellow,Newcastle Pint Glass,5055977318400,,B0BG8XD59D,1.452,21.95,11.377916666666668,646.4725378787879,100,0.2222222222222222,LOW_CONFIDENCE
Kids 3pk Plain Sock - Black 27-30 / 9-12,"Baby Dino Musical Stuffed Animal Toys for 0-3-6-9-12 Months，Infant Dinosaur Tummy Time Toys with Crinkle Sound Paper,Teether，Textures & Rattles for Newborn Boys Girls Birthday Gifts，Blue",5055442154533,,B0DWDWH5MZ,1.38,22.98,10.870000000000005,639.4117647058825,50,0.09734513274336283,LOW_CONFIDENCE
Novelty Yes Button On Blister Card,THICK FIBER Root Touch Up & Hairline Powder with Brush 4g – Covers Grey Roots & Thinning Hair – Sweat & Water Resistant – Hair Concealer for Bald Spots & Fill-In (Black) for Women & Men,5037241265566,628634501313,B0CGS2P7NP,0.78,17.0,7.646666666666667,637.2222222222222,500,0.182648401826484,LOW_CONFIDENCE
Hanging Bauble Gift Bag (Large),"Agoer Christmas Kraft Gift Bags 12 Pack, 6 Designs Xmas Paper Bags with Handles,Mixed Sizes (S/M/L) Christmas Goody Treat Candy Bags for Halloween Xmas Gift Wrapping and Party Supplies",5056519287215,,B0FM2FCVW4,0.636,15.99,6.845000000000001,633.7962962962963,100,0.17674418604651163,LOW_CONFIDENCE
Dusky Green Velvet Ribbon (15mm x 20m),Belaco Oil Filled Radiators 11 Fins Portable Electric Heater Adjustable Thermostat Control 3 Heat Settings Portable Heater Overheat Protection 2500W Energy Efficient Heavy-Duty Castor,5056519229970,5060598911466,B09MZDW551,4.188000000000001,52.86,25.520000000000007,631.6831683168318,200,0.19909502262443438,LOW_CONFIDENCE
Christmas Felt Santa Hat,100 x Festive/Christmas/Xmas Felt Santa Hats - Bulk Buy - Traditional Holiday Party Costume Accessories,5053189047200,,B00P6MO4U4,1.392,20.99,10.747916666666669,628.5331384015594,200,0.3779527559055118,MODERATE_CONFIDENCE
Santa Stop Here Sign,"Christow Light Up Santa Stop Here Sign, Outdoor Christmas Path Stake Decoration, Flashing Multi Coloured LED, Battery Operated with Timer (63cm)",5053189043073,5031470246709,B098PKS7ZS,0.84,19.99,7.688333333333333,615.0666666666667,500,0.24390243902439024,LOW_CONFIDENCE
Novelty - Novelty Christmas Day Badges,"Creality 3D Printer Tool Kit Pro 74PCS, Model Post-Processing Tool, Nozzle Cleaning Set, Finishing, Deburring, Removing Tools including Cleaning Needles, Tweezers, Knifies, Suitable for All 3D Printer",5055995981068,,B0CRGGS3GQ,3.84,40.99,22.874583333333337,609.9888888888889,100,0.025210084033613446,LOW_CONFIDENCE
Badminton Set (Assorted),"EasyGo Badminton Set, with Net, 4 Racket, 4 Birdies, Portable Storage Box, for Backyards, Outdoor Games",5056283878640,762849335636,B0F4KK61TJ,3.084,39.99,18.905,605.9294871794872,200,0.33070866141732286,MODERATE_CONFIDENCE
Buckingham Rose Light Pink,Newcastle Beer Mats x9,5055977343686,,B09C8VQ1NT,0.66,14.36,6.661666666666667,605.6060606060606,50,0.2916666666666667,LOW_CONFIDENCE
Amaya Candlestick- Electroplate Gold Glass (20cm),"Aigostar 2000W Electric Fan Heater, Energy Efficient Space Heater with Remote Control, 70° Oscillation, 4 Modes, 24H Timer, Overheat & Tip-Over Protection - Silent Ceramic Heater for Home/Bedroom",5056519256082,,B0F7R9GN9X,5.58,53.99,30.632916666666663,589.0945512820512,100,0.16393442622950818,LOW_CONFIDENCE
Essential Cream Peony Bouquet,"WESEARY Wireless 2.4GHz Gaming Headset for PS5, PS4, Mac, Switch, Mobile, Gaming Headphones with Crystal-Clear ENC Mic, Bluetooth 5.4, Ultra-Low Latency, Stereo Bluetooth Headset for PC",5056721838977,721820110730,B0FPGF1M99,2.352,29.99,14.751666666666663,587.7158034528552,200,0.1588785046728972,LOW_CONFIDENCE
Festive Penguin Game,"Electric Train Sets for Boys Girls Metal Alloy Christmas Trains Toys Steam Locomotive, Passenger Carriages, Tracks, Light & Sounds Rechargeable Birthday Gifts for Kids 3 4 5 6 7 8 + Years Old Red…",5034566993600,,B0B1ZGCVYN,5.892,59.99,31.951666666666664,585.1953601953602,200,0.16666666666666666,LOW_CONFIDENCE
Dark Green Embossed Poinsettia Pick (28cm),Velvet Christmas Poinsettia Dark Green Pack of 6 Artificial Magnolia Flower Ornaments Picks Stems for Christmas Tree Decorations,5056814430699,,B0BV5MBQLY,1.188,19.99,8.988333333333332,583.6580086580085,50,0.24705882352941178,LOW_CONFIDENCE
Dark Green Sparkle Poinsettia Pick (24cm),Velvet Christmas Poinsettia Dark Green Pack of 6 Artificial Magnolia Flower Ornaments Picks Stems for Christmas Tree Decorations,5056814438411,,B0BV5MBQLY,1.188,19.99,8.988333333333332,583.6580086580085,50,0.2485207100591716,LOW_CONFIDENCE
Easter Spring Toy (Assorted Designs),"The Original Slinky Walking Spring Toy, Metal Slinky, Easter Basket Stuffers, Toys for 3 Year Old Girls and Boys, Party Favors, Fidget Toys (1-Pack/New, New/Multi-Color)",5016064091910,,B091N33DR6,0.24,10.6,4.348333333333334,579.7777777777778,100,0.1951219512195122,LOW_CONFIDENCE
Red Hamper Box Large 44cm,10 Pcs Red Baskets For Gifts Empty 30 x 26 x 10.5cm Gift Basket Hamper Kit Thick Kraft Gift Basket Wine Basket for Baby Shower Wedding Christmas Birthday Snacks Farmers Market,5055977023922,,B0FN7F78Q5,2.388,32.98,14.67333333333333,577.6902887139106,50,0.19,LOW_CONFIDENCE
Pomegranate Noir Body Care,Jo Malone Pomegranate Noir Body Creme 1.7oz/50ml New,5010792754697,690251058983,B07924ZBS1,3.42,38.1,19.540000000000003,574.7058823529412,50,0.6410256410256411,HIGH_LIKELIHOOD
Badminton Two Player Set,"Carlton Nanomax Pro Ti Badminton Set, 2 Player Set with Rackets, Carry Cover & Shuttles",5050565546265,,B0FQK4M4VR,2.7,29.99,16.032916666666665,572.6041666666666,50,0.3963963963963964,MODERATE_CONFIDENCE
Boys 2 Pack of Cosy Socks with Grippers Assorted Designs,"Baby Dino Musical Stuffed Animal Toys for 0-3-6-9-12 Months，Infant Dinosaur Tummy Time Toys with Crinkle Sound Paper,Teether，Textures & Rattles for Newborn Boys Girls Birthday Gifts，Blue",5020133113076,,B0C59GH76B,1.584,22.98,10.700000000000005,572.1925133689841,50,0.2892561983471074,LOW_CONFIDENCE
Cross Stitch Christmas Party Cupcake Cases and Toppers,Misichao Stainless Steel Snack Boxes with 4 Compartments | Reusable Snack Containers Small Bento Lunch Box for Kids Adults Divided Meal Prep Containers for School Work and Travel 2 Pack,5050565175434,,B0DHSRQ3SN,1.188,17.99,8.792916666666665,570.9686147186145,50,0.28451882845188287,LOW_CONFIDENCE
Black Deco Web Ribbon (70mm x 20m),"LED Desk Lamp with Swing Arm for Home Office, 1200LM Dimmable Desk Light for Study, Reading, Adjustable Table Lamp Task Light for Home Working, Desktop Lighting for Video Calls Streaming",5056519222124,,B0DN9FQFX6,5.148,56.09,27.581666666666678,569.8691460055098,300,0.09090909090909091,LOW_CONFIDENCE
Brown Honey Serenity Votive (7cm x 6cm),"AILE Blood Glucose Test Kit for Diabetes: 100 Glucometer Strips, 100 Lancets, 1 Meter for Home Use Portable Blood Sugar Monitor Testing Kits Diabetics Meter - UK Glucometer (W33)",5055977052410,792936899840,B0FCSHSJ2D,0.996,18.02,7.846666666666667,568.5990338164252,100,0.1935483870967742,LOW_CONFIDENCE
Valentia Candlestick - Electroplate Gold Glass (23cm),"Aigostar 2000W Electric Fan Heater, Energy Efficient Space Heater with Remote Control, 70° Oscillation, 4 Modes, 24H Timer, Overheat & Tip-Over Protection - Silent Ceramic Heater for Home/Bedroom",5056519256099,,B0F7R9GN9X,5.819999999999999,53.99,30.43291666666666,563.5725308641975,100,0.1774193548387097,LOW_CONFIDENCE
Jumbo Christmas Bag (Assorted),Allruyee 38pcs Christmas Bags Drawstring Gift Wrapping Bags Assorted Sizes Small Medium Large Jumbo Xmas Goody Goody Treat Bag with Tags for Party Favors Present Wrapping,5012128616792,,B0FMQCB4DC,1.032,17.99,7.821666666666664,554.7281323877066,50,0.24,LOW_CONFIDENCE
Baby Pink Butterfly Place Cards (x10),"Music Theory Key Concepts Wheel, Guitar, Piano, Accelerated Learning Tool, Understand Chords, Scales, Keys - FAST! No Music Reading Needed. New for 2025.",5055141690479,,B0DTBVMRSS,0.492,11.99,5.122916666666668,533.6371527777779,50,0.2,LOW_CONFIDENCE
White Frosted Velvet Poinsettia Stem (70x20cm),Velvet Christmas Poinsettia 6pcs White Artificial Magnolia Flowers Picks Stems for Christmas Tree Decorations,5056814439296,,B09DVYCT2K,1.344,19.99,8.85833333333333,530.4391217564868,50,0.3225806451612903,MODERATE_CONFIDENCE
Manicure Set (5 Piece),"MANSCAPED® Shears 3.0, 5-Piece Precision Men’s Nail Grooming Travel Kit, Stainless Steel Manicure Set with Fingernail & Toenail Clippers, Nail File, Slant Tip Tweezers, Cuticle Scissors, Travel Case",5015302718961,810040572609,B0CDNT3PH2,1.116,18.0,7.820000000000001,528.3783783783784,800,0.17272727272727273,LOW_CONFIDENCE
Unicorn Dough Set,"Jiosdo Dough Tools Age 3+ and Cutters, 53 Pcs Dough Tools Sets for Kids Toddlers, Plastic Accessories Clay Extruders Rollers Molds with Storage Box, Creation Educational Toy Gift Set",5056283833328,793420053434,B0B3RTLF5C,1.284,19.99,8.55833333333333,528.2921810699586,50,0.12060301507537688,LOW_CONFIDENCE
Essential White Weeping Cherry Blossom,"WESEARY Wireless 2.4GHz Gaming Headset for PS5, PS4, Mac, Switch, Mobile, Gaming Headphones with Crystal-Clear ENC Mic, Bluetooth 5.4, Ultra-Low Latency, Stereo Bluetooth Headset for PC",5056519267781,721820110730,B0FPGF1M99,2.64,29.99,14.511666666666668,527.6969696969697,200,0.17937219730941703,LOW_CONFIDENCE
Chapel Candle (26.5cm x 60mm),Belaco Oil Filled Radiators 11 Fins Portable Electric Heater Adjustable Thermostat Control 3 Heat Settings Portable Heater Overheat Protection 2500W Energy Efficient Heavy-Duty Castor,4031052196270,5060598911466,B09MZDW551,5.052,52.86,24.800000000000004,521.0084033613447,200,0.04716981132075472,LOW_CONFIDENCE
Pencils & Novelty Erasers,"64 PCS Novelty Pencil and Rubber Set,32 Cute Rubbers Erasers for Kids & 32 Triangle Pencils for Kids,Fun Stationery Set Makes a Great for School Class (Triangle Pencil)",5026619590140,,B0CLX4KKBJ,0.192,9.98,3.686666666666668,519.2488262910799,50,0.19689119170984457,LOW_CONFIDENCE
Preschool Vehicles (6 Asstd),Wooden Toys Car Transporter Toy with 4 Cars Wooden Toys 2 3 Year Old Toy Cars for Toddlers Gifts for 3 Year Olds Boys Girls,5050565362438,,B0D6RK49W8,1.116,16.14,7.542500000000001,509.6283783783785,700,0.17218543046357615,LOW_CONFIDENCE
Large Cherub Candle Decoration In Pvc Gift Box With Ribbon 4asst (Assorted Designs),"GloBrite Guardian Angel Candle Holders | Tea Lights Candles & Holders | Flickering Led Candle, Angel Ornament Christmas Table Centrepiece | Tea Candles Christmas Decorations",5050565254429,5059059042283,B09JCFVZHR,0.756,14.99,6.011666666666668,509.46327683615823,200,0.1875,LOW_CONFIDENCE
Green Christmas Trees Gift Box (19 x 12 x 9cm),"LATERN 24Pcs Christmas Treat Boxes, 15CM x 9CM Cardboard Candy Cookie Box Plaid Santa Elf Snowman Elk Gingerbread Xmas Gift Box with Handle for Holiday Thanksgiving Xmas Party (4 Patterns)",,,B0FJ8W2B19,0.468,12.99,4.785000000000002,509.0425531914895,50,0.2905982905982906,LOW_CONFIDENCE
Silver Candle Holders,"Silver Candle Holders Set of 6, Tall Taper Silver Candlestick Holders, Two Pairs of Each Size, for 3/4-Inch Pillar Candle Decorations, Mantels, Weddings, Dinner Parties, Table Centerpieces",5056283839276,,B0CXP12KBN,1.8,20.99,10.407916666666669,507.7032520325204,50,0.20095693779904306,LOW_CONFIDENCE
Cerise Holographic Curling Ribbon,K&F CONCEPT 49mm Black Diffusion 1/4 Filter Mist Soft Glow Diffuser Lens Filters(Nano-K Series),8001565353466,,B0BPSG34CR,1.668,19.99,9.80958333333333,505.6486254295532,50,0.078125,LOW_CONFIDENCE
Sweets Party Popping Candy,"Mega Popping Candy Bundle | 28Pcs Variety Box Including Every Flavour | Strawberry, Apple, Blue Raspberry, Cherry, Orange | Fizz Wiz, Tango, Slush Puppy & More | Letterbox Sized",5023274045886,,B0F8VYYB4K,0.492,9.99,4.835000000000002,503.6458333333336,200,0.15763546798029557,LOW_CONFIDENCE
Farm Tractor  (Assorted Designs),Toyland® Pack of 6 Die Cast Metal Farm Tractor & Implements Set - Approx. 5cm - 4 Assorted Designs - 1 Chosen at Random,5016064058685,5030005163818,B084YTSGR5,0.648,13.99,5.468333333333334,501.6819571865444,50,0.3973509933774834,MODERATE_CONFIDENCE
Silver Pine Cone Pick 50cm (Pack of 12),Belaco Oil Filled Radiators 11 Fins Portable Electric Heater Adjustable Thermostat Control 3 Heat Settings Portable Heater Overheat Protection 2500W Energy Efficient Heavy-Duty Castor,5056519265282,5060598911466,B09MZDW551,5.28,52.86,24.610000000000003,497.1717171717172,200,0.17117117117117117,LOW_CONFIDENCE
Photobooth Sign,Mydome Light Switch Timer – Police Approved Retro Fit Timer Switch - A No Wiring Home Security Lighting & Burglar Deterrent,5055977322605,,B00YA95TZI,3.588,32.99,17.417916666666667,492.0315442561205,200,0.11594202898550725,LOW_CONFIDENCE
