EAN,EAN_OnPage,InList?,ASIN,SupplierTitle,AmazonTitle,SupplierURL,AmazonURL,bought_in_past_month,fba_seller_count,fbm_seller_count,total_offer_count,SupplierPrice_incVAT,SupplierPrice_exVAT,SellingPrice_incVAT,ReferralFee,FBAFee,PrepHouseFee,OutputVAT,InputVAT,NetProceeds,HMRC,NetProfit,ROI,Breakeven,ProfitMargin,NEWproit,NEWROi
5.06007E+12,6.09333E+11,FALSE,B0DH62626H,Lipice Pink Sheen Gloss Enriched Lip Balm,Glow Reviver Lip Oil Glimmer - Candy Coded,https://www.poundwholesale.co.uk/lipice-pink-sheen-gloss-enriched-lip-balm,https://www.amazon.co.uk/dp/B0DH62626H,800,Available (see Keepa data),Available (see Keepa data),6,0.708,0.59,7.98,0.64,1.5,0.55,1.33,0.656,3.92,-0.656,3.37,295.6140351,3.936,42.23057644,3.488,341.2915851
5.03867E+12,,FALSE,B08S5NV76M,Marksman Nitrile-Coated Red Polyester Work Gloves Xl,"Straame Pack of 12 or 24 Black Safety Work Gloves, Outdoors PU and Nylon Non-Slip Work Handling Gloves, Good Dexterity Firm Grip Protective Working Gloves Size (Pack of 12 Pair's, L)",https://www.poundwholesale.co.uk/marksman-nitrile-coated-red-polyester-work-gloves-xl,https://www.amazon.co.uk/dp/B08S5NV76M,800,,,,0.672,0.56,9.95,1.24375,2.8,0.55,1.658333333,1.03075,3.687916667,-1.03075,3.137916667,282.6951952,6.1845,31.53685092,3.249916667,325.6429526
5.03867E+12,,FALSE,B08S5NV76M,Marksman Nitrile-Coated Red Polyester Work Gloves Medium,"Straame Pack of 12 or 24 Black Safety Work Gloves, Outdoors PU and Nylon Non-Slip Work Handling Gloves, Good Dexterity Firm Grip Protective Working Gloves Size (Pack of 12 Pair's, L)",https://www.poundwholesale.co.uk/marksman-nitrile-coated-red-polyester-work-gloves-medium,https://www.amazon.co.uk/dp/B08S5NV76M,800,,,,0.672,0.56,9.95,1.24375,2.8,0.55,1.658333333,1.03075,3.687916667,-1.03075,3.137916667,282.6951952,6.1845,31.53685092,3.249916667,325.6429526
5.03867E+12,,FALSE,B08S5NV76M,Marksman Nitrile-Coated Red Polyester Work Gloves Large,"Straame Pack of 12 or 24 Black Safety Work Gloves, Outdoors PU and Nylon Non-Slip Work Handling Gloves, Good Dexterity Firm Grip Protective Working Gloves Size (Pack of 12 Pair's, L)",https://www.poundwholesale.co.uk/marksman-nitrile-coated-red-polyester-work-gloves-large,https://www.amazon.co.uk/dp/B08S5NV76M,800,,,,0.696,0.58,9.95,1.24375,2.8,0.55,1.658333333,1.03475,3.667916667,-1.03475,3.117916667,275.9218289,6.2085,31.3358459,3.233916667,318.926693
5.03867E+12,,FALSE,B08S5NV76M,Marksman PU Coated Work Gloves Small,"Straame Pack of 12 or 24 Black Safety Work Gloves, Outdoors PU and Nylon Non-Slip Work Handling Gloves, Good Dexterity Firm Grip Protective Working Gloves Size (Pack of 12 Pair's, L)",https://www.poundwholesale.co.uk/7-13g-black-nylon-black-smooth-finish,https://www.amazon.co.uk/dp/B08S5NV76M,800,,,,0.708,0.59,9.95,1.24375,2.8,0.55,1.658333333,1.03675,3.657916667,-1.03675,3.107916667,272.624269,6.2205,31.23534338,3.225916667,315.6474234
5.05325E+12,5.06099E+12,FALSE,B0DLGR5T1N,Nuage Aloe Vera Moisturising Men's Shave Gel 200ml,"Harry's Shave Gel, Formulated with an Aloe Enriched Formula, 3 pack (6.7oz)",https://www.poundwholesale.co.uk/nuage-aloe-vera-moisturising-men-s-shave-gel-200ml,https://www.amazon.co.uk/dp/B0DLGR5T1N,800,,,1,1.236,1.03,12.75,1.91,3.04,0.55,2.125,1.306,4.645,-1.306,4.095,259.1772152,7.836,32.11764706,4.301,313.0276565
5.03867E+12,,FALSE,B08S5NV76M,Marksman Nitrile-Coated Black Polyester Work Gloves Xl,"Straame Pack of 12 or 24 Black Safety Work Gloves, Outdoors PU and Nylon Non-Slip Work Handling Gloves, Good Dexterity Firm Grip Protective Working Gloves Size (Pack of 12 Pair's, L)",https://www.poundwholesale.co.uk/marksman-nitrile-coated-black-polyester-work-gloves-xl,https://www.amazon.co.uk/dp/B08S5NV76M,800,,,,0.78,0.65,9.95,1.24375,2.8,0.55,1.658333333,1.04875,3.597916667,-1.04875,3.047916667,253.9930556,6.2925,30.63232831,3.177916667,297.0015576
5.03867E+12,,FALSE,B08S5NV76M,Marksman Nitrile-Coated Black Polyester Work Gloves Medium,"Straame Pack of 12 or 24 Black Safety Work Gloves, Outdoors PU and Nylon Non-Slip Work Handling Gloves, Good Dexterity Firm Grip Protective Working Gloves Size (Pack of 12 Pair's, L)",https://www.poundwholesale.co.uk/marksman-nitrile-coated-black-polyester-work-gloves-medium,https://www.amazon.co.uk/dp/B08S5NV76M,800,,,,0.78,0.65,9.95,1.24375,2.8,0.55,1.658333333,1.04875,3.597916667,-1.04875,3.047916667,253.9930556,6.2925,30.63232831,3.177916667,297.0015576
2.01903E+12,,FALSE,B0D62XTVT8,Diy Jewellery Bottle Bead Sets Assorted CDU 24pc,"Friendship Bracelet Making Kit – 2 Box Set Seed Beads, – DIY Jewelry Making Set– Includes 28 Colors of Glass, Letter Beads, Gold Spacers, and String – Great for Friendship Bracelets",https://www.poundwholesale.co.uk/diy-jewellery-bottle-bead-sets-assorted-cdu-24pc,https://www.amazon.co.uk/dp/B0D62XTVT8,800,Available (see Keepa data),,1,0.66,0.55,8.99,1.35,2.42,0.55,1.498333333,0.974,3.171666667,-0.974,2.621666667,238.3333333,5.844,29.16203189,2.731666667,275.9259259
5.05618E+12,,FALSE,B0D4Z8TMB4,Lisseau Luxury Bath Mitt,Love Cocobo | Exfoliating Glove | Eco PLASTIC FREE Body Scrub Mitt | Dead Skin Exfoliator | Tan Remover | Shower Body Exfoliator Mitts | Targets Keratosis Pilaris Ingrown Hair | Kessa Gloves | 2Pcs,https://www.poundwholesale.co.uk/lisseau-luxury-bath-mitt,https://www.amazon.co.uk/dp/B0D4Z8TMB4,800,Available (see Keepa data),,1,0.816,0.68,7.5,0.6,1.52,0.55,1.25,0.67,3.45,-0.67,2.9,235.7723577,4.02,38.66666667,3.036,277.5137112
5.03867E+12,5.06071E+12,FALSE,B08S5NV76M,Marksman Builders Grip Latex Gloves Size 8,"Straame Pack of 12 or 24 Black Safety Work Gloves, Outdoors PU and Nylon Non-Slip Work Handling Gloves, Good Dexterity Firm Grip Protective Working Gloves Size (Pack of 12 Pair's, L)",https://www.poundwholesale.co.uk/marksman-builders-grip-latex-gloves-size-8,https://www.amazon.co.uk/dp/B08S5NV76M,800,Available (see Keepa data),Available (see Keepa data),3,1.104,0.92,9.95,0.8,2.7,0.55,1.658333333,0.994,3.871666667,-0.994,3.321666667,225.9637188,5.964,33.38358459,3.505666667,272.6023847
5.02209E+12,,FALSE,B0825K9SB8,Plastic Storage Box With Lid Extra Large 70L,"BANKERS BOX 4x 10L Plastic Storage Boxes with Lids. ProStore Super Strong Stackable Plastic Storage Boxes (14 x 34 x 21.5cm), Made in the UK, Clear",https://www.poundwholesale.co.uk/plastic-storage-box-with-lid-extra-large-70-ltr,https://www.amazon.co.uk/dp/B0825K9SB8,800,,,,7.296,6.08,33.99,4.24875,2.8,0.55,5.665,2.73575,15.19625,-2.73575,14.64625,220.9087481,16.4145,43.08987938,15.86225,292.9857776
5.03867E+12,,FALSE,B08S5NV76M,Marksman Latex Coated Work Gloves Xl,"Straame Pack of 12 or 24 Black Safety Work Gloves, Outdoors PU and Nylon Non-Slip Work Handling Gloves, Good Dexterity Firm Grip Protective Working Gloves Size (Pack of 12 Pair's, L)",https://www.poundwholesale.co.uk/marksman-latex-coated-work-gloves-xl,https://www.amazon.co.uk/dp/B08S5NV76M,800,,,,1.02,0.85,9.95,1.24375,2.8,0.55,1.658333333,1.08875,3.397916667,-1.08875,2.847916667,203.422619,6.5325,28.62227806,3.017916667,245.3590786
5.03867E+12,,FALSE,B08S5NV76M,Marksman Latex Coated Work Gloves Medium,"Straame Pack of 12 or 24 Black Safety Work Gloves, Outdoors PU and Nylon Non-Slip Work Handling Gloves, Good Dexterity Firm Grip Protective Working Gloves Size (Pack of 12 Pair's, L)",https://www.poundwholesale.co.uk/marksman-latex-coated-work-gloves-medium,https://www.amazon.co.uk/dp/B08S5NV76M,800,,,,1.02,0.85,9.95,1.24375,2.8,0.55,1.658333333,1.08875,3.397916667,-1.08875,2.847916667,203.422619,6.5325,28.62227806,3.017916667,245.3590786
5.03867E+12,,FALSE,B08S5NV76M,Marksman Latex Coated Work Gloves Large,"Straame Pack of 12 or 24 Black Safety Work Gloves, Outdoors PU and Nylon Non-Slip Work Handling Gloves, Good Dexterity Firm Grip Protective Working Gloves Size (Pack of 12 Pair's, L)",https://www.poundwholesale.co.uk/nat-rubber-coated-palm-gloves,https://www.amazon.co.uk/dp/B08S5NV76M,800,,,,1.02,0.85,9.95,1.24375,2.8,0.55,1.658333333,1.08875,3.397916667,-1.08875,2.847916667,203.422619,6.5325,28.62227806,3.017916667,245.3590786
5.05618E+12,,FALSE,B0B795TXW1,Cooper & Pals Assorted Cat Toy,"Kitty Kurlz Cat Toys for Indoor Kitten & Adult Cats – Magic Accordion Scratcher Board, Curly Scratch Ring, Enrichment Play Track with Ball, Flexible Kurls for Outdoor or Indoor Fun",https://www.poundwholesale.co.uk/cooper-pals-assorted-cat-toy,https://www.amazon.co.uk/dp/B0B795TXW1,800,Available (see Keepa data),,1,0.72,0.6,8.99,1.35,2.7,0.55,1.498333333,1.04,2.841666667,-1.04,2.291666667,199.2753623,6.24,25.49128661,2.411666667,234.1423948
5.05628E+12,5.70202E+12,FALSE,B0DWF1N45H,Rowan Little Green Fingers Kids Garden Tool Set 3pc Assorted Colours,"LEGO Star Wars: Ahsoka Death Trooper & Night Trooper Battle Pack, Small Gift for Boys, Girls and Any Fans Aged 6 Years Old and Over, Dropship Building Toy for Kids, 4 Characters with Blasters 75412",https://www.poundwholesale.co.uk/rowan-little-green-fingers-kids-garden-tool-set-3pc-assorted-colours,https://www.amazon.co.uk/dp/B0DWF1N45H,800,Available (see Keepa data),Available (see Keepa data),26,3.3,2.75,17.98,2.7,2.94,0.55,2.996666667,1.788,6.593333333,-1.788,6.043333333,183.1313131,10.728,33.6114201,6.593333333,239.7575758
5.06008E+12,1.92233E+11,FALSE,B07FF3R4XQ,Bingo Board,"Amazon Basics Hardboard Clipboard - 6-Pack, Brown",https://www.poundwholesale.co.uk/bingo-board,https://www.amazon.co.uk/dp/B07FF3R4XQ,800,,,6,0.588,0.49,8.95,1.34,3.35,0.55,1.491666667,1.146,2.278333333,-1.146,1.728333333,166.1858974,6.876,19.31098696,1.826333333,193.8782732
8.6966E+12,,FALSE,B0DD415K8X,Cheetah Serengeti Moisturising Shaving Foam 250ml,"Classic Sensitive Skin Shaving Foam, 200ml – Pack of 3 for Gentle and Effective Shaving with Soothing Formula to Prevent Irritation and Ensure a Smooth, Comfortable Shave Every Time",https://www.poundwholesale.co.uk/cheetah-serengeti-moisturising-shaving-foam-250ml,https://www.amazon.co.uk/dp/B0DD415K8X,800,,Available (see Keepa data),4,1.32,1.1,9.99,0.8,3.14,0.55,1.665,1.118,3.285,-1.118,2.735,165.7575758,6.708,27.37737738,2.955,206.6433566
5.05325E+12,5.06098E+12,FALSE,B0BWRYF6GK,Masterplast Pirate & Princess Waterproof Plasters 75 Pack,"SOL 200pk Assorted Blue Plasters for Catering and First Aid - Strong Adhesion Detectable Plasters - Waterproof, Assorted Sizes, Protects Cuts from Dirt - Ideal for Kitchens, Food Prep, and Safety Kit",https://www.poundwholesale.co.uk/75pk-pirate-princess-plasters,https://www.amazon.co.uk/dp/B0BWRYF6GK,800,Available (see Keepa data),Available (see Keepa data),2,0.888,0.74,6.79,0.54,1.72,0.55,1.131666667,0.71,2.658333333,-0.71,2.108333333,163.4366925,4.26,31.05056456,2.256333333,197.5773497
5.05628E+12,,FALSE,B0DWF1N45H,Hoot Super Pump Triple Spray Water Gun Assorted Colours,"LEGO Star Wars: Ahsoka Death Trooper & Night Trooper Battle Pack, Small Gift for Boys, Girls and Any Fans Aged 6 Years Old and Over, Dropship Building Toy for Kids, 4 Characters with Blasters 75412",https://www.poundwholesale.co.uk/hoot-super-pump-triple-spray-water-gun-assorted-colours,https://www.amazon.co.uk/dp/B0DWF1N45H,800,,,,3.96,3.3,17.98,2.2475,2.8,0.55,2.996666667,1.7795,6.635833333,-1.7795,6.085833333,158.0735931,10.677,33.84779385,6.745833333,211.4681296
5.03867E+12,,FALSE,B0BP82LZMF,Prima Fries & Vegetable Cutter,Tirana 19 in 1 Vegetable Chopper Box Onion Chopper Salad Chopper Food Dicer Mandoline Vegetable Slicer Mandolin Slicer Onion Cutter,https://www.poundwholesale.co.uk/prima-fries-vegetable-cutter,https://www.amazon.co.uk/dp/B0BP82LZMF,800,Available (see Keepa data),,1,2.604,2.17,14.99,2.25,3.26,0.55,2.498333333,1.646,4.811666667,-1.646,4.261666667,156.6789216,9.876,28.43006449,4.695666667,205.4097404
5.05258E+12,,FALSE,B0D9R39G81,Bettina Twist Mop Assorted Colours 128cm,"FLOORINGTON Spray Mop for Floor Cleaning Wet & Dry Microfiber Mop with 550ML Refillable Bottle, 4 Washable Pads, 4 Microfibre Cloth and 1 Scraper Perfect for Home, Kitchen, Hardwood, Tile Floors PS08",https://www.poundwholesale.co.uk/bettina-twist-mop-assorted-colours,https://www.amazon.co.uk/dp/B0D9R39G81,800,,,,3.384,2.82,14.89,1.86125,2.8,0.55,2.481666667,1.60625,4.927083333,-1.60625,4.377083333,129.8837784,9.6375,29.39612715,4.941083333,176.0899263
5.50554E+13,5.06501E+12,FALSE,B0B134Q92H,"Dekton 6"" Wire Brush With Handle","FUGACI Set of 2 Wire Brush Wooden Handle Wirebrush, Heavy Duty Brushes For Cleaning Scratch, Rust Removal & Tool Automotive, Paint, Welding Slag Household Clean Metal Brush.",https://www.poundwholesale.co.uk/dekton-6-wire-brush-with-handle,https://www.amazon.co.uk/dp/B0B134Q92H,800,Available (see Keepa data),,1,1.104,0.92,7.97,1.04,2.42,0.55,1.328333333,0.986,2.261666667,-0.986,1.711666667,116.4399093,5.916,21.47636972,1.895666667,147.4079834
5.03867E+12,5.06501E+12,FALSE,B0B134Q92H,"Marksman Anti-Slip Wire Brush & Scraper 10""","FUGACI Set of 2 Wire Brush Wooden Handle Wirebrush, Heavy Duty Brushes For Cleaning Scratch, Rust Removal & Tool Automotive, Paint, Welding Slag Household Clean Metal Brush.",https://www.poundwholesale.co.uk/marksman-anti-slip-wire-brush-scraper-10,https://www.amazon.co.uk/dp/B0B134Q92H,800,Available (see Keepa data),,1,1.524,1.27,7.97,1.04,2.42,0.55,1.328333333,1.056,1.911666667,-1.056,1.361666667,74.81684982,6.336,17.08490171,1.615666667,103.1715624
5.03867E+12,6.07987E+11,FALSE,B09L6B51CB,"Marksman Paint Brush 4""","Double Thick Chip Paint Brush, 4 inch / 100mm Wood Stain Brushes for Painting Walls and Fence Staining, Wooden Handle Masonry Paintbrush for Varnish, Paste, Gesso and Limewash",https://www.poundwholesale.co.uk/marksman-paint-brush-4,https://www.amazon.co.uk/dp/B09L6B51CB,800,Available (see Keepa data),,1,1.632,1.36,6.77,0.88,1.7,0.55,1.128333333,0.898,1.701666667,-0.898,1.151666667,60.29668412,5.388,17.01132447,1.423666667,86.91493691
5.03867E+12,8.86479E+11,FALSE,B0BXKRP8C9,"Marksman Wooden Handle Paint Brush 3""","Double Thick Chip Paint Brush, 3 inch / 75mm Wood Stain Brushes for Painting Walls and Fence Staining, Wooden Handle Masonry Paintbrush for Varnish, Paste, Gesso and Limewash",https://www.poundwholesale.co.uk/marksman-wooden-handle-paint-brush-3,https://www.amazon.co.uk/dp/B0BXKRP8C9,800,Available (see Keepa data),,1,1.56,1.3,5.99,0.78,1.67,0.55,0.998333333,0.86,1.241666667,-0.86,0.691666667,37.38738739,5.16,11.54702282,0.951666667,59.85324948
5.03867E+12,5.06071E+12,FALSE,B08S5NV76M,Marksman Black Nitrile Disposable Gloves Xl 100pc,"Straame Pack of 12 or 24 Black Safety Work Gloves, Outdoors PU and Nylon Non-Slip Work Handling Gloves, Good Dexterity Firm Grip Protective Working Gloves Size (Pack of 12 Pair's, L)",https://www.poundwholesale.co.uk/marksman-black-nitrile-disposable-gloves-xl-100pc,https://www.amazon.co.uk/dp/B08S5NV76M,800,Available (see Keepa data),Available (see Keepa data),3,3.948,3.29,9.95,0.8,2.7,0.55,1.658333333,1.468,1.501666667,-1.468,0.951666667,24.78298611,8.808,9.564489112,1.609666667,50.58663314
5.03867E+12,,FALSE,B08S5NV76M,Marksman Black Nitrile Disposable Gloves Large 100pc,"Straame Pack of 12 or 24 Black Safety Work Gloves, Outdoors PU and Nylon Non-Slip Work Handling Gloves, Good Dexterity Firm Grip Protective Working Gloves Size (Pack of 12 Pair's, L)",https://www.poundwholesale.co.uk/marksman-black-nitrile-disposable-gloves-large-100pc,https://www.amazon.co.uk/dp/B08S5NV76M,800,,,,3.96,3.3,9.95,1.24375,2.8,0.55,1.658333333,1.57875,0.947916667,-1.57875,0.397916667,10.33549784,9.4725,3.999162479,1.057916667,33.16353187
5.05325E+12,5.06066E+12,FALSE,B08G8VM86C,Queen Of Cakes Cake Tin Liners Large 30 Pack,"Caterserve 40 Loaf Tin Liners | Fits 2lb Loaf Tins for Baking | Non-Stick Bread Tins | Baking Paper Compatible with Conventional Ovens,Air Fryer, Microwaves, | Ideal for Home Use, Catering",https://www.poundwholesale.co.uk/queen-of-cakes-cake-tin-liners-large-30-pack,https://www.amazon.co.uk/dp/B08G8VM86C,800,Available (see Keepa data),,1,1.632,1.36,6.89,1.03,2.67,0.55,1.148333333,1.122,0.681666667,-1.122,0.131666667,6.893542757,6.732,1.9109821,0.403666667,24.64387464
5.05494E+12,,FALSE,B0DPND8BY5,Proworks Leakproof Sports Water Bottle Grey 500ml,Sistema Square Water Bottle | 1L | Leakproof Kids Water Bottles | BPA-Free | Teal Stone | 1 Count,https://www.poundwholesale.co.uk/proworks-leakproof-sports-water-bottle-grey-500ml,https://www.amazon.co.uk/dp/B0DPND8BY5,800,,,,4.236,3.53,7.11,0.88875,2.8,0.55,1.185,1.55375,-1.29375,-1.55375,-1.84375,-45.18995098,9.3225,-25.93178622,-1.13775,-33.72110255
5.03867E+12,5.05648E+12,FALSE,B09NL4D5YT,Prima Plastic Clothes Hangers 8pc,"KEPLIN Space Saving White Plastic Coat Hangers - 20 Pack | Heavy Duty Swivel Hook for Clothes, Coats, Dress, Shirt, Jacket, Trouser | Non Slip With Rotating Hook & Tie Hanger",https://www.poundwholesale.co.uk/prima-plastic-clothes-hangers-8pc,https://www.amazon.co.uk/dp/B09NL4D5YT,800,,Available (see Keepa data),3,1.104,0.92,8.49,1.27,5.16,0.55,1.415,1.58,-0.275,-1.58,-0.825,-56.12244898,9.48,-9.717314488,-0.641,-49.844479
5.05038E+12,,TRUE,B00DM4XC92,Duzzit Amazing Baking Soda 500g,"Duzzit Amazing Baking Soda Multi Purpose Household Cleaner , 500 g (Pack of 1)",https://www.poundwholesale.co.uk/duzzit-amazing-baking-soda-500g,https://www.amazon.co.uk/dp/B00DM4XC92,800,,,,1.188,0.99,3.94,0.4925,2.8,0.55,0.656666667,0.9665,-0.999166667,-0.9665,-1.549166667,-100.5952381,5.799,-39.31895093,-1.351166667,-100.6830601
5.02054E+12,5.02054E+12,TRUE,B0BYTC329Y,Elysium Spa Sweet Dreams Chamomile & Jasmine Bath Bombs 3 Pack,Elysium Spa Chamomile & Jasmine Bath Bombs,https://www.poundwholesale.co.uk/elysium-spa-sweet-dreams-chamomile-jasmine-bath-bombs-3-pack,https://www.amazon.co.uk/dp/B0BYTC329Y,800,,Available (see Keepa data),2,0.984,0.82,1.49,0.25,2.7,0.55,0.248333333,0.864,-2.528333333,-0.864,-3.078333333,-224.6958637,5.184,-206.5995526,-2.914333333,-241.6528469
5.02054E+12,,FALSE,B07RM4PZC3,Nuage Hayfever Relief Wipes 30 Pack,"Nuage Hayfever Relief Wipes, Resealable Pack",https://www.poundwholesale.co.uk/nuage-hay-fever-relief-wipes-30-pack,https://www.amazon.co.uk/dp/B07RM4PZC3,800,Available (see Keepa data),Available (see Keepa data),7,0.852,0.71,1,0.25,2.65,0.55,0.166666667,0.832,-2.776666667,-0.832,-3.326666667,-264.021164,4.992,-332.6666667,-3.184666667,-284.8539058
5.05628E+12,5.70202E+12,FALSE,B0DWDJR3DK,Your Home Comforts Faux Fur Pillow Case Assorted Colours,"LEGO Harry Potter Chomping Monster Book Of Monsters – Interactive Toy with Pull-Back Motor & Chomping Mouth – incl. Neville Longbottom Minifigure - Gift for 9+ Year Old Boys, Girls & Fans - 76449",https://www.poundwholesale.co.uk/your-home-comforts-faux-fur-pillow-case-assorted-colours,https://www.amazon.co.uk/dp/B0DWDJR3DK,700,Available (see Keepa data),,29,2.64,2.2,49.99,7.5,3.26,0.55,8.331666667,2.702,28.69833333,-2.702,28.14833333,1023.575758,16.212,56.30792825,28.58833333,1237.590188
5.0153E+12,,FALSE,B091F22RTX,Floor Mop & Handle 2 Assorted Colours,"JOYMOOP Mop and Bucket with Wringer Set for Home, Flat Mop and Bucket System, Mops for Floor Cleaning and Wall Cleaner, with 3 Reusable Microfiber Mop Pads",https://www.poundwholesale.co.uk/floor-mop-handle-2-assorted-colours,https://www.amazon.co.uk/dp/B091F22RTX,700,,,,1.44,1.2,29.99,3.74875,2.8,0.55,4.998333333,1.65975,17.24291667,-1.65975,16.69291667,953.8809524,9.9585,55.66160943,16.93291667,1121.38521
5.05617E+12,8.60001E+11,FALSE,B07W5QM4DP,Hoot Puzzle Cube CDU,"SHASHIBO Shape Shifting Box - Award-Winning, Patented Fidget Cube w/ 36 Rare Earth Magnets - Transforms Into Over 70 Shapes (Spaced Out)",https://www.poundwholesale.co.uk/hoot-puzzle-cube-cdu,https://www.amazon.co.uk/dp/B07W5QM4DP,700,Available (see Keepa data),Available (see Keepa data),2,0.72,0.6,21.99,3.3,2.91,0.55,3.665,1.472,11.515,-1.472,10.965,953.4782609,8.832,49.86357435,11.085,1076.213592
48256297164,5.01142E+12,FALSE,B07CVCF31P,Astonish Bathroom Cleaner Spray 750ml,"Dettol Mould Spray, Multipack of 6 X 750ml, Total 4L, Mould Remover, Mould Spray, Bleach Spray, Bathroom Mould Remover, Antibacterial, Disinfectant Sprays, Household Cleaners",https://www.poundwholesale.co.uk/astonish-bathroom-cleaner-spray-750ml,https://www.amazon.co.uk/dp/B07CVCF31P,700,,Available (see Keepa data),12,0.72,0.6,21,2.73,5.29,0.55,3.5,1.834,8.88,-1.834,8.33,724.3478261,11.004,39.66666667,8.45,820.3883495
48256299557,5.01142E+12,FALSE,B07CVCF31P,Astonish Mould & Mildew Blaster Spray 750ml,"Dettol Mould Spray, Multipack of 6 X 750ml, Total 4L, Mould Remover, Mould Spray, Bleach Spray, Bathroom Mould Remover, Antibacterial, Disinfectant Sprays, Household Cleaners",https://www.poundwholesale.co.uk/astonish-mould-mildew-blaster-spray-750ml,https://www.amazon.co.uk/dp/B07CVCF31P,700,,Available (see Keepa data),12,0.72,0.6,21,2.73,5.29,0.55,3.5,1.834,8.88,-1.834,8.33,724.3478261,11.004,39.66666667,8.45,820.3883495
5.0153E+12,8.80978E+12,FALSE,B09D7QJP1M,Royle Home Stainless Steel Knives 3 Pack,"d'Alba Italian White Trufe Waterfull Tone-up suncreen SPF 50+ PA++++,Vegan hybrid UV filters tinted suncreen, glow and brightening suncreen, Safe use for dry and sensitive skin, Korean skincare",https://www.poundwholesale.co.uk/royle-home-stainless-steel-knives-3-pack,https://www.amazon.co.uk/dp/B09D7QJP1M,700,Available (see Keepa data),Available (see Keepa data),5,0.588,0.49,15,2.25,2.72,0.55,2.5,1.202,7.04,-1.202,6.49,624.0384615,7.212,43.26666667,6.588,699.3630573
