EAN,EAN_OnPage,InList?,ASIN,SupplierTitle,AmazonTitle,SupplierURL,AmazonURL,bought_in_past_month,fba_seller_count,fbm_seller_count,total_offer_count,SupplierPrice_incVAT,SupplierPrice_exVAT,SellingPrice_incVAT,ReferralFee,FBAFee,PrepHouseFee,OutputVAT,InputVAT,NetProceeds,HMRC,NetProfit,ROI,Breakeven,ProfitMargin
5.0153E+12,,FALSE,B0BWY3C6H6,Cookhouse Stainless Steel Paddle Grater 24cm,"DEERC 9206E 1:10 RC Car, Fast 4WD Off-Road Remote Control Truck with Extra Shell & 2 Batteries, 40+ Min Play, Hobby Toy Gift for Adults and Kids",https://www.poundwholesale.co.uk/cookhouse-stainless-steel-paddle-grater-24cm,https://www.amazon.co.uk/dp/B0BWY3C6H6,,,,,0.852,0.71,104.99,15.7485,2.8,0.55,17.49833333,0.142,68.23316667,17.35633333,50.32683333,3994.193122,19.9505,47.93488269
5052578017732,6925828218533,FALSE,B0B8JR1F9L,Bettina Assorted Colour Cellulose Highly Absorbent Sponge Cloths 3 Pack,"MR.SIGA Reusable Dish Cloths, Cellulose Sponge Cloth for Kitchen, Absorbent Cleaning Cloth, 10 Pack, Multi Colors",https://www.poundwholesale.co.uk/5pc-cellulose-highly-absorbent-sponge-cloths,https://www.amazon.co.uk/dp/B0B8JR1F9L,900,Available (see Keepa data),,1,0.9,0.75,9.99,1.3,2.4,0.55,1.665,0.15,3.875,1.515,1.81,139.2307692,5.15,18.11811812
5.41325E+12,6.97244E+12,TRUE,B087JBF4ZB,Airline Airplane Toy Assorted Colours,"BEZGAR HM161 RC Car - 4X4 RC Truck, High Speed 40+kmh All Terrain Electric Toy Off Road Remote Control Cars Monster Vehicle Crawler with Two Rechargeable Batteries for Boys and Adults",https://www.poundwholesale.co.uk/airline-airplane-toy-assorted-colours,https://www.amazon.co.uk/dp/B087JBF4ZB,,Available (see Keepa data),,1,0.972,0.81,89.99,13.5,5.26,0.55,14.99833333,0.162,55.42166667,14.83633333,40.03533333,2943.77451,20.282,44.48864689
5.05325E+12,,FALSE,B08VF5L5LF,Nuage Paraffin Daily Hydrating Cream 350g,Farmacy Honey Halo Ceramide Face Moisturiser Cream - Hydrating Facial Lotion for Dry Skin (1.7 Ounce),https://www.poundwholesale.co.uk/nuage-paraffin-daily-hydrating-cream-350g,https://www.amazon.co.uk/dp/B08VF5L5LF,50,,,,1.032,0.86,44,6.6,2.8,0.55,7.333333333,0.172,26.40666667,7.161333333,18.69533333,1325.910165,10.982,42.48939394
5.01392E+12,8.68412E+12,FALSE,B0C1FXWJDT,Artbox Coloured Pom Poms 2.5cm 40 Pack,"COMEOR Men's Thin Lightweight Breathable Cotton Straight Leg Jogging Pants, Long Sweatpants, Men's Jogger Training Trousers, Relaxing Tracksuit Bottoms",https://www.poundwholesale.co.uk/artbox-coloured-pom-poms-40-pack,https://www.amazon.co.uk/dp/B0C1FXWJDT,,,Available (see Keepa data),1,0.672,0.56,28,4.2,2.94,0.55,4.666666667,0.112,15.63333333,4.554666667,10.52866667,948.5285285,8.362,37.60238095
5055319530798,5065014644027,TRUE,B0BZQ9D3SS,Auto Extreme Ocean Breeze In-Car Fragrance Air Freshener Spray 100ml,Car Air Freshener for Men with Vent Clip | Strong Perfume Automotive Air Freshener | Odour Eliminating Technology with Vent Clip | Car Air Fresheners by Perfa,https://www.poundwholesale.co.uk/auto-extreme-ocean-breeze-in-car-fragrance-air-freshener-spray-100ml,https://www.amazon.co.uk/dp/B0BZQ9D3SS,800,Available (see Keepa data),,1,0.78,0.65,11.69,1.95,3.04,0.55,1.948333333,0.13,4.101666667,1.818333333,1.733333333,144.4444444,6.32,14.82748788
5053249246680,5055989162909,TRUE,B0DCKGMTYZ,151 Clear Packing Tape 48mm X 60m,"Goldstar Leisure GSL Heavy Duty Parcel Tape - 6 Rolls (48mm x 60m) - Strong Heavy Duty Clear Tape for Packing Boxes, Secure Packaging Tape for Moving House, long term storage, sticky (Clear, 6 rolls)",https://www.poundwholesale.co.uk/151-clear-packing-tape-48mm-x-60m,https://www.amazon.co.uk/dp/B0DCKGMTYZ,700,,Available (see Keepa data),1,0.804,0.67,6.99,0.91,2.65,0.55,1.165,0.134,1.595,1.031,0.014,1.147540984,4.914,0.200286123
5.01392E+12,,FALSE,B0B4K21CMD,Artbox Assorted Foam Animal Shapes 50 Pack,kraftd Mens Tracksuit Set Fleece Hooded Zipper Sweatshirt Top With Jogging Bottom 2pcs Sports Sweat Suit,https://www.poundwholesale.co.uk/artbox-assorted-foam-animal-shapes-50-pack,https://www.amazon.co.uk/dp/B0B4K21CMD,,,Available (see Keepa data),1,0.732,0.61,24.99,3.7485,2.8,0.55,4.165,0.122,13.6665,4.043,9.0735,782.1982759,7.8305,36.30852341
5060082934049,5061034930027,FALSE,B0CNS61G6Z,A4 Laminating Pouches 8pk,"Binding Bazaar A4 Laminating Pouches, Gloss Finish, 150 Micron, 100 Laminating Sheets - Laminating Pouches to Enhance Your Words and Colours - Compatible with All Laminating Machines",https://www.poundwholesale.co.uk/a4-laminating-pouches-10pk,https://www.amazon.co.uk/dp/B0CNS61G6Z,600,Available (see Keepa data),,1,0.72,0.6,9.4,1.48,3.05,0.55,1.566666667,0.12,2.703333333,1.446666667,0.706666667,61.44927536,5.8,7.517730496
5.06008E+12,,TRUE,B0CX5588V6,Cre8 Glitter Craft Set,"3000Pcs Arts and Crafts Supplies for Kids Crafts for Girls 8-12 Craft Kit with Pipe Cleaners Beads Crafts for Kids DIY School Supplies Set Crafting Box for Girls Boys Age 4-6, 6-8, 8-12 years Gifts",https://www.poundwholesale.co.uk/glitter-craft-set,https://www.amazon.co.uk/dp/B0CX5588V6,50,,,,0.6,0.5,21.99,3.2985,2.8,0.55,3.665,0.1,11.7265,3.565,7.6115,724.9047619,7.2485,34.61346066
5.0153E+12,7.9137E+11,FALSE,B08SM5FLTD,BBQ Basting Brushes 2 Pack,"LSHUZIYU, 2-PACK, 255x3mm-3T, Arbor 25.4mm with 22.23-20-16mm Washer, Brush Cutter Blade, Trimmer Weed Blade.",https://www.poundwholesale.co.uk/bbq-basting-brushes-2-pack,https://www.amazon.co.uk/dp/B08SM5FLTD,,Available (see Keepa data),,1,0.456,0.38,18.99,2.47,2.7,0.55,3.165,0.076,10.275,3.089,6.636,713.5483871,6.176,34.94470774
5413247052308,,TRUE,B077TW9CWF,"Dartboard & Darts Play Set 15""","WINMAU Diamond Plus Dartboard Set – Professional Bristle Dart Board with Black Dartboard Cabinet | 2 Darts Sets, Oche Line, Chalk & Towel | Complete Dart Board Set & Home Darts Equipment",https://www.poundwholesale.co.uk/dartboard-darts-play-set-15,https://www.amazon.co.uk/dp/B077TW9CWF,500,,,,5.148,4.29,74.95,11.2425,2.8,0.55,12.49166667,0.858,44.12583333,11.63366667,31.94216667,659.9621212,19.7405,42.61796753
5413247031075,,TRUE,B0D81R9XXC,Build Your Own Construction Vehicle Building Blocks Play Set CDU Assorted,"Kids STEM Building Toys for 4-8 6-8, Building Blocks STEM Kit Ages 3 4 5 6 Year Old Boys Gift, Educational Engineering Construction Blocks Toy Creative DIY Activities Gmae for Boys Girls",https://www.poundwholesale.co.uk/build-your-own-construction-vehicle-building-blocks-play-set-cdu-assorted,https://www.amazon.co.uk/dp/B0D81R9XXC,400,,,,0.72,0.6,23.86,3.579,2.8,0.55,3.976666667,0.12,12.90433333,3.856666667,8.497666667,738.9275362,7.649,35.61469684
5056175974757,,TRUE,B0BF15ZRT5,Cooper & Pals Pet Odour Eliminator 500g Assorted,"Enzyme Cleaner Odour Eliminator Concentrate - Makes 9x 250ml Bio One Bottles, Natural Enzymatic Surface Cleaning Spray for Carpets, Car Upholstery, Trainers, Pets - Powerful Odour & Urine Neutraliser",https://www.poundwholesale.co.uk/cooper-pals-pet-odour-eliminator-500g-assorted,https://www.amazon.co.uk/dp/B0BF15ZRT5,300,,,,0.948,0.79,17.5,2.625,2.8,0.55,2.916666667,0.158,8.368333333,2.758666667,5.059666667,377.5870647,6.923,28.91238095
5.05258E+12,5.66877E+12,FALSE,B00HUTS5UG,Bettina Drawstring Strong Refuse Sacks 50L 20 Pack,allBIO 80L Compostable Kitchen & Kerbside Bin Bags/Garden Sacks – Pack of 60,https://www.poundwholesale.co.uk/bettina-drawstring-strong-refuse-sacks-50l-20-pack,https://www.amazon.co.uk/dp/B00HUTS5UG,100,Available (see Keepa data),,2,1.26,1.05,29.39,4.41,4.73,0.55,4.898333333,0.21,14.30166667,4.688333333,9.063333333,566.4583333,10.95,30.83815357
5038673410203,762736160686,TRUE,B0DFHBPMQT,3-Fold Checked Super Mini Umbrellas Assorted,"TUMAAOTU Compact Inverted Umbrella with Never Forget Carabiner Handle - Travel Umbrella Windproof Strong, Automatic Umbrellas for wind rain, Auto Open Close, 10 Rib Durable Frame for Women Men",https://www.poundwholesale.co.uk/3-fold-checked-super-mini-umbrellas-assorted,https://www.amazon.co.uk/dp/B0DFHBPMQT,300,Available (see Keepa data),,1,2.112,1.76,19.99,3,3.06,0.55,3.331666667,0.352,8.838333333,2.979666667,5.308666667,229.8124098,8.722,26.55661164
5.05258E+12,,FALSE,B0DH4WBPD4,Bettina Assorted Colour Non-Scratch Scouring Wizards 3 Pack,"Kiprim Pinless Damp Meter Moisture Meter for Wood, Walls, Masonry – Accurate Non-Destructive Testing with Audible and Visual Alarm,4 Modes, Data Hold, and Mute Function",https://www.poundwholesale.co.uk/bettina-assorted-colour-non-scratch-scouring-wizards-3-pack,https://www.amazon.co.uk/dp/B0DH4WBPD4,,Available (see Keepa data),,4,0.816,0.68,19.99,2.6,2.94,0.55,3.331666667,0.136,10.43833333,3.195666667,6.692666667,544.1192412,6.906,33.48007337
5.05258E+12,,FALSE,B0DH4WBPD4,Bettina Butterfly Sponge Scourer Set 4 Pack,"Kiprim Pinless Damp Meter Moisture Meter for Wood, Walls, Masonry – Accurate Non-Destructive Testing with Audible and Visual Alarm,4 Modes, Data Hold, and Mute Function",https://www.poundwholesale.co.uk/bettina-butterfly-sponge-scourer-set-4-pack,https://www.amazon.co.uk/dp/B0DH4WBPD4,,Available (see Keepa data),,4,0.828,0.69,19.99,2.6,2.94,0.55,3.331666667,0.138,10.42833333,3.193666667,6.684666667,539.0860215,6.918,33.44005336
5056175900343,5908226925082,TRUE,B007IHWOCK,Crosby Black Instant Shoe Shine Sponge,"Kaps Shoe Polish Sponge Gives Instant Gloss, For Leather Shoes Boots Bags, Perfect Shine, (Black)",https://www.poundwholesale.co.uk/crosby-black-instant-shoe-shine-sponge,https://www.amazon.co.uk/dp/B007IHWOCK,300,Available (see Keepa data),Available (see Keepa data),4,0.588,0.49,9.59,1.44,2.65,0.55,1.598333333,0.098,3.411666667,1.500333333,1.361333333,130.8974359,5.228,14.19534237
5.01392E+12,,FALSE,B0DFBMC6Y3,Artbox Scratch Art Decorations 6 Pack Assorted,"LIKYMO Party Bag Fillers for Kids - Scratch Art Party Bag Fillers, Arts and Crafts Rainbow Scratch Notebooks Gifts age 4-9 Birthday Classroom Gifts for Boys Girls (24-pack-Dinos)",https://www.poundwholesale.co.uk/artbox-scratch-art-decorations-6-pack-assorted,https://www.amazon.co.uk/dp/B0DFBMC6Y3,50,Available (see Keepa data),,2,0.768,0.64,19.99,3,3.05,0.55,3.331666667,0.128,9.968333333,3.203666667,6.214666667,522.2408964,7.368,31.08887777
5.05258E+12,,FALSE,B0DH4WBPD4,Bettina Iron Scrubbing Brush Assorted Colours,"Kiprim Pinless Damp Meter Moisture Meter for Wood, Walls, Masonry – Accurate Non-Destructive Testing with Audible and Visual Alarm,4 Modes, Data Hold, and Mute Function",https://www.poundwholesale.co.uk/bettina-iron-scrubbing-brush-assorted-colours,https://www.amazon.co.uk/dp/B0DH4WBPD4,,Available (see Keepa data),,4,0.888,0.74,19.99,2.6,2.94,0.55,3.331666667,0.148,10.37833333,3.183666667,6.644666667,515.0904393,6.978,33.23995331
5053249240404,5065019727060,TRUE,B0CX3C8TF5,151 Extra Strong All Purpose Glue 20ml CDU,"UHU All Purpose Glue 60ml Pack of 3 Tubes - Transparent, Fast Drying, Strong Adhesive for Crafts & DIY",https://www.poundwholesale.co.uk/151-extra-strong-all-purpose-glue-20ml-cdu,https://www.amazon.co.uk/dp/B0CX3C8TF5,300,Available (see Keepa data),,1,1.344,1.12,9.99,1.3,2.52,0.55,1.665,0.224,3.385,1.441,1.394,83.47305389,5.714,13.95395395
5.01392E+12,,FALSE,B0DXQGDRMW,Artbox Craft Sticks 50 Pack,"Chicken Wire Mesh Roll with 100 Pcs Fixed Straps, Heavy Duty Garden Plastic Fencing Net, Durable Rust-Proof Poultry Breeding Fence & Temporary Yard (40cm x 12m (8mm holes))",https://www.poundwholesale.co.uk/artbox-craft-sticks-50-pack,https://www.amazon.co.uk/dp/B0DXQGDRMW,,Available (see Keepa data),,1,0.672,0.56,21.96,3.29,4.73,0.55,3.66,0.112,9.72,3.548,5.622,506.4864865,9.242,25.6010929
5055665501237,,TRUE,B09PBLHFXY,2-In-1 White Apple & Android Usb Charge And Sync Data Cable,"CyvenSmart 3Pack Apple MFi Certified iPhone Charger 2M,iPhone Lightning to USB A Cable 2 Meters,Fast Charging Lead for 12 SE 2020 11 Xs Max XR X 8 Plus 7 6 5s iPad Pro (2M, White, 3)",https://www.poundwholesale.co.uk/2-in-1-usb-charge-and-sync-data-cable-white-compatible-with-all-android-and-iphone4-ipad-2,https://www.amazon.co.uk/dp/B09PBLHFXY,200,Available (see Keepa data),,1,0.516,0.43,14.43,2.16,2.1,0.55,2.405,0.086,7.335,2.319,4.466,455.7142857,5.326,30.94941095
5038673233161,,TRUE,B07QW1758R,Prima Dish Washing Cleaning Brush,"Vove Bamboo Washing Up Brush, FSC-Certified - Includes 3 Replacement Heads - Natural Fibre Bristles - Non-Toxic, Plastic-Free - Kitchen Scrub Brush for Pots, Pans & Dishes",https://www.poundwholesale.co.uk/prima-dish-washing-cleaning-brush,https://www.amazon.co.uk/dp/B07QW1758R,200,Available (see Keepa data),,2,0.804,0.67,17.65,2.3,2.9,0.55,2.941666667,0.134,8.838333333,2.807666667,5.480666667,449.2349727,6.554,31.05193579
5056170359665,,TRUE,B09PBLHFXY,Zenso iPhone White Lightening Cable 1M,"CyvenSmart 3Pack Apple MFi Certified iPhone Charger 2M,iPhone Lightning to USB A Cable 2 Meters,Fast Charging Lead for 12 SE 2020 11 Xs Max XR X 8 Plus 7 6 5s iPad Pro (2M, White, 3)",https://www.poundwholesale.co.uk/zenso-iphone-white-lightening-cable-1m,https://www.amazon.co.uk/dp/B09PBLHFXY,200,Available (see Keepa data),,1,0.756,0.63,14.43,2.16,2.1,0.55,2.405,0.126,7.135,2.279,4.306,364.9152542,5.566,29.84060984
5052578015707,,TRUE,B07QW1758R,Bettina Wooden Dish Brush 23.4cm,"Vove Bamboo Washing Up Brush, FSC-Certified - Includes 3 Replacement Heads - Natural Fibre Bristles - Non-Toxic, Plastic-Free - Kitchen Scrub Brush for Pots, Pans & Dishes",https://www.poundwholesale.co.uk/wooden-dish-brush,https://www.amazon.co.uk/dp/B07QW1758R,200,Available (see Keepa data),,2,1.164,0.97,17.65,2.3,2.9,0.55,2.941666667,0.194,8.538333333,2.747666667,5.240666667,344.7807018,6.914,29.69216242
687368097769,5056175969906,TRUE,B098FF7DSP,Bamboo PP White Coffee Mug With Spoon 300ml,"SOL 12pk White Mugs - 11oz 100% Lead & Cadmium Free Stoneware Coffee & Tea Mugs - Perfect for Kitchens, Restaurants & Cafes, Great Gift Idea",https://www.poundwholesale.co.uk/bamboo-pp-white-coffee-mug-with-spoon-300ml,https://www.amazon.co.uk/dp/B098FF7DSP,200,Available (see Keepa data),Available (see Keepa data),2,0.852,0.71,19.99,3,5.01,0.55,3.331666667,0.142,7.938333333,3.189666667,4.198666667,333.2275132,9.412,21.00383525
5053249271422,5054225750535,TRUE,B0CTCSZD1T,Car-Pride Biodegradable Alloy Wheel Cleaning Wipes 30 Pack,"Xtremeauto Soft Head Alloy Wheel Brush - Car Alloy Wheel Cleaner Brush Detailing Cleaning Brush, No Metal Non Scratch Rim Car Wheel Brush Perfect For Motorcycle, Cars & Bicycles (Orange",https://www.poundwholesale.co.uk/car-pride-biodegradable-alloy-wheel-cleaning-wipes-30-pack,https://www.amazon.co.uk/dp/B0CTCSZD1T,200,Available (see Keepa data),Available (see Keepa data),2,0.78,0.65,12.99,1.95,3.06,0.55,2.165,0.13,5.165,2.035,2.58,215,6.34,19.86143187
5.05628E+12,5.70202E+12,FALSE,B07WRNWXN7,Bloc Assorted Cabinet Flat & Phillips Screwdriver Set 8 Pack,"XOOL 18 PCS Magnetic Screwdriver Set with Case, 7 Phillips and 9 Slotted Tips, Professional Cushion Grip Screwdriver Non-Slip for Repair Home Improvement Craft",https://www.poundwholesale.co.uk/bloc-assorted-cabinet-flat-phillips-screwdriver-set-8-pack,https://www.amazon.co.uk/dp/B07WRNWXN7,,Available (see Keepa data),Available (see Keepa data),15,2.904,2.42,29.99,2.7,2.94,0.55,4.998333333,0.484,16.93166667,4.514333333,11.86733333,399.5735129,9.094,39.5709681
5055665506044,,TRUE,B09PBLHFXY,Vibe Apple iPhone Hi-Speed Charge & Sync Braided Cable Silver 1m,"CyvenSmart 3Pack Apple MFi Certified iPhone Charger 2M,iPhone Lightning to USB A Cable 2 Meters,Fast Charging Lead for 12 SE 2020 11 Xs Max XR X 8 Plus 7 6 5s iPad Pro (2M, White, 3)",https://www.poundwholesale.co.uk/vibe-apple-iphone-hi-speed-charge-sync-braided-cable-silver-1m,https://www.amazon.co.uk/dp/B09PBLHFXY,200,Available (see Keepa data),,1,1.56,1.3,14.43,2.16,2.1,0.55,2.405,0.26,6.465,2.145,3.77,203.7837838,6.37,26.12612613
5015302444730,,TRUE,B07G2JHVFJ,Coco & Gray White Plastic Chopping Board 34cm X 24cm,"Harbour Housewares Glass Chopping Board - 50x40cm - Clear - Large Tempered Glass Dining Place Mats Cutting Mat Worktop Saver for Kitchen Cooking, Baking, Vegetable Preparation",https://www.poundwholesale.co.uk/coco-gray-white-plastic-chopping-board-34cm-x-24cm,https://www.amazon.co.uk/dp/B07G2JHVFJ,200,,,,1.716,1.43,12.99,1.9485,2.8,0.55,2.165,0.286,4.6465,1.879,2.2175,111.9949495,7.0145,17.07082371
5015302420918,,TRUE,B09M9QZV5Y,BBQ Squeezy Sauce Bottle 372ml,"Happybase 16oz Squeeze Bottles with Caps, 5 Pack Squeezy Sauce Bottles, Plastic Squeeze Dispensers with Measurements for Ketchup, BBQ, Sauces, Syrup, Dressings",https://www.poundwholesale.co.uk/bbq-squeezy-sauce-bottle-372ml,https://www.amazon.co.uk/dp/B09M9QZV5Y,100,,,,0.552,0.46,18.96,2.844,2.8,0.55,3.16,0.092,9.696,3.068,6.078,601.7821782,6.746,32.05696203
5000160811022,5024576220117,TRUE,B0F1DTF8QS,Army Tank And Military Trailer Play Set,"Wray's 43, 70cl - 43% ABV - Full Proof White Jamaica Rum - Limited Edition",https://www.poundwholesale.co.uk/army-tank-and-military-trailer-play-set,https://www.amazon.co.uk/dp/B0F1DTF8QS,100,,Available (see Keepa data),2,1.5,1.25,25,2.5,3.05,0.55,4.166666667,0.25,14.03333333,3.916666667,9.566666667,531.4814815,7.6,38.26666667
5413247031044,,TRUE,B08Y5MG6D6,Build Your Own Farm Tractors Building Blocks CDU Assorted,100pcs Wooden Blocks Building Construction toys Kids Construction Wood Toy Brick Set Educational for age over 3 years boys girls,https://www.poundwholesale.co.uk/build-your-own-farm-tractors-building-blocks-cdu-assorted,https://www.amazon.co.uk/dp/B08Y5MG6D6,100,,,,0.696,0.58,17.99,2.6985,2.8,0.55,2.998333333,0.116,8.913166667,2.882333333,5.480833333,485.0294985,6.7445,30.46599963
5.03867E+12,5.70202E+12,FALSE,B07WRNWXN7,Marksman Flat & Pozi Screwdriver Set With Storage Rack 6pc,"XOOL 18 PCS Magnetic Screwdriver Set with Case, 7 Phillips and 9 Slotted Tips, Professional Cushion Grip Screwdriver Non-Slip for Repair Home Improvement Craft",https://www.poundwholesale.co.uk/marksman-flat-pozi-screwdriver-set-with-storage-rack-6pc,https://www.amazon.co.uk/dp/B07WRNWXN7,,Available (see Keepa data),Available (see Keepa data),15,3.36,2.8,29.99,2.7,2.94,0.55,4.998333333,0.56,16.55166667,4.438333333,11.56333333,345.1741294,9.55,38.55729688
5013922160894,5051174037946,TRUE,B01KAR093K,Artbox Assorted Colour Glitter Shakers 16G 4 Pack,"Baker Ross EX807 Jumbo Glitter Shakers for Arts and Crafts — Large (Pack of 6), 100g",https://www.poundwholesale.co.uk/4-glitter-shakers-4x16gm,https://www.amazon.co.uk/dp/B01KAR093K,100,,Available (see Keepa data),2,0.78,0.65,18.95,2.84,2.97,0.55,3.158333333,0.13,9.331666667,3.028333333,5.753333333,479.4444444,7.14,30.36059807
5.05617E+12,9.14558E+12,FALSE,B0DT4HLC7F,Farley Mill Black Women's Gripper Gloves Assorted,24 Pairs Palm Coated Safety Work Gloves - Firm Grip Gardening Gloves Non-Slip PU Coated Builders Gloves Lightweight Breathable Protective EN388 Mechanic Working Gloves (XL (10)),https://www.poundwholesale.co.uk/farley-mill-black-women-s-gripper-gloves-assorted,https://www.amazon.co.uk/dp/B0DT4HLC7F,100,,Available (see Keepa data),1,0.72,0.6,14.99,2.2485,2.8,0.55,2.498333333,0.12,6.843166667,2.378333333,3.914833333,340.4202899,6.3185,26.11629976
5.05618E+12,4.86187E+12,FALSE,B098L1CKGB,Austin Cole Men's Black Beanie Hat,"Custom Embroidered Hat Logo,Personalized Baseball Cap, Customized Kids Sun Hats,Mens Summer Trucker Cap,Outdoor Sport Ponytail Cap, Unisex Embroidered Cap, Family Matching Accessories,DAD/Mom Gifts",https://www.poundwholesale.co.uk/austin-cole-men-s-black-beanie-hat,https://www.amazon.co.uk/dp/B098L1CKGB,,,Available (see Keepa data),1,0.888,0.74,15.99,2.3985,2.8,0.55,2.665,0.148,7.3865,2.517,4.3195,334.8449612,6.6365,27.0137586
5.50554E+13,5.06061E+12,FALSE,B09F3NXMKV,Dekton 5 Piece Pozi PZ2 Power Bit Set,Saxton 48 x PZ2 25mm Impact Duty Pozi-Drive Screwdriver Drill Driver Bits Set + Bit Holder in Tic Tac Box,https://www.poundwholesale.co.uk/dekton-5-piece-pozi-pz2-power-bit-set-strong-chrome-vanadium-steel-includes-75mm-flat-5mm-6mm-75mm-phillips-ph1-ph2,https://www.amazon.co.uk/dp/B09F3NXMKV,100,Available (see Keepa data),Available (see Keepa data),2,0.852,0.71,14.99,1.95,2.72,0.55,2.498333333,0.142,7.111666667,2.356333333,4.205333333,333.7566138,6.072,28.05425839
5060082934001,7423736722702,TRUE,B08QGYQPF4,15 Pack Peel And Seal 80GSM C4 White Envelopes,"Evour A4 / C4 Self Seal White Pocket Envelopes – 229x324mm, 100 GSM, No Window – Bulk Pack for Home, Office, and Business Mailing Strong Quality Pack of 100",https://www.poundwholesale.co.uk/15pk-peel-and-seal-c4-white-envelopes,https://www.amazon.co.uk/dp/B08QGYQPF4,100,Available (see Keepa data),,1,0.72,0.6,14.99,2.25,3.48,0.55,2.498333333,0.12,6.161666667,2.378333333,3.233333333,281.1594203,7,21.56993551
6.87368E+11,7.60647E+11,FALSE,B0DJ31NTQY,Bamboo PP Green Coffee Mug With Spoon 300ml,"Homealexa 400 ml Coffee Mug, Double-Walled Vacuum Thermal Coffee Mug, Coffee and Tea Cup, Stainless Steel, Thermal Mug with Handle and Sliding Lid Green",https://www.poundwholesale.co.uk/bamboo-pp-green-coffee-mug-with-spoon-300ml,https://www.amazon.co.uk/dp/B0DJ31NTQY,,Available (see Keepa data),Available (see Keepa data),3,0.852,0.71,15.99,2.4,3,0.55,2.665,0.142,7.215,2.523,4.142,328.7301587,6.802,25.90368981
84001103472,,TRUE,B0924CR6XZ,Crayola Heart Assortment Tissue Paper 8 Pack,MIAHART 100 Sheets Multicolor Tissue Paper 35x50cm Assorted Coloured Gift Wrapping Crafts Decorative,https://www.poundwholesale.co.uk/crayola-heart-assortment-tissue-paper-8-pack,https://www.amazon.co.uk/dp/B0924CR6XZ,100,,,,0.648,0.54,9.99,1.4985,2.8,0.55,1.665,0.108,3.4865,1.557,1.3795,126.559633,5.4965,13.80880881
5.05084E+12,,FALSE,B0DCK19G1D,Bluey Bubble Maze Bubble Solution 59ml CDU,"Toyland® Pack of 12 Bluey Bubbles With Wands, 60ml Solution & Novelty Maze Lid - Pocket Money & Party Bag Toys",https://www.poundwholesale.co.uk/bluey-bubble-maze-bubble-solution-59ml-cdu,https://www.amazon.co.uk/dp/B0DCK19G1D,50,,,,0.48,0.4,12.99,1.9485,2.8,0.55,2.165,0.08,5.6765,2.085,3.0415,320.1578947,5.7785,23.41416474
55055441407550,,TRUE,B0DRJM55QX,Dekton 3 Piece Wood Chisel Set,"Ezkamfort Chisel Set-13Pcs Woodworking Tools Set-Wood Carving Tools,Wood Chisel Sets with Sharpening Stone,Honing Guide and Storage Case",https://www.poundwholesale.co.uk/dekton-3-piece-wood-chisel-set,https://www.amazon.co.uk/dp/B0DRJM55QX,100,,,,7.908,6.59,30.39,4.5585,2.8,0.55,5.065,1.318,11.3765,3.747,7.0795,99.15266106,15.8165,23.29549194
5033849927592,,TRUE,B09KK47YW8,Crash & Flip Race Cars CDU Assorted,Wooden Car Ramp Race Track Toy - Toddler Car Playset - Replacement Cars 4 Pack - matching Click Clack Track Vehicles Toddlers -Racing First Sport Cars for 18 Months -Stocking Fillers Stuffers Kids,https://www.poundwholesale.co.uk/crash-flip-race-cars-cdu-assorted,https://www.amazon.co.uk/dp/B09KK47YW8,100,Available (see Keepa data),,1,0.756,0.63,6.99,1.05,1.67,0.55,1.165,0.126,2.475,1.039,0.886,75.08474576,4.026,12.67525036
5.00016E+12,5.02458E+12,FALSE,B0F1DTF8QS,Diy Suspension Bicycle Extreme Sports,"Wray's 43, 70cl - 43% ABV - Full Proof White Jamaica Rum - Limited Edition",https://www.poundwholesale.co.uk/diy-suspension-bicycle-extreme-sports,https://www.amazon.co.uk/dp/B0F1DTF8QS,100,,Available (see Keepa data),2,2.928,2.44,25,2.5,3.05,0.55,4.166666667,0.488,12.84333333,3.678666667,8.614666667,288.115942,9.028,34.45866667
5.05618E+12,6.92583E+12,FALSE,B0756X8LXX,Buzz Yellow Silicone Sponge Pad,"MR.SIGA Multi-Functional Eraser Sponge, Magic Cleaning Pads for Kitchen Household Cleaning, 48 Count, Size 3.1"" x 2"" x 1""",https://www.poundwholesale.co.uk/buzz-yellow-silicone-sponge-pad,https://www.amazon.co.uk/dp/B0756X8LXX,300,Available (see Keepa data),,1,0.768,0.64,13.99,1.82,3.05,0.55,2.331666667,0.128,6.148333333,2.203666667,3.394666667,285.2661064,6.188,24.26495116
5.06008E+12,7.42374E+12,FALSE,B08QGYQPF4,12 Pack Peel And Seal 80GSM C4 Manila Envelopes,"Evour A4 / C4 Self Seal White Pocket Envelopes – 229x324mm, 100 GSM, No Window – Bulk Pack for Home, Office, and Business Mailing Strong Quality Pack of 100",https://www.poundwholesale.co.uk/12-pack-peel-and-seal-80gsm-c4-manila-envelopes,https://www.amazon.co.uk/dp/B08QGYQPF4,100,Available (see Keepa data),,1,0.708,0.59,14.99,2.25,3.48,0.55,2.498333333,0.118,6.171666667,2.380333333,3.241333333,284.3274854,6.988,21.62330443
