EAN,EAN_OnPage,ASIN,SupplierTitle,AmazonTitle,SupplierURL,AmazonURL,bought_in_past_month,fba_seller_count,fbm_seller_count,total_offer_count,SupplierPrice_incVAT,SupplierPrice_exVAT,SellingPrice_incVAT,ReferralFee,FBAFee,PrepHouseFee,OutputVAT,InputVAT,HMRC,NetProfit,ROI,Breakeven,ProfitMargin,EAN_match
5.06103E+12,5.06102E+12,B0C6FK1ZM7,FLORAL REED DIFFUSER 30ML MAGNOLIA,"Valentte Reed Diffuser & Natural Room Mist - Jasmine & Rosewood Scent | Essential Oil Aroma for Home, Gift Box | 100 ml, 30 ml",https://www.efghousewares.co.uk/floral-reed-diffuser-30ml-magnolia-118771,https://www.amazon.co.uk/dp/B0C6FK1ZM7,200,,Available (see Keepa data),1,1.296,1.08,23.99,3.6,3.23,0.55,3.998333333,1.692,-1.692,11.53166667,707.4642127,10.152,57.68236765,0
5.06103E+12,5.06102E+12,B0C6FK1ZM7,FLORAL REED DIFFUSER 30ML JASMINE,"Valentte Reed Diffuser & Natural Room Mist - Jasmine & Rosewood Scent | Essential Oil Aroma for Home, Gift Box | 100 ml, 30 ml",https://www.efghousewares.co.uk/floral-reed-diffuser-30ml-jasmine-118772,https://www.amazon.co.uk/dp/B0C6FK1ZM7,200,,,1,1.296,1.08,23.99,3.6,3.23,0.55,3.998333333,1.692,-1.692,11.53166667,707.4642127,10.152,57.68236765,0
5.05252E+12,,B09YDCHRMC,SMART CHOICE CHICKEN/RICE DOG TREAT,Good Boy Chicken & Rice Sticks - Low Fat Natural Dog Treats - Rawhide Free Recipe - Bulk Box - 10 x 90g,https://www.efghousewares.co.uk/smart-choice-chicken-rice-dog-treat,https://www.amazon.co.uk/dp/B09YDCHRMC,300,Available (see Keepa data),,4,1.752,1.46,24.9,3.74,3.49,0.55,4.15,1.848,-1.848,11.51,572.6368159,11.088,55.46987952,0
5.05544E+12,,B0B716C1PG,DEKTON CABLE TIES BLACK 100PCS 4.8MMX300MM,"XINGO Black Cable Ties Pack of 1000, 300mm x 4.8mm, Premium Nylon Durable Zip Ties, Self-Locking UV Resistant Nylon Plastic Wire Ties for Indoor and Outdoor",https://www.efghousewares.co.uk/dekton-cable-ties-white-100pcs-4-8mmx300mm-115691,https://www.amazon.co.uk/dp/B0B716C1PG,50,Available (see Keepa data),,1,1.944,1.62,24.99,3.25,4.01,0.55,4.165,1.886,-1.886,11.395,525.1152074,11.316,54.71788715,0
5.05079E+12,7.42686E+12,B07JNN4B5P,DRESS UP DOLL WITH ANIMAL HEAD 32CM EACH,Girl's World Head with Pink Growing Hair | Comes with Hair Dressing Accessories | Traditional Girls Toys,https://www.efghousewares.co.uk/dress-up-doll-with-animal-head-32cm-each-124919,https://www.amazon.co.uk/dp/B07JNN4B5P,100,,Available (see Keepa data),3,4.416,3.68,29.98,4.5,4.87,0.55,4.996666667,2.72,-2.72,11.38333333,269.1095351,16.32,45.56370914,0
6.92346E+12,5.0253E+12,B0FMHLFTYX,EOTIA FOOD CHOPPER 400ML,Quest Mini Food Processor / 400ml Capacity/Electric Fruit & Vegetable Chopper for Kitchen/Stainless Steel Dual Blade / 2 Speed Settings / 350W (31550),https://www.efghousewares.co.uk/addis-food-chopper-400ml-113521,https://www.amazon.co.uk/dp/B0FMHLFTYX,50,Available (see Keepa data),Available (see Keepa data),3,2.148,1.79,24.99,3.75,3.36,0.55,4.165,1.89,-1.89,11.375,486.1111111,11.34,54.62184874,0
5.05628E+12,,B0773HXND3,SEW YOUR OWN GONK KIT,DONYER POWER Convector Radiator Heater 2000W Room Heating with Adjustable Thermostat,https://www.efghousewares.co.uk/sew-your-own-gonk-kit-106153,https://www.amazon.co.uk/dp/B0773HXND3,500,,,3,1.476,1.23,27.49,4.12,5.66,0.55,4.581666667,2.312,-2.312,11.34833333,637.5468165,13.872,49.53801382,0
5.06075E+12,,B0BNK8VQML,TOP 3 ROTARY FOOD CHOPPER STAINLESS STEEL,Ourokhome Rotary Cheese Grater Vegetable Slicer - Rotary Round Drum Grater Chopper with 3 Stainless Steel Drums Strong Suction Base (Black),https://www.efghousewares.co.uk/top-3-rotary-food-chopper-stainless-steel-110385,https://www.amazon.co.uk/dp/B0BNK8VQML,500,Available (see Keepa data),,3,3.828,3.19,26.99,4.05,3.36,0.55,4.498333333,2.23,-2.23,11.34166667,303.2531194,13.38,50.42608373,0
5.02536E+12,5.01318E+12,B09WB1GWSZ,TIDYZ 100 DOGGY DEGRADABLE BAGS ROLL,Mira Showers Zest Universal 90mm 4-Spray Shower Head - Chrome,https://www.efghousewares.co.uk/tidyz-100-doggy-degradable-bags-roll,https://www.amazon.co.uk/dp/B09WB1GWSZ,200,,,9,0.804,0.67,21.96,2.85,2.94,0.55,3.66,1.402,-1.402,11.29,925.4098361,8.412,61.69398907,0
5.05571E+12,7.17931E+11,B0FSXQP8SR,PROKLEEN PREMIUM DUSTPAN & BRUSH,"Cordless Handheld Car Vacuum & Air Blower – Mini Powerful 12000Pa Suction, Portable Small Hoover, HEPA, Accessories for Interior, PC, Home & Kitchen",https://www.efghousewares.co.uk/prokleen-premium-dustpan-brush,https://www.amazon.co.uk/dp/B0FSXQP8SR,700,Available (see Keepa data),,1,2.148,1.79,24.99,3.75,3.46,0.55,4.165,1.91,-1.91,11.275,481.8376068,11.46,54.14165666,0
6.9457E+12,5.05798E+12,B0BT51TC8X,MASTER COOK DIE CAST CASSEROLE 24CM,"MasterClass Cast Aluminium Cream Casserole Dish, 24cm, 4 Litre, Gift Boxed",https://www.efghousewares.co.uk/master-cook-die-cast-casserole-24cm,https://www.amazon.co.uk/dp/B0BT51TC8X,50,,Available (see Keepa data),3,20.16,16.8,48.99,7.35,4.87,0.55,8.165,5.914,-5.914,11.255,64.870317,35.484,27.56889161,0
5.06092E+12,,B0DM82JXB8,GRIMALDI LA BELLA SAUCE PAN WITH LID 20CM,"Redchef Ceramic Nonstick Saucepan with Lid,20cm Small Cooking Pot,Non Toxic Sauce Pans for Kitchen, Cool Handle PFAS Free Compatible with All Cooktops, Green",https://www.efghousewares.co.uk/grimaldi-la-bella-sauce-pan-with-lid-20cm-112961,https://www.amazon.co.uk/dp/B0DM82JXB8,100,,,1,8.988,7.49,35.99,5.4,5.32,0.55,5.998333333,3.752,-3.752,11.23166667,139.6973466,22.512,37.44929147,0
5.05084E+12,,B0CCHDPLJG,WOODEN PLAYSET,"Wooden Makeup Set Kids, Toddler Pretend Make-up & Hairdressing & Skincare Playset with Handbag, Fake Wooden Cosmetics Toy, Hairdresser Beautician Role Play, Birthday Gift for Girl Boy Age 2-6",https://www.efghousewares.co.uk/wooden-playset,https://www.amazon.co.uk/dp/B0CCHDPLJG,300,Available (see Keepa data),,3,3.024,2.52,25.49,3.82,3.14,0.55,4.248333333,2.006,-2.006,11.21166667,365.2008686,12.036,52.78148293,0
5.05544E+12,6.57381E+11,B0FRFRH3SG,GOODYEAR DIGITAL TYRE PRESSURE GAUGE,"Wireless Gaming Headset for PS5, PS4, PC, Switch, Mac, 2.4 GHz Wireless & 5.4 Bluetooth Gaming Headphones with Mic ENC Noise Cancelling, 50mm Drivers, 3D Stereo Sound, 50H Battery, Foldable",https://www.efghousewares.co.uk/goodyear-digital-tyre-pressure-gauge-122023,https://www.amazon.co.uk/dp/B0FRFRH3SG,200,Available (see Keepa data),,2,5.76,4.8,28.89,4.33,3.19,0.55,4.815,2.574,-2.574,11.205,209.4392523,15.444,46.54205607,0
5.05057E+12,1.94735E+11,B0D6X7RPKW,GLAMOUR STUDIO 10 PACK HAIR  CLIPS - 3 ASSORTED COLOURS,"Mattel Minecraft Story Set with 4 Action Figures & 3 Accessories, Overworld Encounters Pack Inspired by A Minecraft Movie, Toy Collectible, JFR70",https://www.efghousewares.co.uk/glamour-studio-10-pack-hair-clips-3-assorted-colours-120129,https://www.amazon.co.uk/dp/B0D6X7RPKW,300,Available (see Keepa data),Available (see Keepa data),30,1.008,0.84,23,3.45,3.13,0.55,3.833333333,1.594,-1.594,11.19666667,805.5155875,9.564,58.4173913,0
5.02618E+12,7.17931E+11,B0FSXQP8SR,ECO WASH UP BRUSH VEGETABLE,"Cordless Handheld Car Vacuum & Air Blower – Mini Powerful 12000Pa Suction, Portable Small Hoover, HEPA, Accessories for Interior, PC, Home & Kitchen",https://www.efghousewares.co.uk/eco-wash-up-brush-vegetable,https://www.amazon.co.uk/dp/B0FSXQP8SR,700,Available (see Keepa data),,1,2.244,1.87,24.99,3.75,3.46,0.55,4.165,1.926,-1.926,11.195,462.6033058,11.556,53.757503,0
5.05252E+12,5.02573E+12,B0F22HWBGB,SMART CHOICE 7 BEEF & COD DOG TREAT,Natures Menu Meaty Treats for Adult Dogs with Beef - 7 x 100g,https://www.efghousewares.co.uk/smart-choice-7-beef-cod-dog-treat,https://www.amazon.co.uk/dp/B0F22HWBGB,100,,Available (see Keepa data),6,1.752,1.46,24.3,3.65,3.43,0.55,4.05,1.818,-1.818,11.16,555.2238806,10.908,55.11111111,0
6.29402E+12,3.36037E+12,B000BTO6EG,GEEPAS HAND MIXER WHITE,"Paloma Picasso Eau de Parfum, Perfume for Women, A Powerful and Evocative Classic Fragrance, With Neroli, Rose and patchouli",https://www.efghousewares.co.uk/geepas-hand-mixer-white,https://www.amazon.co.uk/dp/B000BTO6EG,400,,,1,11.76,9.8,35.92,5.39,3.04,0.55,5.986666667,3.756,-3.756,11.15333333,107.7616747,22.536,37.26057906,0
5.06035E+12,5.05552E+12,B015HE6HJG,RYSONS SLEEP MASK ASSORTED,"Vacspare for Numatic Henry Vacuum Cleaner Tool Kit with 3m Hose, Brushes & 10 Hoover Bags",https://www.efghousewares.co.uk/rysons-sleep-mask-assorted-109918,https://www.amazon.co.uk/dp/B015HE6HJG,500,,Available (see Keepa data),4,1.008,0.84,20.99,2.62375,2.41,0.55,3.498333333,1.28475,-1.28475,11.06791667,796.2529976,7.7085,63.27536922,0
8.964E+12,6.12508E+11,B07P9G321R,ARENA GLASS TUMBLERS 360ML 3PCE,"CRYSTALIA Premium Drinking Glasses Set of 6 Tall Glass Tumbler 360ml LEAD FREE Water Glasses, Heavy Base Highball Glass Water Tumblers, Cocktail, Milkshake, Milk, Iced Tea, Soda Glasses Juice Glasses",https://www.efghousewares.co.uk/arena-tumblers-3pc-108752,https://www.amazon.co.uk/dp/B07P9G321R,50,Available (see Keepa data),,1,1.572,1.31,25.96,3.89,4.87,0.55,4.326666667,2.124,-2.124,11.01333333,592.1146953,12.744,50.90909091,0
5.0508E+12,5.03821E+12,B0028YPW68,BRIGHT & HOMELY GARDEN HEDGE SHEARS,"Darlac Telescopic Hedge Shear - Extendable Handles Adjust to Exact Length Required - Super Lightweight Approx 1kg - Razor Sharp Blade Ideal for Hedge Trimming, Green Growth & Light Woody Growth",https://www.efghousewares.co.uk/bright-homely-garden-hedge-shears-113886,https://www.amazon.co.uk/dp/B0028YPW68,50,,Available (see Keepa data),4,4.032,3.36,28.99,4.35,4.91,0.55,4.831666667,2.634,-2.634,10.98833333,281.0315431,15.804,45.48464988,0
5.01225E+12,5.06005E+12,B0BGY8SGJS,BF ACTIVE MOUTHWASH ORIGINAL 500ML PK12,"UltraDEX Daily Oral Rinse Original, 6 x 500ml, Clear",https://www.efghousewares.co.uk/bf-active-mouthwash-500ml-original-pk12-n-a,https://www.amazon.co.uk/dp/B0BGY8SGJS,100,,Available (see Keepa data),3,16.1136,13.428,44.28,6.64,5.32,0.55,7.38,5.1876,-5.1876,10.962,78.42323651,31.1256,29.70731707,0
5.03867E+12,,B0CJ8MGXPH,PRIMA SHOE RACK WOODEN TWO TIER WALNUT,"LEMIKKLE Shoe Rack, Oak Wooden Shoe Storage Rack, 2 Tier Stainless Steel Expandable Design, Ideal for Small Shoe Rack for Narrow Space, Suitable for Entrances, Garages, Bedrooms, Cloakrooms",https://www.efghousewares.co.uk/prima-shoe-rack-wooden-two-tier-walnut,https://www.amazon.co.uk/dp/B0CJ8MGXPH,200,Available (see Keepa data),,1,5.172,4.31,29.99,4.5,4.72,0.55,4.998333333,2.816,-2.816,10.91166667,224.5198903,16.896,43.66122041,0
5.03867E+12,5.06015E+12,B0BP2XFR8H,PRIMA ICE CREAM SPOON W SILICON HANDLE,COLOR WOW Dream Coat Supernatural Spray - Keep Your Hair Frizz-Free and Shiny No Matter the Weather with Award-Winning Anti-Frizz Spray,https://www.efghousewares.co.uk/prima-ice-cream-spoon-w-silicon-handle-112387,https://www.amazon.co.uk/dp/B0BP2XFR8H,800,,,1,2.088,1.74,23.2,3.48,2.72,0.55,3.866666667,1.698,-1.698,10.84333333,473.5080058,10.188,56.0862069,0
8.00252E+12,,B0DKXHM299,METALTEX SET 4 HOOKS LILLIPUT,"Potato Ricer, Sopito Stainless Steel Potato Masher Heavy Duty Food Ricer with Silicone Handle for Fruit Vegetable, Black",https://www.efghousewares.co.uk/metaltex-set-4-hooks-lilliput,https://www.amazon.co.uk/dp/B0DKXHM299,200,Available (see Keepa data),,1,1.332,1.11,22.69,3.4,3.06,0.55,3.781666667,1.624,-1.624,10.78833333,649.8995984,9.744,57.05597179,0
6.92346E+12,,B0CNCZJLYF,SQUARE SPICE JAR BLACK/WHITE,"Square Spice Jars Set of 24 with Bamboo Lids, Shaker Inserts, Pre-Printed English Labels, Black and White Stickers (180 Spice Names), Silicone Funnel, and Cleaning Brush (English Labels)",https://www.efghousewares.co.uk/square-spice-jar-black/white-119723,https://www.amazon.co.uk/dp/B0CNCZJLYF,200,Available (see Keepa data),,1,0.78,0.65,24.99,3.75,5.15,0.55,4.165,2.02,-2.02,10.725,893.75,12.12,51.50060024,0
5.05618E+12,,B0F9LJJRFJ,SIGNATURE STATIONERY SET 10PK,Wrendale Designs by Hannah Dale Signature Stationery - Stationery Box,https://www.efghousewares.co.uk/signature-stationery-set-10pk-77730,https://www.amazon.co.uk/dp/B0F9LJJRFJ,50,,,,1.2096,1.008,20.64,2.58,2.41,0.55,3.44,1.3096,-1.3096,10.652,683.6970475,7.8576,61.93023256,0
5.05532E+12,,B0BG8XD59D,SPECIAL OCCASSIONS CHRISTMAS WINDOW STENCILS,Newcastle Pint Glass,https://www.efghousewares.co.uk/special-occassions-christmas-window-stencils-123256,https://www.amazon.co.uk/dp/B0BG8XD59D,200,Available (see Keepa data),,1,0.804,0.67,21.95,3.29,3.13,0.55,3.658333333,1.528,-1.528,10.65166667,873.0874317,9.168,58.23234624,0
5.0508E+12,,B0FLDMBJ2M,BRIGHT & HOMELY PILLAR CANDLE IVORY 100 HOUR BURN 20CM X 8CM,simpa Unscented Ivory Pillar Candles Smokeless Burn 100 Hour Burn Time 80mm x 200mm - Set of 4,https://www.efghousewares.co.uk/bright-homely-pillar-candle-ivory-100-hour-burn-20cm-x-8cm-123541,https://www.amazon.co.uk/dp/B0FLDMBJ2M,100,,,,2.4,2,21.99,2.74875,2.41,0.55,3.665,1.54175,-1.54175,10.61625,416.3235294,9.2505,57.93315143,0
5.05544E+12,7.32249E+11,B0DVCG2W1G,DEKTON WOOD SCULPT CARVING KNIVES 6PC,"Wood Carving Tools, 10 in 1 Wood Whittling Kits, Chip Carving Tools Set, with 0 Basswood Carving Block, 6PCS Whittling Tools, Gloves, Sharpener, Roll Canvas Bag, Wood Carving Set for Adult Beginners",https://www.efghousewares.co.uk/dekton-carving-knives-6pc,https://www.amazon.co.uk/dp/B0DVCG2W1G,50,Available (see Keepa data),,1,1.752,1.46,22.99,3.45,3.09,0.55,3.831666667,1.71,-1.71,10.60833333,527.7777778,10.26,55.37190083,0
6.93389E+12,1.92233E+11,B07FJ91KN5,DELI SOGA BOWL AND PLATE SET,"Amazon Basics 18-Piece Dinnerware Set - Modern Beams, Service for 6, 17 cm, 19 cm, 24.4 cm",https://www.efghousewares.co.uk/deli-soga-bowl-and-plate-set-114896,https://www.amazon.co.uk/dp/B07FJ91KN5,400,,,13,7.728,6.44,34.55,5.18,6.02,0.55,5.758333333,3.638,-3.638,10.60166667,151.669051,21.828,36.82199711,0
5.05571E+12,,B0DCG9VCL4,SOZALI STORAGE BOX 5PK,14L Plastic Storage Boxes with Lids (14 Litre / 5 Pack) | Stackable Boxes with Black Lid and Clear Containers for Home Kitchen | Storage Tubs for Office Accessories,https://www.efghousewares.co.uk/sozali-storage-box-5pk,https://www.amazon.co.uk/dp/B0DCG9VCL4,300,,,,2.352,1.96,21.84,2.73,2.41,0.55,3.64,1.53,-1.53,10.55,420.3187251,9.18,57.96703297,0
5.03276E+12,,B0FV7JZVLG,AMTECH FLAT TIP ART B/SET XL 12PC,"5pcs Fuumuui Dual-Layer Synthetic Hair Flat Grainer Brush Set- Professional Flat Comb Brushes for Unique Texture Painting Perfect for Acrylic, Watercolour",https://www.efghousewares.co.uk/amtech-flat-tip-art-b-set-xl-12pc,https://www.amazon.co.uk/dp/B0FV7JZVLG,50,Available (see Keepa data),,1,3.216,2.68,23.19,3.48,2.07,0.55,3.865,1.756,-1.756,10.545,326.4705882,10.536,54.56662354,0
5.0153E+12,7.85691E+11,B0B7KWWNFD,BBQ TURNER WITH WOOD HANDLE 43CM,"7 in 1 Multifunction BBQ Tool - Outdoor Grill Spatula, Stainless Steel, Wooden Handle - Best BBQ Gifts for Men",https://www.efghousewares.co.uk/bbq-turner-with-wood-handle-43cm,https://www.amazon.co.uk/dp/B0B7KWWNFD,600,Available (see Keepa data),,4,1.2096,1.008,21.98,3.3,2.92,0.55,3.663333333,1.5556,-1.5556,10.53866667,676.4227642,9.3336,57.53594177,0
5.0174E+12,,B0FL1SY7CN,BLACKSPUR MINI TURBO CUTTER,"Mini Cordless Rotary Tool Kit: 18000 RPM High Speed Power USB Rechargeable Multi Tool, Portable Mini Grinder with LED Light for DIY Engraving Grinding Polishing Cutting Sanding",https://www.efghousewares.co.uk/blackspur-mini-turbo-cutter-109545,https://www.amazon.co.uk/dp/B0FL1SY7CN,50,Available (see Keepa data),,1,1.6992,1.416,22.78,3.38,3.1,0.55,3.796666667,1.6892,-1.6892,10.53733333,535.9782977,10.1352,55.50834065,0
5.0508E+12,5.05586E+12,B07WMYF37Z,BRIGHT & HOMELY METAL WATERING CAN ROSE,Woodside Silver 9L Metal Garden and Plant Watering Can with Rose,https://www.efghousewares.co.uk/bright-homely-rose-metal-watering-can-114461,https://www.amazon.co.uk/dp/B07WMYF37Z,50,,Available (see Keepa data),1,0.804,0.67,19.99,2.49875,2.41,0.55,3.331666667,1.22575,-1.22575,10.52958333,863.0806011,7.3545,63.20910455,0
5.05571E+12,,B0FF4BG2Z9,PROKLEEN SHORT HANDLE ULTIMATE PLUNGER,"K&F CONCEPT Electric Air Duster- Compressed Air Duster PC Cleaner, 110000RPM Air Blower, Speed Adjustable Mini Blower with Fast Charging, Dust Blower for Computer, Keyboard, House, Outdoor and Car",https://www.efghousewares.co.uk/prokleen-short-handle-ultimate-plunger,https://www.amazon.co.uk/dp/B0FF4BG2Z9,50,Available (see Keepa data),,1,1.116,0.93,22.09,3.31,3.1,0.55,3.681666667,1.578,-1.578,10.51833333,710.6981982,9.468,57.13897691,0
5.01593E+12,,B0F6LQ3PK6,BLOCK TECH BLOCKS IN BLOOM ROSE,"Romantic Pink Roses Bouquet Building Set with Vase & LED Light, 845PCS Flowers Botanical Building Blocks Toys, Gifts for for Her & Him, Artificial Fake Flowers for Office Home Decor & Display",https://www.efghousewares.co.uk/block-tech-blocks-in-bloom-rose-124120,https://www.amazon.co.uk/dp/B0F6LQ3PK6,100,Available (see Keepa data),,1,2.82,2.35,23.99,3.6,3,0.55,3.998333333,1.9,-1.9,10.49166667,361.7816092,11.4,52.48020008,0
5.05325E+12,,B08HZ9GZ6K,PAN AROMA COLOUR TEALIGHTS LAVENDER GARDEN PACK OF 12,"100% Pure Organic Beeswax tealights, set of 15 Handmade in Britain, BEE Zero Waste, eco-friendly tealight, pure beeswax organic cotton wick tea candles (With Metal cups)",https://www.efghousewares.co.uk/pan-aroma-colour-tealights-pk12-lavender-garden-114650,https://www.amazon.co.uk/dp/B08HZ9GZ6K,50,Available (see Keepa data),,1,1.296,1.08,19.99,2.4,2.15,0.55,3.331666667,1.236,-1.236,10.47833333,642.8425358,7.416,62.90145073,0
5.05325E+12,,B08HZ9GZ6K,PAN AROMA COLOUR TEALIGHTS PURE COTTON PACK OF 12,"100% Pure Organic Beeswax tealights, set of 15 Handmade in Britain, BEE Zero Waste, eco-friendly tealight, pure beeswax organic cotton wick tea candles (With Metal cups)",https://www.efghousewares.co.uk/pan-aroma-colour-tealights-pk12-pure-cotton-114642,https://www.amazon.co.uk/dp/B08HZ9GZ6K,50,Available (see Keepa data),,1,1.296,1.08,19.99,2.4,2.15,0.55,3.331666667,1.236,-1.236,10.47833333,642.8425358,7.416,62.90145073,0
