category,is_exact_ean,Pack_Verdict,Adjusted_Profit,NetProfit,ROI,Qty_Ratio,Sup_Qty,Amz_Qty,title_match,sales,SupplierTitle,AmazonTitle,Supplier EAN,Amazon EAN,ASIN,SupplierPrice_incVAT,SellingPrice_incVAT,manual_group,manual_pack_count_supplier,manual_pack_count_amazon,manual_size_tokens_supplier,manual_size_tokens_amazon,ip_risk
UNCERTAIN,False,1:1 Match,7.71833333333333,7.71833333333333,260.754504504504,1.0,1.0,1.0,0.2702702702702703,400,WICKED STATIONERY BACKPACK,"WICKED Backpack, Glinda And Elphaba Girls Backpack, Girls School Bag, Kids School Bag",5015934923276,5056814619636,B0FKH5GWYL,2.892,19.99,,,,,,False
UNCERTAIN,False,1:1 Match,4.82166666666666,4.82166666666666,259.229390681003,1.0,1.0,1.0,0.1348314606741573,50,DIWALI DESSERT PLATE 19CM,"Music Theory Key Concepts Wheel, Guitar, Piano, Accelerated Learning Tool, Understand Chords, Scales, Keys - FAST! No Music Reading Needed. New for 2025.",883314712179,733968644107,B0DTBVMRSS,1.572,11.99,,,,19cm,,False
UNCERTAIN,False,BUNDLE (150x) - LOSS,-116.64433333333335,3.15166666666666,258.333333333333,150.0,1.0,150.0,0.29850746268656714,50,PPS PLASTIC CUTLERY WHITE 100 KNIVES,"150 Pcs Heavy Duty Black Plastic Cutlery Set 3 Sets of 50 Knives, Forks, Spoons Modern, Reusable, Lightweight Perfect for Parties, Outdoor, Picnic, Birthday, Camping",5030481950049,-,B0DPNM9J3L,0.804,10.79,,,150.0,,,False
UNCERTAIN,False,1:1 Match,8.36166666666666,8.36166666666666,256.492842535787,1.0,1.0,1.0,0.21145374449339208,50,MASON CASH OVAL BAKING DISH size 2,"SEYMAC stock Case for iPad 9th/8th/7th Generation (10.2 Inch) 2021/2020/2019, Heavy Duty Shockproof with Screen Protector, 360Â° Rotating Stand/Hand Strap, Pencil Holder & Shoulder Strap, Black",5012133012022,-,B082G91T8Q,3.252,21.59,,,,,10.2inch,False
MODERATE_CONFIDENCE,False,1:1 Match,16.1983333333333,16.1983333333333,256.302742616033,1.0,1.0,1.0,0.43636363636363634,50,ROLSON DIAGONAL CUTTING PLIER VDE INSULATED 180MM,"KNIPEX 70 06 180 Diagonal Cutter chrome plated insulated with multi-component grips, VDE-tested 180 mm Multicoloured",5029594210737,4003773033813,B0001P0CC0,6.92399999999999,35.95,,,,180mm,180mm,False
UNCERTAIN,False,BUNDLE (3x) - OK,1.5150000000000001,3.795,253.0,3.0,1.0,3.0,0.18834080717488788,300,EVERBUILD M.P DBL TAPE DISP 5MTR,"Cleaning Brush - Hard Bristle Crevice Cleaning Brush - Easy Living Magic Brush - Grout Cleaning Brushes for Difficult Places to Reach, such as Window Track Bathroom Gap Kitchen Groove (3 PCS)",5029347610623,5016743105204,B0D7T8LTNV,1.14,9.99,,,3.0,,,False
UNCERTAIN,False,BUNDLE (12x) - LOSS,-3.9549999999999996,2.645,251.904761904762,12.0,1.0,12.0,0.18811881188118812,500,MIRROR BALL BAUBLE 6CM RED,"12pcs Colorful Christmas Baubles Setï¼ŒXmas Baubles 6cm/2.4 in Shiny Disco Ball Set for Christmas Treeï¼ŒHoliday Party Home Store Decorationsï¼ˆSilvery,Red,Pink,Green,Goldenï¼‰",-,748743253900,B0FJY6WN8R,0.6,9.99,,,12.0,6cm,"2.4in,6cm",False
UNCERTAIN,False,BUNDLE (4x) - OK,0.7146666666666599,2.94666666666666,251.851851851852,4.0,1.0,4.0,0.20853080568720378,100,PPS SERVING 5 SECTION TRAY,"Serving Dishes & Platters Compartment Trays with 5 Sections, 4 Pack Serving Platters for Parties, Reusable Plastic Snack Tray Serving Trays for Snacks Fruit Candies Dessert Nibbles Nuts",5030481984402,717020272422,B0DDCH6R7L,0.744,9.98,,,5.0,,,False
UNCERTAIN,False,1:1 Match,3.88166666666666,3.88166666666666,250.430107526881,1.0,1.0,1.0,0.20930232558139536,300,ECO BAMBOO DISH BRUSH,"eplanita Natural Dish Brush, 3 Replacement Heads, Kitchen Eco Bamboo Scrubber Brushes, Extra Plant Sponge, Plastic Free Washing Up, Zero Waste Cleaning",50304811690067,5060670130181,B08688KYF6,1.2,11.99,,,,,,False
UNCERTAIN,False,1:1 Match,4.085,4.085,249.085365853658,1.0,1.0,1.0,0.18705035971223022,100,"ISTANBUL SERVING BOWL 8""","Delta Kites for Kids and Adults, Easy to Fly Kite, beginner kites for kids ages 6-10,Kite Handle and Line Included,",8694169938148,702103825879,B0D8WL7Z3L,1.308,12.99,,,,,,False
UNCERTAIN,False,BUNDLE (8x) - LOSS,-3.9483333333333404,3.61166666666666,249.080459770114,8.0,1.0,8.0,0.1724137931034483,50,DEEP PLATE 8 INCH,"Wrova Unbreakable Plastic Plates Set of 8-8 Inch Reusable Deep Plates for Kitchen, Dishwasher & Microwave Safe, Kitchen Set for Snacks & Desserts (Vivid Mix)",6923456821194,-,B0DXTHT5P7,1.08,11.99,,,8.0,8inch,8inch,False
MODERATE_CONFIDENCE,False,1:1 Match,33.6262499999999,33.6262499999999,248.347488921713,1.0,1.0,1.0,0.4088888888888889,500,QUEST EXPRESSO COFFEE EXPRESSO MACHINE WITH MILK FROTHER,Quest 36569 Espresso Coffee Machine With Milk Frother / 1.2L Water Tank and Drip Tray/Steam Ready and Temperature Indicator/For Ground Coffee Beans / 15 Bars of Pressure,5025301365790,-,B0B3F548G7,15.588,69.99,,,,,1.2l,False
UNCERTAIN,False,1:1 Match,4.84125,4.84125,248.26923076923,1.0,1.0,1.0,0.2608695652173913,300,FESTIVE MAGIC SANT SLEIGH FELT BUCKET,Festive Childrens Holding DIY Sleigh - Large Xmas Home Decoration Ideal for Small Presents or Stocking Fillers - Kids Christmas Eve Box or Gift Bag,9333527629203,-,B0DM9FNQ9R,1.68,12.99,,,,,,False
UNCERTAIN,False,BUNDLE (6x) - LOSS,-2.17833333333334,3.82166666666666,246.559139784946,6.0,1.0,6.0,0.25925925925925924,200,OPAL ROUND DINNER PLATE 27CM WHITE,"Best House | 6 Pcs Opalware Dinner Plates Round | 10""/25.5 cm | Set of 6 Pcs | White | Microwave, Oven, and Dishwasher Safe, Opal Dinnerware Set, Lightweight for Everyday & Party Use",6260573003134,-,B0DR2XPS27,1.2,14.99,,,6.0,27cm,25.5cm,False
UNCERTAIN,False,BUNDLE (4x) - LOSS,-0.17566666666666997,4.46833333333333,242.84420289855,4.0,1.0,4.0,0.2583732057416268,100,PLASTIC CLEAR ROUND 6 SECTION TRAY,"Junw 4 pack Clear Compartment Trays with 6 Section, Reusable Plastic Trays and Platters for Parties, 12"" Serving Tray Perfect for Appetizers Snacks, Veggie, Candy, Fruit & Nut",615867839078,767461986853,B0F28RTFV4,1.548,13.99,,,4.0,,,False
UNCERTAIN,False,1:1 Match,15.34625,15.34625,242.820411392405,1.0,1.0,1.0,0.1095890410958904,100,PPS BAGASSE 50 FOOD BOX 1000ML,"Wireless Gaming Headset for PS5, PS4, PC, Switch, Mac, 2.4 GHz Wireless & 5.4 Bluetooth Gaming Headphones with Mic ENC Noise Cancelling, 50mm Drivers, 3D Stereo Sound, 50H Battery, Foldable",5030481985386,-,B0FRFRH3SG,6.92399999999999,33.99,,,,1000ml,50mm,False
UNCERTAIN,False,1:1 Match,4.73166666666666,4.73166666666666,242.649572649572,1.0,1.0,1.0,0.16483516483516483,50,DIWALI DINNER PLATE GREY 25CM,"Music Theory Key Concepts Wheel, Guitar, Piano, Accelerated Learning Tool, Understand Chords, Scales, Keys - FAST! No Music Reading Needed. New for 2025.",883314714661,733968644107,B0DTBVMRSS,1.68,11.99,,,,25cm,,False
MODERATE_CONFIDENCE,False,1:1 Match,2.83833333333333,2.83833333333333,242.592592592592,1.0,1.0,1.0,0.40310077519379844,300,PPS PLASTIC DRINK SHOT 30 GLASSES 30ML,100 Plastic Shot Glasses - Multi Use Crystal Clear Hard Plastic Sampling Cups - 30ml - 1 oz,5030481960178,5060659230123,B07T68VD2Y,0.744,9.79,,30.0,100.0,30ml,30ml,False
UNCERTAIN,False,1:1 Match,9.31166666666666,9.31166666666666,241.861471861471,1.0,1.0,1.0,0.1864406779661017,200,THE CHRISTMAS WORKSHOP 40 FAIRY LIGHTS  CLEAR,40M 800 LED Fairy Lights Outdoor Christmas Lights Plug in Clear Wire String Lights with Remote Timer 8 Modes Waterproof for Outside Garden Tree Yard Patio Party Wedding Decorations-Warm White,5025301757007,-,B0FP2FYNHZ,3.96,23.99,,,,,40m,False
UNCERTAIN,False,1:1 Match,2.935,2.935,240.573770491803,1.0,1.0,1.0,0.2727272727272727,50,PPS FOIL PIE 4 PLATTERS ROUND,Bakery Direct 50 Round Aluminium foil Pie foils/Dishes in 4 Colours! (Red/Silver),5030481930089,5060309625736,B07JZ17JHL,0.804,9.99,,,,,,False
UNCERTAIN,False,BUNDLE (3x) - OK,1.3010000000000002,3.245,238.60294117647,3.0,1.0,3.0,0.2857142857142857,100,PRIMA WASHING UP 3 BRUSHES,"3 PCS Dish Brushes for Washing Up,Durable Bristle Long Handle Washing Up Brush Ideal for Deep Cleaning Kitchen and Sink Red Yellow Blue",5038673230030,-,B0F4KRYKMZ,0.972,9.99,,,3.0,,,False
UNCERTAIN,False,1:1 Match,3.78458333333333,3.78458333333333,238.024109014675,1.0,1.0,1.0,0.20388349514563106,400,KNEELING PAD ASSORTED  CY8400030,"Green Haven Super Comfy Thick Garden Kneeling Pad - Comfortable Kneeling Pads for Gardening, Outdoor, Work, Soft EVA Foam Padding Mat, Perfect Knee Pads, Premium Knee Cushion",8719987853647,-,B09TV3QXYQ,1.248,10.99,,,,,,False
MODERATE_CONFIDENCE,False,1:1 Match,8.11166666666666,8.11166666666666,237.878787878787,1.0,1.0,1.0,0.3356643356643357,400,LAV FAME WINE GLASS 40CL PK3,LAV 12x Clear 400ml Lal Red Wine Glasses - Large Glass White Rose Long Stem Cocktail Party Drinking Goblet Gift Set,8692952100840,5055512159437,B087RLGF1Y,3.432,23.99,,,12.0,,400ml,False
UNCERTAIN,False,1:1 Match,9.475,9.475,237.468671679197,1.0,1.0,1.0,0.2564102564102564,500,DUNLOP FRONT & REAR LIGHT SET LED,DONYER POWER Convector Radiator Heater 2000W Room Heating with Adjustable Thermostat,8711252416793,-,B0773HXND3,4.128,27.99,,,,,2000w,False
UNCERTAIN,False,BUNDLE (30x) - LOSS,-22.36566666666667,3.03833333333333,237.369791666666,30.0,1.0,30.0,0.2903225806451613,50,JAUNTY PARTWARE CONFETTI GIFT BAG BOTTLE PK2,"jijAcraft 30PCS White Organza Wine Bags: 37x16cm Organza Bottle Gift Bags with Drawstring for Wine Glasses, Flip Flops, Wedding, Party Favours",5056683919790,-,B0CDPLLJNP,0.876,7.99,,,30.0,,,False
UNCERTAIN,False,1:1 Match,10.12875,10.12875,237.207259953161,1.0,1.0,1.0,0.1794871794871795,100,AMTECH DRILL CHUCK ADAPTOR/KEY 3PC SET,"304 Ink Cartridge Remanufactured for HP 304 Black Ink Cartridge, 304XL Black for Envy 5020 5010 5030 5032 5000, DeskJet 3720 2600 2633 2632, 3733 2634 3760, 3750 3735 3762, 2630 2620 2622 (2-Pack)",5032759023806,-,B08XX11X5N,4.464,23.73,,,304.0,,,False
HIGH_LIKELIHOOD,False,1:1 Match,2.76666666666666,2.76666666666666,236.467236467236,1.0,1.0,1.0,0.673469387755102,500,TIDYZ WHEELY BIN LINERS 5 BAGS 300L,Tidyz 30 Extra Large Wheelie Bin Liners Waste Rubbish Bags 300L,5025364005824,5025762919174,B07MGLHMWY,0.744,9.98,HIGH_LIKELIHOOD_FILTERED_OUT,5.0,30.0,300l,300l,False
UNCERTAIN,False,BUNDLE (4x) - OK,0.359,3.095,236.259541984732,4.0,1.0,4.0,0.09375,400,FOUR SEASONS PLASTIC 4 TONGS,"9â€ Kitchen Tongs, 4 Pcs Stainless Steel Tongs with Silicone Tips and Locking Clip, Non-Slip for Food, Cooking, BBQ, Serving, Salad, Ice, Heat Resistant Food Grade",5060082726712,-,B0DGKMY6TP,0.912,9.99,,,4.0,,,False
UNCERTAIN,False,SPLIT (1/6) - OK,4.11625,3.27625,235.70143884892,0.16666666666666666,18.0,3.0,0.23728813559322035,300,GIFTMAKER CARD PEG HOLDERS NOVELTY PACK OF 18,"Cleaning Brush - Hard Bristle Crevice Cleaning Brush - Easy Living Magic Brush - Grout Cleaning Brushes for Difficult Places to Reach, such as Window Track Bathroom Gap Kitchen Groove (3 PCS)",5012128616754,-,B0D7T8LTNV,1.008,9.99,,18.0,3.0,,,False
UNCERTAIN,False,BUNDLE (3x) - OK,1.2460833333333299,3.26208333333333,234.682254196642,3.0,1.0,3.0,0.25925925925925924,900,PHOODS FOIL TRAY SMALL ROASTER,"10-Pack Disposable Aluminum Foil Baking Trays - Food Storage Catering Aluminum Foil Tray - Containers for Meal Prep, Cooking, Baking, Roasting, BBQ, Freezer Storage - 32cm x 20cm x 3.3cm",5060357993412,-,B0CN1KT83C,1.008,9.97,,,10.0,,"20cm,3.3cm,32cm",False
MODERATE_CONFIDENCE,False,BUNDLE (32x) - LOSS,-21.71908333333334,2.83291666666666,234.125344352617,32.0,1.0,32.0,0.46601941747572817,50,SECURPAK DRYWALL SCREWS BLACK 3.5X65MM,TIMCO PH2 Philips Drywall Screws - 3.5 x 32 - Black - Box of 1000,5019923203592,-,B0014FFGTK,0.792,9.11,,,160.0,,,False
MODERATE_CONFIDENCE,False,BUNDLE (150x) - LOSS,-132.82633333333334,3.06166666666666,233.715012722646,150.0,1.0,150.0,0.35071090047393366,50,PPS PLASTIC CUTLERY HEAVY DUTY 50 SPOONS BLACK,"150 Pcs Heavy Duty Black Plastic Cutlery Set 3 Sets of 50 Knives, Forks, Spoons Modern, Reusable, Lightweight Perfect for Parties, Outdoor, Picnic, Birthday, Camping",50304811950246,-,B0DPNM9J3L,0.912,10.79,,,150.0,,,False
MODERATE_CONFIDENCE,False,BUNDLE (150x) - LOSS,-132.82633333333334,3.06166666666666,233.715012722646,150.0,1.0,150.0,0.3333333333333333,50,PPS PLASTIC CUTLERY HEAVY DUTY 50 FORKS BLACK,"150 Pcs Heavy Duty Black Plastic Cutlery Set 3 Sets of 50 Knives, Forks, Spoons Modern, Reusable, Lightweight Perfect for Parties, Outdoor, Picnic, Birthday, Camping",50304811950239,-,B0DPNM9J3L,0.912,10.79,,,150.0,,,False
UNCERTAIN,False,BUNDLE (6x) - LOSS,-2.5983333333333403,3.76166666666666,233.643892339544,6.0,1.0,6.0,0.2347417840375587,200,PRIMA DINNER PLATE WHITE 10INCH,"Best House | 6 Pcs Opalware Dinner Plates Round | 10""/25.5 cm | Set of 6 Pcs | White | Microwave, Oven, and Dishwasher Safe, Opal Dinnerware Set, Lightweight for Everyday & Party Use",5038673190235,-,B0DR2XPS27,1.272,14.99,,,6.0,10inch,25.5cm,False
UNCERTAIN,False,1:1 Match,3.70166666666666,3.70166666666666,232.809224318658,1.0,1.0,1.0,0.21890547263681592,50,BETTINA TOILET BRUSH SET WHITE,"Toilet Brushes Set - White Plastic Toilet Cleaner Brushes with 4 Replaceable Brush Heads, Ergonomic Handle & Soft Flexible Bristles for Home&Hotel Bathroom Toilet Cleaning",5052578010603,-,B0DSMKZYGD,1.248,11.99,,,,,,False
UNCERTAIN,False,BUNDLE (5x) - LOSS,-0.8170000000000002,3.215,231.294964028777,5.0,2.0,10.0,0.20175438596491227,500,"MASON SHELF BRACKETS 10x12"" 2 PIECES","10 Pieces Shelf Brackets Heavy Duty, Wall Mounted Triangle Shelving Brackets, 90 Degree Right Angle Shelf Supporters Brace Brackets, for Living Room Bedroom (10 PCS Black 150x95 mm/6x3.7 inch)",5060298505774,-,B0DGQB41LL,1.008,9.99,,120.0,18.0,,7inch,False
UNCERTAIN,False,BUNDLE (3x) - OK,1.20366666666666,3.05166666666666,231.186868686868,3.0,50.0,150.0,0.2621359223300971,50,PPS PLASTIC KNIVES HEAVY DUTY BLACK 50PCS,"150 Pcs Heavy Duty Black Plastic Cutlery Set 3 Sets of 50 Knives, Forks, Spoons Modern, Reusable, Lightweight Perfect for Parties, Outdoor, Picnic, Birthday, Camping",5030481950223,-,B0DPNM9J3L,0.924,10.79,,50.0,150.0,,,False
UNCERTAIN,False,SPLIT (1/124) - OK,4.191537634408595,3.19166666666666,229.616306954436,0.008064516129032258,124.0,1.0,0.2696629213483146,100,MASON NAIL ASSORTMENT 124 PIECES,"Brackit 2,000 Piece Nail Assortment Set with Storage Case â€“ Including Wire Nails, Brad Nails & Tacks - For DIY, Craft, Masonry, Woodwork, DÃ©cor",5060298503633,5060424641734,B07B3ZJ83Y,1.008,9.95,,124.0,,,,False
UNCERTAIN,False,BUNDLE (3x) - OK,1.141,3.685,228.881987577639,3.0,1.0,3.0,0.12612612612612611,300,SEALAPACK GREASEPROOF PAPER 10M,"Cleaning Brush - Hard Bristle Crevice Cleaning Brush - Easy Living Magic Brush - Grout Cleaning Brushes for Difficult Places to Reach, such as Window Track Bathroom Gap Kitchen Groove (3 PCS)",5050375114500,5016743105204,B0D7T8LTNV,1.272,9.99,,,3.0,10m,,False
UNCERTAIN,False,BUNDLE (5x) - LOSS,-2.3770000000000095,4.53499999999999,227.88944723618,5.0,1.0,5.0,0.1981981981981982,200,KINGFISHER FOIL 3 DISH & LIDS LARGE,"Superior Foil Containers with Lids â€“ 9x13 Inches Sturdy Deep Foil Trays with Lid, Ideal for Cooking, Baking,Roasting, BBQ, Meal Prep Storage Tray â€“ Large Foil Trays with Lids (5 Pack)",5013478157225,5060357992217,B07GZGXQYG,1.728,14.79,,,117.0,,,False
UNCERTAIN,False,SPLIT (1/3) - OK,2.81166666666666,2.39166666666666,227.777777777777,0.3,100.0,30.0,0.2183406113537118,700,PPS NAPKINS 1PLY WHITE 30X30CM 100PCS,"500 x White Serviettes Paper Napkins (30 x 30 cm) 1-Ply Strong Serviettes, Super Soft Paper Tissues, Cocktail Napkins, Disposable Napkins - Best for Christmas, Parties, Halloween, Thanksgiving",5030481990441,678506500029,B0C5M29WYX,0.6,8.99,,100.0,30.0,,30cm,False
UNCERTAIN,False,BUNDLE (1x) - OK,3.6656666666666604,4.18166666666666,227.264492753623,1.3333333333333333,3.0,4.0,0.2608695652173913,100,NOVA PANARAMA HIBALL GLASS 320ML 3PK,"Highball Drinking Tumbler Glasses Set of 4, 320ml Official Coca Cola Contour Glasses, Retro Highball Glass for Coke, Soda, Water, Gin & Juice - Includes 2ply Paper Napkins",8964044321137,5056623771273,B0FP5C41GP,1.548,15.95,,3.0,4.0,320ml,320ml,False
MODERATE_CONFIDENCE,False,BUNDLE (10x) - LOSS,-4.38008333333334,2.74791666666666,227.100550964187,10.0,1.0,10.0,0.3853211009174312,100,SECURPAK HAT & COAT HOOK BP50MM,10 Pack of Double Hat and Coat Hooks Aluminium Dress Robe Garment Hangers Hook,5019923200683,-,B01H2SXVNU,0.792,8.99,,,10.0,,,False
UNCERTAIN,False,1:1 Match,4.165,4.165,226.358695652174,1.0,1.0,1.0,0.20512820512820512,100,THL BROOM & HANDLE SOFT ZP156,Soft Broom Indoor Sweeping Broom Brush with Stainless Steel Handle - The Perfect Indoor Sweeping Kitchen Floor Brush for Your House - The Long Handled Sweeper (Green),8697409840546,5060507280683,B07H5HVHNL,1.548,12.99,,,,,,False
MODERATE_CONFIDENCE,False,BUNDLE (4x) - OK,0.29233333333333,2.84833333333333,226.058201058201,4.0,25.0,100.0,0.36363636363636365,200,PPS DRINK CUPS RIPPLE 4OZ ESPRESSO PACK OF 25 (NO LIDS),Disposable Paper Hot Coffee Tea Drinking Espresso Cups 4oz - 118ml (100 Pack),5030481970580,5060659230147,B07XTPDF3T,0.852,9.97,,25.0,100.0,,118ml,False
UNCERTAIN,False,SPLIT (1/10) - OK,3.65673333333333,2.86833333333333,224.088541666666,0.1,10.0,1.0,0.21739130434782608,200,PPS BAGASSE PLATE 26CM 10 PIECES,Disposable Paper Plate 10 Inch Heavy Duty Strong Bagasse Compostable Eco-Friendly Natural Sugarcane Fibers Round Plates for Hot & Cold Food Catering BirthdayDinner Party Office Picnic BBQs 50 Plates,5030481985348,5055860666595,B0F74F4K4H,0.876,10.99,,10.0,,26cm,10inch,False
MODERATE_CONFIDENCE,False,1:1 Match,2.72666666666666,2.72666666666666,223.497267759562,1.0,1.0,1.0,0.32116788321167883,500,TIDYZ COMPOSTABLE 15 BAGS 10LTR,Tidyz 6 Packs Of 40 White Plastic Bin Bags - Fits 15L Pedal Bin - Extra Strong Tie Handle - 240 Bags Total,5025364006043,8800202181437,B07F2MFZT5,0.804,9.38,,15.0,240.0,,15l,False
MODERATE_CONFIDENCE,False,1:1 Match,2.72666666666666,2.72666666666666,223.497267759562,1.0,1.0,1.0,0.39473684210526316,500,TIDYZ PEDAL BIN LINERS 40 WHITE TIE HANDLE 15L,Tidyz 6 Packs Of 40 White Plastic Bin Bags - Fits 15L Pedal Bin - Extra Strong Tie Handle - 240 Bags Total,5025364000652,8800202181437,B07F2MFZT5,0.804,9.38,,40.0,240.0,15l,15l,False
UNCERTAIN,False,SPLIT (1/2) - OK,3.2830000000000004,2.845,222.265625,0.5,2.0,1.0,0.21105527638190955,500,FESTIVE MAGIC VINTAGE RIBBON 63MM X 2.7M,"Christmas Velvet Ribbon - Thick Red Wired 9m Edge 63mm Wide for Gift Wrapping, Crafting, Christmas Tree Decorations, Xmas Party Gifts, Wreath, Wedding Supplies",-,-,B0D9JBXSXQ,0.876,9.99,,,,"2.7m,63mm","63mm,9m",False
UNCERTAIN,False,1:1 Match,7.025,7.025,220.911949685534,1.0,1.0,1.0,0.25,100,FIT FOR THE JOB  DUST SHEET ROLL,Stapler Plier Stapler with 1000 Staples and Remover Set 20 Sheets Capacity Full Desktop Office Size Work,5019200130771,656664855519,B077R25DCR,3.15599999999999,18.99,,,,,,False
UNCERTAIN,False,1:1 Match,7.99166666666666,7.99166666666666,220.156106519742,1.0,1.0,1.0,0.22950819672131148,50,TETRION EASY SPRAY PAINT HI BUILD PRIMER GREY 400ML,"SEYMAC stock Case for iPad 9th/8th/7th Generation (10.2 Inch) 2021/2020/2019, Heavy Duty Shockproof with Screen Protector, 360Â° Rotating Stand/Hand Strap, Pencil Holder & Shoulder Strap, Black",5010373023129,-,B082G91T8Q,3.696,21.59,,,,400ml,10.2inch,False
UNCERTAIN,False,BUNDLE (2x) - OK,2.04033333333333,3.04833333333333,219.304556354916,2.0,1.0,2.0,0.17757009345794392,200,GOODYEAR COMPRESSED SPONGE,"Microfibre Car Wash Mitt - Ultra-Soft, Super Absorbent & Scratch-Free Wash Mitt Glove for Car Washing, Lightweight & Durable, Safer Than Sponge & Wash Cloths, Effectively Traps Dirt-2 Pack",5055441449203,5070000237756,B0DFYZCCHP,1.008,10.99,,,2.0,,,False
UNCERTAIN,False,1:1 Match,2.79166666666666,2.79166666666666,218.098958333333,1.0,1.0,1.0,0.10810810810810811,300,COSMETIC MIRROR 8X15X10CM,"15X Magnifying Makeup Mirror for Desk Double Sided 1X/15X Desk Mirror,Portable Table Small Standing Magnifying for Cosmetic",8711252162959,-,B0CW2T4661,0.876,8.99,,,15.0,,,False
UNCERTAIN,False,BUNDLE (3x) - OK,0.9369999999999998,3.625,217.065868263473,3.0,1.0,3.0,0.08438818565400844,300,OVEN LOVE BAKING DISH OVAL IMPERIAL BLUE 0.19L,"Cleaning Brush - Hard Bristle Crevice Cleaning Brush - Easy Living Magic Brush - Grout Cleaning Brushes for Difficult Places to Reach, such as Window Track Bathroom Gap Kitchen Groove (3 PCS)",5018705740287,5016743105204,B0D7T8LTNV,1.344,9.99,,,3.0,0.19l,,False
UNCERTAIN,False,BUNDLE (3x) - OK,0.9979999999999898,2.74999999999999,214.843749999999,3.0,1.0,3.0,0.21367521367521367,600,FOUR SEASONS COOKING LINER 33CMX45CM,"Linda's Essentials Extra Large Oven Liners for Bottom of Oven (3 Pack) - Universal Non-Stick Liner for Fan Assisted Cooking, 58.4 x 41.3 cm Kitchen Protector Sheets, Save Time & Clean Easily (Black)",5060082722691,-,B08Q3J3GB6,0.876,10.44,,,4.0,,41.3cm,False
UNCERTAIN,False,BUNDLE (1x) - OK,2.4153333333333302,2.50833333333333,214.387464387464,1.125,8.0,9.0,0.2716049382716049,400,BRIGHT & HOMELY FOIL CONTAINERS & LIDS 148MM X 120MM X 45MM 8 PIECES,"Caterserve 10 Aluminium Foil Trays with Lids - Large Tin Foil Containers with Paper Lids for Roasting, Baking, Broiling, Cooking, Food Storage and Freezing | 9 x 9 inch Square",5050796012812,5060659231229,B08SMLV6C2,0.744,9.97,,8.0,10.0,"120mm,148mm,45mm",9inch,False
UNCERTAIN,False,SPLIT (1/1) - OK,2.58273333333333,2.50833333333333,214.387464387464,0.9,10.0,9.0,0.27049180327868855,400,BRIGHT & HOMELY FOIL CONTAINERS & LIDS 130MM X 101MM X 42MM 10 PIECES,"Caterserve 10 Aluminium Foil Trays with Lids - Large Tin Foil Containers with Paper Lids for Roasting, Baking, Broiling, Cooking, Food Storage and Freezing | 9 x 9 inch Square",5050796012829,5060659231229,B08SMLV6C2,0.744,9.97,,10.0,10.0,"101mm,130mm,42mm",9inch,False
UNCERTAIN,False,BUNDLE (3x) - OK,1.0203333333333302,2.50833333333333,214.387464387464,3.0,3.0,9.0,0.22764227642276422,400,BRIGHT & HOMELY FOIL ROASTING TRAY SQUARE 205MM X 205MM X 48MM 3 PIECES,"Caterserve 10 Aluminium Foil Trays with Lids - Large Tin Foil Containers with Paper Lids for Roasting, Baking, Broiling, Cooking, Food Storage and Freezing | 9 x 9 inch Square",5050796012744,5060659231229,B08SMLV6C2,0.744,9.97,,3.0,10.0,"205mm,48mm",9inch,False
