category,Pack_Analysis_Verdict,Adjusted_Profit,Adjusted_ROI,Qty_Ratio,Sup_Qty,Amz_Qty,sales_numeric,SupplierTitle,AmazonTitle,EAN,ASIN,NetProfit,ROI,SupplierPrice_incVAT,SellingPrice_incVAT
MODERATE_CONFIDENCE,MATCH (1:1),12.473333333333334,1252.342704149933,1.0,1.0,1.0,0,Red & White Christmas Wrap (50/4mx69cm) (Assorted Designs),"Clairefontaine - Ref 201342C - Christmas Alliance Long Roll Wrapping Paper (Single Roll) - 70cm Width x 50m Length, 60gsm Paper - Red Baubles on White Design",5012213586122,B01MAYSEDM,12.473333333333334,903.8647342995172,0.996,27.76
UNCERTAIN,MATCH (1:1),12.465,1116.9354838709676,1.0,1.0,1.0,0,"18"" Baby Girl Little Elephant","Baby Bilingual Musical Elephant Stuffed Animals Toys,Infant Early Learning Toy with Light-Up Music & Crinkle,Tummy Time Toys for 0 3 6 9 12+ Months for Baby Boy Girl Gift,Pink",681070107334,B0DBLW27T2,12.465,842.2297297297297,1.116,24.99
UNCERTAIN,MATCH (1:1),12.458333333333336,186.72561950439652,1.0,1.0,1.0,0,Red Satin Ribbon with Reindeer Bauble Print- White  (63mm x 10yd),"The Bulk Protein Company, SERIOUS GAINZ - Whey Protein Powder - Weight Gain, Mass Gainer - 30g Protein Powders (Chocolate, 5kg)",5056519255276,B07CGHS11Z,12.458333333333336,203.90070921985824,6.672,34.99
UNCERTAIN,MATCH (1:1),12.451249999999998,453.1022561863172,1.0,1.0,1.0,0,Red Tissue - 240 sheets,"240 Sheets Red MG Tissue Paper 20x30 Inches, Acid Free Craft Art",5055141601178,B0DFX1YZKJ,12.451249999999998,438.4242957746478,2.748,24.99
UNCERTAIN,MATCH (1:1),12.308333333333334,179.63125121618992,1.0,1.0,1.0,0,Taffeta Ribbon with Red and White Candy Cane Pattern (63mm x 9m),"The Bulk Protein Company, SERIOUS GAINZ - Whey Protein Powder - Weight Gain, Mass Gainer - 30g Protein Powders (Chocolate, 5kg)",5056519228744,B07CGHS11Z,12.308333333333334,196.61874334398297,6.852,34.99
UNCERTAIN,MATCH (1:1),12.275000000000002,238.44211344211348,1.0,1.0,1.0,0,Pink Deco Web Ribbon (70mm x 20m),"Belaco Heater 2000W Turbo Convector Electric Heater with Fan Heater 3-speed Setting & 24Hr Timer | Energy Saving Portable Heater| Fast Heating Room Heaters for Home, Electric radiator – Black",5056519222148,B0FXBBF665,12.275000000000002,253.6157024793389,5.148,33.99
UNCERTAIN,MATCH (1:1),12.232916666666664,566.338734567901,1.0,1.0,1.0,0,Cotton slip on shoes with bear embroidery by Soft Touch,"HUGS IDEA Womens Comfortable Walking Shoes, Nurse Animal DogsCats Floral Novelty Design Non Slip Fashion Breathabl Casual Mesh-Comfortable Work Sneakers",523797208225,B08N6QG6CX,12.232916666666664,520.5496453900709,2.16,23.99
MODERATE_CONFIDENCE,MATCH (1:1),12.197916666666666,2606.39245014245,1.0,1.0,1.0,0,Essential Dusky Pink Garden Rose,'Koko Loko' Potted Rose - Unusual Dusky Pink Scented Blooms - 4 Litre Pot,5056721861579,B0BR8CFDMD,12.197916666666666,1297.650709219858,0.468,21.95
HIGH_CONFIDENCE,MATCH (1:1),12.15,946.2616822429906,1.0,1.0,1.0,0,Four In A Row Wedding Guest Book Alternative,Ginger Ray Four In A Row Wedding Guest Book Alternative - Botanical Wedding,5056283855634,B083PJQDKH,12.15,750.0,1.284,25.86
UNCERTAIN,MATCH (1:1),12.134999999999998,808.9999999999998,1.0,1.0,1.0,0,Mickey and Minnie Sparkle (2 Assorted),LEGO DUPLO | Disney Mickey & Minnie Birthday Train Toy for 2+ Year Old Girls & Boys - Educational Toys for Toddlers with Number Bricks & 3 Figures - Gift Idea - 10941,5038104653230,B08GPKTN2B,12.134999999999998,674.1666666666665,1.5,24.99
UNCERTAIN,MATCH (1:1),12.114583333333329,834.3376951331495,1.0,1.0,1.0,0,Yellow Arundel Rose,Golden Yellow Bush Rose Plant in A 3 Litre Pot Yellow Flowers - Scented Rose,5055977318493,B0CWFNHPBV,12.114583333333329,688.3285984848482,1.452,22.99
MODERATE_CONFIDENCE,MATCH (1:1),12.095000000000004,168.26655537006127,1.0,1.0,1.0,0,Metallic Reindeer Head Hanging Decoration - Silver (30cm),Taylor & Brown 85cm Light Up Reindeer Stag Head Metal Framed Deer Stags Head Christmas Xmas Wall Decoration Plug in with 80 LED's for Indoor Outdoor (Warm White),,B09LR315WH,12.095000000000004,184.93883792048936,7.188000000000001,34.95
UNCERTAIN,MATCH (1:1),12.031666666666668,146.37064071370645,1.0,1.0,1.0,0,Green/White Pine Cone Foliage Garland (150cm),"SHareconn 9FT Pre-Lit Artificial Christmas Garland,with Red Berries and Pine Cones,with Warm white and Multi-Color Lights & Timer Function, for Xmas Decoration, Green",5056814430361,B0F2SBSP12,12.031666666666668,162.59009009009011,8.219999999999999,35.99
UNCERTAIN,MATCH (1:1),11.971666666666668,137.98601506070386,1.0,1.0,1.0,0,Teddy Stacking Ring Set,Strongthium GX340 GX390 Tune Up Parts Carb Kit for Honda Predator 11 13 hp 420cc w/Carburetor + Pull Start + Coil + Air Filter + Spark Plug + Throttle Springs + Gaskets,5060289404024,B0FD9SCTR3,11.971666666666668,153.87746358183375,8.676,34.19
UNCERTAIN,MATCH (1:1),11.946666666666664,822.7731864095499,1.0,1.0,1.0,0,Botanica White Calla Lily (60cm),"FiveSeasonStuff 6 Real Touch Long Stems Artificial White Calla Lily Flowers & Bouquet, for Home Shop Office Restaurant Wedding Party Décor/DIY Flower Arrangement Decoration, 64cm (25.2 inches)",5056721842080,B0797RNTC3,11.946666666666664,678.7878787878788,1.452,24.98
MODERATE_CONFIDENCE,MATCH (1:1),11.91458333333333,704.1715918045703,1.0,1.0,1.0,0,Cerise Kraft Paper 50cm,FloristryWarehouse Kraft Craft Paper Roll 50cm x 100m Cerise Pink,5053189046821,B00B9AATGA,11.91458333333333,607.8869047619046,1.692,22.99
UNCERTAIN,MATCH (1:1),11.898333333333335,347.9044834307993,1.0,1.0,1.0,0,Velvet Rose Hand Care Set,"The Body Shop British Rose Essentials Gift Set (Shower Gel 250ml + Body Yogurt 200ml + Hand Cream 30ml), Floral Festive Trio with Rose Extract, Softening & Hydrating Body Care, Vegan",5010792754635,B0FNX8LJGL,11.898333333333335,349.95098039215685,3.42,25.0
EXACT_EAN_MATCH,MATCH (1:1),11.888333333333332,553.4605834885164,1.0,1.0,1.0,0,Polystyrene Ball - 6cm.  Great for Sweetie Trees!,Creativ 543130 25-Piece 12 cm Polystyrene Balls,5707167460917,B0074H1FGA,11.888333333333332,508.04843304843297,2.148,30.19
MODERATE_CONFIDENCE,MATCH (1:1),11.86625,1318.4722222222224,1.0,1.0,1.0,0,Baubles & Bow Christmas Tinsel Wreath (Assorted),"GloBrite 40cm Christmas Wreath with Bows, Baubles & Lantern | Wreaths for Front Door | Door Wreaths Home Decor Christmas Decorations for Outdoor Decorations - Silver",5056170332392,B0BN8NBJFT,11.86625,912.7884615384614,0.9,21.99
UNCERTAIN,MATCH (1:1),11.859999999999998,537.1376811594201,1.0,1.0,1.0,0,Elf Legs Bow (40cm),Eurowrap Large Christmas Elf Door Bow Red Green with Hanging Elf Legs Christmas Xmas Door Decoration,5056814411940,B0CKQ2CHJF,11.859999999999998,496.2343096234308,2.208,27.3
UNCERTAIN,PROFITABLE SPLIT (1/5.0),11.792000000000005,861.9883040935676,0.2,5.0,1.0,0,5 Piece Sketchy Dinosaur Gift Set (0-9 Months),"Baby Dino Musical Stuffed Animal Toys for 0-3-6-9-12 Months，Infant Dinosaur Tummy Time Toys with Crinkle Sound Paper,Teether，Textures & Rattles for Newborn Boys Girls Birthday Gifts，Blue",5050750055473,B0D7H98PYV,6.320000000000004,101.12000000000006,6.84,22.98
UNCERTAIN,PROFITABLE SPLIT (1/5.0),11.792000000000005,861.9883040935676,0.2,5.0,1.0,0,5 Piece Sketchy Dinosaur Gift Set (0-9 Months),"Baby Dino Musical Stuffed Animal Toys for 0-3-6-9-12 Months，Infant Dinosaur Tummy Time Toys with Crinkle Sound Paper,Teether，Textures & Rattles for Newborn Boys Girls Birthday Gifts，Blue",5050750055459,B0D7H98PYV,6.320000000000004,101.12000000000006,6.84,22.98
UNCERTAIN,PROFITABLE SPLIT (1/3.0),11.790000000000004,2563.0434782608704,0.3333333333333333,3.0,1.0,0,Kids 3pk Plain Sock - Black 27-30 / 9-12,"Baby Dino Musical Stuffed Animal Toys for 0-3-6-9-12 Months，Infant Dinosaur Tummy Time Toys with Crinkle Sound Paper,Teether，Textures & Rattles for Newborn Boys Girls Birthday Gifts，Blue",5055442154533,B0DWDWH5MZ,10.870000000000005,639.4117647058825,1.38,22.98
UNCERTAIN,MATCH (1:1),11.724999999999998,1656.0734463276833,1.0,1.0,1.0,0,Wooden Pirate Puzzle 2 Asstd  by AtoZ Toys,Toddler Educational Toys for 1 2 3 Years Old Boys and Girls - 3 Montessori Jigsaw Wooden Puzzles for Kids - Animals Learning Gifts for 2-4 Years Old - Fun Kids Games,5012866625223,B0845XYT99,11.724999999999998,1028.5087719298242,0.708,21.99
UNCERTAIN,PROFITABLE SPLIT (1/3.0),11.666333333333332,1611.3720073664822,0.3333333333333333,3.0,1.0,0,Assorted Ladies 3 Pack Stripe Bamboo Ankle Sock,HWC Trading FR A4 Joe Gomez Liverpool Gifts Printed Signed Autograph Picture for Football Fans and Supporters - A4 Framed,5056188207941,B09KY528TZ,10.218333333333332,432.98022598870045,2.172,22.99
UNCERTAIN,MATCH (1:1),11.613333333333332,217.47815230961294,1.0,1.0,1.0,0,Turquoise Glass Ice Cream Hanging Decoration (14cm),"Sienna Glass Spirit Ball, Multi-Colour Turquoise, 11 x 11 x 14 cm",5029316515157,B00C1PIFXQ,11.613333333333332,232.26666666666665,5.34,28.9
UNCERTAIN,MATCH (1:1),11.58833333333333,975.4489337822669,1.0,1.0,1.0,0,White Sparkle Finish Poinsettia Pick (24cm),DONYER POWER Convector Radiator Heater 2000W Room Heating with Adjustable Thermostat,5056814426876,B0773HXND3,11.58833333333333,752.4891774891772,1.188,27.49
UNCERTAIN,MATCH (1:1),11.551666666666666,746.2316968130921,1.0,1.0,1.0,0,Mum Multi-App Photo Frame,Afuly Picture Frames 6x4 3 Photo Frame Triple Multi Photo Frames For Wall Heart Picture Frame Wooden Rustic Family Frame With Rope Hanging Birthday Christmas Gifts For Her Women Mum Couple Family,5056283852411,B0F3758699,11.551666666666666,627.8079710144926,1.548,23.99
UNCERTAIN,MATCH (1:1),11.541250000000002,96.17708333333334,1.0,1.0,1.0,0,Yellow Hessian Film (80cm x 100m),ROLL Builders Hessian 1.37 MTR X 46 MTR Frost Protection Brickwork OR BLOCKWORK,5051211347656,B016FH1XTS,11.541250000000002,109.39573459715642,12.0,34.59
UNCERTAIN,PROFITABLE SPLIT (1/2.0),11.492000000000004,1451.0101010101016,0.5,2.0,1.0,0,Boys 2 Pack of Cosy Socks with Grippers Assorted Designs,"Baby Dino Musical Stuffed Animal Toys for 0-3-6-9-12 Months，Infant Dinosaur Tummy Time Toys with Crinkle Sound Paper,Teether，Textures & Rattles for Newborn Boys Girls Birthday Gifts，Blue",5020133113076,B0C59GH76B,10.700000000000005,572.1925133689841,1.584,22.98
UNCERTAIN,MATCH (1:1),11.428333333333333,359.3815513626834,1.0,1.0,1.0,0,Assorted Alphabet and Number Flash Cards,"LITTLE BUD KIDS Spin-and-Read Phonics Toy, Rotating Wooden Reading Blocks with CVC Flashcards, A Montessori Reading Learning Resources Toy for 3-5 years old",28503050674,B085X93ZJN,11.428333333333333,357.13541666666663,3.18,25.99
MODERATE_CONFIDENCE,MATCH (1:1),11.407916666666669,1901.3194444444448,1.0,1.0,1.0,0,Christmas Felt Santa Hat,100 x Festive/Christmas/Xmas Felt Santa Hats - Bulk Buy - Traditional Holiday Party Costume Accessories,5012128621277,B00P6MO4U4,11.407916666666669,1086.468253968254,0.6,20.99
UNCERTAIN,MATCH (1:1),11.378333333333332,1607.1092278719398,1.0,1.0,1.0,0,14 inch Princess Castle Packaged with Straw  Balloon,"COOLNIGHT COONIGHT Sensory Toys for Babies, 93 Lighting Mode+Dimmable+Timer+Remote Sensory Lights Star Projector, 360° Rotate Kids Night Light Projector,Baby Boy Gifts Baby Girl Gifts Newborn Toy",681070199612,B0DCG5QBR9,11.378333333333332,998.0994152046782,0.708,22.99
UNCERTAIN,MATCH (1:1),11.298333333333334,791.1998132586368,1.0,1.0,1.0,0,Floraline Sweetheart  Vase (19cm),"Black Glass Vase, Ribbed Vases for Flowers, Flower Vase for Tulips, Fluted Modern Vases for Living Room, Dining Room, Bedroom, Shelf, Wedding, Office, Coffee Table, Birthday, 19CM",5056349200989,B0DN6P5TFM,11.298333333333334,649.3295019157088,1.428,25.99
UNCERTAIN,MATCH (1:1),11.216666666666669,335.025886101155,1.0,1.0,1.0,0,Outdoor Light White Berry Garland x 15 LED (180cm)),Pre-Lit Decorated Artificial Christmas Garland Green Branches With Pine Cones Holly Berries & Warm White LED Lights Indoor/Outdoor Xmas Decoration 6ft,5056814443156,B07H3NWB7R,11.216666666666669,335.8283433133733,3.348,29.9
MODERATE_CONFIDENCE,PROFITABLE SPLIT (1/2.0),11.16058333333333,343.82573423700956,0.5,2.0,1.0,0,Spicer Designs Foam Backed Posy Pad 8inch (2 pk),"2 x Florist Floral Foam Plastic Backed 12"" (12 Inch) Posy Pads Funeral Tribute Wet Foam Oasis Val Spicer",5036702011551,B07TV8W647,7.91458333333333,132.7950223713646,6.492,22.99
UNCERTAIN,MATCH (1:1),11.151249999999996,258.8498142989786,1.0,1.0,1.0,0,Tintagel Hydrangea Lilac,"YouGarden Hydrangea 'Rosemary Foster', 3 x 9cm Pots, Purple Blue Flowers, Chocolate Leaves, Ready to Plant Shrubs",5055977370699,B0FGQ8Y38W,11.151249999999996,269.3538647342995,4.308,24.99
UNCERTAIN,MATCH (1:1),11.104583333333329,416.83871371371356,1.0,1.0,1.0,0,Red Flickering LED Resin Pillar Candle (23cm),"TRONJE 9"" LED Candle Red with Timer and Remote Control - flameless 23cm Pillar Wax Candle with Moving Flame - Battery Operated - Burn Time 1000h",5055398317457,B07YMN6G7N,11.104583333333329,400.8874849578818,2.664,22.99
MODERATE_CONFIDENCE,MATCH (1:1),11.097916666666666,620.6888516032811,1.0,1.0,1.0,0,Balmoral Old Garden Purple Rose (45cm),‘William Lobb’ – Old Fashion Shrub Rose – Purple - 4L Potted,5056349260808,B0D98G6TNC,11.097916666666666,544.0155228758169,1.788,21.95
HIGH_CONFIDENCE,MATCH (1:1),11.091666666666669,287.0514147688061,1.0,1.0,1.0,0,Basketball Stand  by AtoZ Toys,Atoz 2112 Fun Basketball Stand,5056283855658,B0764MLF4T,11.091666666666669,294.20866489832,3.864,29.99
HIGH_CONFIDENCE,MATCH (1:1),11.053333333333336,294.2847000354989,1.0,1.0,1.0,0,Tinkerbell 2 Pen Set,Tinker Bell the Fairy Pen Set,5012128449338,B084RHGQF5,11.053333333333336,300.3623188405798,3.756,24.76
UNCERTAIN,MATCH (1:1),10.931666666666668,2335.826210826211,1.0,1.0,1.0,0,Cerise 31mm Single Pull Bow On Header,Newcastle Pint Glass,5055579123563,B0BG8XD59D,10.931666666666668,1162.9432624113476,0.468,21.95
MODERATE_CONFIDENCE,MATCH (1:1),10.92166666666667,146.7965949820789,1.0,1.0,1.0,0,White Wooden Board Hanger Wedding Sign,"Wedding Welcome Sign Stand, Adjustable Wedding Sign Holder Easel Stand for Display(White)",5056275189082,B0FHW1GQPD,10.92166666666667,161.8024691358025,7.44,32.99
UNCERTAIN,MATCH (1:1),10.865000000000002,158.84502923976612,1.0,1.0,1.0,0,Natural Gold with Holly Ribbon (63mm x 10yds),"Belaco Heater 2000W Turbo Convector Electric Heater with Fan Heater 3-speed Setting & 24Hr Timer | Energy Saving Portable Heater| Fast Heating Room Heaters for Home, Electric radiator – Black",5056519228577,B0FXBBF665,10.865000000000002,173.84000000000003,6.84,33.99
UNCERTAIN,PROFITABLE SPLIT (1/3.0),10.836999999999998,849.2946708463949,0.3333333333333333,3.0,1.0,0,"3 Pack Bodysuits  (Floral, Plum, spotty)",Haibang Women Short Sleeve Bodysuit Top Sexy V Neck Slim Fit Lingerie Bodysuit Floral Lace One Piece Jumpsuit Shapewear Backless See-Through Leotard Tops Fashion Going Out Tops Clubwear,5023797308697,B0D3Z2PZ81,8.284999999999998,221.52406417112297,3.828,21.99
UNCERTAIN,MATCH (1:1),10.789583333333333,2193.0047425474254,1.0,1.0,1.0,0,Purple Hand Tie Bag,HWC Trading A3 FR Star Wars - The Empire Strikes Back Movie Poster Cast Signed Gift FRAMED A3 Printed Autograph Film Gifts Print Photo Picture Display,5055579103596,B07R73BQJZ,10.789583333333333,1123.9149305555554,0.492,19.99
MODERATE_CONFIDENCE,MATCH (1:1),10.77833333333333,1122.7430555555554,1.0,1.0,1.0,0,Essential Deep Red Garden Rose,Deep Secret Gorgeous Red Bush Rose Plant- Garden Plant in 3L Pot- Perfect for Gift,5056721852096,B0F1C7FP9N,10.77833333333333,798.3950617283948,0.96,22.99
UNCERTAIN,MATCH (1:1),10.775,2640.93137254902,1.0,1.0,1.0,0,Alpine Ski Large Bag,"MOPHOEXII MOOCY Ski Bag,Ski Bags for Air Travel,Unpadded Snow Ski Bags Fit Skis Up to 200cm,Ski Carrying Bag for Adults, and Children",5056022179984,B0C9DV6HHK,10.775,1210.6741573033703,0.408,21.99
MODERATE_CONFIDENCE,MATCH (1:1),10.768333333333334,196.3591052759543,1.0,1.0,1.0,0,Ragdoll Plush Toy Assortment (6 Assorted),CU-MATE 20 Inch Grey Ragdoll Cat Stuffed Toy Dolls Cute Handmade Plush Toy Ann Baker Cat Birthday Gift for Boys Girls,5015302108465,B0BCDRW9RY,10.768333333333334,210.31901041666669,5.484,27.85
MODERATE_CONFIDENCE,MATCH (1:1),10.747916666666669,772.1204501915711,1.0,1.0,1.0,0,Christmas Felt Santa Hat,100 x Festive/Christmas/Xmas Felt Santa Hats - Bulk Buy - Traditional Holiday Party Costume Accessories,5053189047200,B00P6MO4U4,10.747916666666669,628.5331384015594,1.392,20.99
UNCERTAIN,MATCH (1:1),10.744999999999996,1865.4513888888882,1.0,1.0,1.0,0,Alpine Ski Small Bag,"MOPHOEXII MOOCY Ski Bag,Ski Bags for Air Travel,Unpadded Snow Ski Bags Fit Skis Up to 200cm,Ski Carrying Bag for Adults, and Children",5056022179922,B0DG4WKJ72,10.744999999999996,1043.2038834951454,0.576,21.99
UNCERTAIN,MATCH (1:1),10.72958333333333,1902.4083924349877,1.0,1.0,1.0,0,8 Baby Clothes Hangers 22cm Blue,"Natural Fertiliser for Organic Growers (2 Litres), Approved Organic Plant Food, Concentrate, Chemical Free Safe for Wildlife",5012866711100,B07YPNZ14B,10.72958333333333,1051.9199346405226,0.564,19.99
UNCERTAIN,MATCH (1:1),10.721666666666666,835.0207684319834,1.0,1.0,1.0,0,Man Cave Neon Sign,"YuanDian Man Cave Neon Sign, Neon Lights for Gamer Room Wall Decor, Gift Ideas for Boys Game Nephew Men Teen Son Grandson",5050565737878,B0CC28TR39,10.721666666666666,661.8312757201645,1.284,23.99
HIGH_CONFIDENCE,MATCH (1:1),10.699583333333331,164.20477798240225,1.0,1.0,1.0,0,Chapel Candle (30cm x 22mm),Richard Wenzel Box of 20 Chapel Candles 2.2cm x 30cm,4031052196256,B006L2UBWS,10.699583333333331,178.92279821627648,6.516,26.95
UNCERTAIN,PROFITABLE SPLIT (1/24.0),10.686416666666664,14344.183445190154,0.041666666666666664,24.0,1.0,0,60th Birthday Carry Handle Balloon Box (24),Helium Inflated Balloon in a Box - Happy 60th Birthday Blue Holographic on a Tasselled Weight with Confetti Sprinkles and Surprise Gift,5055579156585,B0F2NGD2VL,8.972916666666665,439.8488562091503,1.788,18.95
UNCERTAIN,MATCH (1:1),10.658333333333331,716.2858422939066,1.0,1.0,1.0,0,Textured Sweetheart Vase (19cm),Oairse Gold Ceramic Vase for Flowers 19cm Modern Round Textured Vase Decorative Flower Vases for Home Decor Table Centerpiece Mantel Shelf Office Party Wedding Decoration,5056349200996,B0DK6M4HDG,10.658333333333331,595.4376163873369,1.488,22.99
UNCERTAIN,MATCH (1:1),10.64958333333333,1613.5732323232319,1.0,1.0,1.0,0,Gorgeous Mink wrap 'I love Mum / Dad' by Soft Touch,lorajewel Personalized Women's Necklace Silver 925 Heart Pendant with 1-6 Names Engraving Gift for Mother's Day Valentine's Day Christmas,5023797401220,B09K74LQ48,10.64958333333333,968.143939393939,0.66,19.99
UNCERTAIN,MATCH (1:1),10.634999999999998,1846.3541666666665,1.0,1.0,1.0,0,Alpine Ski Large Bag,"MOPHOEXII MOOCY Ski Bag,Ski Bags for Air Travel,Unpadded Snow Ski Bags Fit Skis Up to 200cm,Ski Carrying Bag for Adults, and Children",5056022179854,B0C9DV6HHK,10.634999999999998,1032.52427184466,0.576,21.99
UNCERTAIN,MATCH (1:1),10.58666666666667,492.8615766604595,1.0,1.0,1.0,0,Danny The Dolphin Bath Toy (Assorted Designs),"WOW Toys Danny's Diving Adventure,Blue/White,27.9 x 12.7 x 18.4 cm",5023797501890,B00009YOTO,10.58666666666667,452.4216524216525,2.148,23.84
UNCERTAIN,MATCH (1:1),10.543333333333331,142.63167388167383,1.0,1.0,1.0,0,Grey Teddy Bear with T Shirt (25cm),"MaxTronic Fast Direct Charging Remote Control Cars, 360° Flip Waterproof Stunt Car with ON/OFF Cool LED, 2.4GHz 4WD Indoor Outdoor Kids RC Toy Gift ideas for Kids Boys Girls",5023797610998,B09P57FJBM,10.543333333333331,157.12866368604074,7.392,29.98
MODERATE_CONFIDENCE,MATCH (1:1),10.539583333333333,1330.7554713804714,1.0,1.0,1.0,0,Double Bubble Solution Bottle 70ml CDU Assorted Colours,"Bramble - Pack 9"" Frisbee Flying Disc Saucers for Kids & Adults Outdoor Fun Play Activity - 3 Assorted Colours, 23cm",5056283828300,B079FV4K43,10.539583333333333,871.0399449035812,0.792,19.99
HIGH_CONFIDENCE,MATCH (1:1),10.534999999999998,933.9539007092197,1.0,1.0,1.0,0,Essential Lavender Bush Stem,5 bunches (12 single stems stems)artificial lavender bush,5056721839059,B09911528F,10.534999999999998,707.0469798657717,1.128,21.99
UNCERTAIN,MATCH (1:1),10.503333333333336,303.91589506172846,1.0,1.0,1.0,0,Unicorn Water Blaster (Assorted),"Mary Earps: All In: Football, Life and Learning to be Unapologetically Me",5050565465771,1806171279,10.503333333333336,306.2196307094268,3.456,22.0
MODERATE_CONFIDENCE,MATCH (1:1),10.495,274.1640543364681,1.0,1.0,1.0,0,Ragtales Teddys Bedtime Set Blue,"RT322 Bella Bunny Rabbit 15"" (37cm) Soft Teddy Bear Toy with Gift Box, Beige",5050565607478,B00Y0VF438,10.495,280.6149732620321,3.828,26.07
UNCERTAIN,MATCH (1:1),10.465,297.63936291240043,1.0,1.0,1.0,0,Baa Baa Lamb Bamboo Plate,"Bubba Bear Baby Weaning Set | Bamboo Plates, Bowls & Spoons for Toddler Led Feeding | Suction Plate, Bowl & Spoon Sets for Babies from 6 Months | Optional Matching Kids BLW Bib (Green)",5055992768556,B08XXBC81T,10.465,300.7183908045977,3.516,24.99
