SupplierTitle,AmazonTitle,ASIN,EAN_fixed,match_method,Tier,confidence_level,bought_in_past_month,amazon_sales_badge,NetProfit,ROI,SupplierPrice_exVAT,SellingPrice_incVAT,Bucket,Unit_Qty_Flag,Unit_Qty_Note,SupplierURL,AmazonURL,fba_seller_count,total_offer_count
BLACKSPUR GLUE SUPER 3G UP,"4 Pack SuperGlue - 3g Fastest & Toughest Adhesive Instant Repair Super Glue All Purpose - Strong Super glue for Hard Plastic, Rubber, Metal, Leather, Ceramics, Wood, DIY Craft & as Shoe Glue",B0D1YN3XQJ,5017400000000,report_reconstruction,T2_TITLE_MATCH,high,900,900,0.451666667,45.16666667,0.45,4.19,A,MATCH,,https://www.efghousewares.co.uk/blackspur-glue-super-3g-up,https://www.amazon.co.uk/dp/B0D1YN3XQJ,Available (see Keepa data),1
BEAUFORT SQUARE FOOD CONTAINER 1LTR,Beaufort 13 Litre New SQUARE FOOD & CAKE CONTAINER WITH CLEAR SOLID LID,B0046MHRMM,5014350000000,title,T2_TITLE_MATCH,medium,200,200,2.03,173.5042735,0.62,7.92,A,MATCH,,https://www.efghousewares.co.uk/beaufort-sq-food-container-01-ltr,https://www.amazon.co.uk/dp/B0046MHRMM,,
ASHLEY SEWING THREAD 4PCE,Candora Sewing Thread Assortment Coil 30 Color Each Polyester Thread Sewing Kit All Purpose Polyester Thread for Hand and Machine Sewing,B01GHGPMI0,5017400000000,report_reconstruction,T2_TITLE_MATCH,high,200,200,2.015,144.9640288,0.84,8.49,A,MATCH,,https://www.efghousewares.co.uk/ashley-sewing-thread-4pce-109485,https://www.amazon.co.uk/dp/B01GHGPMI0,,1
HOBBY GRAND STORAGE BOX & LID 1.5 LTR,SmartStore - 8x Plastic Storage Box with Lid Classic 1.5L (20x15x11cm) |Storage Drawers|Food-Safe Material|Kitchen & Organisation|BPA-Free|Durable Container for Home & Office|10-Year Warranty,B08J117T1R,8694060000000,title,T2_TITLE_MATCH,medium,50,,8.058333333,579.736211,0.84,20.95,A,MISMATCH_CHECK,"Amazon pack of 8, supplier single unit",https://www.efghousewares.co.uk/hobby-grand-storage-box-lid-1-5-ltr,https://www.amazon.co.uk/dp/B08J117T1R,,5
TONKITA FEATHER DUSTER MULTI,"Feather Duster Extendable 35-110cm Ostrich Feather Dusters For Cleaning, Long Duster For High Ceilings,Lamps, Cabinets, Furniture",B0FFMLQR2Z,8003650000000,title,T2_TITLE_MATCH,medium,200,200,2.008333333,76.65394402,2.07,10.99,A,MATCH,,https://www.efghousewares.co.uk/tonkita-feather-duster-multi,https://www.amazon.co.uk/dp/B0FFMLQR2Z,Available (see Keepa data),1
PRIMA STAINLESS STEEL EGG SLICER,Multi Function Stainless Steel Egg Slicer for Hard Boiled Eggs Dishwasher Safe Heavy Duty Egg Cutter Kitchen Helper,B08RZF2W2V,5038670000000,title,T2_TITLE_MATCH,medium,100,100,4.008333333,231.6955684,1.18,12.79,A,MATCH,,https://www.efghousewares.co.uk/prima-s-s-egg-slicer,https://www.amazon.co.uk/dp/B08RZF2W2V,,1
EVERREADY T8 4FT 36W TUBE LIGHT,Eveready T8 Tube 4ft 36w White 3500k,B005XKFN0O,5050030000000,EAN,T1_EAN_EXACT,high,50,50,8.00125,263.1990132,2.49,18.99,A,MATCH,,https://www.efghousewares.co.uk/everready-t8-4ft-36w-tube-light-110739,https://www.amazon.co.uk/dp/B005XKFN0O,,1
WOOD FRAME 1INCH WHITE A4,"wyewye A4 Frame 3 Pack, 21x29.7 cm Wood Picture Frames with Stand, Tabletop or Wall Hanging, A4 White Frame with A5 Mount, Document Frame with Plexiglass Window, White",B0DJ352XPP,,title,T2_TITLE_MATCH,medium,300,300,1.332916667,28.06140351,4.2,11.99,A,MATCH,,https://www.efghousewares.co.uk/wood-frame-1inch-white-a4,https://www.amazon.co.uk/dp/B0DJ352XPP,,
CLOTHES AIRER HOME SILVER 18M,"Straame 4-Tier Winged Clothes Airer – Foldable Clothes Drying Rack with Wheels for Indoor/Outdoor Use, Heavy-Duty Laundry Airer, Dryer rack, 76×50×178 cm (Grey)",B0G25C1V5T,8435120000000,title,T2_TITLE_MATCH,medium,100,100,3.995,45.86681975,8.16,24.99,A,MATCH,,https://www.efghousewares.co.uk/clothes-airer-home-silver-18m,https://www.amazon.co.uk/dp/B0G25C1V5T,Available (see Keepa data),2
GRAFIX GL MAKE YOUR OWN PEARL CHARM BRACELET,"AUAUY Charm Bracelet Making Kit - 66pcs Gifts for Girls & Boys, Arts & Crafts for Kids Age 5-10",B0DFXV5CZP,5015930000000,title,T2_TITLE_MATCH,medium,100,100,3.991666667,279.1375291,0.88,11.99,A,MATCH,,https://www.efghousewares.co.uk/grafix-gl-make-your-own-pearl-charm-bracelet,https://www.amazon.co.uk/dp/B0DFXV5CZP,Available (see Keepa data),1
POWERPLUS 3.5MM STEREO JACK TO STEREO JACK 1.5M,"TechRise Aux Cable 3.5mm to 3.5mm Audio Cable 1.5m, Aux Cord, Aux Lead for Car,Nylon Braided Stereo Jack for Headphones, iPod, iPhone, iPad,Soundbar, TV, PC, Speaker - Superior Sound TRS Cord(Black)",B01MDOEIUD,5055200000000,title,T2_TITLE_MATCH,medium,500,500,0.798333333,71.92192192,0.56,4.99,A,MATCH,,https://www.efghousewares.co.uk/powerplus-3-5mm-stereo-jack-to-stereo-jack-1-5m-123134,https://www.amazon.co.uk/dp/B01MDOEIUD,Available (see Keepa data),1
GIFT BOX MEDIUM GOLD FOIL,"3 Pack Xmas Gift Boxes with Lids-Luxury Small, Medium & Large Red Gift Boxes with Gold Foil & Red Satin Bow, Premium Rigid Cardboard Present Box for Christmas Holiday Birthday Wedding New Year Gifts",B0FL2L4F9B,5056020000000,title,T2_TITLE_MATCH,medium,100,100,3.98625,123.4133127,2.68,13.59,A,MATCH,,https://www.efghousewares.co.uk/gift-box-medium-gold-foil-112119,https://www.amazon.co.uk/dp/B0FL2L4F9B,,
UNIQUE BALLOON WEIGHT FOIL IRRIDESCENT,"Balloon Weights 6 Pack Iridescent Foil, Suitable for Helium Balloons at Birthdays, Parties, Events, Weddings & Celebrations, Heavy & Durable 85g",B01N3LX0FU,11179856312,title,T2_TITLE_MATCH,medium,200,200,1.991666667,195.2614379,0.47,8.99,A,MATCH,,https://www.efghousewares.co.uk/unique-balloon-weight-foil-irridescent,https://www.amazon.co.uk/dp/B01N3LX0FU,Available (see Keepa data),1
TALA HAMBURGER MAKER 3054n,"Burger Press, Non-Stick Meat Patty Hamburger Maker for Making Quarter Lb or Large 1/3 Pound Stuffed Pocket Burgers, Aluminum for BBQ Grill (100 Wax Paper)",B08L1RRKPM,5012900000000,title,T2_TITLE_MATCH,medium,300,300,1.311666667,59.08408408,1.67,8.99,A,MATCH,,https://www.efghousewares.co.uk/tala-hamburger-maker-3054n,https://www.amazon.co.uk/dp/B08L1RRKPM,Available (see Keepa data),1
GLASS ASH TRAY,"Set of 2 Round Glass Ashtrays for Inside or Outside | 2 x 10.5 cm Ash Trays Indoors | Ash trays Outdoors for Home, Garden, Bar or Pub",B0CKTWGMZY,6923460000000,report_reconstruction,T2_TITLE_MATCH,high,400,400,0.98325,63.1097561,1.008,6.99,A,MISMATCH_CHECK,"Amazon pack of 2, supplier single unit",https://www.efghousewares.co.uk/glass-ash-tray,https://www.amazon.co.uk/dp/B0CKTWGMZY,,
PRO USER CLUB HAMMER,OX Club Hammer - Sledgehammer with Fibreglass Handle - Forged and Induction Hardened Hammerhead - 2.5 lb / 1.1 kg,B00JFY62WM,5017400000000,title,T2_TITLE_MATCH,medium,500,500,0.785,14.06810036,5.03,12.99,A,MATCH,,https://www.efghousewares.co.uk/pro-user-club-hammer,https://www.amazon.co.uk/dp/B00JFY62WM,Available (see Keepa data),7
BABY PIPKIN CLASSIC ROUND BABY BOTTLE 5oz,"Dr Brown's Natural Flow® Anti-Colic Options+™ Wide-Neck Baby Bottle, 5oz/150ml, with Level 1 Teats, 2-Pack, Elephant",B0CHWHM4BX,5055710000000,title,T2_TITLE_MATCH,medium,100,100,3.923333333,311.3756614,0.71,12.1,A,MISMATCH_CHECK,"Amazon pack of 2, supplier single unit",https://www.efghousewares.co.uk/baby-pipkin-classic-round-baby-bottel-5oz-113145,https://www.amazon.co.uk/dp/B0CHWHM4BX,,1
MARKSMAN TAPE BROWN 66M,"Merrimen Strong Heavy Duty Roll Pack Brown Packaging Tape | Secure Sticky Sealing Tape for Parcel Boxes, Moving Boxes, Large Postal Bags for long term storage | (48MM x 66M) (6 rolls, Brown)",B0824665N3,5038670000000,report_reconstruction,T2_TITLE_MATCH,high,1000,,0.391666667,33.47578348,0.62,5.99,A,MATCH,,https://www.efghousewares.co.uk/marksman-tape-brown-66m,https://www.amazon.co.uk/dp/B0824665N3,Available (see Keepa data),3
ARTIST BRUSHES PK6,Crafts 4 All Paint Brushes 12 Set Professional Paint Brush Round Pointed Tip Nylon Hair Artist Acrylic Brush for Acrylic Watercolor Oil Painting,B06XJV7VM9,5024420000000,report_reconstruction,T2_TITLE_MATCH,high,1000,,0.391666667,28.17745803,0.84,5.09,A,MATCH,,https://www.efghousewares.co.uk/artist-brushes-pk6,https://www.amazon.co.uk/dp/B06XJV7VM9,Available (see Keepa data),1
