SupplierTitle,AmazonTitle,ASIN,EAN_fixed,match_method,Tier,confidence_level,bought_in_past_month,amazon_sales_badge,NetProfit,ROI,SupplierPrice_exVAT,SellingPrice_incVAT,Bucket,Unit_Qty_Flag,Unit_Qty_Note,SupplierURL,AmazonURL,fba_seller_count,total_offer_count
JUST STATIONERY DOUBLE SIDED TAPE SET,Just stationery Double Sided Tape and Squares Set,B00DOUN8IE,5013920000000,report_reconstruction,T2_TITLE_MATCH,high,,,1.499666667,106.9662387,0.852,6.59,B,MATCH,,https://www.efghousewares.co.uk/just-stationery-double-sided-tape-set,https://www.amazon.co.uk/dp/B00DOUN8IE,,3
SECURPAK MODESTY BLOCK BROWN,TERF® 50 Pcs Heavy Duty Modesty Block Wood & Furniture Jointing Connector - Brown,B08WC7DQ6V,5019920000000,title,T2_TITLE_MATCH,medium,,,1.498333333,123.8292011,0.66,6.49,B,MATCH,,https://www.efghousewares.co.uk/securpak-modesty-block-brown,https://www.amazon.co.uk/dp/B08WC7DQ6V,Available (see Keepa data),2
ELBOW GREASE AQUA ANTI-BACTERIAL BATHROOM CLEANING GLOVES LARGE,Elbow Grease Rubber Gloves for Cleaning Bathrooms - Cotton Lined with Extra Long Sleeve | Mint Blue with In-built Antibacterial Properties (1 Pair - Size Large),B0DZ328TFX,5053250000000,report_reconstruction,T2_TITLE_MATCH,high,,,1.496666667,272.1212121,0,5.9,B,MATCH,,https://www.efghousewares.co.uk/eg-aqua-anti-bac-bathroom-cleaning-gloves-l-103986,https://www.amazon.co.uk/dp/B0DZ328TFX,,2
FLORAL AIRFRESHENER SINGLE MEMBRANE MAGNOLIA,Floral - Magnolia Room Spray | Purple Decorative Design | Instantly Revitalises the Air with a Fresh Floral Fragrance | 400mL Each,B0FR51D882,5061030000000,report_reconstruction,T2_TITLE_MATCH,high,,,1.495,103.1034483,0.9,9.99,B,MATCH,,https://www.efghousewares.co.uk/floral-airfreshener-single-membrane-magnolia-118774,https://www.amazon.co.uk/dp/B0FR51D882,,1
EXTRASTAR MOTION SENSOR LIGHT STRIPS WHITE WHITE,"EXTRASTAR 18W LED Ceiling Light with Infrared Motion Sensor, 1440 Lumen Round Surface Mounted LED Panel Ceiling Lamp, IP65 Waterproof for Outdoor & Indoor Use - 6500K Daylight",B092ZLMH5N,8432010000000,title,T2_TITLE_MATCH,medium,,,1.494583333,38.520189,3.33,10.99,B,MATCH,,https://www.efghousewares.co.uk/extrastar-motion-sensor-light-strips-white-white-107209,https://www.amazon.co.uk/dp/B092ZLMH5N,,
ROLSON BRADWL 75MM SOFT GRIP HANDLE,Rolson 48570 Bradawl 75mm Soft Handle,B0BTMJYT3Q,5029590000000,EAN,T1_EAN_EXACT,high,,,1.481666667,115.7552083,0.73,8.99,B,MATCH,,https://www.efghousewares.co.uk/rolson-bradwl-75mm-soft-grip-handle-106842,https://www.amazon.co.uk/dp/B0BTMJYT3Q,,1
DRAPER HSS DRILL BIT 3.5MM,"Draper 38990 Expert HSS Extra Long Drill Bit, 3.5mm Ø x 100mm , Blue",B0108AJPWU,5059480000000,title,T2_TITLE_MATCH,medium,,,1.476666667,95.2688172,1,6.38,B,MATCH,,https://www.efghousewares.co.uk/draper-hss-drill-bit-3-5mm,https://www.amazon.co.uk/dp/B0108AJPWU,,1
DEADFAST MOUSE RAT KILLER+6 GRAIN BRAIT 150G,"Deadfast Mouse & Rat Killer Plus 6 Grain Bait, Black",B09QWZHNNH,5023380000000,EAN,T1_EAN_EXACT,high,,,1.47625,38.14599483,3.32,10.95,B,MATCH,,https://www.efghousewares.co.uk/deadfast-mouse-rat-killer-6-grain-brait-150g,https://www.amazon.co.uk/dp/B09QWZHNNH,,
EXITEX BRUSH STRIP 914MM MILL,Door Draught Excluder Brush Strip 914mm – Aluminium Mill Finish Draft Stopper Seal with Hard-Wearing Polypropylene Bristles,B005DR1RMA,5016570000000,EAN,T1_EAN_EXACT,high,,,1.475,40.19073569,3.12,12.99,B,MATCH,,https://www.efghousewares.co.uk/exitex-brush-strip-914mm-mill-107218,https://www.amazon.co.uk/dp/B005DR1RMA,Available (see Keepa data),7
LAV BUTTER DISH 405CC,LAV -- 145010,B08MJSBZY4,8692950000000,EAN,T1_EAN_EXACT,high,,,1.471666667,74.70389171,1.42,8.99,B,MATCH,,https://www.efghousewares.co.uk/lav-buter-dish-405cc-112093,https://www.amazon.co.uk/dp/B08MJSBZY4,,1
SUPER SPLASH WATER FLYING DISC,"2 pcs water discs, Frisbee splash, water throwing disc made of foam and silicone, water splash disc, water splash disc, throwing disc water game",B0D8VQMMLP,5033850000000,title,T2_TITLE_MATCH,medium,,,1.469583333,82.56086142,1.23,7.99,B,MATCH,,https://www.efghousewares.co.uk/super-splash-water-flying-disc-111845,https://www.amazon.co.uk/dp/B0D8VQMMLP,,
KINGFISHER 6X2MTR TRELLIS,Kingfisher Garden Trellis 6ft x 2ft,B00Y3PP2WE,5013480000000,EAN,T1_EAN_EXACT,high,,,1.469583333,82.56086142,1.23,7.99,B,MATCH,,https://www.efghousewares.co.uk/kingfisher-6x2mtr-trellis,https://www.amazon.co.uk/dp/B00Y3PP2WE,,
PAN AROMA LAVA GEL CRYSTAL 150G VANILLA AND COCONUT,Lava Gel Crystal Air Freshener French Vanilla,B00F4LBW6Q,5053250000000,report_reconstruction,T2_TITLE_MATCH,high,,,1.465,86.68639053,1.14,8.49,B,MATCH,,https://www.efghousewares.co.uk/pan-aroma-lava-gel-crystal-150g-vanilla-and-coconut-111150,https://www.amazon.co.uk/dp/B00F4LBW6Q,,1
DEKTON MULTI-PURPOSE DRILL BIT 12MM X 150MM,"Draper 40809 Expert Masonry Drill Bit, 12mm x 150mm",B01089PIS6,5055440000000,title,T2_TITLE_MATCH,medium,,,1.465,82.30337079,1.23,6.99,B,MATCH,,https://www.efghousewares.co.uk/dekton-multi-purpose-drill-bit-12mm-x-150mm-122097,https://www.amazon.co.uk/dp/B01089PIS6,Available (see Keepa data),4
SMART SOLAR LIGHT BUTTERFLY FIREFLY 30LED,30 Butterfly Firefly Solar String Lights,B084P99MLJ,5050640000000,EAN,T1_EAN_EXACT,high,,,1.462916667,23.14741561,5.77,14.39,B,MATCH,,https://www.efghousewares.co.uk/smart-solar-light-butterfly-firefly-30led,https://www.amazon.co.uk/dp/B084P99MLJ,,1
PRICES PILLAR CANDLE 6 INCH METALLIC GOLD,"Price's Candles - 6"" Metallic Pillar Candles - Gold - Smokeless Burn - Unscented - Slow Burning - Non-Drip - Multi-Purpose",B08T79YC8J,5010410000000,title,T2_TITLE_MATCH,medium,,,1.462083333,58.25033201,1.96,9.01,B,MATCH,,https://www.efghousewares.co.uk/prices-pillar-candle-6-inch-gold,https://www.amazon.co.uk/dp/B08T79YC8J,,
COOKE & MILLER Pastel Plastic Waste Bin 6L,"Home+ Plastic Waste Paper Bin Basket 6L Waste Rubbish Trash Can Round Kitchen Bathroom Bedroom Office Garbage Dustbin, 6 Litre (Pink)",B08CSQQFMF,5056280000000,report_reconstruction,T2_TITLE_MATCH,high,,,1.460416667,86.41518738,1.14,7.85,B,MATCH,,https://www.efghousewares.co.uk/cooke-miller-pastel-plastic-waste-bin-6l-113855,https://www.amazon.co.uk/dp/B08CSQQFMF,,
SMART CHOICE COLLAR FABRIC LRG ASSTD,Smart choice dog collar,B08T7R9KDP,5052520000000,EAN,T1_EAN_EXACT,high,,,1.459583333,100.6609195,0.9,7.51,B,MATCH,,https://www.efghousewares.co.uk/smart-choice-collar-fabric-lrg-asstd,https://www.amazon.co.uk/dp/B08T7R9KDP,,2
EXTRASTAR FLOODLIGHT 50W RGB 2400 LUMENS,"EXTRASTAR 50W Smart RGB LED Floodlight, 16 Colors Adjustable, Dimmable with Remote Control, IP65 Waterproof for Indoor/Outdoor Use Stage or Garden",B0DYNVTLPL,5060580000000,title,T2_TITLE_MATCH,medium,,,1.459583333,14.18448332,9.74,19.99,B,MATCH,,https://www.efghousewares.co.uk/extrastar-floodlight-50w-rgb-2400-lumens-107206,https://www.amazon.co.uk/dp/B0DYNVTLPL,,
THERMOS CARAFE GLASS-LINED BLACK 1L,Patio Carafe Black 1 LTR,B0773NZDC8,5010580000000,report_reconstruction,T2_TITLE_MATCH,high,,,1.455583333,14.14011398,9.744,19.99,B,MATCH,,https://www.efghousewares.co.uk/thermos-patio-carafe-black,https://www.amazon.co.uk/dp/B0773NZDC8,,
BLUE CANYON STORAGE BASKET PLASTIC WOODEN HANDLE WHITE SMALL,"Storage Basket Wooden (White, Small)",B0DY83YY59,5056300000000,EAN,T1_EAN_EXACT,high,,,1.455416667,81.76498127,1.23,7.97,B,MATCH,,https://www.efghousewares.co.uk/blue-canyon-storage-basket-plastic-wooden-handle-white-small-121265,https://www.amazon.co.uk/dp/B0DY83YY59,,2
"MASON MAGNETIC SPIRIT LEVEL 9""","""9"" Magnetic Spirit Level Packaging May Vary",B005EXI154,5060300000000,title,T2_TITLE_MATCH,medium,,,1.451666667,104.4364508,0.84,5.99,B,MATCH,,https://www.efghousewares.co.uk/mason-magnetic-spirit-level-9-123934,https://www.amazon.co.uk/dp/B005EXI154,Available (see Keepa data),2
CHRISTMAS DECORATION GINGERBREAD MAN 40CM,"Christmas Gingerbread Man Throw Pillow - 40cm Lovely Stuffed Decorative Pillow, Fun Gingerbread-Shaped Cushion for Sofa, Couch & Bedroom, Perfect Festive Christmas Decor (B)",B0FGQ43TMN,5024420000000,title,T2_TITLE_MATCH,medium,,,1.451666667,43.33333333,2.8,11.99,B,MATCH,,https://www.efghousewares.co.uk/christmas-decoration-gingerbread-man-40cm-123293,https://www.amazon.co.uk/dp/B0FGQ43TMN,Available (see Keepa data),1
RHINO LABEL CARPET TAPE D/S 50MMX25M,50mmx25m ROLL DOUBLE SIDED PVC ADHESIVE CARPET TAPE NEW,B008KYD1UO,5027790000000,EAN,T1_EAN_EXACT,high,,,1.45,46.32587859,2.58,10.68,B,MATCH,,https://www.efghousewares.co.uk/rhino-label-carpet-tape-d-s-50mmx25m,https://www.amazon.co.uk/dp/B008KYD1UO,,3
MUGS BROWN FLOWER,"Cute Coffee Mug, Novelty Ceramic Coffee Mug with Feet, Hand Kneaded Cute Expression Tea Cup, Aesthetic Tableware Decoration, Also Used for Flower Pot, Pen Holder(Brown)",B0G2H15HWK,5015300000000,report_reconstruction,T2_TITLE_MATCH,high,,,1.447,92.87548139,1.008,9.99,B,MATCH,,https://www.efghousewares.co.uk/mugs-brown-flower-104188,https://www.amazon.co.uk/dp/B0G2H15HWK,,1
MIRACLE GRO DRIP & FEED FOR ORCHIDS EACH,MG DRIP & Feed ORCH 1X30PK 119904,B089YLB85R,5010270000000,EAN,T1_EAN_EXACT,high,,,1.444166667,90.26041667,1.05,7.7,B,MATCH,,https://www.efghousewares.co.uk/miracle-gro-drip-feed-for-orchids-each,https://www.amazon.co.uk/dp/B089YLB85R,,
Rainbow Colouring Pencils 18pk,"Easter Gifts for Kids, 12 Pieces Rainbow Colouring Pencils, Arts and Crafts for Kids, Teenage Girls Gift, Art Supplies Drawing Coloured Pencils, Gifts for 6 7 8 9 10 11 Year Old Girls",B0C2CP8FL6,5056680000000,report_reconstruction,T2_TITLE_MATCH,high,,,1.443666667,92.66153188,1.008,7.64,B,UNCLEAR,,https://www.efghousewares.co.uk/rainbow-colouring-pencils-18pk-106988,https://www.amazon.co.uk/dp/B0C2CP8FL6,,
WINCHESTER 40CM BELL POT PLANTER TERRACOTTA,"Pluto Packaging Winchester Trough 60cm Bell Pot Black Or Terracotta Rectangular Indoor Outdoor Planter For Flowers & Plants (1, Terracotta)",B0CVL9V6MB,5014350000000,title,T2_TITLE_MATCH,medium,,,1.443333333,56.60130719,2,9.04,B,MATCH,,https://www.efghousewares.co.uk/winchester-40cm-bell-pot-planter-terracotta,https://www.amazon.co.uk/dp/B0CVL9V6MB,,
ACCTIM CAMILLE SAGE ALARM CLOCK,Acctim Camille Analogue Alarm Clock Quartz Luminous Hands Chrome Bezel (Sage),B0C5JWKYMF,5012560000000,EAN,T1_EAN_EXACT,high,,,1.438333333,18.36951894,7.28,17.95,B,MATCH,,https://www.efghousewares.co.uk/acctim-camille-sage-alarm-clock-121996,https://www.amazon.co.uk/dp/B0C5JWKYMF,Available (see Keepa data),3
SECURPLUMB TANK CONNECTOR FLANGED 22MM,Westco 22mm Brass Flanged Tank Connector - Heavy Duty,B0FWTBK7PF,5019920000000,title,T2_TITLE_MATCH,medium,,,1.43625,44.46594427,2.68,9.99,B,MATCH,,https://www.efghousewares.co.uk/securplumb-tank-connector-flanged-22mm-119626,https://www.amazon.co.uk/dp/B0FWTBK7PF,,
FESTIVE MAGIC HANGING TINSEL CANDY CANE,"Red White Tinsel for Christmas Tree, Candy Cane Tinsel Garland for Xmas Tree Decorations, Ceiling Hanging, New Year, Birthday, Holiday Indoor Outdoor Party Supplies",B0D9H8GYB9,,title,T2_TITLE_MATCH,medium,,,1.43125,128.9414414,0.56,6.99,B,MATCH,,https://www.efghousewares.co.uk/festive-magic-hanging-tinsel-candy-cane-123050,https://www.amazon.co.uk/dp/B0D9H8GYB9,,
PPS 18CM PLASTIC WHITE PLATE 20 PCS,"MATANA 20 Premium White Plastic Dessert Plates with Silver Rim, 18cm / 7 Inch - Elegant & Reusable Small Side Plates, Starter Plates for Weddings, Birthdays, Picnic, BBQ, Parties",B0D9KLBD31,5030480000000,title,T2_TITLE_MATCH,medium,,,1.43125,128.9414414,0.56,6.99,B,MATCH,,https://www.efghousewares.co.uk/pps-18cm-plastic-white-plate-20-pcs,https://www.amazon.co.uk/dp/B0D9KLBD31,,
COOLER BOX 6L RED,Extra Large 30L 60 Can Insulated Hot/Cold Cooler Bag Cool Box Picnic Camping Food Drink Ice Freezer Cool with Carry Handle and Shoulder Strap,B0987X4CFF,5055490000000,report_reconstruction,T2_TITLE_MATCH,high,,,1.429916667,21.09643946,6.228,14.99,B,MATCH,,https://www.efghousewares.co.uk/cool-box-6ltr-red-30-11,https://www.amazon.co.uk/dp/B0987X4CFF,,
ASHLEY PLASTIC CHOPPING BOARD 25 X 15CM,1x Plastic Chopping Board - 25cm x 15cm - White - Large Kitchen Wooden Cutting Serving Cheese Bread Meat Food Block Boards - By Ashley,B0DHH1D598,5017400000000,report_reconstruction,T2_TITLE_MATCH,high,,,1.427583333,78.35254299,1.272,7.99,B,MATCH,,https://www.efghousewares.co.uk/ashley-plastic-chopping-board-25-x-15cm-115561,https://www.amazon.co.uk/dp/B0DHH1D598,,
PPS DRINK CUPS RIPPLE BLACK 8OZ 25 PIECES,Takeaway Coffee Cups 8 OZ - Without Lids - 25 Disposable Black Ripple Coffee Cups - Ideal for Takeaways,B0FL7DV4NS,5030480000000,title,T2_TITLE_MATCH,medium,,,1.425416667,96.96712018,0.92,7.49,B,MATCH,,https://www.efghousewares.co.uk/pps-drink-cups-ripple-black-8oz-25-pieces-116908,https://www.amazon.co.uk/dp/B0FL7DV4NS,,
BALLOON ARCH KIT WITH ASSORTED CONFETTI,"Foil Confetti & Assorted Colors Latex Balloon Arch Kit - Perfect for Weddings, Birthdays, Events - 1 Kit",B08P9YKCFK,11179739967,EAN,T1_EAN_EXACT,high,,,1.425416667,35.45812604,3.47,11.09,B,MATCH,,https://www.efghousewares.co.uk/balloon-arch-kit-with-assorted-confetti,https://www.amazon.co.uk/dp/B08P9YKCFK,,
POUR ART BALLOON DOG,"Decorative Dog Balloon - Nordic Gold Modern Balloon Dog Resin Figure Decoration for Living Room, Bedroom, Office and",B0CNNRQ4NW,5015930000000,title,T2_TITLE_MATCH,medium,,,1.425,35.89420655,3.42,12.39,B,MATCH,,https://www.efghousewares.co.uk/pour-art-balloon-dog-123369,https://www.amazon.co.uk/dp/B0CNNRQ4NW,,4
LAUNDRY BAG POLKA DOT DESIGN,Clothes Peg Bag Waterproof Peg Bags for Washing Line with Shoulder Strap Strong Cloth Polka Dot Design | Holds 60 Pegs (Polkadot),B0BX6M4QHF,5050570000000,report_reconstruction,T2_TITLE_MATCH,high,,,1.421666667,67.05974843,1.57,8.69,B,MATCH,,https://www.efghousewares.co.uk/laundry-bag-polka-dot-design-120104,https://www.amazon.co.uk/dp/B0BX6M4QHF,Available (see Keepa data),2
ROYAL CUISINE CHIP PAN BASKET 19 CM,"KitchenCraft Wire Deep Fryer Basket, 18.5 cm (to Fit 2 cm Chip Pan), Silver",B0001IWUBS,5060090000000,title,T2_TITLE_MATCH,medium,,,1.421666667,52.4600246,2.16,9.95,B,MATCH,,https://www.efghousewares.co.uk/royal-cuisine-chip-pan-basket-19-cm,https://www.amazon.co.uk/dp/B0001IWUBS,,3
ULTRA TAPE DROP PAINT MASKER 140CMX20M,"Drop Paint Masker Tape & Drape Masking Film Plastic Dust Sheeting Roll Waterproof Self Adhesive Painting Drop Film Pre-Taped Masking Film for Painting, Decorating, Furniture Covering | 270cm X 20 m",B0CF29DPT2,5027790000000,title,T2_TITLE_MATCH,medium,,,1.421666667,35.81024349,3.42,11.99,B,MATCH,,https://www.efghousewares.co.uk/ultra-tape-drop-paint-masker-140cmx20m-106342,https://www.amazon.co.uk/dp/B0CF29DPT2,,1
SMART CHOICE S/S EMBOSSED PET BOWL 16CM,"MLife Stainless Steel Dog Bowl with Rubber Base for Small and Medium Dogs, Pets Feeder Bowl and Water Bowl Perfect Choice (set of 2) (S)",B06ZZH5PY9,5052520000000,title,T2_TITLE_MATCH,medium,,,1.418333333,102.0383693,0.84,7.99,B,MISMATCH_CHECK,"Amazon pack of 2, supplier single unit",https://www.efghousewares.co.uk/pet-smart-s/s-embossed-pet-bowl-16cm-116961,https://www.amazon.co.uk/dp/B06ZZH5PY9,Available (see Keepa data),1
STATUS  LED 10W G4  DAY LIGHT 2PK,Status 1.5w = 10w = 140 lumens LED - G4-12v - Day Light - Non dimmable - 1 pk - in a Trapped Blister - in White CDU,B0FRHPMNQQ,5022820000000,title,T2_TITLE_MATCH,medium,,,1.416666667,48.85057471,2.35,10.7,B,MATCH,,https://www.efghousewares.co.uk/status-led-10w-g4-day-light-2pk-104694,https://www.amazon.co.uk/dp/B0FRHPMNQQ,,1
APOLLO NUTMEG GRATER,Nutmeg Grater Stainless Steel Cheese Grater Handheld Nutmeg Grinder with Container for Kitchen Hard Cheese Citrus Fruits Garlic Nut and Nutmeg,B0BQTZ326J,5026180000000,title,T2_TITLE_MATCH,medium,,,1.415416667,95.63626126,0.93,7.49,B,MATCH,,https://www.efghousewares.co.uk/apollo-nutmeg-grater,https://www.amazon.co.uk/dp/B0BQTZ326J,,
SECURIT FITCH FAST 65MM,Securit Chrome Fitch Fastener - 65mm,B00JFY6ZHE,5019920000000,EAN,T1_EAN_EXACT,high,,,1.415,36.18925831,3.36,10.92,B,MATCH,,https://www.efghousewares.co.uk/securit-fitch-fast-65mm,https://www.amazon.co.uk/dp/B00JFY6ZHE,,
PRODEC BLACK HANDLE CAGE FRAME 9in,"Plastic Roller Cage Frame 9"" Push Fit Roller Frame Plastic Handle",B086SFJWP8,5019200000000,EAN,T1_EAN_EXACT,high,,,1.413333333,57.68707483,1.9,8.56,B,MATCH,,https://www.efghousewares.co.uk/prodec-black-handle-cage-frame-9in,https://www.amazon.co.uk/dp/B086SFJWP8,,1
SECURPLUMB COMPRESSION ELBOW 22X22MM,"22mm x 1"" Male Compression Parallel Elbow - Pack of 2",B0D6M3MDS4,5019920000000,title,T2_TITLE_MATCH,medium,,,1.411666667,50.7793765,2.23,9.32,B,MISMATCH_CHECK,"Amazon pack of 2, supplier single unit",https://www.efghousewares.co.uk/securplumb-compression-elbow-22x22mm,https://www.amazon.co.uk/dp/B0D6M3MDS4,,
BBQ BUCKET 27CM BLACK,"BBQ Barbeque Bucket - Silver Galvanised - Includes: Bucket, Fuel Bowl & Grill with Handle.",B07VNRJCQ8,8720570000000,title,T2_TITLE_MATCH,medium,,,1.411666667,10.13400335,13.38,29.99,B,MATCH,,https://www.efghousewares.co.uk/bbq-bucket-27cm-black-108052,https://www.amazon.co.uk/dp/B07VNRJCQ8,,1
APOLLO DOMED ROLLING PINS,"Wooden Rolling Pin for Baking (40 X 4 CM) with Profiled Palm Supporting Edges - Wood Dough for Fondant, Pie Crust, Cookie, Pastry, Dough - Professional Standard Rolling Pins",B09TF9ZP7X,5026180000000,title,T2_TITLE_MATCH,medium,,,1.409583333,76.60778986,1.29,7.99,B,MATCH,,https://www.efghousewares.co.uk/apollo-domed-rolling-pins-each,https://www.amazon.co.uk/dp/B09TF9ZP7X,,
CHRISTMAS WREATH BERRIES BELLS 25CM,ASTARON 12 Pcs Christmas Bell Ornaments Xmas Tree Hanging Ornaments Jingle Bells with Holly Berries for Christmas Wreath Crafts Holiday Tree Decorations (Red),B0FN7SQ9S4,,title,T2_TITLE_MATCH,medium,,,1.409583333,23.14586754,5.54,13.99,B,MATCH,,https://www.efghousewares.co.uk/christmas-wreath-berries-bells-25cm-123553,https://www.amazon.co.uk/dp/B0FN7SQ9S4,,
DOCUMENT WALLET A4 2PK,"2 Pack A4 Black Plastic Document Folder Waterproof Wallet Folder with Pocket, Translucent File Envelope Folder with Button Closure for Home Office School (Black)",B0B5N13RT4,5056170000000,report_reconstruction,T2_TITLE_MATCH,high,,,1.40825,90.38831836,1.008,7.59,B,MATCH,,https://www.efghousewares.co.uk/document-wallet-a4-2pk,https://www.amazon.co.uk/dp/B0B5N13RT4,,
PARTY POPPERS BLUE 20PCES,"DEARLIVES 6 Pcs Blue Confetti Cannons, Biodegradable Confetti Wedding Party Poppers 11cm with Twisting Black Turntable to Left for Graduation Bridal Anniversary New Year Celebration Supplies",B09H6KTM19,7391920000000,title,T2_TITLE_MATCH,medium,,,1.407916667,55.2124183,2,8.99,B,MATCH,,https://www.efghousewares.co.uk/party-poppers-blue-20pces-124242,https://www.amazon.co.uk/dp/B09H6KTM19,,
PRIMA EGG TIMER COLOUR CHANGING,"Colour Changing Egg Timer,Easy to Read and Use Kitchen Egg Cooking Timer,Reusable Boiled Eggs Tool for Soft Medium Hard Eggs",B0FVSHNBHQ,5038670000000,title,T2_TITLE_MATCH,medium,,,1.403333333,115.0273224,0.67,5.98,B,MATCH,,https://www.efghousewares.co.uk/prima-egg-timer-colour-changing-112263,https://www.amazon.co.uk/dp/B0FVSHNBHQ,Available (see Keepa data),1
FESTIVE MAGIC GNOME SHELF SITTING 52CM,TOYANDONA 2pcs Christmas Gnome Plush Swedish Tomte Sitting Long-Legged Christmas Scandinavian Tomte Nordic Nisse Sockerbit Dwarf Holiday Home Table Ornaments Santa Decortion (Gray + Black),B07Z8MLZYS,4894160000000,title,T2_TITLE_MATCH,medium,,,1.395,51.0989011,2.18,9.99,B,MATCH,,https://www.efghousewares.co.uk/festive-magic-gnome-shelf-sitting-52cm-92627,https://www.amazon.co.uk/dp/B07Z8MLZYS,,3
GEEPAS STEAM DRY IRON PURPLE,GEEPAS Steam Iron | Clothes Dry & Steam Press | 35s Fast Heat-Up Vertical Steaming | Ceramic Soleplate & Adjustable Temperature | 460ml Water Tank with 0.7g/Steam Output | 2 Year Warranty 2000W Purple,B0CQYYPB81,6294020000000,EAN,T1_EAN_EXACT,high,,,1.394583333,11.17454594,11.93,22.99,B,MATCH,,https://www.efghousewares.co.uk/geepas-steam-dry-iron-purple-119348,https://www.amazon.co.uk/dp/B0CQYYPB81,,
ROYALFORD NYLON EGG WHISK BLUE,"Silicone and Wood Egg Whisk, 26cm, Grey, Kitchen Utensil with Wooden Handle and Hanging Hook",B0G57839B3,6294020000000,title,T2_TITLE_MATCH,medium,,,1.389583333,74.70878136,1.31,7.99,B,MATCH,,https://www.efghousewares.co.uk/royalford-nylon-egg-whisk-blue-112829,https://www.amazon.co.uk/dp/B0G57839B3,Available (see Keepa data),1
ROYALFORD SUGAR SHAKER WITH PLASTIC LID,"Chabrias Ltd Kitchen Shaker Dredger 3 Interchangeable Lids– Multi-Use BPA-Free Plastic Shaker with & Dual Measurement Marks (ML & Oz) – Ideal for Dusting, Decorating, and Baking",B0F9LBSWSV,6294020000000,title,T2_TITLE_MATCH,medium,,,1.389583333,74.70878136,1.31,7.99,B,MATCH,,https://www.efghousewares.co.uk/royalford-sugar-shaker-with-plastic-lid-119804,https://www.amazon.co.uk/dp/B0F9LBSWSV,,
WOODEN CHOPPING BOARD 34x24 CM,"Large Bamboo Chopping Board - 24cm x 34cm, Made from Strong and Durable Bamboo, Wooden Cutting Board for Kitchens, Meat, Vegetables and Bread, Serving Tray, Kitchen Utensil Accessory",B0D31VFMMW,6963750000000,title,T2_TITLE_MATCH,medium,,,1.388333333,68.3908046,1.48,7.45,B,MATCH,,https://www.efghousewares.co.uk/wooden-chopping-board-34x24-cm,https://www.amazon.co.uk/dp/B0D31VFMMW,Available (see Keepa data),1
TML BUCKET SILVER 5 LTR,"Heavy-Duty Bucket – Durable & Versatile Colors | Ideal for Cleaning, Gardening, Storage & More (Silver, 5 LTR)",B0DZ25XYNQ,5022090000000,title,T2_TITLE_MATCH,medium,,,1.38625,98.31560284,0.86,7.35,B,MATCH,,https://www.efghousewares.co.uk/tml-bucket-silver-5-ltr,https://www.amazon.co.uk/dp/B0DZ25XYNQ,,1
TML BUCKET TAUPE 5 LTR,"Heavy-Duty Bucket – Durable & Versatile Colors | Ideal for Cleaning, Gardening, Storage & More (TAUPE, 5 LTR)",B0DZ252R8J,5022090000000,title,T2_TITLE_MATCH,medium,,,1.38625,98.31560284,0.86,7.35,B,MATCH,,https://www.efghousewares.co.uk/tml-bucket-taupe-5-ltr-112074,https://www.amazon.co.uk/dp/B0DZ252R8J,,1
PUREBREED MINI CHEW STICKS COLLAGEN PACK OF 10,"Chewllagen Beef Mini Roll 5"" 10mm (Pack of 3 x 5-15 Total) Healthy Choice Dog Chew and Treat",B0DV6R5G1D,5056680000000,title,T2_TITLE_MATCH,medium,,,1.385,82.93413174,1.12,6.99,B,MISMATCH_CHECK,"Amazon pack of 3, supplier single unit",https://www.efghousewares.co.uk/purebreed-mini-chew-sticks-collagen-pack-of-10-118433,https://www.amazon.co.uk/dp/B0DV6R5G1D,Available (see Keepa data),1
