RowID,is_exact_ean_strict,EAN_digits,EAN_OnPage_digits,EAN_digits_normalized,EAN_OnPage_digits_normalized,EAN_strict_valid,EAN_OnPage_strict_valid,Pack_Verdict,Adjusted_Profit,NetProfit,ROI,Qty_Ratio,Sup_Qty,Amz_Qty,title_match,sales,MLS,MLS_band,SupplierTitle,AmazonTitle,EAN,EAN_OnPage,ASIN,SupplierPrice_incVAT,SellingPrice_incVAT
56,False,8001565224858,,8001565224858,,True,False,1:1 Match,50.53125,50.53125,1678.77906976744,1.0,1.0,1.0,0.12149532710280374,300,5,UNLIKELY,APAC RIBBON 2INCH 100 YARDS PURPLE,"UGEARS V8 Engine 3D Wooden Puzzles for Adults - Wooden Model Kits for Adults to Build DIY Craft, for Engineers, 3D Puzzle Model Engine Kit, 3D Puzzles Adult Hobby Kit, Brain Teaser",8001565224858.0,,B0D9W1S3Y5,2.952,78.99
57,False,8001565224964,,8001565224964,,True,False,1:1 Match,50.53125,50.53125,1678.77906976744,1.0,1.0,1.0,0.1588785046728972,300,6,UNLIKELY,APAC RIBBON 2INCH 100YDS  BURGUNDY,"UGEARS V8 Engine 3D Wooden Puzzles for Adults - Wooden Model Kits for Adults to Build DIY Craft, for Engineers, 3D Puzzle Model Engine Kit, 3D Puzzles Adult Hobby Kit, Brain Teaser",8001565224964.0,,B0D9W1S3Y5,2.952,78.99
58,False,5033601868323,,5033601868323,,True,False,1:1 Match,15.7679166666666,15.7679166666666,1677.43794326241,1.0,1.0,1.0,0.14814814814814814,100,6,UNLIKELY,EUROWRAP TISSUE PAPER 6SHTS LIGHT BLUE,"Toddler Toys for 2 3 4 5 6 Years Old Boys, Die-Cast Transport Truck Car Toys 61-Inch Race Track for Boys Kids, Toddler Car Toys Set for Kids Boys Girls",5033601868323.0,,B0C3LYMSZ5,0.468,26.99
59,False,5016679520003,,5016679520003,,True,False,1:1 Match,64.51625,64.51625,1654.26282051282,1.0,1.0,1.0,0.16666666666666666,400,7,UNLIKELY,BIRDBRAND S/WASH R/T/USE EACH 5LT,"2K Bird Feeder with Camera, Solar Powered, AI Identify 10,000+ Birds, 1.8L Capacity, IP65 Waterproof, 2.4GHz/5GHz, Bird Box Camera with Full Color Night Vision, Present for Bird Lover",5016679520003.0,,B0DTKDYJ8J,4.02,99.99
60,False,3838952032452,48296309469,3838952032452,048296309469,True,True,SPLIT - verify allowed,24.3983333333333,24.3983333333333,1626.55555555555,0.05,20.0,1.0,0.16666666666666666,100,0,UNLIKELY,PALOMA CHRISTMAS NAPKINS 3 PLY 20 PACK ASSORTED DESIGNS,"Laplink PCmover Professional 11 - Migration of your Applications, Files and Settings from an Old PC to a New PC - Data Transfer Software - Optional High Speed Ethernet Cable - 1 License",3838952032452.0,48296309469.0,B07CT3TVNT,1.14,41.95
61,False,8001565224933,4820184122314,8001565224933,4820184122314,True,True,1:1 Match,47.815,47.815,1588.53820598006,1.0,1.0,1.0,0.12093023255813953,300,5,UNLIKELY,APAC RIBBON 2INCH 100 YARDS MAGENTA,"UGEARS V8 Engine 3D Wooden Puzzles for Adults - Wooden Model Kits for Adults to Build DIY Craft, for Engineers, 3D Puzzle Model Engine Kit, 3D Puzzles Adult Hobby Kit, Brain Teaser",8001565224933.0,4820184122314.0,B0D9W1S3Y5,2.952,78.99
62,False,5052578011211,,5052578011211,,True,False,1:1 Match,22.9683333333333,22.9683333333333,1584.02298850574,1.0,1.0,1.0,0.22695035460992907,50,9,UNLIKELY,BETTINA BATH 4 SPONGES ROUNDED,OLEVS Men Watch Leather Strap Classic Dress Large Face Analog Quartz Date Luminous Waterproof Gents Wrist Watch,5052578011211.0,,B07YWB6QGR,1.08,38.77
63,False,6923456800571,855462008824,6923456800571,855462008824,True,True,1:1 Match,23.2583333333333,23.2583333333333,1550.55555555555,1.0,1.0,1.0,0.19383259911894274,100,0,UNLIKELY,ADORN FOLDING BAG ASSORTED COLOURS,"TREKOLOGY YIZI GO Camping Chair for Adult â€“ Compact, Foldable, Lightweight 0.9 kg, 136 kg Capacity, Durable Aluminum, Quick Setup, Ideal for Backpacking, Beach, and Outdoor Adventures (Black)",6923456800571.0,855462008824.0,B07NT77GT8,1.14,40.99
64,False,5033601008965,7426823912727,5033601008965,7426823912727,True,True,1:1 Match,19.8316666666666,19.8316666666666,1502.39898989899,1.0,1.0,1.0,0.21238938053097345,50,8,UNLIKELY,NORTHPOLE CURLING RIBBON 4 X 4M,Pos Display Shop 5 x A4 Portrait Leaflet Holder Wall Mountable LDS5000 Recyclable!,5033601008965.0,7426823912727.0,B07CZHJKPW,0.924,39.95
65,False,5019200246458,,5019200246458,,True,False,1:1 Match,28.105,28.105,1494.94680851063,1.0,1.0,1.0,0.18181818181818182,100,7,UNLIKELY,RODO WIRE BRUSH WITH SCRAPER 4 ROW,Work Boots Mens Womens Comfortable Steel Toe Cap Boots Lightweight Work Shoes Protective Puncture Proof Safety Footwear Industrial Safety Trainers with Swivel Buckle Shoelaces,5019200246458.0,,B0DK1CSSN1,1.596,48.99
66,False,5053844267714,,5053844267714,,True,False,1:1 Match,18.9766666666666,18.9766666666666,1482.55208333333,1.0,1.0,1.0,0.22330097087378642,400,0,UNLIKELY,PREMIER COLOUR YOUR OWN CHRISTMAS KEYRING SET (6 ASSORTED DESIGNS),"Safety First Aid Group Workplace First Aid Kit (Small 1-10 Persons) Economy HSE-Compliant with Inspection Tags, Wall Bracket, Extra Plasters",5053844267714.0,,B09P58TDMW,0.876,32.0
67,False,5018705345147,,5018705345147,,True,False,1:1 Match,26.1054166666666,26.1054166666666,1466.59644194756,1.0,1.0,1.0,0.0784313725490196,100,0,UNLIKELY,CHARGER PLATE SILVER REDBUD 33CM,OLEVS Mens Watches Designer Calendar Dress Metal Stainless Steel Quartz Analog Waterproof Luminous Wrist Watch Gent Large,5018705345147.0,,B0BPLGMW1B,1.476,42.77
68,False,5025301737399,,5025301737399,,True,False,1:1 Match,110.059583333333,110.059583333333,1386.14084802686,1.0,1.0,1.0,0.18106995884773663,900,7,UNLIKELY,CHRISTMAS MUSICAL SNOW GLOBE CHRISTMAS SANTA,"Cordless Vacuum Cleaner, 600W 50KPA 65Mins Cordless Stick Vacuum with Touch Screen AUTO-Mode, Pet Tool &1M Hose, Wall-Charging, Fragrance Release, Powerful Vacuum for Floors/Carpets/Pet Hair UK Homes",5025301737399.0,,B0FJ1RGCSP,8.868,169.99
69,False,5050796010498,,5050796010498,,True,False,SPLIT - verify allowed,16.0716666666666,16.0716666666666,1373.64672364672,0.027777777777777776,36.0,1.0,0.1630901287553648,50,7,UNLIKELY,BRIGHT & HOMELY WOODEN PEGS 36 PACK,"LED Batten Light Under Cabinet Lights with Plug in. Fluorescent Strip Light 3000-6500K Dimming and Color. with Wireless Control Panel and Remote Control.15W for Garage,Closet,Office,Shed (40CM-1PCS)",5050796010498.0,,B0FQHQH4Q5,0.744,29.99
70,False,8435123280763,48296309469,8435123280763,048296309469,True,True,SPLIT - verify allowed,24.1183333333333,24.1183333333333,1354.96254681647,0.5,2.0,1.0,0.11483253588516747,100,5,UNLIKELY,COK LATTE GLASS 25CL 2PK,"Laplink PCmover Professional 11 - Migration of your Applications, Files and Settings from an Old PC to a New PC - Data Transfer Software - Optional High Speed Ethernet Cable - 1 License",8435123280763.0,48296309469.0,B07CT3TVNT,1.476,41.95
71,False,8694169938490,745606660523,8694169938490,745606660523,True,True,BUNDLE (2x),22.517666666666603,23.9816666666666,1354.89642184557,2.0,1.0,2.0,0.22564102564102564,50,60,NEEDS VERIFICATION,"IMPERIAL SOUP PLATE BLUE 9""","Denby - Imperial Blue Dinner Plates Set of 2 - Dishwasher Microwave Safe Crockery 26.5cm - Blue, White Ceramic Stoneware Tableware - Chip & Crack Resistant Large Plates",8694169938490.0,745606660523.0,B07SG6C3BR,1.464,45.23
72,False,5026180069403,,5026180069403,,True,False,1:1 Match,38.055,38.055,1335.26315789473,1.0,1.0,1.0,0.18811881188118812,100,8,UNLIKELY,APOLLO GLASS CHOPPING BOARD CLEAR 28X38,Saker Cordless Leaf Blower Portable Dust Cleaner Handheld Blower 180000 RPM with Adjustable Speed for Lawn Care and Dust Patio Cleaning 2 Batteries Green with Case,5026180069403.0,,B0FCM9Z123,2.76,69.99
73,False,5030481160050,,5030481160050,,False,False,1:1 Match,20.11625,20.11625,1297.82258064516,1.0,1.0,1.0,0.08333333333333333,100,0,UNLIKELY,ECO BAMBOO DISH BRUSH ROUND,"Wireless Gaming Headset for PS5, PS4, PC, Switch, Mac, 2.4 GHz Wireless & 5.4 Bluetooth Gaming Headphones with Mic ENC Noise Cancelling, 50mm Drivers, 3D Stereo Sound, 50H Battery, Foldable",5030481160050.0,,B0FRFRH3SG,1.2,33.99
74,False,11179190331,689908947299,011179190331,689908947299,True,True,1:1 Match,12.9249999999999,12.9249999999999,1292.5,1.0,1.0,1.0,0.20202020202020202,500,0,UNLIKELY,UNIQUE CANDLES GLITTER 12 ASSORTED COLS,"Smasiagon Magnetic Drawing Board Kids - Baby Girls Toys Ages 1-3, Portable Doodle Pad Educational Toys for 1 2 3 Year Old Toddler Girl Boy Birthday Gift (Pink)",11179190331.0,689908947299.0,B0BJCWBBVB,0.54,24.99
75,False,5061022621234,,5061022621234,,True,False,1:1 Match,22.015,22.015,1272.54335260115,1.0,1.0,1.0,0.12435233160621761,50,0,UNLIKELY,LAUNDRY BAG HUL LARGE 70X55X23CM ASSORTED,"Premium Baby Toys for 6-18 Months, 8 in 1 Montessori Toys Set, Educational Learning Toys for Toddlers 1-3 Years Old Trendy Babies Gifts for Boys & Girls",5061022621234.0,,B0CQP7TT72,1.416,39.99
76,False,5052578045209,,5052578045209,,True,False,1:1 Match,22.6383333333333,22.6383333333333,1271.81647940074,1.0,1.0,1.0,0.2535211267605634,50,10,UNLIKELY,BETTINA MICROFIBRE FLICK DUSTER,OLEVS Men Watch Leather Strap Classic Dress Large Face Analog Quartz Date Luminous Waterproof Gents Wrist Watch,5052578045209.0,,B07YWB6QGR,1.476,38.77
77,False,742288768073,,742288768073,,True,False,BUNDLE (6x),11.141666666666602,14.8616666666666,1270.22792022792,6.0,1.0,6.0,0.22772277227722773,300,69,NEEDS VERIFICATION,PORCELAIN MUG 12OZ COLOURED,"vancasso SIMI Mugs Set, 12oz/360ml Porcelain Coffee Mug Set of 6, Bohemian Style Tea and Coffee Cups with Handle, Microwave & Dishwasher Safe, Suitable for All Kinds of Drinks",742288768073.0,,B0FN3TVZVL,0.744,30.59
78,False,5026180016858,,5026180016858,,True,False,BUNDLE (10x),9.910249999999998,27.94625,1258.84009009009,10.0,1.0,10.0,0.24120603015075376,400,55,NEEDS VERIFICATION,APOLLO WOODEN UTENSIL SET ASSTD,"Wooden Utensil Set - 10 Pcs Teak Wooden Spoon Kitchen Utensils Set for Nonstick Pans & Cookware. Non-Scratch, Heat Resistant, Comfortable Grip. Includes Cooking Spatula",5026180016858.0,,B0BBGQ2GLZ,2.004,45.99
79,False,9333527745026,,9333527745026,,True,False,1:1 Match,21.965,21.965,1233.98876404494,1.0,1.0,1.0,0.14432989690721648,50,6,UNLIKELY,FESTIVE MAGIC PASTEL SANTA WATERBAALL 45MM,"Premium Baby Toys for 6-18 Months, 8 in 1 Montessori Toys Set, Educational Learning Toys for Toddlers 1-3 Years Old Trendy Babies Gifts for Boys & Girls",9333527745026.0,,B0CQP7TT72,1.476,39.99
80,False,5030481960147,,5030481960147,,True,False,BUNDLE (6x),10.281666666666599,14.0016666666666,1196.72364672364,6.0,1.0,6.0,0.20833333333333334,100,53,NEEDS VERIFICATION,PPS WINE DRINK 5 GOBLETS,"Kingrol 6 Pack 10oz Wine Glasses Goblets, 300ml Vintage Water Glasses, Romantic Mixed Drink Glasses for Party, Daily Use",5030481960147.0,,B095RYQRP3,0.744,29.99
81,False,5023674207402,5060668270882,5023674207402,5060668270882,True,True,1:1 Match,16.2216666666666,16.2216666666666,1192.76960784313,1.0,1.0,1.0,0.19653179190751446,700,8,UNLIKELY,COUNTRY CLUB 3 MICROFIBRE DUSTERS YELLOW,"Tracer ProScribe Tool with Deep Hole Pencil, Lead Holster and Carry Case (DIY, Woodworking, and Carpentry Multi-Function Scribe Tool)",5023674207402.0,5060668270882.0,B09BNJMXKQ,0.972,29.45
82,False,50304811690036,657381061429,50304811690036,657381061429,True,True,1:1 Match,18.485,18.485,1192.58064516129,1.0,1.0,1.0,0.06635071090047394,100,0,UNLIKELY,ECO BAMBOO SCRUB BRUSH,"Wireless Gaming Headset for PS5, PS4, PC, Switch, Mac, 2.4 GHz Wireless & 5.4 Bluetooth Gaming Headphones with Mic ENC Noise Cancelling, 50mm Drivers, 3D Stereo Sound, 50H Battery, Foldable",50304811690036.0,657381061429.0,B0FRFRH3SG,1.2,33.99
83,False,50304811690074,657381061429,50304811690074,657381061429,True,True,1:1 Match,18.485,18.485,1192.58064516129,1.0,1.0,1.0,0.07207207207207207,100,0,UNLIKELY,ECO BAMBOO DISH BRUSH RECTANGULAR,"Wireless Gaming Headset for PS5, PS4, PC, Switch, Mac, 2.4 GHz Wireless & 5.4 Bluetooth Gaming Headphones with Mic ENC Noise Cancelling, 50mm Drivers, 3D Stereo Sound, 50H Battery, Foldable",50304811690074.0,657381061429.0,B0FRFRH3SG,1.2,33.99
84,False,5056170351324,729920105601,5056170351324,729920105601,True,True,1:1 Match,16.4816666666666,16.4816666666666,1185.7314148681,1.0,1.0,1.0,0.1888412017167382,800,8,UNLIKELY,FOREVER BEAUTIFUL DETANGLING BRUSH,"SYLSTAR 30W Rechargeable Work Light, 3000 Lumen Magnetic Work Light Battery Powered, Waterproof Portable Cordless Job Site Lighting for Construction Site, Workshop, Garage, Camping, and Car Repairing",5056170351324.0,729920105601.0,B0BKGQLN8Z,1.008,31.19
85,False,883314714531,,883314714531,,True,False,1:1 Match,21.885,21.885,1176.6129032258,1.0,1.0,1.0,0.10344827586206896,50,4,UNLIKELY,DIWALI BOWL BLACK 12CM,"Premium Baby Toys for 6-18 Months, 8 in 1 Montessori Toys Set, Educational Learning Toys for Toddlers 1-3 Years Old Trendy Babies Gifts for Boys & Girls",883314714531.0,,B0CQP7TT72,1.572,39.99
86,False,5056557829842,,5056557829842,,True,False,1:1 Match,13.6616666666666,13.6616666666666,1167.66381766381,1.0,1.0,1.0,0.25,500,10,UNLIKELY,SCOURER 8PC METAL GALVANISED,DONYER POWER Convector Radiator Heater 2000W Room Heating with Adjustable Thermostat,5056557829842.0,,B0773HXND3,0.744,29.99
87,False,8720573453752,,8720573453752,,True,False,1:1 Match,62.99625,62.99625,1162.29243542435,1.0,1.0,1.0,0.07608695652173914,50,0,UNLIKELY,BBQ TONGS,"Mould King V8 Engine Building Blocks Set, 2250 PCS Combustion Engine Model Kit That Runs, Mini Engine for Adults with Battery, Engineering Construction STEM Toy for Boys Girls",8720573453752.0,,B0DN6BWS36,5.844,99.99
88,False,5021961195296,,5021961195296,,True,False,1:1 Match,62.99625,62.99625,1162.29243542435,1.0,1.0,1.0,0.1926605504587156,50,8,UNLIKELY,SABICHI HADEN KITCHEN DIGITAL SCALE RED 5KG,"Mould King V8 Engine Building Blocks Set, 2250 PCS Combustion Engine Model Kit That Runs, Mini Engine for Adults with Battery, Engineering Construction STEM Toy for Boys Girls",5021961195296.0,,B0DN6BWS36,5.844,99.99
89,False,5019311965149,5060345836325,5019311965149,5060345836325,True,True,1:1 Match,27.385,27.385,1160.3813559322,1.0,1.0,1.0,0.1278538812785388,100,5,UNLIKELY,ROCKINGHAM FORGE SCISSORS 8INCH RED  (SP12),"Xpert - Defiant S3 Safety Dealer Boots. Pull On Chelsea Steel Toe Cap Shoes, Comfortable And Water Resistant Work Boots For Men With Midsole Design For Safety and Ankle Support",5019311965149.0,5060345836325.0,B01FJLXFIS,2.172,48.99
90,False,5061022621241,,5061022621241,,True,False,1:1 Match,21.855,21.855,1156.3492063492,1.0,1.0,1.0,0.12698412698412698,50,5,UNLIKELY,LAUNDRY BAG HUL XLARGE 80X60X26CM ASS,"Premium Baby Toys for 6-18 Months, 8 in 1 Montessori Toys Set, Educational Learning Toys for Toddlers 1-3 Years Old Trendy Babies Gifts for Boys & Girls",5061022621241.0,,B0CQP7TT72,1.608,39.99
91,False,8711252456522,,8711252456522,,True,False,1:1 Match,16.0262499999999,16.0262499999999,1152.96762589928,1.0,1.0,1.0,0.17475728155339806,500,7,UNLIKELY,BBQ SKEWER 4PC 24CM,DONYER POWER Convector Radiator Heater 2000W Room Heating with Adjustable Thermostat,8711252456522.0,,B0773HXND3,1.008,27.99
92,False,5038673231037,5012095076711,5038673231037,5012095076711,True,True,1:1 Match,14.6616666666666,14.6616666666666,1145.44270833333,1.0,1.0,1.0,0.14545454545454545,600,6,UNLIKELY,PRIMA PLUNGER WOODEN LARGE,Spear & Jackson 8290RS Razorsharp Advance Heavy Duty Telescopic Ratchet Anvil Lopper,5038673231037.0,5012095076711.0,B004N9BSQE,0.876,30.89
93,False,6923456816268,753936290037,6923456816268,753936290037,True,True,1:1 Match,12.6116666666666,12.6116666666666,1136.18618618618,1.0,1.0,1.0,0.15458937198067632,50,36,POSSIBLE,ADORN DEEP BOWL 5INCH,"LIFVER Deep Soup Bowls Porcelain 20oz, 600 ml Large Cereal Bowl Ceramic, Serving Bowls for Tapas, Dessert, Curry, Ramen, Snack, Breakfast, Dishwasher, Microwave & Oven Safe - Multicolour",6923456816268.0,753936290037.0,B07MMYFSNY,0.672,26.99
94,False,5414886542045,,5414886542045,,True,False,1:1 Match,13.6416666666666,13.6416666666666,1118.1693989071,1.0,1.0,1.0,0.2222222222222222,500,0,UNLIKELY,URBAN LIVING HAND BRUSH ASSORTED,"Bearbao Toddler Boy Toys for 2 3 4 5 6 Years Old Boys, 65 Inches Race Track for Boys Kids Die-Cast Transport Truck Car Toy, Toddler Car Toys Set for Kids Boy",5414886542045.0,,B0D8WQGL78,0.804,26.99
95,False,11179373185,,011179373185,,True,False,1:1 Match,12.7345833333333,12.7345833333333,1117.06871345029,1.0,1.0,1.0,0.10480349344978165,400,4,UNLIKELY,UNIQUE CANDLE NUMBER W/DECOR 8,"Shayson Whack a Mole Game, Interactive Constructive Smack Moles Game Playmat with Sound for 2 3 4 5 6 Years Old Kids, Boys Girls Interactive Toys with 2 Hammers, Educational Game for Toddlers (Green)",11179373185.0,,B0F8J3S5HW,0.708,22.99
96,False,8694169938513,745606660523,8694169938513,745606660523,True,True,BUNDLE (2x),21.7036666666666,23.6116666666666,1103.34890965732,2.0,1.0,2.0,0.2857142857142857,50,71,NEEDS VERIFICATION,"IMPERIAL DEEP DINNER PLATE BLUE 10""","Denby - Imperial Blue Dinner Plates Set of 2 - Dishwasher Microwave Safe Crockery 26.5cm - Blue, White Ceramic Stoneware Tableware - Chip & Crack Resistant Large Plates",8694169938513.0,745606660523.0,B07SG6C3BR,1.908,45.23
97,False,11179191727,,011179191727,,True,False,1:1 Match,13.6016666666666,13.6016666666666,1079.49735449735,1.0,1.0,1.0,0.1787709497206704,100,7,UNLIKELY,HAWAIIAN NECKLACE RED 40INCH,"Toddler Toys for 2 3 4 5 6 Years Old Boys, Die-Cast Transport Truck Car Toys 61-Inch Race Track for Boys Kids, Toddler Car Toys Set for Kids Boys Girls",11179191727.0,,B0C3LYMSZ5,0.852,26.99
98,False,5019200019892,,5019200019892,,True,False,1:1 Match,14.2616666666666,14.2616666666666,1072.30576441102,1.0,1.0,1.0,0.18691588785046728,50,7,UNLIKELY,PRODEC SLANT CUT LINING FITCH 1/2 in,"Magnetic Stylus Pen for Remarkable 2 Pen Replacement with Soft Digital Eraser + 5 Tips,Digital Stylus with Eraser for Remarkable,Alternative Marker Plus,4096 Pressure Sensitivity",5019200019892.0,,B0DK6VD1QF,0.936,25.49
99,False,5038673230184,5012095076711,5038673230184,5012095076711,True,True,SPLIT - verify allowed,14.5816666666666,14.5816666666666,1072.18137254901,0.3333333333333333,3.0,1.0,0.18181818181818182,600,7,UNLIKELY,PRIMA SOFT TIP BRUSHES 3PK,Spear & Jackson 8290RS Razorsharp Advance Heavy Duty Telescopic Ratchet Anvil Lopper,5038673230184.0,5012095076711.0,B004N9BSQE,0.972,30.89
100,False,11179373116,,011179373116,,True,False,1:1 Match,12.02625,12.02625,1054.93421052631,1.0,1.0,1.0,0.1504424778761062,500,6,UNLIKELY,UNIQUE CANDLE NUMBER W/DECOR 1,"BlueSwan Craft Kits for Kids, DIY Fabric Flowers Bouquets Toys, Flower Press Textile Kit, Poke-in Arts and Crafts Gifts for 4-12 Year Old Girls, ADHD, Parent-Child Educational Interactive STEM Toy",11179373116.0,,B0FDQL9JFL,0.708,21.99
101,False,5061022621258,,5061022621258,,True,False,1:1 Match,21.685,21.685,1052.66990291262,1.0,1.0,1.0,0.1702127659574468,50,7,UNLIKELY,LAUNDRY BAG HUL JUMBO 90X56X26CM ASS,"Premium Baby Toys for 6-18 Months, 8 in 1 Montessori Toys Set, Educational Learning Toys for Toddlers 1-3 Years Old Trendy Babies Gifts for Boys & Girls",5061022621258.0,,B0CQP7TT72,1.812,39.99
102,False,5055441407272,6958444602516,5055441407272,6958444602516,True,True,1:1 Match,21.065,21.065,1048.00995024875,1.0,1.0,1.0,0.13756613756613756,100,6,UNLIKELY,DEKTON SECURITY TORX SET 6PC,"Divoom Pixoo Pixel Art Digital Photo Frame with 8.6 Inch Mood Light App Control, Desk/Wall Led Smart Clock, Decorative Lamp for Gaming Room Home Decorï¼ˆBlackï¼‰",5055441407272.0,6958444602516.0,B07HHXWN3C,1.752,33.99
103,False,6923456788121,721820110730,6923456788121,721820110730,True,True,1:1 Match,14.5049999999999,14.5049999999999,1043.52517985611,1.0,1.0,1.0,0.1650485436893204,400,0,UNLIKELY,HURRAH BEAD COLOURED ASSORTED,"Wireless 2.4GHz Gaming Headset for PS5, PS4, Mac, Switch, Mobile, Gaming Headphones with Crystal-Clear ENC Mic, Bluetooth 5.4, Ultra-Low Latency, Stereo Bluetooth Headset for PC",6923456788121.0,721820110730.0,B0FPGF1M99,1.008,27.99
104,False,5056239426345,658361487635,5056239426345,658361487635,True,True,1:1 Match,23.505,23.505,1026.41921397379,1.0,1.0,1.0,0.25925925925925924,100,20,UNLIKELY,ADJUSTABLE CLOTHES LINE PROP 2.6M ASSORTED,"Blanket Lifter for Feet, Adjustable Height Blanket Lifters for Foot of Bed, Aluminum Alloy Blanket Lifter for Foot Toes Leg Knee Ankle Post Surgery Recovery, 4 Clips Included",5056239426345.0,658361487635.0,B0D4M5WM93,2.088,42.99
105,False,4894158097311,692041760427,4894158097311,692041760427,True,True,1:1 Match,19.1216666666666,19.1216666666666,1011.72839506172,1.0,1.0,1.0,0.19101123595505617,400,8,UNLIKELY,FESTIVE MAGIC MOUSE DANGLY LEGS,"Montessori Toy for 1 Year Old Girl Gifts, Musical Bilingual Educational Toddler Toy Age 1-2 Yr 12-18 Month, First Birthday Gift for 1 Year Old Girl",4894158097311.0,692041760427.0,B0FQ5B4RBL,1.608,35.99
106,False,5055441413365,609613846212,5055441413365,609613846212,True,True,1:1 Match,18.3616666666666,18.3616666666666,997.916666666667,1.0,1.0,1.0,0.27586206896551724,200,11,UNLIKELY,DEKTON GLOVES INSULATED H/DUTY X LARGE(SOLD EACH),Mydome Light Switch Timer â€“ Police Approved Retro Fit Timer Switch - A No Wiring Home Security Lighting & Burglar Deterrent,5055441413365.0,609613846212.0,B00YA95TZI,1.548,32.99
107,False,6923456822498,762765667798,6923456822498,762765667798,True,True,1:1 Match,15.7216666666666,15.7216666666666,995.042194092826,1.0,1.0,1.0,0.26720647773279355,100,0,UNLIKELY,COLOUR GLASS SOAP DISPENSER WITH PUMP 400ML ASSORTED COLOURS,"PH4 Wireless Gaming Headset with Microphone, Game/Music Mode, 2.4GHz Bluetooth Gaming Headphones for PS5, PS4, PC, Switch, Low Latency Lossless Sound Foldable Noise Cancelling Black Green",6923456822498.0,762765667798.0,B0DHGVMVTJ,1.236,29.99
108,False,883314712186,,883314712186,,True,False,1:1 Match,21.545,21.545,979.318181818182,1.0,1.0,1.0,0.19889502762430938,50,8,UNLIKELY,DIWALI DINNER PLATE GREY 27CM,"Premium Baby Toys for 6-18 Months, 8 in 1 Montessori Toys Set, Educational Learning Toys for Toddlers 1-3 Years Old Trendy Babies Gifts for Boys & Girls",883314712186.0,,B0CQP7TT72,1.98,39.99
109,False,5026180054959,,5026180054959,,True,False,SPLIT - verify allowed,14.7116666666666,14.7116666666666,967.872807017543,0.1,10.0,1.0,0.1507537688442211,200,6,UNLIKELY,APOLLO SET 10 BAG CLIPPETS,"GLAKER Professional Hair Clippers Men + T-Blade Trimmer Kit - Cordless Hair Cutting Kits with 13 Premium Guards, Complete Barber Kit with Large LED Display for Mens Grooming",5026180054959.0,,B0B55SNNB7,1.164,28.49
110,False,8697409843547,,8697409843547,,True,False,1:1 Match,12.1716666666666,12.1716666666666,966.00529100529,1.0,1.0,1.0,0.18340611353711792,200,7,UNLIKELY,THL CLEANING BRUSH WITH HANDLE,"SEYMAC stock Case for iPad 9th/8th/7th Generation 10.2'', [Strong Magnetic] Auto Sleep/Wake Drop Proof Cover with [Multi-angle Stand] Pencil Holder, Card Slot for iPad 10.2 Inch 2021/2020/2019, Black",8697409843547.0,,B085PQG8WV,0.852,23.39
