Supplier_Title,Amazon_Title,Match_Type,Tier,EAN_Status,Sales,Net_Profit,ROI,Bucket,Inclusion_Reason,Rationale,Confidence,Validation_Required,Priority,Similarity
HIGHLAND COW PLAQUE FRIENDS,Lesser & Pavey Love & Affection Highland Cow Wooden Plaque - Friends For Home Decor & Gift | Wooden and Acrylic Plaques For Home and Office | Ideal Signs & Plaque Birthday Gifts For Women & Men,EAN,T1,Confirmed,300.0,-0.8383333333333327,-18.30422125181949,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,MEDIUM,0.25
M Y PENGUIN PERIL GAME,"M.Y Penguin Peril Family Board Game | 2-4 Player Childrens Family Fun Game | Ice Breaker, Penguin Drop Challenge",EAN,T1,Confirmed,400.0,-0.8816666666666666,-22.9004329004329,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,MEDIUM,0.31
PRODEC PRECISION EDGE MASKING TAPE 1 INCH,ProDec Advance 24mm (1 inch) x 50m Low Tack Precision Edge Multi Surface Painters Masking Tape for Razor Sharp Lines with No Paint Bleed For Indoor Painting and Decorating Compatible with All Paints,EAN,T1,Confirmed,300.0,-0.9150000000000003,-34.26966292134833,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,MEDIUM,0.33
"HARRIS 4"" ROLLER SET","Harris 102012205 Seriously Good Walls & Ceilings Medium Pile Mini Roller Sleeves Set, 4""",EAN,T1,Confirmed,500.0,-0.966666666666667,-34.77218225419666,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,MEDIUM,0.33
GINA GIRAFFE MUG,"Lesser & Pavey Gina Giraffe Mug | Ceramic Coffee Mugs for Home or Work | Premium Design Mugs for All Occasions | Designed by Bug Art Lovely Mugs for Tea, Coffee & Hot Drinks",EAN,T1,Confirmed,500.0,-0.968333333333333,-22.78431372549019,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,MEDIUM,0.17
SIMMER RING,Simmer Ring Pan Mat Heat Diffuser For Gas Electric Cookers Stove Hob 21cm,EAN,T1,Confirmed,100.0,-0.03500000000000014,-2.0710059171597717,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.26
FRUITS BATH FIZZERS,The Leonardo Collection William Morris Fruits Bath Fizzers for Women & Men| Cruelty-Free Bath Bombs with Soothing Fragrance | Moisturising Vegan Ingredients Bubble Bath for Teenagers & Adults,EAN,T1,Confirmed,50.0,-0.054999999999999494,-1.8965517241379133,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.18
ELLIOTT HAND SCRUBING BRUSH WOODEN EFECT,"Elliott Wood Effect Scrubbing Brush, Strong and Durable Scrub Brush with Easy Grip Handle and Synthetic Fibres, Perfect for indoor and outdoor cleaning on hard and soft surfaces",EAN,T1,Confirmed,100.0,-0.09833333333333316,-4.638364779874205,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.29
CHEF AID 5PK TOWEL CLIPS,Chef Aid Tea Towel Clips Multi,EAN,T1,Confirmed,100.0,-0.09999999999999998,-8.33333333333333,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.78
TREAT AND EASE EYE MIST SPRAY,Eye Mist Eyelid Spray for Refreshing Soothing Relief Dry Tired Irritated Itch Sore Eyes 15ml,EAN,T1,Confirmed,100.0,-0.10633333333333295,-6.82498930252458,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.23
RYSONS KITCHEN FRIDGE/FREEZER THERMOMETER,RYSON 2 Pack Fridge & Freezer Thermometer Kitchen Tool REFRIGERATORS Temperature Coloured,EAN,T1,Confirmed,50.0,-0.1096666666666668,-7.038938810440744,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.51
NUAGE NAIL POLISH REMOVER,Nuage Twist & Out Instant Nail Polish Remover Acetone,EAN,T1,Confirmed,100.0,-0.11500000000000021,-7.666666666666681,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.64
AMTECH DIAMOND STONE PORTABLE 2INCH X 10INC,Amtech E2522 Double Sided Folding Diamond File,EAN,T1,Confirmed,50.0,-0.12500000000000022,-3.443526170798904,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.38
STORY OF LILY EDT 100ML POUR FEMME EACH,"Story of Lily Ladies perfume Natural Spray,Floral, 100 ml",EAN,T1,Confirmed,100.0,-0.1323333333333334,-6.9869764167546675,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.46
PPS FOIL 3 PLATTERS MEDIUM,PPS 3 x ALUMINIUM FOIL PLATTER TRAY - 44cm x 29cm disposable foil catering serving dish,EAN,T1,Confirmed,50.0,-0.17166666666666708,-9.229390681003606,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.35
EUROWRAP TISSUE PAPER GLITTER PINK 6 SHEETS,Eurowrap Pink Glitter Tissue Paper - 6 Sheets,EAN,T1,Confirmed,50.0,-0.22499999999999987,-21.428571428571416,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.7
STORY OF LILAC EDT 100ML POUR FEMME EACH,Story of Lilac Womens Eau de Perfume Giftset Christmas Xmas Gift for Her,EAN,T1,Confirmed,50.0,-0.23899999999999988,-12.61879619852164,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.46
DEKTON MINI EXTRA LONG NOSE PLIERS,"Dekton Mini Extra Long Nose Pliers-Precision Tools for Electronics, Craft Work| Anti-slip grips| Ideal for Tight Spaces, Wire Cutting, Precision Task| Heat treated carbon steel for Strength, Longevity",EAN,T1,Confirmed,50.0,-0.24,-12.307692307692307,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.29
FAIRY SOAP DISPENSING DISH BRUSH,Fairy Soap Dispensing Dish Brush,EAN,T1,Confirmed,50.0,-0.24499999999999966,-10.698689956331862,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,1.0
HANKIE MENS WHITE 5 HANKIES,"Men's Pack of 5 | Soft Handkerchiefs, Pure White & Colour Border Classic Hankie | 35% Cotton, 65% Polyester | Size of 36 x 36 cm",EAN,T1,Confirmed,50.0,-0.2569999999999999,-14.105378704720081,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.19
GOODYEAR 3 IN 1 ICE SCRAPER,"Goodyear 3In1 Squeegee complete Windscreen Cleaning Solution Removes Condensation| Soft Grip| Extra Wide Blade Scraper| Removes Snow And Ice| Sponge, Squeegee| Strong And Ergonomic| Works To-50 Degree",EAN,T1,Confirmed,100.0,-0.27833333333333243,-16.088631984585692,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.11
PPS 50 PAPER RED & WHITE STRAWS,"Party Paper Solutions paper drinking straws, red and white striped, biodegradable, environmentally friendly, approx. 20 cm, 50 pieces.",EAN,T1,Confirmed,100.0,-0.28000000000000025,-25.225225225225245,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.29
RYSONS PLASTIC BOWLS W/STRAW 4PCE,"Plastic 4 Sippy Bowls Bowls with Built in Straw - Green, Blue, Orange & Purple",EAN,T1,Confirmed,50.0,-0.2899999999999987,-17.159763313609393,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.41
BALTUS MAXI LIGHTS 10HRS WHITE PK12,Baltus Pack of 12 Unscented Wax Maxi Lights Tealights Candles Upto 10 Hrs Burn,EAN,T1,Confirmed,100.0,-0.2916666666666663,-10.683760683760667,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.44
TEAMTERZ DIE CAR AND CARAVAN,Halsall Toys Europe Ltd Teamsterz Car and Caravan,EAN,T1,Confirmed,50.0,-0.29166666666666763,-6.613756613756635,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.62
AMTECH COUNTERSINK 3PC SET,Amtech F0815 3 piece countersink set,EAN,T1,Confirmed,50.0,-0.2933333333333328,-9.523809523809506,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.71
ROLSON COPPER PIPE CUTTER 15MM,Rolson 22406 15 mm Copper Pipe Cutter,EAN,T1,Confirmed,200.0,-0.2983333333333327,-8.356676003734808,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.75
AMTECH BRADAWL/GIMLET SET,Amtech S2550 2 Piece bradawl and Gimlet Set,EAN,T1,Confirmed,50.0,-0.30499999999999994,-13.738738738738737,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.71
WORLD OF PETS CAT LITTER LINERS,Litter Tray Liners Plastic Pack of 16 Cat Litter Liners 30x70cm by World of Pets,EAN,T1,Confirmed,100.0,-0.33666666666666656,-24.220623501199032,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.43
PPS WOODEN BIODEGRADABLE 100 SKEWERS,"100 x Wooden Flat Paddle Burger Sandwich Skewers - 15cm Bamboo Sticks, 100% Compostable and Biodegradable Barbeque, Kebabs, Cocktails Buffet Party",EAN,T1,Confirmed,200.0,-0.3400000000000001,-26.984126984126988,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.3
KILNER 6  3LTR RUBBER  SEALS,"Kilner Replacement Rubber Seals Pack of 6 Airtight Food-Safe Seals for 3 Litre Round Clip Top Jars Durable, Reusable, and Perfect for Preserving and Storage",EAN,T1,Confirmed,200.0,-0.34499999999999953,-13.320463320463302,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.25
FAIRY DUAL SPONGE SCOURER WITH CRYSTALS PK6,"Addis Fairy Originals Non Scratch General Dual Sponge Scourer with Crystals, Pack of 6, Green One Size",EAN,T1,Confirmed,100.0,-0.3483333333333327,-16.277258566978166,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.59
FAB FREINDS  MUG AND GIFT BOX,"The Leonardo Collection LP34111 Hearts Design Madelaine - Fabulous Friend Mug, Fine China, Gift Boxed, Fab Friends",EAN,T1,Confirmed,100.0,-0.37499999999999845,-7.295719844357946,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.34
ADDIS HAND BRUSH STIFF SILVER,"Addis Hand Brush with Stiff Bristles and an Extra-Sturdy Handle, Metallic Silver, 1,319236",EAN,T1,Confirmed,50.0,-0.3749999999999989,-12.458471760797305,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.49
MINKY COMPOST CADDY  DUSTY PINK 3.5L,"Minky 3.5L Caddy, Kitchen Food Waste Caddy, Recycle Bins for Kitchen, Multipurpose Storage Caddy, Removable Bag Retention Ring & Sturdy Handle, Choice of Colours, Made in the UK",EAN,T1,Confirmed,100.0,-0.37499999999999933,-7.470119521912339,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.21
MARIGOLD OUTDOOR GLOVES MEDIUM,"Marigold Extra Tough Outdoor Gloves - Single Pair (Medium), Black",EAN,T1,Confirmed,100.0,-0.3816666666666668,-17.115097159940216,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.63
ESCENTI FOOT SOAK SPEARMINT 450G EACH,Escenti Cool Feet Soothing Spearmint & Menthol Essential Foot Soak,EAN,T1,Confirmed,50.0,-0.3916666666666657,-26.111111111111047,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.54
SEALAPACK BAG CLIPS 6PK,"Sealapack SAP1070 Bag Clips, Plastic",EAN,T1,Confirmed,200.0,-0.39333333333333353,-23.27416173570021,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.71
CREDIT CARD PROTECTORS FLORAL 3 ASSORTED,Credit Card Holder | Floral Design | 1 Piece | Multicoloured | 11 cm x 8 cm x 2 cm,EAN,T1,Confirmed,50.0,-0.405,-25.15527950310559,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.43
VINERS EVERYDAY PURITY 16PC CUTLERY SET,"Viners Everyday Purity 16 Piece Cutlery Set with Gift Box, 18/0 Stainless Steel",EAN,T1,Confirmed,50.0,-0.40833333333333255,-3.4751773049645323,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.66
KIDS CREATE ASSORTED SEQUINS,Kids Create Sequins In Assorted Colours & Shapes Reusable Pouch Ages 3+,EAN,T1,Confirmed,50.0,-0.437333333333333,-29.669832654907257,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.51
ULTRATAPE CLEAR D/SIDED TAPE 12X33M,"general purpose double sides/sided clear sticky tape 12mm x 33m for office/craft, beige",EAN,T1,Confirmed,50.0,-0.44833333333333314,-36.7486338797814,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.41
DEKTON JIGSAW BLADE SET 5PC,"Dekton 5 PC B & D Type Jigsaw Blade Set | Includes 75mm & 50mm HCS Blades | Ideal for Wood & Plastic | Assorted for Fast, Clean Cuts | Compatible with Decker, Ryobi, Hitachi, Makita, Stanley & More",EAN,T1,Confirmed,50.0,-0.4733333333333334,-28.68686868686869,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.24
MEMORIAL WATERPROOF GRAVESIDE LANTERN WITH ROBIN MUM & DAD,Mum & Dad Memorial Light Up Christmas Lantern - Robin Holly Floral Candle Graveside Memory Remembrance,EAN,T1,Confirmed,50.0,-0.47833333333333194,-7.544689800210283,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.39
ENERGIZER LED GOLF 5.9W D/L E14 BULB EACH,"Energizer LED Energy Saving Lightbulb, E14, Daylight, 4.2W",EAN,T1,Confirmed,100.0,-0.48666666666666614,-38.02083333333329,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.48
VINERS EVERYDAY PURITY 4PC TEA SPOON,Viners Everyday Purity 4 Piece 18/0 Silver Stainless Steel Tea Spoons,EAN,T1,Confirmed,200.0,-0.49666666666666637,-17.930204572803838,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.69
CRYSTAL FRUIT SET ROUND 7PCS,"7-Piece Glass Bowls Set - Decorative Footed Dishes for Fruit, Salad, Trifle, Dessert, Sundae, Appetizer, Prawn Cocktail, Pudding",EAN,T1,Confirmed,50.0,-0.4983333333333342,-9.790438768827784,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.26
PRICES TEALIGHTS ALADINO 25 COTTON FLOWER,Price's Petali Range Scented Tealights 25 Pack,EAN,T1,Confirmed,100.0,-0.5033333333333332,-25.041459369817577,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.48
AIRPURE INCREDIBALLS IN WASH SCENT BOOSTER PETALS AND PEARLS 10 WASH EACH,"INCREDiBALLS in-Wash Scent Booster by Airpure, Enough for 10 Washes, Add to Laundry for Long-Lasting Fresh Scent to Household Fabrics, Keep Home & Office Smelling Clean - Fuchsia & Pearls Fragrance",EAN,T1,Confirmed,50.0,-0.521666666666666,-37.529976019184595,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.36
THE BIG CHEESE ANTI MOUSE REPELLENT BATTERY POWERED,"The Big Cheese Mouse Out Battery Powered Mouse Repellent - Portable Ultrasonic Rodent Deterrent - Long-Lasting 3 Month Protection – Safe for People & Pets - Ideal for Attics, Sheds, Garages",EAN,T1,Confirmed,200.0,-0.5249999999999997,-7.8241430700447046,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.34
AMTECH CIGAR STONE 120 GRIT 30CM,"Amtech E2300 300mm (12"") Cigar Sharpening Stone",EAN,T1,Confirmed,50.0,-0.5266666666666662,-19.72534332084892,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.46
AMTECH MINI PLUS MITRE BLOCK,Amtech M0010 Mini Plus mitre Block,EAN,T1,Confirmed,100.0,-0.53,-30.113636363636363,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.9
FIT EMULSION BLOCK BRUSH,Fit For The Job Block Brush 4 inch Large Capacity for Emulsion with High Volume Coverage and Fast Painting with Emulsion Paints on Indoor and Outdoor Walls,EAN,T1,Confirmed,50.0,-0.5366666666666664,-18.130630630630623,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.2
BLACKSPUR 5PC TERMINAL BLOCK SET,Blackspur BB-CT110 3/ 15A Terminal Block Set,EAN,T1,Confirmed,50.0,-0.5599999999999996,-30.60109289617484,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.79
RUSTINS STICKY OFF 60ML,Sticky Off 50ml,EAN,T1,Confirmed,200.0,-0.5716666666666665,-27.093206951026843,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.74
LITTLE STARS VEHICLES PLATE,Lesser & Pavey LP42480A Little Stars Vehicles Plate,EAN,T1,Confirmed,50.0,-0.5849999999999997,-23.306772908366526,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.69
FIRST STEPS BABY MANICURE SET,First Steps Manicure Set,EAN,T1,Confirmed,100.0,-0.6033333333333334,-49.4535519125683,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.91
ELLIOTTS GLASS SPRAY BOTTLE CLEAR 480ML,"Elliott 480ml Clear Glass Spray Bottle, Manufactured from Recycled Glass and featuring a locking trigger action spray Mechanism, Ideal for use for Cleaning, Watering Plants and many other uses",EAN,T1,Confirmed,50.0,-0.6066666666666662,-23.514211886304892,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.29
DISHMATIC REFILLS 3PC BLACK,Dishmatic Black Extra Heavy-Duty Washing-Up Sponge Refill Heads with Antibacterial Abrasive – Kitchen Washing-Up Handle Refills – Pack of 3,EAN,T1,Confirmed,50.0,-0.6150000000000004,-39.67741935483874,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.27
KIMBA KITTEN MUG,Lesser & Pavey British Designed Barrel Coffee Mug | Ceramic Mugs for Home or Work | Large Mugs for Hot Drinks | Kimba Kitten Tea and Coffee Cups - Bug Art,EAN,T1,Confirmed,50.0,-0.6216666666666664,-14.627450980392151,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.18
BLACKSPUR RUBBER MALLET 16oz BOTH,Blackspur 1x 16oz Rubber Mallet with Wooden Handle - Home Nail Framing Roofing Straight Handle DIY Hand Tool,EAN,T1,Confirmed,50.0,-0.621666666666667,-27.87742899850525,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.37
HARRIS ANGLED BRUSH 1 INCH NO BRISTLE LOSS,"Harris Seriously Good Walls and Ceilings Angled No-Loss Paint Brush | 1""",EAN,T1,Confirmed,50.0,-0.628333333333333,-29.638364779874195,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.37
DICE SET 10PCE,"Henbrandt 10 Pack Six-Sided Coloured Dice with Rounded Edges 14mm Smooth Rolling D6 Game Dice Set Dice Maths Resource for Family Gameplay, DND, Ludo, Bunco, Farkle and Tenzi",EAN,T1,Confirmed,100.0,-0.6316666666666664,-56.906906906906876,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.12
RAVENHEAD ENTERTAIN GLASS SET OF 2 COCKTAILS 42CL,ENTERTAIN SET OF 2 42CL COCKTAIL GLASSES,EAN,T1,Confirmed,50.0,-0.6466666666666667,-15.038759689922482,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.63
PRISTINE GLEAM FLOSS PICKS 75PC,"75 Pack Dental Floss Sticks D Shape Tooth Floss Picks Premium Polymer Threads Easy to Use, Durable & Portable Flossing",EAN,T1,Confirmed,50.0,-0.6483333333333329,-46.64268585131891,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.27
ENERGIZER AAA ALKALINE POWER PK4,Energizer AAA Energizer Power Alkaline Batteries,EAN,T1,Confirmed,50.0,-0.655,-30.184331797235025,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.62
AMTECH DRILL HIGH SPEED 13PC SET,Amtech F1000 13 Piece high speed steel (HSS) drill set - small,EAN,T1,Confirmed,50.0,-0.658333333333333,-26.228419654714465,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.51
SPONTEX BRILLIANT SCOURER PAD,Spontex Brilliant Scourer Non-Scratch - Pack Of 2,EAN,T1,Confirmed,50.0,-0.6699999999999994,-48.90510948905104,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.72
MURPHY MUTT MUG,Lesser & Pavey British Designed Barrel Coffee Mug | Ceramic Mugs for Home or Work | Large Mugs for Hot Drinks | Murphy Mutt Tea and Coffee Cups - Bug Art,EAN,T1,Confirmed,200.0,-0.6716666666666671,-15.80392156862746,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.17
PRODEC PREMIER SYNTHETIC BRUSH 7PC SET,"ProDec 7 piece Premier Trade Synthetic Paint Brush Set for a Smooth Finish with Emulsion, Gloss, Satin Paints on Walls, Ceilings, Wood, Metal, 2x 1.5, 2x 2, 1x 3 inch +2 Free Sash Brushes",EAN,T1,Confirmed,200.0,-0.675,-7.601351351351352,C,Near Breakeven T1,Small price increase could flip to profit on confirmed item.,HIGH,No,LOW,0.3
