Supplier_Title,Amazon_Title,ASIN,EAN,Match_Type,Tier,Confidence_Score,EAN_Exact_Match,Sales,Net_Profit,ROI,Supplier_Price,Amazon_Price,Bucket,Inclusion_Reason,Confidence,Validation_Required,Priority,Similarity,Unit_Qty_Flag,Unit_Qty_Note,Category,Supplier_URL,Amazon_URL,FBA_Sellers,Dashboard_Flags
WHAM CASA MIDNIGHT LARGE DISH DRAINER,Casa Large Dish Drainer Midnight Black,B07MV8QH7G,5038135172809,EAN,T1,75,TRUE,400.0,-2.57,-90.23391813,2.76,6.85,C,Near-breakeven (-2.57) with 400 monthly sales,HIGH,No,MEDIUM,0.61,MATCH,,Plastic Kitchenware,https://www.efghousewares.co.uk/wham-casa-midnight-large-dish-drainer,https://www.amazon.co.uk/dp/B07MV8QH7G,,"BRAND_MISMATCH,UNPROFITABLE"
AMTECH DRAIN & WASTE PIPE UNBLOCKER 5 METRE,Amtech S1895 Flexible Drain Auger & Waste Pipe Unblocker,B01LYX9RRV,5032759044139,Title,T2,45,FALSE,500.0,-2.57,-36.93645084,7.68,9.59,C,Near-breakeven (-2.57) with 500 monthly sales,MEDIUM,Yes,MEDIUM,0.71,MATCH,,Amtech Tools,https://www.efghousewares.co.uk/amtech-drain-waste-pipe-unblocker-5-metre,https://www.amazon.co.uk/dp/B01LYX9RRV,,"AMAZON_EAN_MISSING,UNPROFITABLE"
GORILLA TAPE WHITE 27M,Gorilla Tape White 27m,B00IA19MZ0,5704947001667,EAN,T1,95,TRUE,100.0,-2.58,-29.22322775,9.948,13.16,C,Near-breakeven (-2.58) with 100 monthly sales,HIGH,No,MEDIUM,1.0,MATCH,,Gorilla Glue,https://www.efghousewares.co.uk/gorilla-white-tape-27m,https://www.amazon.co.uk/dp/B00IA19MZ0,,UNPROFITABLE
WHAM CASA SAGE SILVER LARGE DISH DRAINER,Wham Casa Large Dish Drainer (Silver Sage),B08SWNQBR5,5038135172816,EAN,T1,95,TRUE,100.0,-2.58,-90.70175439,2.76,6.63,C,Near-breakeven (-2.58) with 100 monthly sales,HIGH,No,MEDIUM,0.68,MATCH,,Plastic Kitchenware,https://www.efghousewares.co.uk/wham-casa-sage-silver-large-dish-drainer,https://www.amazon.co.uk/dp/B08SWNQBR5,,UNPROFITABLE
BLACKMOOR STONE FRYING PAN 20CM,"Blackmoor Non Stick Frying Pan 20cm, Induction, Electric & Gas Hob, Egg Frying Pan, 67060",B012TLNBZ8,5025301670603,EAN,T1,80,TRUE,500.0,-2.6,-41.50692226,6.852,11.99,C,Near-breakeven (-2.60) with 500 monthly sales,HIGH,No,MEDIUM,0.47,MATCH,,Cookware,https://www.efghousewares.co.uk/blackmoor-stone-frying-pan-20cm-10-1-23,https://www.amazon.co.uk/dp/B012TLNBZ8,Available (see Keepa data),UNPROFITABLE
BG 45A SWITCH ON SINGLE PLATE BRUSHED CHROME,"BG Electrical NBS74-01 Switched Cooker Control Unit with a Power Indicator, 45 Amp, Brushed Steel",B004TRR0AI,5050765019026,EAN,T1,60,TRUE,300.0,-2.6,-42.19512195,6.72,8.49,C,Near-breakeven (-2.60) with 300 monthly sales,HIGH,No,MEDIUM,0.41,MATCH,,Electrical Accessories,https://www.efghousewares.co.uk/bg-45a-switch-on-single-plate-b-chrome,https://www.amazon.co.uk/dp/B004TRR0AI,Available (see Keepa data),UNPROFITABLE
MASTERPLUG 4 GANG 2M LEAD,"Masterplug Four Socket Extension Lead, 2 Metre Cable, Unswitched, 4-Way Plug Extension Cable, Power Strip, Basic Power, White, 13A, 4G, 2m, BFG210N",B07XCLDKS3,5015056516240,EAN,T1,60,TRUE,5000.0,-2.63,-78.45771144,3.36,4.79,C,Near-breakeven (-2.63) with 5000 monthly sales,HIGH,No,MEDIUM,0.21,MATCH,,Extension Leads   Reels,https://www.efghousewares.co.uk/masterplug-4-gang-2m-lead,https://www.amazon.co.uk/dp/B07XCLDKS3,Available (see Keepa data),UNPROFITABLE
AMTECH DRAIN BUSTER DOCTOR DRAIN,Amtech Drain Plunger Red / Black,B0030E0G2K,5032759034758,EAN,T1,60,TRUE,200.0,-2.64,-40.58974359,7.14,10.25,C,Near-breakeven (-2.64) with 200 monthly sales,HIGH,No,MEDIUM,0.59,MATCH,,Amtech Tools,https://www.efghousewares.co.uk/amtech-drain-buster-doctor-drain,https://www.amazon.co.uk/dp/B0030E0G2K,,UNPROFITABLE
GINA GIRAFFE LAPTRAY,Lesser & Pavey Bug Art Gina Giraffe Laptray With Bean Bag for Serving Dishes | Lovely Lap Trays for Eating on Lap for Dinner or Breatfast | Newly Designed Food Trays for Lap,B0D9R31VBM,5010792740768,EAN,T1,40,TRUE,500.0,-2.64,-30.22145857,9.816,14.99,C,Near-breakeven (-2.64) with 500 monthly sales,HIGH,No,MEDIUM,0.21,MATCH,,Giftware,https://www.efghousewares.co.uk/gina-giraffe-laptray-116479,https://www.amazon.co.uk/dp/B0D9R31VBM,,"BRAND_MISMATCH,UNPROFITABLE"
DEADFAST MOUSE RAT KILLER 15 SACHETS,"Deadfast 20300393 Mouse and Rat Killer Plus Poison, 15 Sachets - Green",B07FQ58LLH,5023377005572,EAN,T1,95,TRUE,200.0,-2.65,-51.72526042,5.484,7.49,C,Near-breakeven (-2.65) with 200 monthly sales,HIGH,No,MEDIUM,0.68,MATCH,,Fertilisers & Chemicals,https://www.efghousewares.co.uk/deadfast-mouse-rat-killer-15-sachets,https://www.amazon.co.uk/dp/B07FQ58LLH,,UNPROFITABLE
LYNX GIFT SET BEST EVER CHRISTMAS WIN 2PC EACH,Lynx Gift Set Sunset Fresh Win Big with a body wash and body spray for a chance to win FIFA World Cup 2026™ tickets 2 piece,B0FFN3BVWR,8720181651915,EAN,T1,60,TRUE,8000.0,-2.65,-44.73565551,6.4368,7.99,C,Near-breakeven (-2.65) with 8000 monthly sales,HIGH,No,MEDIUM,0.32,MATCH,,Other,https://www.efghousewares.co.uk/lynx-gift-set-best-ever-christmas-win-2pc-each-124971,https://www.amazon.co.uk/dp/B0FFN3BVWR,Available (see Keepa data),UNPROFITABLE
KITCHEN PERFECTED HAND MIXER 2L 300W WHITE,"Kitchen Perfected Electric Stand Mixer with Bowl, 2L, 300W, Tilting Stand and Whisks and Dough Hooks, 5-Speed Hand Mixer with Turbo Function - E5434WH",B0CXVF63MZ,5052337012954,EAN,T1,80,TRUE,100.0,-2.68,-14.86311506,20.964,29.99,C,Near-breakeven (-2.68) with 100 monthly sales,HIGH,No,MEDIUM,0.34,MATCH,,Kitchen Appliances,https://www.efghousewares.co.uk/kitchenperfect-hand-mixer-2l-300w-white-115092,https://www.amazon.co.uk/dp/B0CXVF63MZ,,UNPROFITABLE
UNIBOND SEALANT FINISHING TOOL,Unibond Sealant Finishing Tool UNI1582528,B001DZTYG2,5010383061104,Title,T2,45,FALSE,4000.0,-2.68,-90.59684685,2.892,2.47,C,Near-breakeven (-2.68) with 4000 monthly sales,MEDIUM,Yes,MEDIUM,0.85,MATCH,,Loctite   Unibond   Solvite,https://www.efghousewares.co.uk/unibond-sealant-finishing-tool,https://www.amazon.co.uk/dp/B001DZTYG2,,"AMAZON_EAN_MISSING,UNPROFITABLE"
GORILLA TAPE SILVER 11M,Gorilla 3044910 Tape Silver 48mm x 11m,B01MCTPAVL,,Title,T2,45,FALSE,100.0,-2.74,-51.02420857,5.784,7.5,C,Near-breakeven (-2.74) with 100 monthly sales,MEDIUM,Yes,MEDIUM,0.75,MATCH,,Gorilla Glue,https://www.efghousewares.co.uk/gorilla-tape-silver-11m,https://www.amazon.co.uk/dp/B01MCTPAVL,Available (see Keepa data),"NO_SUPPLIER_EAN,UNPROFITABLE"
GORILLA WOOD GLUE 118ML,Gorilla Wood Glue 118ml,B009PIQHLY,5704947001322,Title,T2,45,FALSE,7000.0,-2.75,-109.7609562,2.352,3.09,C,Near-breakeven (-2.75) with 7000 monthly sales,MEDIUM,Yes,MEDIUM,1.0,MATCH,,Gorilla Glue,https://www.efghousewares.co.uk/gorilla-wood-glue-118ml,https://www.amazon.co.uk/dp/B009PIQHLY,Available (see Keepa data),"AMAZON_EAN_MISSING,UNPROFITABLE"
VINERS MERMAZING KIDS CUTLERY SET 4 PC,Viners Kids Mermaid 4 Piece 18/0 Silver Stainless Steel Cutlery Set,B07G9MNFPJ,5010853258607,EAN,T1,80,TRUE,300.0,-2.76,-35.24904215,8.736,11.46,C,Near-breakeven (-2.76) with 300 monthly sales,HIGH,No,MEDIUM,0.53,MATCH,,Cutlery Cutlery Sets,https://www.efghousewares.co.uk/viners-mermazing-kids-cutlery-set-4-pc-117982,https://www.amazon.co.uk/dp/B07G9MNFPJ,Available (see Keepa data),UNPROFITABLE
KILNER ROUND PRESERVE JAR 3LTR (SP),Kilner Clip Top Jar 3 Litre (3000 ml) Airtight Glass Storage Jar for Preserving Fruits Vegetables Coffee Tea Rice Flour Nuts Pasta,B003Y7LHCQ,5010853158426,EAN,T1,60,TRUE,200.0,-2.76,-34.47916667,8.94,12.65,C,Near-breakeven (-2.76) with 200 monthly sales,HIGH,No,MEDIUM,0.3,MATCH,,Glass Tableware,https://www.efghousewares.co.uk/kilner-round-preserve-jar-3ltr-sp-,https://www.amazon.co.uk/dp/B003Y7LHCQ,,UNPROFITABLE
RAVENHEAD ESSENTIALS GLASS MUG 25.5CL,"Ravenhead Essentials 25.5 cl Glass Mug, Transparent, 0040.427",B006UJ6QU8,5010853173061,EAN,T1,95,TRUE,100.0,-2.77,-156.3088512,1.464,2.5,C,Near-breakeven (-2.77) with 100 monthly sales,HIGH,No,MEDIUM,0.65,MATCH,,Crystal,https://www.efghousewares.co.uk/ravenhead-essentials-glass-mug-25-5cl-110414,https://www.amazon.co.uk/dp/B006UJ6QU8,,UNPROFITABLE
GORILLA TAPE BLACK 11M,Gorilla Tape Black 11m,B001W030HC,,Title,T2,45,FALSE,1000.0,-2.77,-56.34758995,5.232,6.82,C,Near-breakeven (-2.77) with 1000 monthly sales,MEDIUM,Yes,MEDIUM,1.0,MATCH,,Gorilla Glue,https://www.efghousewares.co.uk/gorilla-tape-black-11m,https://www.amazon.co.uk/dp/B001W030HC,Available (see Keepa data),"NO_SUPPLIER_EAN,UNPROFITABLE"
DAEWOO 4 GANG EXTENSION LEAD 1M,"Daewoo Extension Lead, 4 Gang, 1 Metre, White",B002P7HD1A,5024996152784,Title,T2,45,FALSE,400.0,-2.77,-88.55165069,3.096,4.99,C,Near-breakeven (-2.77) with 400 monthly sales,MEDIUM,Yes,MEDIUM,0.63,MATCH,,Extension Leads   Reels,https://www.efghousewares.co.uk/daewoo-4-gang-ext-lead-1m-04-04,https://www.amazon.co.uk/dp/B002P7HD1A,,"AMAZON_EAN_MISSING,UNPROFITABLE"
MASTERPLUG 6 GANG 2M SURGE,"Masterplug Six Socket Extension Lead, 2 Metre Cable, Surge Protection, Power and Surge LED Indicators, Unswitched, 6 Way Plug Extension Cable, Power Strip, White, 13A, 6G, 2m, SRG6210N",B081ZL9Y7X,5015056607252,EAN,T1,60,TRUE,2000.0,-2.78,-40.38275194,7.596,10.61,C,Near-breakeven (-2.78) with 2000 monthly sales,HIGH,No,MEDIUM,0.21,MATCH,,Extension Leads   Reels,https://www.efghousewares.co.uk/masterplug-6-gang-2m-surge,https://www.amazon.co.uk/dp/B081ZL9Y7X,,UNPROFITABLE
BIG K INSTANT LIGHT CHARCOAL 4 PACK,"Big K Instant Light Lumpwood Charcoal, 4x1kg Bags Instant BBQ Charcoal",B007POV512,5010743400239,Title,T2,45,FALSE,700.0,-2.78,-32.31589147,9.66,11.62,C,Near-breakeven (-2.78) with 700 monthly sales,MEDIUM,Yes,MEDIUM,0.63,MATCH,,Bbq,https://www.efghousewares.co.uk/big-k-instant-light-charcoal-4pk,https://www.amazon.co.uk/dp/B007POV512,,"AMAZON_EAN_MISSING,UNPROFITABLE"
KILNER ROUND DRINKS DISPENSER STAND,"Kilner Stainless Steel Coated Stand for Drinks Dispensers Elevates 3 L, 5 L and 8 Litre Dispensers for Easy Pouring Sturdy Design with Curved Lip for Tap Access",B019972SOU,5010853218854,EAN,T1,60,TRUE,100.0,-2.8,-53.57598978,5.604,10.66,C,Near-breakeven (-2.80) with 100 monthly sales,HIGH,No,MEDIUM,0.32,MATCH,,Kilner,https://www.efghousewares.co.uk/kilner-round-drinks-dispenser-stand,https://www.amazon.co.uk/dp/B019972SOU,,UNPROFITABLE
HG HEADSTONE CLEANING SPRAY (SOLD EACH),"HG Headstone Cleaner, Gravestone Cleaning Spray, Removes Deposits, Dirt & Stains Easily from All Natural Stone – 500ml Spray (215050106)",B000IU3W20,8711577010690,EAN,T1,80,TRUE,400.0,-2.81,-45.84690554,6.708,9.33,C,Near-breakeven (-2.81) with 400 monthly sales,HIGH,No,MEDIUM,0.4,MATCH,,Hagesan,https://www.efghousewares.co.uk/hg-headstone-cleaning-spray,https://www.amazon.co.uk/dp/B000IU3W20,,UNPROFITABLE
ELBOW GREASE RUBBER GLOVE LARGE,"Elbow Grease Rubber Gloves | Cotton Lined, Super Strong, Non-Slip Household Cleaning Gloves (Large)",B084D95JTZ,5053249239064,EAN,T1,80,TRUE,500.0,-2.81,-187.2222222,1.14,1.49,C,Near-breakeven (-2.81) with 500 monthly sales,HIGH,No,MEDIUM,0.48,MATCH,,Household Cleaning,https://www.efghousewares.co.uk/elbow-grease-rubber-glove-lge-16-12,https://www.amazon.co.uk/dp/B084D95JTZ,Available (see Keepa data),UNPROFITABLE
GORILLA SPRAY ADHESIVE 400ML,"Gorilla Heavy Duty Spray Adhesive, 400ml – Fast Drying, High Strength Mist Spray that Dries Clear | Permanently Bonds Wood, Metal, Fabric, Glass, Leather, Stone, Ceramics & More",B0CXV5WN1N,5704947014841,EAN,T1,60,TRUE,400.0,-2.81,-30.0856531,10.548,13.68,C,Near-breakeven (-2.81) with 400 monthly sales,HIGH,No,MEDIUM,0.27,MATCH,,Gorilla Glue,https://www.efghousewares.co.uk/gorilla-spray-adhesive-400ml-115286,https://www.amazon.co.uk/dp/B0CXV5WN1N,Available (see Keepa data),UNPROFITABLE
ELYSIUM MUSCLE & BACK SOAK WITH MENTHOL 450G,Elysium Spa Muscle & Bath Soak With Menthol,B0BKL1KCVW,5020535020811,EAN,T1,95,TRUE,300.0,-2.82,-174.9482402,1.272,2.5,C,Near-breakeven (-2.82) with 300 monthly sales,HIGH,No,MEDIUM,0.85,MATCH,,Bathroom   Cosmetics   Beauty,https://www.efghousewares.co.uk/elysium-muscle-back-soak-with-menthol-450g-103947,https://www.amazon.co.uk/dp/B0BKL1KCVW,,UNPROFITABLE
SOLVITE WALLPAPER REPAIRE ADHESIVE TUBE 56G,Solvite Wallpaper Repair Adhesive Tube Ref 1574678,B0032NJ0V2,5010305001805,EAN,T1,95,TRUE,3000.0,-2.83,-59.54385965,5.04,6.17,C,Near-breakeven (-2.83) with 3000 monthly sales,HIGH,No,MEDIUM,0.88,MATCH,,Loctite   Unibond   Solvite,https://www.efghousewares.co.uk/solvite-wallpaper-repaire-adhesive-tube-56g-117189,https://www.amazon.co.uk/dp/B0032NJ0V2,,UNPROFITABLE
O'KEEFFE'S LIP REPAIR SPF STICK 4.2G,O'Keeffe's Lip Repair and Protect SPF15 4.2g,B07JD43X81,5704947005061,EAN,T1,80,TRUE,900.0,-2.84,-84.87562189,3.36,2.66,C,Near-breakeven (-2.84) with 900 monthly sales,HIGH,No,MEDIUM,0.75,MATCH,,Gorilla Glue,https://www.efghousewares.co.uk/okeeffes-lip-repair-spf-stick-4-2g,https://www.amazon.co.uk/dp/B07JD43X81,Available (see Keepa data),UNPROFITABLE
RUSTINS QUICK DRYING PRIMER & UNDERCOAT 1LTR,"RUSTINS White Primer/Undercoat 1ltr - – Smooth Finish Prep Coat with Quick Drying Formula; Excellent Coverage for Walls, Trim & Wood; Trusted Choice for Home Decorating Projects",B001GU8B0E,5015332590032,EAN,T1,60,TRUE,200.0,-2.85,-22.79647436,14.316,18.45,C,Near-breakeven (-2.85) with 200 monthly sales,HIGH,No,MEDIUM,0.33,MATCH,,Rustins Ltd,https://www.efghousewares.co.uk/rustins-quick-drying-primer-undercoat-1ltr,https://www.amazon.co.uk/dp/B001GU8B0E,,UNPROFITABLE
"BAYLIS & HARDING JOJOBA, VANILLA & ALMOND OIL LUXURY HAND CARE GIFT SET","Baylis & Harding Jojoba, Vanilla & Almond Oil Luxury Hand Care Gift Set - Vegan Friendly",B0FBX6BNL3,17854120976,Title,T2,45,FALSE,1000.0,-2.85,-39.33131257,8.0496,10,C,Near-breakeven (-2.85) with 1000 monthly sales,MEDIUM,Yes,MEDIUM,0.89,MATCH,,Other,https://www.efghousewares.co.uk/baylis-harding-jojoba-vanilla-almond-oil-luxury-hand-care-gift-set-121888,https://www.amazon.co.uk/dp/B0FBX6BNL3,,"NO_SUPPLIER_EAN,UNPROFITABLE"
AMTECH PADLOCKS SHACKLE WEATHERPROOF  40MM,"Amtech T0760 40mm Long Shackle Weatherproof Padlock, Outdoor Padlock, 4 Keys, Wide Range of Security Applications Black & Red",B01LWYZUDL,5032759043446,EAN,T1,80,TRUE,1000.0,-2.87,-102.3809524,2.7,3.34,C,Near-breakeven (-2.87) with 1000 monthly sales,HIGH,No,MEDIUM,0.4,MATCH,,Amtech Tools,https://www.efghousewares.co.uk/amtech-padlocks-shackle-weatherproof-40mm,https://www.amazon.co.uk/dp/B01LWYZUDL,Available (see Keepa data),UNPROFITABLE
151 GORILLA FILLER WATER PROOF FOAM FILLER 500ML,"500ml - Expanding Foam Filler | Weatherproof - Ideal for Pipes, Windows, Doors (For Internal & External Use) 500ml",B00EZ5CIME,5050375114951,EAN,T1,40,TRUE,400.0,-2.88,-79.24701561,3.696,5.38,C,Near-breakeven (-2.88) with 400 monthly sales,HIGH,No,MEDIUM,0.26,MATCH,,Diy   Tools,https://www.efghousewares.co.uk/151-gorilla-filler-w-proof-foam-filler-500ml,https://www.amazon.co.uk/dp/B00EZ5CIME,Available (see Keepa data),"BRAND_MISMATCH,UNPROFITABLE"
RADOX GIFT SET SHOWER GEL BUNDLE 4PCS EACH,Radox Shower Gel Bundle Collection Gift Set with four shower gels and a shower puff perfect for any occasion 4 piece,B0FG32Q3WB,8720181655654,EAN,T1,80,TRUE,1000.0,-2.89,-48.87836772,6.4368,10,C,Near-breakeven (-2.89) with 1000 monthly sales,HIGH,No,MEDIUM,0.38,MATCH,,Other,https://www.efghousewares.co.uk/radox-gift-set-shower-gel-bundle-4pcs-each-124977,https://www.amazon.co.uk/dp/B0FG32Q3WB,,UNPROFITABLE
GROOV-E WIRELESS BLUETOOTH HEADPHONE FOR KIDS ASSORTED COLOURS,"groov e KIDZ Wireless Bluetooth Headphones for Kids - Over the Ear Headphone with a Volume Limiter Switch, Adjustable Headband, & 20Hrs Audio Playback - 3.5mm Audio Jack - Blue",B0DTPMLFV7,5060108299596,EAN,T1,60,TRUE,100.0,-2.94,-33.07086614,10.008,13.44,C,Near-breakeven (-2.94) with 100 monthly sales,HIGH,No,MEDIUM,0.45,MATCH,,Earphones   Speakers,https://www.efghousewares.co.uk/groov-e-wireless-bluetooth-headphone-for-kids-assorted-colours-120666,https://www.amazon.co.uk/dp/B0DTPMLFV7,,"BRAND_MISMATCH,UNPROFITABLE"
UNIBOND NO MORE NAILS ORIGINAL TUBE 175G,"UniBond No More Nails Original, Heavy-Duty Mounting Adhesive, No Nails Strong Glue for Wood, Ceramic, Metal & More, White instant Grab Adhesive, 1 x 234g Tube",B013XCFO6G,5010383312909,EAN,T1,80,TRUE,3000.0,-2.95,-85.26011561,3.492,4.5,C,Near-breakeven (-2.95) with 3000 monthly sales,HIGH,No,MEDIUM,0.35,MATCH,,Loctite   Unibond   Solvite,https://www.efghousewares.co.uk/unibond-no-more-nails-interior-tube,https://www.amazon.co.uk/dp/B013XCFO6G,Available (see Keepa data),UNPROFITABLE
BLACKMOOR STONE MILK PAN 16CM,"Blackmoor 66120 Classic 16cm Milk Pan/Non-Stick Coating/Cool Touch Handle/Features Unique Pouring Lip/Suitable for Induction, Gas & Electric Hobs/Black Colour",B07F8TK4ML,5025301661205,EAN,T1,60,TRUE,1000.0,-2.95,-41.82033097,7.8,11.09,C,Near-breakeven (-2.95) with 1000 monthly sales,HIGH,No,MEDIUM,0.24,MATCH,,Cookware,https://www.efghousewares.co.uk/blackmoor-stone-milk-pan-16cm,https://www.amazon.co.uk/dp/B07F8TK4ML,Available (see Keepa data),UNPROFITABLE
MASTERPLUG 4 GANG 1M LEAD,"Masterplug Four Socket Extension Lead, 1 Metre Cable, Unswitched, 4-Way Plug Extension Cable, Power Strip, Basic Power, White, 13A, 4G, 1m, BFG110N",B00L24MEI4,5015056515588,EAN,T1,60,TRUE,5000.0,-2.95,-82.53968254,3.624,4.66,C,Near-breakeven (-2.95) with 5000 monthly sales,HIGH,No,MEDIUM,0.21,MATCH,,Extension Leads   Reels,https://www.efghousewares.co.uk/masterplug-4-gang-1m-lead,https://www.amazon.co.uk/dp/B00L24MEI4,,UNPROFITABLE
DR BECKMANN MAGIC LEAVES NON BIO 25PCS,Dr. Beckmann MAGIC LEAVES Laundry Detergent Sheets NON-BIO | Convenient and pre-dosed laundry detergent sheets | Dissolvable climate neutral and easy to use | 25 sheets,B0B1HXXLLL,5010287420007,EAN,T1,60,TRUE,5000.0,-2.96,-80.26196929,3.768,3.49,C,Near-breakeven (-2.96) with 5000 monthly sales,HIGH,No,MEDIUM,0.34,MATCH,,Laundry   Ironing,https://www.efghousewares.co.uk/dr-beckmann-magic-leves-25-sheets-non-bio,https://www.amazon.co.uk/dp/B0B1HXXLLL,Available (see Keepa data),"BRAND_MISMATCH,UNPROFITABLE"
ELYSIUM SPA BATH BOMBS CHAMOMILE & JASMINE - 3X50G,Elysium Spa Chamomile & Jasmine Bath Bombs,B0BYTC329Y,5020535022013,Title,T2,45,FALSE,700.0,-2.96,-184.1356108,1.272,1.49,C,Near-breakeven (-2.96) with 700 monthly sales,MEDIUM,Yes,MEDIUM,0.72,MATCH,,Bathroom   Cosmetics   Beauty,https://www.efghousewares.co.uk/ely-spa-bath-bombs-chamomile-jasmine-3x50g-104007,https://www.amazon.co.uk/dp/B0BYTC329Y,,"AMAZON_EAN_MISSING,UNPROFITABLE"
DR BECKMANN MAGIC LEAVES BIO 25PCS,Dr. Beckmann MAGIC LEAVES Laundry Detergent Sheets BIO | Convenient and pre-dosed laundry detergent sheets | Dissolvable climate neutral and easy to use | 25 sheets,B0B1HXYRVR,5010287420014,EAN,T1,40,TRUE,4000.0,-2.96,-80.3071364,3.768,3.5,C,Near-breakeven (-2.96) with 4000 monthly sales,HIGH,No,MEDIUM,0.32,MATCH,,Laundry   Ironing,https://www.efghousewares.co.uk/dr-beckmann-magic-leves-25-sheets-bio,https://www.amazon.co.uk/dp/B0B1HXYRVR,Available (see Keepa data),"BRAND_MISMATCH,UNPROFITABLE"
PRICE & KENSINGTON 6 CUP TEAPOT BLACK,Price & Kensington Black 6 Cup Teapot,B0013IUIPA,5010853110851,EAN,T1,95,TRUE,100.0,-2.97,-36.66255651,9.072,14.78,C,Near-breakeven (-2.97) with 100 monthly sales,HIGH,No,MEDIUM,0.84,MATCH,,Crockery,https://www.efghousewares.co.uk/rayware-6-cup-teapot-black,https://www.amazon.co.uk/dp/B0013IUIPA,,UNPROFITABLE
VINERS BARWARE DOUBLE JIGGER MEASURE,"Viners Barware Double Deluxe Dual Spirit Measure Cocktail Jigger | Brushed Stainless Steel, 60ml/30ml",B08PKX67Y9,5010853268682,EAN,T1,80,TRUE,2000.0,-2.97,-133.7087087,2.004,2.45,C,Near-breakeven (-2.97) with 2000 monthly sales,HIGH,No,MEDIUM,0.47,MATCH,,Barware,https://www.efghousewares.co.uk/viners-barware-double-jigger-measure,https://www.amazon.co.uk/dp/B08PKX67Y9,Available (see Keepa data),UNPROFITABLE
PRODEC FLAT MASONRY BRUSH 4 INCH,"ProDec 4 inch Flat Masonry Paint Brush for Rapid Application of Smooth and Textured Masonry Paints on Outdoor Walls, Brick, Breeze Block, Render, Pebbledash and Other Rough Surfaces, 4"" 100mm",B0050MZ37S,5019200027569,EAN,T1,60,TRUE,300.0,-2.97,-96.68838219,3.024,3.59,C,Near-breakeven (-2.97) with 300 monthly sales,HIGH,No,MEDIUM,0.28,MATCH,,Fit For Job   Prodec Blackrock,https://www.efghousewares.co.uk/prodec-flat-masonry-brush-4-inch-113475,https://www.amazon.co.uk/dp/B0050MZ37S,,UNPROFITABLE
BOSTIK TAPE DISCS 120S,Bostik Tape Discs Translucent - 120 Discs - Easy Way to Wrap Presents - Made of Paper - Eco-Friendly - Recyclable - UKCA and CE approved,B001SYZX0E,5000403100227,EAN,T1,60,TRUE,1000.0,-2.97,-102.4121296,2.8224,1.98,C,Near-breakeven (-2.97) with 1000 monthly sales,HIGH,No,MEDIUM,0.28,MATCH,,Other,https://www.efghousewares.co.uk/bostik-tape-discs-120s-117397,https://www.amazon.co.uk/dp/B001SYZX0E,Available (see Keepa data),UNPROFITABLE
ACCTIM NARDO WALL CLOCK WHITE,Acctim 74662 Nardo 20cm Radio Controlled White Wall Clock,B07661X1FP,5012562746628,EAN,T1,80,TRUE,100.0,-2.98,-31.28286015,10.752,13.95,C,Near-breakeven (-2.98) with 100 monthly sales,HIGH,No,MEDIUM,0.53,MATCH,,Clocks,https://www.efghousewares.co.uk/acctim-nardo-wall-clock-white-106898,https://www.amazon.co.uk/dp/B07661X1FP,Available (see Keepa data),UNPROFITABLE
TIPPEX CARDED,"Tipp-Ex Rapid, Correction Fluid Bottle, High Quality Correction Fluid, 20ml, Ideal for School, White, Pack of 1",B004YK5052,3086126100272,EAN,T1,40,TRUE,2000.0,-2.98,-163.3004025,1.5264,2,C,Near-breakeven (-2.98) with 2000 monthly sales,HIGH,No,MEDIUM,0.19,MATCH,,Other,https://www.efghousewares.co.uk/tippex-carded,https://www.amazon.co.uk/dp/B004YK5052,Available (see Keepa data),"BRAND_MISMATCH,UNPROFITABLE"
HAMISH HIGHLAND COW LAPTRAY,Bug Art Laptray Hamish Highland Cow,B0D9QZ2YTQ,5010792740713,EAN,T1,75,TRUE,300.0,-2.99,-34.23062237,9.816,14.15,C,Near-breakeven (-2.99) with 300 monthly sales,HIGH,No,MEDIUM,0.61,MATCH,,Giftware,https://www.efghousewares.co.uk/hamish-highland-cow-laptray-116477,https://www.amazon.co.uk/dp/B0D9QZ2YTQ,Available (see Keepa data),"BRAND_MISMATCH,UNPROFITABLE"
AMTECH PIPE CUTTER PLASTIC,Amtech C0228 Plastic Pipe Cutter,B074WG6X9H,5032759047086,Title,T2,45,FALSE,50.0,-1.5,-42.38262911,3.6,6.29,C,Near-breakeven (-1.50) with 50 monthly sales,MEDIUM,Yes,LOW,0.62,MATCH,,Amtech Tools,https://www.efghousewares.co.uk/amtech-pipe-cutter-plastic,https://www.amazon.co.uk/dp/B074WG6X9H,,"AMAZON_EAN_MISSING,UNPROFITABLE"
151 SPRAY PAINT TO PLASTIC 400ML BLACK GLOSS,Sconosciuto Spray to Plastic Paint Professional Finish Smooth Durable Spray Paint 400ml Gloss (Black),B07KX2JVGL,5053249228600,EAN,T1,40,TRUE,50.0,-1.51,-60.09296149,2.352,5.33,C,Near-breakeven (-1.51) with 50 monthly sales,HIGH,No,LOW,0.33,MATCH,,Diy   Tools,https://www.efghousewares.co.uk/151-spray-paint-to-plastic-400ml-black-gloss-104090,https://www.amazon.co.uk/dp/B07KX2JVGL,,"BRAND_MISMATCH,UNPROFITABLE"
