,EAN,EAN_OnPage,ASIN,SupplierTitle,AmazonTitle,NetProfit,ROI,supplier_pack,amazon_pack,pack_ratio,adjusted_profit,title_similarity,brand_match,verdict,confidence,reason
1491,5051346799535.0,6972403931424.0,B08D38T3JW,BAMBOO BATH TOWELS SILVER 70x120CM PACK OF 2,Yoofoss Bamboo Bath Towels 2 Pack Towel Set 500 GSM 70 x 140 cm Extra Large Bath Towels Super Soft & Highly Absorbent Bath Sheets Highly Absorbent and Quick Dry,1.44166666666666,24.5599091425326,2,2,1.0,1.44166666666666,0.28431372549019607,False,OTHER,30,Insufficient match evidence
1492,5026180050005.0,,B0095RXTHA,APOLLO WOODEN DISH STAND,"APOLLO 1684 Wooden dish drainer, Wood, 40x34x4",0.884166666666666,23.9611562782294,1,1,1.0,0.884166666666666,0.6285714285714286,True,HIGHLY_LIKELY,62,Brand match: APOLLO
1493,5030481930515.0,5065010529175.0,B0B4B6Y517,PPS FOIL BBQ DRILL ROUND 2 TRAY 34CM,"Large Aluminium Foil Trays Food Large Container with lids Oven BBQ Takeaway Roasting Freezing Storing (No 9) 9"" x 9"" x 2"" (10)",0.315,23.8636363636363,1,1,1.0,0.315,0.20987654320987653,False,OTHER,30,Insufficient match evidence
1494,8720573253833.0,,B0D8S1XKJL,LIGHT UP FESTIVE HOUSE WITH SCENERY LED (3 ASSORTED DESIGNS),Palmtree 953XL 953 XL Remanufactured for HP 953xl Ink Cartridges Multipack for HP Officejet Pro 7720 Ink Cartridges Pro 7740 8710 8720 8725 8715 8730 8740 8210 8218 8718 8740 Printers,1.97833333333333,23.5796583234008,1,1,1.0,1.97833333333333,0.13168724279835392,False,OTHER,30,Insufficient match evidence
1495,,,B08JPG71GV,CHRISTMAS WREATH RED BERRIES 25CM,"Christmas Red Berry Twig Stem, 12 Pack Artificial Red Berry Picks for Xmas Wreaths decorations, Christmas Tree Decorations, Crafts, Wedding, Holiday Home Decor (Red)",1.40958333333333,23.1458675424192,1,12,12.0,-71.71841666666667,0.2828282828282828,False,OTHER,30,Insufficient match evidence
1496,6923456817685.0,,B0D1R31RPL,ADORN HEAVY DUTY SOURING PADS 4PCE,Scouring Pads Heavy Duty Scourer Pad Green Scourers Non Scratch Abrasive Reusable Household Washing Up Dish Scrubber Sponges For Cleaning Kitchen Utensils Dishes Pots Pan Sink Scrub (Pack of 10),0.256666666666666,23.1231231231231,4,10,2.5,-0.7513333333333341,0.24561403508771928,False,OTHER,30,Insufficient match evidence
1497,5010853173566.0,,B007MO0FIO,KILNER PRESERVE JAR 0.25LTR SCREW LID,Kilner Preserve Jar 0.25L (250ml) Round Glass Screw Top Lid Preservation Storage Jar for Jams Jellies Chutneys,0.403333333333333,23.047619047619,1,1,1.0,0.403333333333333,0.4897959183673469,True,NEEDS_VERIFICATION,48,"Brand match, verify pack/variant"
1498,5056170300100.0,,B00B4XMH8A,Pet Dental Ring Toy,"Petface (Seriously Strong by Petface) Dental Ring Dog Toy, Orange",0.279999999999999,22.9508196721311,1,1,1.0,0.279999999999999,0.4523809523809524,False,NEEDS_VERIFICATION,45,Partial match - verify details
1499,5026180019903.0,,B01H2SJJAE,APOLLO SILICON WHISK SPLASH 25CM,"Apollo Whisk Rainbow, silicone, 26cm, 25x6x6",0.373333333333333,22.7642276422764,1,1,1.0,0.373333333333333,0.47368421052631576,True,NEEDS_VERIFICATION,47,"Brand match, verify pack/variant"
1500,8428451020354.0,,B00CPU981U,LUMINUM TABLE CANDLES GREEN PACK OF 25,"Price's Candles Tapered Dinner Candles Green Unscented Wax Pack of 50 | 7 Hour Burn Time Elegant Long Candles for Home Decor, Events, Celebrations & Dining",2.08375,22.7235550708833,25,50,2.0,-8.26025,0.3005181347150259,False,LOW_PRIORITY,30,Weak match - low confidence
1501,5012904061204.0,5012904061204.0,B00LZRJTEA,TALA COCKTAIL STICKS 200,"Tala Bamboo Cocktail Sticks, Ponted End Cocktails Sticks Perfect for Buffets, Canapes and Appetisers, Pack Off 200 Stick Each Measuring 8cm, Can Also be Used a dential/toothpicks",0.251666666666667,22.6726726726727,1,1,1.0,0.251666666666667,0.2376237623762376,True,VERIFIED,95,Exact EAN match
1502,5030481931017.0,5060659231229.0,B08SMLV6C2,PPS FOIL CONTAINER & LID DEEP NO.9 235x235x58MM 10 PIECES,"Caterserve 10 Aluminium Foil Trays with Lids - Large Tin Foil Containers with Paper Lids for Roasting, Baking, Broiling, Cooking, Food Storage and Freezing | 9 x 9 inch Square",0.678333333333333,22.6111111111111,10,1,0.1,3.3243333333333327,0.28448275862068967,False,OTHER,30,Insufficient match evidence
1503,5052578030205.0,5065015049005.0,B0BQY3FYLQ,BETTINA EXFOLIATING GLOVE,"Temple Spring Exfoliating Glove, Carbonized Rayon Bamboo Body Scrubber, Loofah Exfoliating Mitt, Shower Scrubber Wash Cloth, Body Exfoliator Scrub, Loofa Shower Gloves Bath Sponge - Black",0.275,22.5409836065573,1,1,1.0,0.275,0.19811320754716982,False,OTHER,30,Insufficient match evidence
1504,,,B0B2QVPP6S,FESTIVE MAGIC CHRISTMAS RIBBON CANDT CANE 50MM X 2.7M,"25 Pcs Candy Cane Christmas Decorations, Red and White Plastic Candy Canes for Tree, Xmas Holiday Home Party Supplies",0.332916666666666,22.1944444444444,1,25,25.0,-27.027083333333334,0.36470588235294116,False,LOW_PRIORITY,36,Weak match - low confidence
1505,5038135558504.0,,B08G1Q1L46,BAKER & SALT SWISS ROLL TRAY,Baker & Salt Non-Stick Swiss Roll Tray 32 x 23.5 x 1cm,0.717916666666666,22.1579218106995,1,1,1.0,0.717916666666666,0.6829268292682927,True,HIGHLY_LIKELY,68,Brand match: BAKER & SALT
1506,5011802242111.0,5010608056250.0,B000TAUFFG,YALE ESSENTIALS DEADLOCK P/BRASS 64MM,"Yale British Standard 5 Lever Mortice Deadlock, High Security, Visi Pack, Suitable for External Doors, Brass Finish, 2.5 Inch/64 mm",1.61833333333333,22.0782173715325,1,1,1.0,1.61833333333333,0.35714285714285715,True,LOW_PRIORITY,35,Weak match - low confidence
1507,5026180084161.0,5026180084178.0,B087ZKBSWC,APOLLO COFFEE PLUNGER 1L PP FRAME,French Press 12 Cup Coffee Plunger - 1500ml Capacity - Easy-Clean Filter - Heat Resistant Frame and Handle,1.43499999999999,21.9418960244648,1,1,1.0,1.43499999999999,0.38848920863309355,False,LOW_PRIORITY,38,Weak match - low confidence
1508,5013159803144.0,,B0CDVVQPX7,ELLIOTT NAIL BRUSHES LARGE PK6,"5V 3A Power Supply Adapter Charger Cord, 100V-240V AC to DC 5 Volt fit for 5Vdc 3A 2.5A 2A 1.5A 1A 0.5A Electronic Equipment, with Interchangeable Tips, UKCA Certificate.",1.01,21.7672413793103,6,1,0.16666666666666666,5.099999999999992,0.12,False,OTHER,30,Insufficient match evidence
1509,8697409840263.0,,B0CGDLWCWH,THL DUSTPAN & BRUSH LONG ZP129,"Ibywind Screen Protector For OnePlus Nord 3 5G 6.74""[2 Pack],9H Hardness Tempered Glass,With 1Pc Camera Lens Protector,Easy to Install",0.681666666666667,21.4360587002096,1,2,2.0,-2.474333333333323,0.0975609756097561,False,OTHER,30,Insufficient match evidence
1510,5050796010108.0,5060316212165.0,B002P9YBTU,BRIGHT & HOMELY HANGERS WOODEN 5 PACK,HANGERWORLD Box of 10 Wooden 45cm Coat Clothes Garment Hangers with Non Slip Trouser Bar (Natural),0.595,21.4028776978417,5,1,0.2,2.7358000000000002,0.3111111111111111,False,LOW_PRIORITY,31,Weak match - low confidence
1511,5053844154441.0,5037331032078.0,B09P58TDMW,PREMIER 480 LED MULTI ACTION LIGHTS WHITE,"Safety First Aid Group Workplace First Aid Kit (Small 1-10 Persons) Economy HSE-Compliant with Inspection Tags, Wall Bracket, Extra Plasters",3.69666666666667,21.3803740119529,1,1,1.0,3.69666666666667,0.2430939226519337,False,OTHER,30,Insufficient match evidence
1512,5060226014040.0,,B09PH9CNQ1,Dog Chain Lead,Metal Dog Chain Leash - Chew Proof 4FT/1.2M Heavy Duty Anti-Bite Lead With Nylon Soft Padded Handle for Small Medium Large Dogs (3MM),0.55875,21.3263358778625,1,1,1.0,0.55875,0.19047619047619047,False,OTHER,30,Insufficient match evidence
1513,5034537035568.0,,B087428TNJ,PET STORE SQUEAKY SNEAKERS,"IFOYO Squeaky Chew Toy for Dogs - Mini Sneaker Puppy Toy with Safe and Durable Design, for Small/Medium Dogs & Cats",0.81625,21.2012987012987,1,1,1.0,0.81625,0.2553191489361702,False,OTHER,30,Insufficient match evidence
1514,5024418634232.0,,B0D97LYYDY,CHRISTMAS DIFFUSERS GINGERBREAD 30ML SET OF 3,"SALUBRITO Christmas Essential Oils Set, Winter Holiday Fragrance Oil Gift Set for Diffuser, Candle, Soap Making, Candy Cane, Christmas Tree, Christmas Pudding, Apple Cinnamon, Gingerbread, Mistletoe",0.81625,21.2012987012987,3,1,0.3333333333333333,3.4562500000000003,0.3045267489711934,False,LOW_PRIORITY,30,Weak match - low confidence
1515,5055543255320.0,761408084169.0,B0FQVWC67F,FX POWABUD BRAIDED USB DATA CABLE IPHONE BLACK,"iPhone Charger Cable 2M 2Pack, [Apple MFi Certified] iPhone Cable Fast Charging Nylon Braided USB to Lightning Cable Lead, iphone Lead wire for Apple iphone 14 13 12 11 Pro Max X 8 7 6 Plus,iPad iPods",0.576666666666667,21.1233211233211,1,2,2.0,-2.039333333333333,0.024390243902439025,False,OTHER,30,Insufficient match evidence
1516,8003653012002.0,6977916574298.0,B0F4DK5VSX,TONKITA TOILET BRUSH & HOLDER BOMBER,"HELLCOOL Switch 2 Case for Nintendo Switch 2025/Switch/OLED - Waterproof Travel Carry Case with Shockproof EVA Padding, 10 Game Card Slots & Switch Accessory Storage Pouch",0.719999999999999,21.1143695014662,1,1,1.0,0.719999999999999,0.14492753623188406,False,OTHER,30,Insufficient match evidence
1517,6923456808652.0,,B09BRHHTNS,FOLDING CAMP STOOL,ZENO Folding Camping Stool Portable 4PCS | Small Fishing Chair | Foldable Camping Footstool | Lightweight Fishing Stool with Stable Flat Feet | Ideal for Camping Fishing Picnic Garden BBQ,1.05458333333333,21.0916666666666,1,4,4.0,-14.96541666666667,0.17560975609756097,False,OTHER,30,Insufficient match evidence
1518,742288764624.0,5028250720191.0,B072JH8JGG,MASTER COOK CASSEROLE NON-STICK 28CM,"MasterClass Casserole Dish with Lid, Large 5L/28 cm, Lightweight Cast Aluminium, Induction Hob and Oven Safe, Black",3.03499999999999,20.9454796411318,1,1,1.0,3.03499999999999,0.31788079470198677,False,LOW_PRIORITY,31,Weak match - low confidence
1519,5063322069556.0,,B0BH846ZJ9,LOVE LIFE WAX MELT BURNER MUM,"Cello Amazing Mum Wax Melt & Oil Burner â€“ Porcelain Home Decor, Safe for Children, for Mum from Daughter Son â€“ Elegant Bedroom & Room Decor, Fragrance Your Room.",1.05291666666666,20.9327369118621,1,1,1.0,1.05291666666666,0.24742268041237114,False,OTHER,30,Insufficient match evidence
1520,5012823030916.0,,B07NNY768K,FALCON ENAMEL ROUND PIE DISH  26CM,FALCON Round Pie Dish White 26CM,0.892083333333333,20.891881342701,1,1,1.0,0.892083333333333,0.8181818181818182,True,HIGHLY_LIKELY,81,Brand match: FALCON
1521,5039295201040.0,5039295201040.0,B0111N9Z1O,HOUSE MATE STAINLESS STEEL CLEANER & POLISH,House Mate Stainless Steel Cleaner and Polisher 400ml (Pack of 1),0.791666666666665,20.8883025505716,1,1,1.0,0.791666666666665,0.7777777777777778,True,VERIFIED,95,Exact EAN match
1522,5055490630133.0,,B0FD2QB17D,ONYA DINNER SET 16 PIECES 4 MUGS 4 BOWLS 4 DINNER PLATES 4 SIDE PLATES PURE PERFECTION WHITE,ORIENTOOLS Leaf Blower and Vacuum-3000w Garden Corded Leaves Collector Cleaner 10m Cable Outdoor Leaf Sucker Vacuum with 45L Collection Bag Electric Small Lightweight Air Blower Patios Gutter Driveway,3.095,20.8698583951449,16,1,0.0625,19.159999999999997,0.0136986301369863,False,OTHER,30,Insufficient match evidence
1523,6923456811928.0,14679847439.0,B0DR717CZH,METAL 6 SKEWER,"18 PCS 6''Stainless Steel Metal Skewers for Kebabs, skewers Stainless Steel, for Air Fryer,Chicken skewers,Turkey Kebabs,BBQ Accessories(18)",0.288333333333334,20.7434052757794,1,18,18.0,-16.847666666666665,0.15584415584415584,False,OTHER,30,Insufficient match evidence
1524,5056295707938.0,,B0796XMC2M,CASA & CASA WIRE COATED DISH RACK LARGE ALMOND,simplywire - Dish Drainer - Anti Rust Drying Rack â€“ Cutlery Basket - White Plastic Coated Steel,1.77291666666666,20.7116433021806,1,1,1.0,1.77291666666666,0.2097902097902098,False,OTHER,30,Insufficient match evidence
1525,5055706660657.0,,B0CTZG5ZCK,BABY PIPKIN BRUSH & COMB SET,"Baby Hair Comb, 3PCS Baby Hair Brush and Comb Set, Baby Hair Brush Toddler Comb for Newborns & Toddlers, Perfect Baby Registry Gift (Blue)",0.265,20.703125,1,3,3.0,-1.487,0.27710843373493976,False,OTHER,30,Insufficient match evidence
1526,5055441434186.0,,B0FG7VX5Y8,DEKTON CABLE TIES WHITE 100PCS 4.8MMX250MM,"Cable Ties, 100PCS White Plastic Cable Ties 450mmÃ—4.8mm, Heavy Duty Strong Nylon Premium Self Locking 17.72 inch/45cm, Extra Long Zip Tie Wraps for Tidy Wires Workshop Home & Garden",0.401666666666666,20.5982905982905,100,100,1.0,0.401666666666666,0.19642857142857142,False,OTHER,30,Insufficient match evidence
1527,5010792749549.0,5010792749549.0,B0DPQVJ4NW,HIGHLAND COW PLAQUE FRIENDS,Lesser & Pavey Love & Affection Highland Cow Wooden Plaque - Friends For Home Decor & Gift | Wooden and Acrylic Plaques For Home and Office | Ideal Signs & Plaque Birthday Gifts For Women & Men,1.24166666666666,20.5573951434878,1,1,1.0,1.24166666666666,0.24545454545454545,False,VERIFIED,95,Exact EAN match
1528,5050203307296.0,,B0B5JM6W4P,BAG WHITE WITH HANDLE PK12 14X21X7,"Small Gift Bags with Handles Bulk 15X8X21cm 30pc Sturdy Paper Bags White for Wedding Party Favor Bags, Grocery Shopping Bags, Retail Merchandise Bags Gift Sacks and Birthday Gift Bags",0.576666666666666,20.2339181286549,12,1,0.08333333333333333,3.1066666666666656,0.20276497695852536,False,OTHER,30,Insufficient match evidence
1529,8695122005051.0,5060757802567.0,B0BP276YZ7,BROOM & HANDLE TITIZ SOFT ASSORTED COLOURS,"Requisite Needs Indoor Broom Soft Bristle Sweeping Brush - Perfect Kitchen Broom for Laminate, Vinyl, Wooden Floor, living room or bathroom",0.655000000000001,20.216049382716,1,1,1.0,0.655000000000001,0.2430939226519337,False,OTHER,30,Insufficient match evidence
1530,5033298009146.0,5061060060439.0,B0DHPJT5YS,ESSENTIAL CAKE BOX 12IN,"PACK N TRADE White Cake Box 12 inch, Pack of 10 Square Cardboard Cake Boxes with lids (12 x 12 x 6 Inches), Ideal for Safely Carrying and Transporting Cakes",0.488333333333333,20.1790633608815,1,10,10.0,-19.707666666666668,0.1787709497206704,False,OTHER,30,Insufficient match evidence
1531,6938903781617.0,,B0BQGZD7QR,GLASS SUNDAI SET 6PC DSKB153A,Set of 6 Glass Prawn Cocktail Bowls Dishes Stemmed Appetizer Prawn Cocktail Starter Serving Glasses Footed Appetiser Prawn Seafood Shrimp Salad Cocktail Nibbles,0.901666666666667,20.1715137956748,1,6,6.0,-22.618333333333332,0.19047619047619047,False,OTHER,30,Insufficient match evidence
1532,5050796011143.0,5060507286098.0,B0F333D3DV,BRIGHT & HOMELY PLUNGER WOODEN HANDLE MEDIUM,Sink & Drain Plunger Sink Unblocker with Strong Traditional Wooden Handle - Plunger Toilet Unblocker with Strong Suction Performance - Toilet Sink Plungers for Unblocking Kitchen Sink Bath Bathroom,0.235,20.0854700854701,1,1,1.0,0.235,0.26556016597510373,False,OTHER,30,Insufficient match evidence
1533,5010353329166.0,5010353322822.0,B07QQBHTT4,MINKY ANTI BACTERIAL MICROFIBRE ROLLS 4PC,Minky Anti-Bacterial Cleaing Pad | 3 Pack | Reusable Microfibre Cloth | Minky Pad | Kitchen Cleaner | Dual Sided Sponge | Non Scratch Sponge | Cleaning Products | Cleaning Supplies | Sponges,0.395,20.0507614213198,1,3,3.0,-3.013,0.3116883116883117,True,LOW_PRIORITY,31,Weak match - low confidence
1534,5029594210799.0,4045315131601.0,B013URC1GU,ROLSON  CABEL CUTTING PLIERS VDE INSULATED 160MM,S&R VDE Insulated Diagonal Side Cutter 160mm â€“ 1000V Rated Wire Cutting Pliers | VDE-Tested for Electrical Work,1.40166666666666,19.8817966903073,1,1,1.0,1.40166666666666,0.40993788819875776,False,NEEDS_VERIFICATION,40,Partial match - verify details
1535,5030481930652.0,5030481930027.0,B01HILDGK4,PPS FOIL PIZZA 2 PLATTERS,PPS 3 x ALUMINIUM FOIL PLATTER TRAY - 44cm x 29cm disposable foil catering serving dish,0.278333333333333,19.739952718676,1,1,1.0,0.278333333333333,0.30357142857142855,False,LOW_PRIORITY,30,Weak match - low confidence
1536,5038756115025.0,,B09K42Z3JN,TRAVEL CARD HOLDER 1500,Genuine Leather Oyster Card Holder Bus Travel Pass Holders - Black,0.421666666666666,19.431643625192,1,1,1.0,0.421666666666666,0.3595505617977528,False,LOW_PRIORITY,35,Weak match - low confidence
1537,8904030700034.0,,B0DB8KCL4C,MORTAR & PESTLE WOODEN SMALL,Mortal & Pestle Mango Wood Natural Wooden Mortar & Pestle Mixing Grinder Set Pill Crusher Kitchen Utensils Housewarming Gift,0.665,19.2196531791907,1,1,1.0,0.665,0.2894736842105263,False,OTHER,30,Insufficient match evidence
1538,5032759005864.0,,B00HMDJD38,AMTECH TELESCOPIC PICKUP TOOL,Amtech S8006 3 LED telescopic torch and magnetic pick up tool,0.541666666666667,19.2080378250591,1,1,1.0,0.541666666666667,0.6444444444444445,True,HIGHLY_LIKELY,64,Brand match: AMTECH
1539,5027785811329.0,5010591998025.0,B0001P03O2,ULTRA FLASHBAND LEAD FINISH 150MMX3M,Bostik Flashband Self Adhesive Flashing Tape Grey - 100mm x 10m - For Roofs - Provides an Instant Water tight Seal,0.945000000000001,19.1683569979716,1,1,1.0,0.945000000000001,0.3466666666666667,False,LOW_PRIORITY,34,Weak match - low confidence
1540,5019923004670.0,5060589914773.0,B0B3X8VCQ5,SECURPAK NYLON LOCKING NUT ZINC PLATED M12 PACK OF 6,M12 Nyloc Hex Nut Locking Metal Steel Sheet Zinc Plated 12mm Nut Box of 10pcs,0.231666666666667,19.1460055096419,6,10,1.6666666666666667,-0.2963333333333331,0.5581395348837209,False,NEEDS_VERIFICATION,55,"Good title similarity, verify brand"
1541,5055543260851.0,712417702155.0,B0DQ8PPZD4,FX POWABUD BRAIDED CABLE IPHONE 5/6/7/8 SPACE,"iPhone Charger Cable, 4Pack 6FT Lightning Cable [MFi Certified] Nylon Braided USB to Lightning iPhone Charger Fast Charging Cable for iPhone 14 13 12 11 Pro Max XS XR X 8 7 6 Plus 5 5s SE",0.555,19.1379310344827,1,4,4.0,-7.904999999999999,0.23275862068965517,False,OTHER,30,Insufficient match evidence
1542,6901750163653.0,,B0BPTDTBQR,TRICIRCLE PADLOCK SOLID IRON 50MM,Yale - Y112/50/165/1 Iron Disc Padlock 50mm - Nickel Plated - Hardened Steel Long Shackle - Extreme Corrosion Resistance for Outdoor use,0.519583333333333,19.0323565323565,1,1,1.0,0.519583333333333,0.1893491124260355,False,OTHER,30,Insufficient match evidence
1543,5030481960192.0,,B0F3J562CT,PPS PLASTIC DRINK 1/2 PINT 20 GLASSES,"20 PCS Plastic Glasses, Clear Hard Plastics Cups,Plastic Cups Reusable, Iced Coffee Cup, Party Drinking Glasses Christmas Drink Cup for Beer Pool Party Picnic and BBQï¼ˆ170MLï¼‰",0.221666666666666,18.9458689458689,1,20,20.0,-13.914333333333333,0.24299065420560748,False,OTHER,30,Insufficient match evidence
1544,5055490651626.0,5060913008833.0,B0FDL1V313,GEMS STAINLESS STEEL STOCKPOT SET 4PC AXINITE,Stainless Steel Pots and Pans Set â€“ 8pcs Cookware with Glass Lids â€“ Induction Hob Pot Set â€“ Cooking Saucepan Pots & Frying Pan Set â€“ by Nuovva,8.83166666666666,18.9358204688393,1,8,8.0,-378.32433333333336,0.3384615384615385,False,LOW_PRIORITY,33,Weak match - low confidence
1545,6269711012946.0,801786308287.0,B07LGFR1ZP,SELENA SUNDAE FOOTED 6 PIECES,Glass Dessert Bowls Sundae Ice Cream Set of 6 Short Stemmed Tulip Prawn Cocktail Glasses Appetiser Fruit Salads Pudding Dishes Footed Dessert Sundae Cocktail Bowls,0.954999999999999,18.7622789783889,6,6,1.0,0.954999999999999,0.20833333333333334,False,OTHER,30,Insufficient match evidence
1546,6923456792241.0,721295506052.0,B0F9W8LVDY,ADORN SHOWER HOSE 1.5M,"Magichome 1.5m Shower Hose â€“ Leakproof, Anti-Kink, High Pressure Resistance Shower Hose Replacement, Universal Fit (G1/2 Standard) Hose with Brass Connectors & Washers",0.279999999999999,18.6666666666666,1,1,1.0,0.279999999999999,0.16753926701570682,False,OTHER,30,Insufficient match evidence
1547,5017403145561.0,,B0FX28WCTM,BLACKSPUR PLASTERBOARD ANCHORS 5PC H/DUTY METAL,"20Pcs Plasterboard Fixings, Plasterboard Wall Plugs and Screws Set, 10Pcs Self Drilling Drywall Anchors and 10Pcs Drywall Screws, Heavy Duty Metal Wall Anchors Kit",0.288333333333334,18.6021505376344,1,20,20.0,-22.511666666666667,0.3619047619047619,False,LOW_PRIORITY,36,Weak match - low confidence
1548,5038673171845.0,5018705633763.0,B001TEGAOG,PRIMA CHAMPAGNE BUCKET,"Premier Housewares Stainless Steel Hammered Effect Champagne Bucket, 20 x 22 x 22 cm, Silver",0.841666666666667,18.5798381162619,1,1,1.0,0.841666666666667,0.3684210526315789,False,LOW_PRIORITY,36,Weak match - low confidence
1549,5010792542737.0,5010792542737.0,B0FQK17X7F,GEL  LED CANDLE FESTIVE ROBIN,Macneil Christmas Robin LED Gel Candle,1.29583333333333,18.5383881735813,1,1,1.0,1.29583333333333,0.417910447761194,False,VERIFIED,95,Exact EAN match
