RowID,bucket,MLS,MLS_band,title_match,sales,is_exact_ean_strict,EAN_digits,EAN_OnPage_digits,EAN_digits_normalized,EAN_OnPage_digits_normalized,EAN_strict_valid,EAN_OnPage_strict_valid,Supplier EAN,Amazon EAN,pack_supplier_count,pack_amazon_count,pack_supplier_evidence,pack_amazon_evidence,Qty_Ratio,Adjusted_Profit_baseline,NetProfit,NetProfit_num,ROI,ASIN,SupplierTitle,AmazonTitle,SupplierPrice_incVAT,SellingPrice_incVAT,ip_risk
619,OTHER,9,UNLIKELY_OTHER,0.125,50.0,False,5055441436692,,5055441436692,,True,False,5055441436692,-,,,,,,,3.20166666666666,3.20166666666666,143.572496263079,B0F2SVPP2J,DEKTON FOLD BACK KNIFE/5 BLADES,"Drywall Skimming Blade Smoothing Spatula Plastering Wall Plastering Tools, High Grade Drywall Skimming Blade for Plastering, 25cm",2.016,11.99,False
620,OTHER,16,UNLIKELY_OTHER,0.22972972972972974,100.0,False,5018063345582,656664855519,5018063345582,656664855519,True,True,5018063345582,656664855519,,20.0,,20 sheets,,,6.015,6.015,143.556085918854,B077R25DCR,SACHETS AIR FRESHENER GEL FRESH BERRIES PK12,Stapler Plier Stapler with 1000 Staples and Remover Set 20 Sheets Capacity Full Desktop Office Size Work,4.368,18.99,False
621,OTHER,15,UNLIKELY_OTHER,0.19383259911894274,50.0,False,8435123225481,5056422673792,8435123225481,5056422673792,True,True,8435123225481,5056422673792,3.0,2.0,pack of 3,2x250ml,0.6666666666666666,3.59366666666666,2.98166666666666,2.98166666666666,143.349358974358,B0FWD62G33,BOMBON GLASS MUG 10CL PACK OF 3,"Fusion Food Double Walled Coffee Glasses Mugs - Pack of 2x250ML Cappuccino Latte Macchiato Glasses Cups for Coffee, Tea, Milk, Juice & Ice Cream |Borosilicate Heat Resistant Glass Cups| Xmas Gifts",1.836,11.99,False
622,OTHER,13,UNLIKELY_OTHER,0.19230769230769232,100.0,False,15013159004227,,15013159004227,,True,False,15013159004227,-,,,,,,,15.5416666666666,15.5416666666666,142.453406660556,B0BPLGMW1B,ELLIOTT GLOVES SMALL HOUSEHOLD PK12,OLEVS Mens Watches Designer Calendar Dress Metal Stainless Steel Quartz Analog Waterproof Luminous Wrist Watch Gent Large,12.4319999999999,42.77,False
623,LOW_PRIORITY,35,POSSIBLE_LOW_PRIORITY,0.36065573770491804,50.0,False,5030481930010,,5030481930010,,True,False,5030481930010,-,2.0,,2pcs,,,,1.65458333333333,1.65458333333333,141.417378917378,B01HILDGK4,PPS FOIL PLATTERS 2PCS 352X247X25MM,PPS 3 x ALUMINIUM FOIL PLATTER TRAY - 44cm x 29cm disposable foil catering serving dish,0.744,7.39,False
624,OTHER,25,UNLIKELY_OTHER,0.328125,200.0,False,5022822167575,5022822202900,5022822167575,5022822202900,True,True,5022822167575,5022822202900,,,,,,,1.72499999999999,1.72499999999999,141.39344262295,B08N713Y2V,STATUS TV TWIN AERAIL ADAPTOR S CLAM IN CDU,Status 15 Metre TV Aerial Cable Extension Kit | White | Extension Lead | S15MTVAEKX12,0.804,7.95,False
625,FILTERED_OUT,35,POSSIBLE_LOW_PRIORITY,0.297029702970297,100.0,False,8720573947770,774696830684,8720573947770,774696830684,True,True,8720573947770,774696830684,,,,,,,5.12999999999999,5.12999999999999,141.322314049586,B0BPLXMVBR,CHEERS SERVING TRAY METAL CIRCULAR WITH HANDLES,"Hanobe Round Decorative Coffee Tray: Marble Pattern Serving Circle Tray with Handles Coffee Table Trays for Living Room Bar Drink Party Home Kitchen, Black",3.696,17.58,False
626,VERIFIED_RECOMMENDED,95,HIGH_LIKELIHOOD,0.5692307692307692,200.0,True,5059001500861,5059001500861,5059001500861,5059001500861,True,True,5059001500861,5059001500861,,,,,,,16.5533333333333,16.5533333333333,140.999432140829,B07WDRQ4J7,AIRWICK REED DIFFUSER MULLED WINE 33ML PK5,"Air Wick Essential Oils Reed Diffuser Air Freshener Mulled Wine Scent, 5 Bottles X 30 ml",13.4279999999999,46.0,False
627,OTHER,20,UNLIKELY_OTHER,0.25165562913907286,400.0,False,6923456783720,799355503631,6923456783720,799355503631,True,True,6923456783720,799355503631,,180.0,,180 x 180 cm,,,4.39166666666666,4.39166666666666,140.308839190628,B06ZZFM477,ADORN SHOWER CURTAIN DELUXE,"Shower Curtains Mould Proof Resistant, EVA Waterproof Heavy Duty Bathroom Curtains with 5 Magnets, 180 x 180 cm, Cobblestone",3.096,14.99,False
628,OTHER,31,UNLIKELY_OTHER,0.25252525252525254,100.0,False,5060923590700,,5060923590700,,True,False,5060923590700,-,,,,,,,11.2316666666666,11.2316666666666,139.697346600331,B0DM82JXB8,GRIMALDI LA BELLA SAUCE PAN WITH LID 20CM,"Redchef Ceramic Nonstick Saucepan with Lid,20cm Small Cooking Pot,Non Toxic Sauce Pans for Kitchen, Cool Handle PFAS Free Compatible with All Cooktops, Green",8.988,35.99,False
629,OTHER,8,UNLIKELY_OTHER,0.10970464135021098,300.0,False,5012128606076,,5012128606076,,True,False,5012128606076,-,,3.0,,3 pcs,,,2.71625,2.71625,139.294871794871,B0D7T8LTNV,GIFTMAKER WOVEN BAG CUTE SANTA & FRIENDS JUMBO,"Cleaning Brush - Hard Bristle Crevice Cleaning Brush - Easy Living Magic Brush - Grout Cleaning Brushes for Difficult Places to Reach, such as Window Track Bathroom Gap Kitchen Groove (3 PCS)",1.68,9.99,False
630,FILTERED_OUT,36,POSSIBLE_LOW_PRIORITY,0.2830188679245283,50.0,False,5060091192683,5060091195790,5060091192683,5060091195790,True,True,5060091192683,5060091195790,,,,,,,5.19833333333333,5.19833333333333,138.992869875222,B09C2JMPN2,ROYAL CUISINE KITCHEN ROLL HOLDER BLACK,Black Stainless Steel Kitchen Roll Holder and Mug Tree Set Paper Towel Holder Kitchen Towel Holder & Cup Holder with 6 Hooks Weighted Anti-Slip Base Stylish Mug Holder Stand,3.828,19.99,False
631,OTHER,7,UNLIKELY_OTHER,0.09375,100.0,False,5059001504630,,5059001504630,,True,False,5059001504630,-,3.0,,set of 3,,,,11.635,11.635,138.842482100238,B0BK16S2Z2,AIRWICK CANDLE GIFT BOX 220G SET OF  3,"33,000ft Womens Hiking Pants Waterproof Walking Trousers Thermal Fleece Lined Ladies Winter Outdoor Windproof Warm Softshell Hiking Fishing Ski Snow Pants",9.396,33.99,False
632,OTHER,25,UNLIKELY_OTHER,0.23157894736842105,100.0,False,5414886291080,5055198050110,5414886291080,5055198050110,True,True,5414886291080,5055198050110,,,,,,,3.53291666666666,3.53291666666666,138.545751633986,B08CXQ3DP1,CHROME CHAMPAGNE BUCKET,"Chabrias Double Wall Stainless Steel Wine & Champagne Ice Bucket Cooler - Perfect Wine Cooler for Bottles & Champagne Chiller, Essential Drinks Bucket for Any Occasion",2.4,11.99,False
633,OTHER,27,UNLIKELY_OTHER,0.18095238095238095,600.0,False,5050796010665,,5050796010665,,True,False,5050796010665,-,,,,,,,2.07541666666666,2.07541666666666,138.361111111111,B0CJRD9SC7,BRIGHT & HOMELY ROTARY LINE COVER 145CM,Rotary Washing Line Cover Waterproof Fabric - Heavy Duty Rotary Clothes Line Cover with Zip - Protective Weather Resistant Parasol Cover for Garden Dryer and Airer (Black),1.14,8.45,False
634,OTHER,26,UNLIKELY_OTHER,0.25,200.0,False,5033298000341,695924399387,5033298000341,695924399387,True,True,5033298000341,695924399387,,50.0,,pack of 50,,,1.94833333333333,1.94833333333333,138.179669030732,B07NQRNF5X,ESSENTIAL PLASTIC 15 GLASSES 1/2 PINT,Ayn Al Madina 16oz Pack of 50 - Beer Glasses - Plastic Disposable Recyclable & Reusable â€“ Drinking Cups for Parties & All Types of Events â€“ Sturdy & Waterproof,1.032,9.49,False
635,OTHER,33,UNLIKELY_OTHER,0.2575107296137339,900.0,False,5060923590717,5060913000158,5060923590717,5060913000158,True,True,5060923590717,5060913000158,,,,,,,14.045,14.045,138.102261553589,B09KHJM848,GRIMALDI LA BELLA CASSEROLE POT WITH LID 24CM,"Nuovva Enamelled Cast Iron Dutch Oven Pot with Lid â€“ 5 Quart Casserole Dish â€“ Ceramic Dutch Oven for Bread Baking, Roasting, Braising & Stews â€“ Oven Safe up to 500Â°F â€“ 24cm Orange",11.5439999999999,42.99,False
636,OTHER,19,UNLIKELY_OTHER,0.16589861751152074,400.0,False,5015302105532,,5015302105532,,True,False,5015302105532,-,,,,,,,2.00166666666666,2.00166666666666,138.045977011494,B019WZJU8Q,FIRST STEPS MOMMY/ DADDY BABY BIB ASS,"Baby Moo's Funny Baby Bib THESE FOOLS PUT MY CAPE ON BACKWARDS - Superhero Baby Bibs [0-3 Years Boys or Girls] Baby Shower, Twin, Cool New Baby or 1st Birthday Gift UK (Single Bib)",1.08,7.25,False
637,LOW_PRIORITY,39,POSSIBLE_LOW_PRIORITY,0.32167832167832167,100.0,False,5019923199314,,5019923199314,,True,False,5019923199314,-,,,,,,,2.25,2.25,138.03680981595,B09F8LNMN6,SECURPLUMB FIBRE WASHER ASSORTED,"600 Pcs Fibre Washer Assorted Kit, Red Steel Paper Insulation Washer Assorted Set, 12 Sizes, with a Storage Box",1.296,8.88,False
638,OTHER,34,UNLIKELY_OTHER,0.25120772946859904,300.0,False,5060743590942,5060737606161,5060743590942,5060737606161,True,True,5060743590942,5060737606161,20.0,100.0,20pcs,100pcs,5.0,-1.36433333333334,1.61166666666666,1.61166666666666,137.749287749287,B0CV2JVDHV,ECO WISE SINGLE WALL CUPS 8OZ 20PCS,"FOOGO Green 100pcs 8oz Disposable Strong Single-Wall White Paper Coffee Cups, FSCÂ® Certified, Fully Compostable, Takeaway, Paper Cups for Hot Drinks, Parties, Eco-Friendly",0.744,8.99,False
639,OTHER,29,UNLIKELY_OTHER,0.19791666666666666,500.0,False,5017403136170,5060862676121,5017403136170,5060862676121,True,True,5017403136170,5060862676121,,,,,,,5.14791666666666,5.14791666666666,137.644830659536,B0CNZFZ74F,KINGAVON LARGE WALL CLOCK,"ZENO Large Wall Clock | Large Kitchen Clock | Skeleton Clocks | Wall Mounted Black Clocks with Roman Numerals Great for Bedroom, Kitchen, Home, Indoor & Outdoor | 40CM",3.828,15.95,False
640,OTHER,26,UNLIKELY_OTHER,0.16580310880829016,100.0,False,615867837463,713153939355,615867837463,713153939355,True,True,615867837463,713153939355,,,,,,,1.52166666666666,1.52166666666666,137.087087087087,B076HXLDFT,PLASTIC CLEAR SMALL SQUARE ANGLED BOWL,"MATANA 40 Small Clear Plastic Bowls (150 ml / 5 oz) â€“ Reusable Mini Dessert Bowls for Dips, Sauces, Ice Cream & Trifles â€“ Sturdy, Stackable Party Bowls",0.672,8.99,False
641,OTHER,23,UNLIKELY_OTHER,0.2184873949579832,100.0,False,5055203810913,741728569669,5055203810913,741728569669,True,True,5055203810913,741728569669,,2.0,,2pack,,,1.52166666666666,1.52166666666666,137.087087087087,B0F18LF5BR,POWERPLUS TYPE C TO 8 PIN IPHONE ADAPTOR,"USB C to Lightning Adapter 2Pack, PD 36W Fast Charging USB C Female to Lightning Male Adapter for iPhone 14 13 12 11 Pro Max/XS/X/8/7/SE/iPad/iPod/AirPods, USBC to iPhone adapter Type C to lightning",0.672,5.99,False
642,OTHER,26,UNLIKELY_OTHER,0.2559241706161137,700.0,False,6416479002249,798339869060,6416479002249,798339869060,True,True,6416479002249,798339869060,30.0,,30 pack,,,,1.54499999999999,1.54499999999999,136.725663716814,B09XFH4ZBN,ROYAL MARKET PAPER PLATES 9INCH 30 PACK,"Strong Paper Plates (9 Inch / 50-Pack) 100% Compostable Heavy-Duty Eco-Friendly Disposable Bagasse Plates, Made of Natural Sugarcane Fibers â€“ 9"" Biodegradable Paper Plate",0.696,8.49,False
643,OTHER,31,UNLIKELY_OTHER,0.2288135593220339,100.0,False,5061094465026,,5061094465026,,True,False,5061094465026,-,,,,,,,4.485,4.485,136.322188449848,B0FLDN8K1Q,TINSEL STAR 20CM  LED WHITE IRIDESCENT,"LAWOHO Christmas Tree Topper Tinsel Star, Exquisite Christmas Decor, 10 Inch Shiny Iridescent Christmas Tree Decoration with 6H Timer, 20 Warm LED Lights for Xmas Tree, Holiday & Party, Indoor Decor",3.288,15.99,False
644,FILTERED_OUT,43,POSSIBLE_LOW_PRIORITY,0.34782608695652173,200.0,False,5029594665032,33985493918,5029594665032,033985493918,True,True,5029594665032,033985493918,,,,,,,3.54166666666666,3.54166666666666,136.217948717948,B08HHRDL7H,ROLSON SECURITY CHAIN DOOR LOCK,"Security Chain Door Lock Heavy Duty Latch Chain Door Lock with Spring Anti-Theft Snap Lock, Stainless Steel",2.46,11.69,False
645,OTHER,12,UNLIKELY_OTHER,0.16,500.0,False,5032759026913,,5032759026913,,True,False,5032759026913,-,,59.0,,59pcs,,,4.83166666666666,4.83166666666666,136.103286384976,B0DMNDCNNJ,AMTECH ROLLER MINI 14PC SET,"JOREST 59Pcs Small Precision Screwdriver Set with Torx T5, T6, T8, Mini Repair Tool Kit for MacBook, Computer, Laptop, iPhone, PS4 PS5, Xbox, Switch, Eyeglasses, Watch, PC, Ring Doorbell, Electronic",3.6,14.99,False
646,OTHER,10,UNLIKELY_OTHER,0.13733905579399142,600.0,False,4894158005774,,4894158005774,,True,False,4894158005774,-,,,,,,,8.34833333333333,8.34833333333333,135.745257452574,B0DZHGVX45,FESTIVE MAGIC LED B/O TIMER 200 LIGHTS MULTI,"234-Piece Marble Run Track Building Blocks Toy Set, AOSITE Marble Race Construction Kit for Kids Ages 3,4,5,6,7,8,9,10,11,12, Creative Marble Track Game with Marbles for Boys and Girls Gift",6.72,25.99,False
647,OTHER,27,UNLIKELY_OTHER,0.18584070796460178,50.0,False,5017403028291,5038210010002,5017403028291,5038210010002,True,True,5017403028291,5038210010002,2.0,,2pce,,,,8.57833333333333,8.57833333333333,135.733122362869,B0028YPW68,GREEN BLADE 2PCE GARDEN SHEAR SET,"Darlac Telescopic Hedge Shear - Extendable Handles Adjust to Exact Length Required - Super Lightweight Approx 1kg - Razor Sharp Blade Ideal for Hedge Trimming, Green Growth & Light Woody Growth",6.92399999999999,28.99,False
648,OTHER,20,UNLIKELY_OTHER,0.16129032258064516,700.0,False,8721037383639,,8721037383639,,True,False,8721037383639,-,,12.0,,12pcs,,,2.17833333333333,2.17833333333333,135.300207039337,B0F87SVY7K,FARM ANNIMALS 3 ASSORTED ANIMALS 7X9X8CM,"12pcs Farm Animals,Mini Animal Toys Plastic Realistic,Farm Toys Set Educational Playset for Tollders Kids for 2 3 4 5 6 7 Year Olds (Farm Animals)",1.272,7.99,False
649,OTHER,20,UNLIKELY_OTHER,0.18181818181818182,500.0,False,6923456812390,731722276427,6923456812390,731722276427,True,True,6923456812390,731722276427,,,,,,,2.47333333333333,2.47333333333333,134.420289855072,B097NQ13MJ,ADORN GLASS VASE RS-818,"Vases, Vase Flowers Glass, Ledoir 20cm 8 Inch Tall Modern Essentials 1L Clear Modern Living Room Round Flower Jug Pampas Decor Simplistic Gifting Flowera Tulip Rose",1.548,10.9,False
650,OTHER,10,UNLIKELY_OTHER,0.14671814671814673,50.0,False,5019923099379,,5019923099379,,True,False,5019923099379,-,400.0,,400x150mm,,,,6.49833333333333,6.49833333333333,133.986254295532,B09JJZTFZQ,SECURIT FIRE EXIT ARROW RIGHT RIGID PLASTIC (FULLY RECYCLABLE) 400X150MM,"Boyzn Mens Fleece Lined Thermal Underwear Set, Winter Thermal Long Sleeve Tops and Long Johns Bottoms, Outdoor Thermal Base Layer Set for Skiing, Mountaineering, Cycling, Hiking, Training",5.16,19.99,False
651,FILTERED_OUT,35,POSSIBLE_LOW_PRIORITY,0.29310344827586204,700.0,False,5060357990077,5060357990107,5060357990077,5060357990107,True,True,5060357990077,5060357990107,,9.0,,9 x 9 inch,,,3.27833333333333,3.27833333333333,133.809523809523,B0DJDH23JW,SUPERIOR FOIL 10 CONTAINERS & LID 1 LTR,"Superior 10-Pack Aluminium Foil Trays with Paper Lids, Heavy Duty Aluminium Takeaway Containers, Freezer & Oven Safe Tin Foil Trays For Baking, Cooking, Broiling, Storage Containers, 9 x 9 inch",2.28,12.97,False
652,LOW_PRIORITY,42,POSSIBLE_LOW_PRIORITY,0.35294117647058826,50.0,False,5030481930706,,5030481930706,,True,False,5030481930706,-,,,,,,,1.61458333333333,1.61458333333333,133.436639118457,B01HILDGK4,PPS FOIL 3 BAKE TRAY RECTANGULAR,PPS 3 x ALUMINIUM FOIL PLATTER TRAY - 44cm x 29cm disposable foil catering serving dish,0.792,7.39,False
653,OTHER,34,UNLIKELY_OTHER,0.36879432624113473,200.0,False,8011893819039,5060757801119,8011893819039,5060757801119,True,True,8011893819039,5060757801119,10.0,30.0,10 bag,30pk; pack of 10,3.0,-0.367,2.105,2.105,133.227848101265,B08X8QVKXD,ROYAL MARKET BIN LINER GARDEN 10 BAG,"REQUISITE NEEDS 30PK Heavy Duty Bin Liners, 100 Litre Refuse Sacks Pack of 10 X 3, 60 m Garden Waste Bags",1.236,9.99,False
654,OTHER,20,UNLIKELY_OTHER,0.26595744680851063,100.0,False,5060298505002,5010559156313,5060298505002,5010559156313,True,True,5060298505002,5010559156313,11.0,11.0,11 pieces,11 piece,1.0,1.85166666666666,1.85166666666666,1.85166666666666,133.213429256594,B01MRJOBNM,MASON SCREWDRIVER SET 11 PIECES,Draper 11 Piece Precision Screwdriver Set | Carbon Steel | DIY and Professional Kit | Plain Slot | Cross Slot | Swivel Tops | Tweezers | Plastic Case | 15631,1.008,7.07,False
655,OTHER,23,UNLIKELY_OTHER,0.21296296296296297,900.0,False,5060357992293,5065003583696,5060357992293,5065003583696,True,True,5060357992293,5065003583696,,,,,,,1.95499999999999,1.95499999999999,132.993197278911,B0CN1KT83C,PHOODS FOIL TRAY COOKIE SHEETS,"10-Pack Disposable Aluminum Foil Baking Trays - Food Storage Catering Aluminum Foil Tray - Containers for Meal Prep, Cooking, Baking, Roasting, BBQ, Freezer Storage - 32cm x 20cm x 3.3cm",1.104,8.97,False
656,OTHER,22,UNLIKELY_OTHER,0.20100502512562815,50.0,False,5024418564607,5060961901674,5024418564607,5060961901674,True,True,5024418564607,5060961901674,,,,,,,4.445,4.445,132.686567164179,B0CZRSPCZT,GLASS CANDLEPOT PUMPKIN 8.5CM,"Pumpkin Spice Candle - 9.7 oz /275g Pumpkin Candle in Orange Frosted Glass Jar with Wooden Lid and Wooden Crackling Wick in Luxurious Gift Box - Cosy, Warm and Comforting",3.36,15.99,False
657,OTHER,31,UNLIKELY_OTHER,0.2510822510822511,50.0,False,5015302170967,,5015302170967,,True,False,5015302170967,-,,6.0,,6pcs,,,2.65625,2.65625,132.151741293532,B0FJQXX4NS,CHRISTMAS GIFT BAG PK3 BURGANDY JOY,"Christmas Burgundy Gift Bags Medium for Present,6Pcs Wine Red Birthday Gift Bag with Tissue Paper Gift Card,Paper Party Bag with Handle for Girls Women Bridesmaid Wedding Thank You Christmas Party",1.752,9.99,False
658,FILTERED_OUT,45,POSSIBLE_LOW_PRIORITY,0.39344262295081966,50.0,False,5060298505828,5060914441592,5060298505828,5060914441592,True,True,5060298505828,5060914441592,,,,,,,1.83166666666666,1.83166666666666,131.774580335731,B0B9N6VXPS,MASON HEAVY DUTY PAINT SCRAPER WITH 3 SPARE BLADES,"BLOSTM 5"" Wallpaper Scraper - Long Handle Heavy Duty Scraper Tool with 5 Inch Wide Head & Soft Grip, Tile Scraper Removes Wallpaper, Vinyl Flooring, Tiles, Paint & More - Includes 3 Spare Blades",1.008,8.99,False
659,OTHER,25,UNLIKELY_OTHER,0.24489795918367346,50.0,False,8721037008327,5055512090327,8721037008327,5055512090327,True,True,8721037008327,5055512090327,,3.0,,3 pack,,,5.06625,5.06625,131.590909090909,B071VNQFKV,PORCELAIN FLOWERPOT ASSORTED,Nicola Spring Patterned Plant Pots - Assorted - 3 Pack - 14cm Porcelain Indoor Ceramic Planter with Drainage Holes Outdoor Garden Flower Pots for House & Garden Flowers,3.96,15.99,False
660,NEEDS_VERIFICATION,56,NEEDS_VERIFICATION,0.4936708860759494,50.0,False,5060605733807,,5060605733807,,True,False,5060605733807,-,,,,,,,2.47166666666666,2.47166666666666,131.471631205673,B0BHSR7XK1,LADIES KNITTED HAT WITH FAUX FUR POM-POM,Sibba Bobble Hat for Women Winter Beanie Hats Thermal Fleece Lined Hat Ladies Knitted Wooly Hats with Faux Fur Pom Pom,1.596,8.99,False
661,OTHER,6,UNLIKELY_OTHER,0.08144796380090498,200.0,False,5056032975484,,5056032975484,,True,False,5056032975484,-,,,,,,,12.6945833333333,12.6945833333333,131.142389807162,B0D1V3KVPY,TOWER PRESTO 1.7LTR ELECTRIC KETTLE GREY,"Aigostar 100W LED Work Light, 9000LM Job Site Light, Plug in Folding FloodLight with 13ft Wire & Switch, Portable Loft Construction Workman Lights 240V Mains Powered IP65 Waterproof",10.956,34.99,False
662,OTHER,20,UNLIKELY_OTHER,0.24561403508771928,200.0,False,5024418614906,,5024418614906,,True,False,5024418614906,-,10.0,,10x10cm,,,,2.14833333333333,2.14833333333333,130.995934959349,B0CM3KQZT2,CITRUS COASTER 10X10CM,"Grandad Gifts Coaster, Gifts for Grandad, Grandad Gifts from Grandchildren, Grandad Christmas Fathers Day Birthday Gifts, Grandad Coaster 10cm x 10cm",1.308,7.99,False
663,OTHER,22,UNLIKELY_OTHER,0.2028985507246377,100.0,False,5055441415925,5065019594037,5055441415925,5065019594037,True,True,5055441415925,5065019594037,,,,,,,3.425,3.425,130.725190839694,B0FH5DP244,DEKTON  PAINT SCRAPER SET 2PC,"Heavy Duty Long Handle Scraper Tool â€“ Floor & Wallpaper Removal Tool with 10 Spare Blades â€“ Tile Adhesive Remover, Paint, Vinyl, Carpet Glue Scraper â€“ Professional DIY Tool",2.484,12.99,False
664,OTHER,28,UNLIKELY_OTHER,0.23076923076923078,200.0,False,742288761234,6041218105730,742288761234,6041218105730,True,True,742288761234,6041218105730,,,,,,,2.83166666666666,2.83166666666666,130.491551459293,B01E3U1S5S,PLASTIC LOTA BLUE,Lota | Bodna | Toilet Wash Jug | 2.25 litres | Plastic (Grey),1.944,11.75,False
665,OTHER,34,UNLIKELY_OTHER,0.1794871794871795,50.0,False,742288761265,,742288761265,,True,False,742288761265,-,,,,,,,2.83166666666666,2.83166666666666,130.491551459293,B016EN1GMM,PLASTIC LOTA WHITE,Lota | Bodna | Toilet Wash Jug | 2.25 litres | White Plastic,1.944,11.75,False
666,OTHER,26,UNLIKELY_OTHER,0.20253164556962025,200.0,False,742288761470,6041218105730,742288761470,6041218105730,True,True,742288761470,6041218105730,,,,,,,2.83166666666666,2.83166666666666,130.491551459293,B01E3U1S5S,PLASTIC LOTA BLACK,Lota | Bodna | Toilet Wash Jug | 2.25 litres | Plastic (Grey),1.944,11.75,False
667,OTHER,27,UNLIKELY_OTHER,0.225,200.0,False,742288761258,6041218105730,742288761258,6041218105730,True,True,742288761258,6041218105730,,,,,,,2.83166666666666,2.83166666666666,130.491551459293,B01E3U1S5S,PLASTIC LOTA SILVER,Lota | Bodna | Toilet Wash Jug | 2.25 litres | Plastic (Grey),1.944,11.75,False
668,OTHER,27,UNLIKELY_OTHER,0.1694915254237288,100.0,False,5013478130914,,5013478130914,,True,False,5013478130914,-,,100.0,,pack of 100,,,1.63541666666666,1.63541666666666,129.794973544973,B0FH54V6C8,KINGFISHER LINERS 2LB LOAF TIN 15 CASES,"2lb Loaf Tin Liners â€“ Pack of 100 â€“ Non-Stick Siliconised Greaseproof Paper â€“ 24x15x6.5cm â€“ Perfect for Baking Bread & Cakes â€“ Oven, Microwave, Air Fryer Safe â€“ Halal & Kosher Certified",0.852,7.49,False
