row_id,bucket,confidence,track,include_in_tables,supplier_title,amazon_title,supplier_ean,amazon_ean,asin,supplier_price,selling_price,net_profit,roi,sales,supplier_pack_qty,amazon_pack_qty,pack_ratio,pack_verdict,adjusted_profit,key_match_evidence,filter_reason,traps
2525,FILTERED_OUT,0,UNKNOWN,False,SOFT TOOTHBRUSH ASSORTED 4PC,"TePe Colour Compact Toothbrush, Extra Soft, 4pcs, Toothbrush for Older Kids and Adults with a Small Brush Head, ensures Gentle Cleaning with Extra Soft filaments",-,-,B07G2BCG8F,1.008,5.64,0.194999999999999,,50.0,1.0,,,UNKNOWN,0.194999999999999,Shared anchors: TOOTHBRUSH,Different brands detected; products not compatible,
2526,FILTERED_OUT,5,UNKNOWN,False,BROOM WITH STICK WOODEN EFFECT,"Newman and Cole 12"" Wooden Broom Head with Soft Natural Coco Bristle Replacement Wooden Broom Head Indoor or Outdoor Soft Bristle Broom Floor Sweeping Brush with Plastic Fixing Bracket Connector",5056557801015,-,B07NY8VTCF,2.76,7.99,0.399583333333333,,50.0,,,,UNKNOWN,0.399583333333333,Shared anchors: WOODEN,Different brands detected; products not compatible,
2527,FILTERED_OUT,30,UNKNOWN,False,DEKTON 7MMX 150MM X 12PC GLITTER GLUE STICKS,"Amtech S1875 Set of Glitter Glue Gun Sticks in 6 Colours, 30 Pieces, 7x100mm for Hot Melt Crafting, Decorating and Bonding",5055441455389,5032759049639,B07L5C141Z,1.272,4.89,0.225,,50.0,1.0,,,UNKNOWN,0.225,"Shared anchors: GLITTER, GLUE, STICKS",Different brands detected; products not compatible,dimension_trap
2528,FILTERED_OUT,50,UNKNOWN,False,PAN AROMA PLUG-IN REFILL PURE COTTON PACK OF 2,"Febreze Ambi Pur 3Volution Air Freshener Plug-in Diffuser Refill, Odour Eliminator, Cotton Fresh, 40 ml, (20 ml x 2)",5053249264554,4084500839038,B01M0ENCW5,0.936,6.75,0.185,,300.0,2.0,1.0,0.5,SPLIT CANDIDATE (0.50x) - supplier has more,0.185,"Shared anchors: COTTON, PLUG, REFILL",Different brands detected; products not compatible,
2529,VERIFIED,94,VERIFIED,True,MIRROR BLUE CANYON SQUARE PLASTIC MIRROR,Blue Canyon - 18cm Free Standing Square Mirror - White Colour - Perfect for Shaving and Applying Makeup - One Side with 2x Magnification - Double Sided Multipurpose Mirror - BA2046,5060187173633,5060187173633,B007IGLUIK,3.096,8.25,0.434999999999999,,100.0,1.0,,,UNKNOWN,0.434999999999999,Exact EAN match; checksums validate,-,spec_x_trap
2530,FILTERED_OUT,30,UNKNOWN,False,PRIMA STAINLESS STEEL GRATER BLADE 11.5X5.8CM,"2PCS Kitchen Grater, Cheese Grater Fine Grater with Handle Stainless Steel Blade for Chocolate, Cheese, Carrot, Ginger, Coconut, Nuts",5038673131481,717326506795,B0DGSG94PH,1.14,4.99,0.208333333333334,,300.0,,,,UNKNOWN,0.208333333333334,"Shared anchors: BLADE, GRATER, STAINLESS, STEEL",Different brands detected; products not compatible,dimension_trap
2531,HIGHLY_LIKELY,85,HIGHLY_LIKELY,True,CHEF AID PASTRY BRUSH 3 IN 1 CARDED,"Chef Aid Pure Bristle Pastry Brush, Beige",5012904013777,5012904088409,B008CY80YY,0.768,3.75,0.164999999999999,,400.0,1.0,1.0,1.0,1:1 Match,0.164999999999999,"Brand match: CHEF; anchors: AID, BRUSH, PASTRY",-,
2532,FILTERED_OUT,30,UNKNOWN,False,ROLSON BALL ENDED HEX SCREWDRIVER 7PC BITS,"Rolson 51 pc Screwdriver & Bit Set (Chrome Vanadium Steel, Square, Hex, Pozidriv, Tri-winged, Stainless Steel Tweezers)",5029594303187,5029594284295,B00JITIIQ2,3.072,8.47,0.428333333333333,,400.0,,,,UNKNOWN,0.428333333333333,"Brand match: ROLSON; anchors: HEX, SCREWDRIVER",Unrelated / not included,
2533,FILTERED_OUT,5,UNKNOWN,False,KITCHEN PERFECTED VEGETABLE MASHER 300W WHITE,"KitchenPerfected Electric Potato Masher Hand Blender - Blends Purees Whisks - Baby Food, Vegetables & Potatoes - Soup Maker - E5401WH",5052337012930,-,B0CXTZCMS5,13.98,22.99,1.67458333333332,,100.0,,,,UNKNOWN,1.67458333333332,Shared anchors: MASHER,Different brands detected; products not compatible,
2534,FILTERED_OUT,60,UNKNOWN,False,BLOOME MINI GEL BURST AIR FRESHENER 3PK,Jelly Belly 15710A 3D Gel Mini Vent Air Freshener Duo Pack-Very Cherry,5055566940548,5010555157109,B07B9N5WFW,1.008,4.5,0.19,,300.0,1.0,1.0,1.0,1:1 Match,0.19,"Shared anchors: AIR, FRESHENER, GEL, MINI",Different brands detected; products not compatible,
2535,FILTERED_OUT,0,UNKNOWN,False,SECURPLUMB COMPRESSION ISO VALVE SLOT 15X15,2 x 15mm Isolation Valves Reeds WRAS Approved,5019923196559,758763852113,B09LCRTQG9,1.608,6.49,0.258333333333334,,300.0,1.0,,,UNKNOWN,0.258333333333334,-,Different brands detected; products not compatible,dimension_trap
2536,FILTERED_OUT,5,UNKNOWN,False,HEM INCENSE STICKS SANDLEWOOD,"Incense Sandalwood, 120 Sticks in a Six Pack. HEM Brand, Hand Rolled in India.",8901810016231,-,B00KBZXPRE,2.352,7.43,0.342916666666666,,100.0,,,,UNKNOWN,0.342916666666666,Shared anchors: STICKS,Different brands detected; products not compatible,
2537,FILTERED_OUT,5,UNKNOWN,False,BODY BAG DOUBLE ZIP WITH ADJUSTED SHOULDER STRIP,"Women's Multi-Pocket Casual Crossbody Bag, Multifunctional Travel Bag with Adjustable Shoulder Strap, Nylon Lightweight and Waterproof, for Shopping, Hiking, Everyday Use",5038756199087,-,B0FKTDTWHK,5.076,11.99,0.641666666666666,,50.0,,,,UNKNOWN,0.641666666666666,"Shared anchors: BAG, SHOULDER",Different brands detected; products not compatible,
2538,FILTERED_OUT,20,UNKNOWN,False,CAMPER VAN MONEY BOX 15CM,Pot of Dreams Multicolor Hand Painted Retro Campervan Fund Save & Smash Handcrafted Ceramic Money Box / Eco Freindly & Recyclable Piggy Bank / Perfect Travel Gift and Saving for holiday & Travel Van,5050788015142,5053944628446,B08CRT8J1P,5.304,12.86,0.666666666666666,,50.0,1.0,1.0,1.0,1:1 Match,0.666666666666666,"Shared anchors: BOX, MONEY, VAN",Different brands detected; products not compatible,
2539,FILTERED_OUT,30,UNKNOWN,False,PREMIER FLICKABRIGHT GLASS SPHERE CANDLE 10CM,Premier Decorations Red LED Flickabrights Wax Candle Battery Operated Christmas Decoration Xmas Festive DÃ©cor 18cm x 9cm,5053844442395,5053844283202,B0CN8RKX3Y,3.96,10.95,0.505,,50.0,1.0,,,UNKNOWN,0.505,Brand match: PREMIER; anchors: CANDLE,Unrelated / not included,
2540,FILTERED_OUT,5,UNKNOWN,False,GLOVE LADIES SPOT PHONE TOUCH,"Women Gloves Touch Screen,2 Pairs Touch Winter Knitted Gloves Snow Flower Printing Keep Warm Unisex Phone Texting Mittens Warm Touchscreen Mittens,One Size",5060269269063,-,B0FP19CKSK,2.016,5.39,0.291666666666665,,50.0,1.0,,,UNKNOWN,0.291666666666665,"Shared anchors: PHONE, TOUCH",Different brands detected; products not compatible,
2541,FILTERED_OUT,45,UNKNOWN,False,PRIMA SALT AND PEPPER SHAKER 8X4.5CM,Juvale Salt and Pepper Shakers Stainless Steel and Glass Set,5038673180298,-,B00M16SQ8O,2.268,7.99,0.318333333333333,,500.0,,1.0,,UNKNOWN,0.318333333333333,"Shared anchors: PEPPER, SALT",Different brands detected; products not compatible,dimension_trap
2542,HIGHLY_LIKELY,100,HIGHLY_LIKELY,True,EVERBUILD JET RAPID SET CEMENT 3KG,"Everbuild Jetcem Deep Rapid Repair Sand and Cement, Grey, 6 kg",5010618043103,-,B001V9T690,4.632,10.44,0.574999999999999,,50.0,1.0,1.0,1.0,1:1 Match,0.574999999999999,"Brand match: EVERBUILD; anchors: CEMENT, RAPID",-,
2543,FILTERED_OUT,5,UNKNOWN,False,PASABACHE 6 PC ROYAL SMALL FOOD SAVER 230 M,"Bonsenkitchen Precut Vacuum Sealer Bags, 200 Pcs 15 x 23 CM Food Sealer Bags,Commercial Grade, BPA Free, Heavy Duty, Customized Size Vacuum Bags for Vac Storage, Meal Prep or Sous Vide Cooking, VB31",680678089295,-,B0D97L2438,5.508,12.99,0.665000000000001,,300.0,1.0,,,UNKNOWN,0.665000000000001,Shared anchors: FOOD,Different brands detected; products not compatible,dimension_trap
2544,FILTERED_OUT,5,UNKNOWN,False,DEKTON RECHARGEABLE MULTIFUNCTION SPOT LIGHT,"LED Rechargeable Work Light, LED Spot Light with USB Port, Portable Floodlight with 4 Modes, Security Lights Waterproof for Fishing, Hiking, Repairing, Emergency",5055441448343,-,B0C9MCCCS4,6.384,14.24,0.756666666666666,,500.0,1.0,,,UNKNOWN,0.756666666666666,"Shared anchors: LIGHT, RECHARGEABLE, SPOT",Different brands detected; products not compatible,
2545,FILTERED_OUT,65,UNKNOWN,False,DEKTON LONG ARM TORX KEY SET 9PC,"Anesty Torx Key Set 9pcs T10-T50 Security Tamperproof Torx Star Key Set Cr-V Steel Made, Colour Coded Long L Shape Star Keys",5055441422923,-,B0CKYRTKHD,3.696,9.26,0.466666666666666,,100.0,1.0,9.0,9.0,BUNDLE (9.00x) - requires multiple supplier units,-29.101333333333336,"Shared anchors: KEY, LONG, TORX",Different brands detected; products not compatible,
2546,FILTERED_OUT,0,UNKNOWN,False,METALLIC MARKERS 20,"Funnasting Metallic Marker Pens, 20 Colors Metallic Pens Paint Pen Art Markers for Card Making, DIY Photo Album, Scrapbooking, Stone, Glass, Plastic, Metal, Wood (Not suitable for Children)",5015934613047,744306739171,B089CK38XH,4.032,8.99,0.501666666666667,,300.0,20.0,,,UNKNOWN,0.501666666666667,Shared anchors: MARKERS,Different brands detected; products not compatible,
2547,FILTERED_OUT,0,UNKNOWN,False,PPS SAUCE POT & LIDS HINGED PLASTIC 4OZ 50 PIECES,Concept4u Reusable Plastic Pots *CHOOSE YOUR SIZE* / Round Plastic Food Containers / Small Sauce Pots with Lids / Sauce Cups Take Away / 4oz (100ml) 50 Pack,5030481970665,5065020885506,B0D79MBHCM,1.548,6.99,0.235,,400.0,1.0,,,UNKNOWN,0.235,"Shared anchors: LIDS, PLASTIC, SAUCE",Different brands detected; products not compatible,
2548,FILTERED_OUT,0,UNKNOWN,False,HAND SCRUBBING BRUSH WOODEN BILLUR,Wooden Scrubbing Brush Heavy Duty Hand Scrubber with Wood Stock and Stiff Natural Bassine Bristles - Ideal Wooden Floor Brush Tile Grout & Boot Cleaner Scrubbing Brush Heavy Duty (1),8697409802667,5060633660304,B07MKPCXJ1,0.804,5.79,0.154999999999999,,100.0,,,,UNKNOWN,0.154999999999999,"Shared anchors: BRUSH, SCRUBBING",Different brands detected; products not compatible,
2549,VERIFIED,95,VERIFIED,True,WHAM CRYSTAL 32LTR CLEAR UNDERBED BOX&LID,"Wham Clear Plastic Storage Box Boxes With Lids Home Office Stackable Nestable, 32L Underbed, Set of 3",5038135108600,5038135108600,B074V9468X,4.572,18.55,0.548333333333334,,50.0,,,,UNKNOWN,0.548333333333334,Exact EAN match; checksums validate,-,
2550,FILTERED_OUT,75,UNKNOWN,False,ADDIS CLIP TIGHT RECTANGLE FOOD BOX 550ML,"Addis Clip Tight Food Storage Container Large 4.2 Litre Tall Rectangle Airtight Silicone Seal Containers Bpa Free Easy Locking Lid Clips, Clear Transparent",5010303185965,-,B0DCGDS6Y5,1.596,6.39,0.236249999999999,,300.0,1.0,1.0,1.0,1:1 Match,0.236249999999999,"Brand match: ADDIS; anchors: CLIP, FOOD, RECTANGLE, TIGHT",Unrelated / not included,
2551,FILTERED_OUT,5,UNKNOWN,False,SUPER DREAMER COMPLETE SET HASLAM DOUBLE,"Tokokimo Double Duvet Cover Set 4 Piece, Double Bedding Sets with Fitted Sheet, Soft Microfiber Double Duvet Set with Fitted Shee (1x Duvet Cover, 2x Pillowcases, 1x Fitted Sheet)",5051346803492,-,B0DGFZBWTZ,12.096,22.17,1.335,,200.0,1.0,,,UNKNOWN,1.335,Shared anchors: DOUBLE,Different brands detected; products not compatible,
2552,FILTERED_OUT,5,UNKNOWN,False,SUPER DREAMER COMPLETE SET EDITH DOUBLE,"Tokokimo Double Duvet Cover Set 4 Piece, Double Bedding Sets with Fitted Sheet, Soft Microfiber Double Duvet Set with Fitted Shee (1x Duvet Cover, 2x Pillowcases, 1x Fitted Sheet)",5051346798620,-,B0DGFZBWTZ,12.096,22.17,1.335,,100.0,1.0,,,UNKNOWN,1.335,Shared anchors: DOUBLE,Different brands detected; products not compatible,
2553,FILTERED_OUT,5,UNKNOWN,False,BRIGHT & HOMELY PLANT LABELS 50PCS,"50Pcs Plant Labels, Biodegradable Wooden Sticks, Wooden Plant Labels, Plant Markers, Suitable for Indoor Outdoor Plants & Garden Planters",5050796010672,-,B0B2N5K758,0.54,4.99,0.124583333333333,,200.0,50.0,,,UNKNOWN,0.124583333333333,"Shared anchors: LABELS, PLANT",Different brands detected; products not compatible,
2554,FILTERED_OUT,5,UNKNOWN,False,SIGN SHACK- NO PARKING,"No Parking Keep Clear 24 Hour Access Required Warning Sign, PVC Rigid Plastic 4 Pre-Drilled Holes No Parking Signs Outdoor, 300x200, Self-Adhesive, Tough, Durable and Rust-Proof Weatherproof Sign",5055279113758,-,B0F8QGN741,0.54,4.99,0.124583333333333,,200.0,1.0,,,UNKNOWN,0.124583333333333,Shared anchors: PARKING,Different brands detected; products not compatible,
2555,FILTERED_OUT,5,UNKNOWN,False,DECOR PLASTIC 20 PLATE 10 INCH,"MATANA 20 Clear Hard Plastic Dinner Plates, 25cm / 10 Inch - Elegant & Reusable Party Tableware for Weddings, Birthdays, Picnic, BBQ, Parties",615867835247,-,B076HWD3M1,6.588,12.99,0.751250000000001,,50.0,1.0,,,UNKNOWN,0.751250000000001,"Shared anchors: INCH, PLASTIC",Different brands detected; products not compatible,
2556,FILTERED_OUT,30,UNKNOWN,False,MEMORIAL PLASTIC SPIKE SPECIAL MUM & DAD,Mum And Dad - Plastic Spike Memorial Grave Vase With Butterfly Decoration,5055361711091,5056699407144,B0D8QFWZ7N,1.776,7.25,0.251666666666667,,50.0,1.0,,,UNKNOWN,0.251666666666667,"Shared anchors: DAD, PLASTIC, SPIKE",Different brands detected; products not compatible,
2557,FILTERED_OUT,0,UNKNOWN,False,HAND BRUSH VARNISH COCO,Newman and Cole Natural Wooden Hand Brushes - Choose from Hard Stiff Bristle Brush or Soft Brush with Natural or Synthetic Bristles (1 x Coco Soft Hand Brush),5060440851537,5060633660359,B08F2H92S3,1.008,5.99,0.171666666666666,,50.0,1.0,,,UNKNOWN,0.171666666666666,"Shared anchors: BRUSH, COCO",Different brands detected; products not compatible,
2558,FILTERED_OUT,5,UNKNOWN,False,COLOURED A4 CARD 20 SHEETS,"100 Sheets Coloured Paper - A4 Origami Paper 20 Vivid Colors, 60gsm Double Sided Construction Papers for Arts Craft, DIY, Cutting and Drawing",5039306011866,-,B0FF4GLQYB,0.984,4.99,0.168333333333334,,200.0,1.0,,,UNKNOWN,0.168333333333334,Shared anchors: SHEETS,Different brands detected; products not compatible,
2559,FILTERED_OUT,5,UNKNOWN,False,PRIMA COFFEE CREAM MAKER STAINLESS STEEL,"Milk Frothing Pitcher - 12oz/350ml Milk Frother Cup Stainless Steel Jug Steaming Pitcher, Milk Coffee Cappuccino Latte Art Barista Steam Pitchers Milk Jug Cup with Extra Two Decorating Pen",5038673180328,-,B0FMX3KTQZ,1.992,6.79,0.268333333333332,,300.0,1.0,,,UNKNOWN,0.268333333333332,"Shared anchors: COFFEE, STAINLESS, STEEL",Different brands detected; products not compatible,
2560,FILTERED_OUT,5,UNKNOWN,False,VPL PRINCE SET 8 ROUND FOOD BOX,"50 Pack- 250ml / 8oz Round Stackable Plastic Food Container Set With Lids - Reusable, Leakproof, Dishwasher & Microwave Safe, BPA Free Containers (50)",808349564883,-,B0BRNRBHWK,4.728,10.5,0.537499999999999,,500.0,1.0,,,UNKNOWN,0.537499999999999,"Shared anchors: FOOD, ROUND",Different brands detected; products not compatible,
2561,FILTERED_OUT,45,UNKNOWN,False,WINDOW STYLE WALL MIRROR 70X36,Window Style Mirror - Living Room Decor Hallway Home Panel Wall Glass 70cm Garden Modern / For Bathroom And Hallway Decoration / Stylish Mirror (White),5024418466734,-,B088KQSG1Q,10.008,17.45,1.06041666666666,,100.0,,,,UNKNOWN,1.06041666666666,"Brand match: WINDOW; anchors: MIRROR, STYLE, WALL",Unrelated / not included,
2562,FILTERED_OUT,5,UNKNOWN,False,SATIN PILLOW CASE AND SCRUNCHIE,"Vielit 2 Pack Satin Pillowcase for Hair and Skin Cooling,Soft as Silk Pillowcase for Hair and Skin,Easier Care than Silk Pillow Case Rose 50x75cm Gifts for Women Envelope & 2 Scrunchies",5056283855726,-,B0CQVRYXVQ,2.616,6.99,0.325,,200.0,,,,UNKNOWN,0.325,"Shared anchors: CASE, PILLOW",Different brands detected; products not compatible,dimension_trap
2563,HIGHLY_LIKELY,100,HIGHLY_LIKELY,True,HAPPY BIRTHDAY BANNER,"Happy Birthday Banner and Decoration - Blue Balloons, Ribbons and Banners for Party Supplies",5060082940637,-,B0D59HCW1X,0.852,5.39,0.147916666666666,,600.0,1.0,1.0,1.0,1:1 Match,0.147916666666666,"Brand match: HAPPY; anchors: BANNER, BIRTHDAY",-,
2564,FILTERED_OUT,5,UNKNOWN,False,SECURPAK CABLE CLIPS ROUND WHITE 8.0MM,"Cable Clips, 8 mm 100 Pcs Nail Clips Strong Durable White Round Cable Tacks, Wall Wire Tidy Holder Clip Management Cable Pins",5019923206388,-,B0BMDY8C4G,0.792,4.08,0.14,,700.0,,,,UNKNOWN,0.14,"Shared anchors: CLIPS, ROUND, WHITE",Different brands detected; products not compatible,
2565,FILTERED_OUT,0,UNKNOWN,False,AIRWICK FRESHMATIC REFILL PINK SWEET PEA PK4,"Air Wick Automatic Air Freshener Freshmatic Spray Refills: Crisp Linen & Lilac, Island Mango, Pink Sweet Pea, Purple Lavender Meadow, Satin & Moon Lily, White Vanilla Bean - Mixed fragerence 6 x 250ml",5011417780619,5059001023674,B0DK9S5SZ4,10.068,17.48,1.03166666666666,,600.0,,,,UNKNOWN,1.03166666666666,"Shared anchors: FRESHMATIC, PEA, PINK, SWEET",Different brands detected; products not compatible,
2566,FILTERED_OUT,5,UNKNOWN,False,SE CURTAIN HOOKS 150PC,"150PCS Pack of Curtain Hooks Plastic White, Curtain Glider Hooks, For Smooth Sliding, Universal Rail Gliders For Home, Track Gliders for Ceiling Drape Tracks",5055319517188,-,B0FHWL5B7Y,1.008,5.59,0.159583333333333,,50.0,1.0,,,UNKNOWN,0.159583333333333,"Shared anchors: CURTAIN, HOOKS",Different brands detected; products not compatible,
2567,FILTERED_OUT,20,UNKNOWN,False,DEKTON MULTI-PURPOSE DRILL BIT 6MM X 100MM,"Bosch 1x EXPERT HEX-9 MultiConstruction Drill Bit (for Concrete, Soft tiles, Ã˜ 6.00 mm, Professional Accessory Impact Drill/Driver, Rotary Drill/Drivers)",5055441464268,4059952538686,B09417N9F8,0.72,3.95,0.131666666666667,,100.0,1.0,1.0,1.0,1:1 Match,0.131666666666667,"Shared anchors: BIT, DRILL",Different brands detected; products not compatible,
2568,FILTERED_OUT,0,UNKNOWN,False,BLACKSPUR WALL ANCHOR SETTING TOOL,TOPWAY Wall Anchor Setting Tool Kit 52PCs with Measuring Tape and Zinc Plated Metal Plasterboard Cavity Molly Bolt Hollow Wall Fixings Anchors Screws Assortment Set,5017403145998,5056156062848,B0CRB3DHT8,5.58,12.99,0.595000000000001,,50.0,,,,UNKNOWN,0.595000000000001,"Shared anchors: ANCHOR, SETTING, TOOL, WALL",Different brands detected; products not compatible,
2569,FILTERED_OUT,25,UNKNOWN,False,APOLLO SET 4 CARDED MEASURE SPOONS,"6 Pcs Stainless Steel Measuring Spoons Set, Metal Measure Spoons, Table Spoon Measuring Spoon for Coffee, Teaspoon Scoop, Includes 1/8, 1/4, 1/2, 1 TSP, 1/2 Tbsp, 1 Tbsp, Food Grade",5026180098236,-,B0FM3W33L8,1.884,5.99,0.241666666666666,,300.0,1.0,6.0,6.0,BUNDLE (6.00x) - requires multiple supplier units,-9.178333333333335,"Shared anchors: MEASURE, SPOONS",Different brands detected; products not compatible,
2570,FILTERED_OUT,45,UNKNOWN,False,A4 COPY PAPER 75 SHEETS,"Opportunity A4 Paper, 75 gsm, 1 Ream, White, 500 Sheets",5056283869273,-,B089WJGRTC,1.476,6.2,0.201666666666666,,100.0,1.0,,,UNKNOWN,0.201666666666666,"Shared anchors: PAPER, SHEETS",Different brands detected; products not compatible,
2571,VERIFIED,95,VERIFIED,True,THE BIG CHEESE QUICK CLICK MOUSE TRAP 2PK,"The Big Cheese Quick Click Mouse Trap - Twinpack, Kills Mice, Baited and Ready-To-Use, Easy Clean and Disposal, Plastic, Indoor and Outdoor Use, White",5036200121479,5036200121479,B077G5PTRK,2.22,7.79,0.271666666666667,,50.0,1.0,,,UNKNOWN,0.271666666666667,Exact EAN match; checksums validate,-,
2572,FILTERED_OUT,45,UNKNOWN,False,RUSTINS SCRATCH COVER-DARK 125ML,Rustins Scratch Cover Dark â€“ Conceal Surface Scratches on Dark-Toned Wood Furniture -Easy-to-Use Liquid Polish for Restoring and Protecting Wooden Surfaces 300ml,5015332451029,-,B001OXC0LO,2.616,8.23,0.308333333333333,,100.0,1.0,,,UNKNOWN,0.308333333333333,"Brand match: RUSTINS; anchors: COVER, DARK, SCRATCH",Unrelated / not included,
2573,FILTERED_OUT,5,UNKNOWN,False,PPS PLASTIC 100 PLATES 18CM,100 WHITE PLASTIC PLATES - 7 inch/18cm quality durable plates ideal for hot and cold food,5030481981234,-,B00NTZKZ3K,2.844,7.99,0.329583333333333,,100.0,1.0,,,UNKNOWN,0.329583333333333,"Shared anchors: PLASTIC, PLATES",Different brands detected; products not compatible,
2574,FILTERED_OUT,5,UNKNOWN,False,ADDIS TWIST MOP REFILL,"NIMASO for iPhone 17 Pro Max Screen Protector 6.9-Inch, Dust-free Instant Installation, 9H Hardness HD Clear Tempered Glass Military Grade Shatterproof, Anti-Scratch, 2 Pack",5010303119717,-,B0FDFF5LX6,4.836,9.99,0.515,,100.0,,2.0,,UNKNOWN,0.515,-,Different brands detected; products not compatible,
2575,FILTERED_OUT,5,UNKNOWN,False,XOXO SEQUIN HAIR SCRUNHIE ASS,"2 Pcs Sequin Hair Scrunchies, Metallic Sparkly Disco Ponytail Holders, Shiny Elastic Hair Bobbles Ties Bands Accessories for Women Girls Retro Theme Party - Silver",5050565566515,-,B0F9YGLV3S,1.008,3.99,0.155,,100.0,1.0,,,UNKNOWN,0.155,"Shared anchors: HAIR, SEQUIN",Different brands detected; products not compatible,
2576,FILTERED_OUT,5,UNKNOWN,False,BEAU MERMAID HAIR CLIPS 3ASSTD COLOURS,"12 Pcs Girls Unicorn, Rainbow, Shell, Mermaid Hair Clips, Snap Clips with Cute Flower Pattern Barrettes Hair Pins Sparkly Hair Accessories for Toddler Little Girl Birthday Party Gifts",5050565844903,-,B0DNDLR1Z7,1.008,3.99,0.155,,400.0,1.0,,,UNKNOWN,0.155,"Shared anchors: CLIPS, HAIR, MERMAID",Different brands detected; products not compatible,
