RowID,SupplierTitle,AmazonTitle,EAN,EAN_OnPage,ASIN,NetProfit,Adjusted_Profit,ROI,sales,title_match,is_exact_ean_strict,Brand_Match,RSU,Pack_Verdict,Category,SubCategory,Filter_Reason
1090,BRIGHT & HOMELY SHOWER SPRAY 1.5M,"Magichome Shower Head and Hose 1.5m, 120mm Large Panel Shower Head with 5 Spray Modes, Universal Bathroom High Pressure Showerhead for Low Water Pressure",5050796012119,721295505963,B0F6CTVPDF,4.81833333333333,4.81833333333333,0.011666666666666601,400,0.21505376344086022,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
1091,CAR PRIDE ALLOY WHEEL CLEANING WIPES BIODEGRADABLE PACK OF 30,"Car Interior Cleaning Wipes Set Biodegradable, Interior, Glass, Alloy Wheel Wipe | Car Wipes Dashboard Cleaner 3x30 90 Set",5053249271422,nan,B0FK5THDBH,1.74958333333333,1.74958333333333,0.0116638888888888,100,0.46994535519125685,False,,1.0,1:1 Match,NEEDS_VERIFICATION,CHECK,Moderate title match - verify brand
1092,CHRISTMAS CRAFT SNOWMAN,"GWHOLE Christmas Crafts Snowman Wooden Bead with Face,123 pcs Christmas Bead Kit for Adult DIY Bracelet Making Winter Xmas Tree Decoration",5056170317900,nan,B0CDVSZDFX,1.74958333333333,1.74958333333333,0.0116638888888888,100,0.2857142857142857,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
1093,MARKSMAN METAL G CLAMP 2 INCH,ASelected 4PCS Mini G Clamp 2 Inch (51 MM) Capacity -G-Clamps- Industrial Strength C Clamp Set for DIY Enthusiasts and Professionals(Orange),5038673610344,nan,B0CGH73YZT,1.74958333333333,1.74958333333333,0.0116638888888888,200,0.22485207100591717,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
1094,SMART CHOICE RETRACTABLE DOG LEAD 3M 15KG,"TUG 360Â° Tangle-Free Retractable Dog Lead for Up to 15 kg Dogs | 5m Strong Nylon Tape/Ribbon (Small, Black)",5052516215671,nan,B09BYWZYS6,3.89166666666666,3.89166666666666,0.011616915422885501,400,0.40268456375838924,False,,1.0,1:1 Match,NEEDS_VERIFICATION,CHECK,Moderate title match - verify brand
1095,SMART CHOICE 10 RAWHIDE CHICKEN TREAT,Smartbones 10 Chicken Sticks Rawhide Free Chew Dog Treats,1072556214803,810833027156,B07R97DV7D,2.33166666666666,2.33166666666666,0.011600331674958499,900,0.6382978723404256,False,,1.0,1:1 Match,HIGHLY_LIKELY,RECOMMENDED,Strong title match
1096,BAUBLE 15CM SILVER,"LOLStar Christmas Window Lights, 3 Pack Multicoloured Stocking, Snowman, Santa Hat with Suction Cup, Timer Function and Slow Fade Mode Battery Operated Lights for Christmas Decoration New Year Eve",5056141069036,nan,B0CDX9XXRT,3.16666666666666,-2.0653333333333403,0.011599511599511501,700,0.07476635514018691,False,,3.0,BUNDLE (3x) - LOSS,FILTERED_OUT,EXCLUDED,Negative adjusted profit
1097,SUNNEX LONG GRILL TONG 30CM,"Hotec 12-Inch Stainless Steel Tongs, Multipurpose Tweezer Food Tongs Stainless Steel Steak Clip BBQ Long Tweezer Tongsg, Grilling and Baking, Cooking Tweezers Precision Serrated Tips, Set of 2",4891342127120,nan,B0B9M7N2YG,2.735,0.5629999999999997,0.011588983050847402,500,0.182648401826484,False,,2.0,BUNDLE (2x) - OK,EXCLUDED,WEAK,Weak evidence
1098,OPAL ROUND SHALLOW CEREAL BOWL WHITE,"Silicone Air Fryer Liners 2 Pack for Ninja Dual Zone AF400UK AF451UK AF300UK 8â€“9.5L Foodi MAX, Compatible with Tower T17088, Keplin, EMtronics Reusable Non-Stick Dishwasher Safe Accessories",6260573000836,nan,B0DNYTZH29,1.47833333333333,0.60233333333333,0.0115494791666666,900,0.15859030837004406,False,,2.0,BUNDLE (2x) - OK,EXCLUDED,WEAK,Weak evidence
1099,DELI SOGA GLASS FLUTE 165ML 6 PIECES,"MYKAGS Prosecco Sparkling Wine Glasses, Crystal Champagne Flutes, Set of 6 165ml Elegant Party Champagne Glasses, Ideal for Celebrations and Special Occasions, Premium Quality Crystal Glassware",6933890379502,nan,B0FH1YW97V,5.87166666666666,5.87166666666666,0.011535690897183998,50,0.26200873362445415,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
1100,PAN AROMA CANDLE RND JUICY BERRIES,"PAN AROMAÂ® RED Decorative Holder & Scented Candle, RED Berry, 85g",5053249217680,5053249248295,B09KCMWXQX,1.67166666666666,1.67166666666666,0.011528735632183899,50,0.48,False,PAN AROMA,1.0,1:1 Match,HIGHLY_LIKELY,RECOMMENDED,-
1101,PAN AROMA JAR CANDLE 85GM RED BERRY,"PAN AROMAÂ® RED Decorative Holder & Scented Candle, RED Berry, 85g",5053249248295,5053249248295,B09KCMWXQX,1.67166666666666,1.67166666666666,0.011528735632183899,50,0.5742574257425742,True,PAN AROMA,1.0,1:1 Match,VERIFIED,RECOMMENDED,-
1102,DEKTON CHISEL WOOD SET 3PC,Libraton Wood Chisel Set - 4PCs Professional Carpenter Chisels for Woodworking With Wooden Handle,5055441407555,611553066995,B084Z243KS,8.95499999999999,8.95499999999999,0.0115250965250965,100,0.2926829268292683,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
1103,APOLLO SS COLANDER 1QT LONG HANDLE,"Stainless Steel Colander, Perforated Strainer with Long Handles, Silicone Grip, Metal Sieve Rice Washer Strainer Bowl for for Pasta, Rice, Fruits, Vegetables, Kitchen Essential Tool (16CM)",5026180051415,nan,B0F2ZZHR9H,2.11791666666666,2.11791666666666,0.011510416666666601,100,0.24324324324324326,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
1104,PPS 1PLY NAPKINS WHITE 250 PIECE,"500 x White Serviettes Paper Napkins (30 x 30 cm) 1-Ply Strong Serviettes, Super Soft Paper Tissues, Cocktail Napkins, Disposable Napkins - Best for Christmas, Parties, Halloween, Thanksgiving",5030481990335,nan,B0C5M29WYX,2.11791666666666,2.11791666666666,0.011510416666666601,700,0.1875,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
1105,WHAM CRYSTAL 32LTR SMOKE BOX & LID,"Wham Crystal 5 x 32L Stackable Plastic Storage Boxes with Lids | Ideal for Home, Office, Toys & More | Medium Boxes | Made in UK - Clear",5038135251009,9786040194312,6040194316,5.01833333333333,5.01833333333333,0.011509938837920399,100,0.3411764705882353,False,WHAM,1.0,1:1 Match,HIGHLY_LIKELY,RECOMMENDED,-
1106,PAN AROMA JAR CANDLE WITH LID - PINK LEMONADE,"Yankee Candle Home Inspiration Strawberry Waffle Cone Scented Jar Candle, 104g, 8.5 x 6 cm Glass Container",5053249258522,nan,B0G26QJ82Z,2.49625,2.49625,0.0115034562211981,100,0.304635761589404,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
1107,MENS WATERPROOF FLEECE TRAPPER HAT WITH MASK BLACK,HEAT HOLDERS - Mens Waterproof Fleece Lined Winter Thermal Trooper Trapper Hat with Ear Flaps,5060605732022,5019041167141,B07F8VJHWF,6.44666666666666,6.44666666666666,0.0114913844325609,100,0.6153846153846154,False,,1.0,1:1 Match,HIGHLY_LIKELY,RECOMMENDED,Strong title match
1108,GRIMALDI LA BELLA OPEN WOK 28CM,"Jobin Wok Non Stick with Lid, 28cm Aluminium Wok Frying Pan, Large Capacity for Cook Asian Dishes for 3-5 People, Ideal for Induction, Gas, All Hobs",5060923590724,nan,B0DHCZX3MN,9.11166666666666,9.11166666666666,0.011490121899957899,200,0.12290502793296089,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
1109,PPS 2PLY 30 NAPKINS RED 40X40CM,"Paper Serviettes Soft Napkins 40x40cm 2PLY BulkySoft Solid Colours Choose Colours (Dark Red, 100)",5030481990533,nan,B082B76683,1.72124999999999,1.72124999999999,0.0114749999999999,100,0.3125,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
1110,UNIQUE CANDLES SPARKLE 18,"18th Birthday Candles Set, Number 18 Candle, Cake Topper, Decorations for Girls & Boys Parties (Rose Gold, Number 18)",11179019113,nan,B0D1Q929B2,1.16708333333333,1.16708333333333,0.0114419934640522,100,0.2676056338028169,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
1111,CASA & CASA SINK MAT WHITE,"24 Inch Stone Faucet Mat for Kitchen Sink,Kitchen Sink Splash Guard-Stone Drying Mat Kitchen,Super Absorbent, Diatomite Protector with Drainage for Kitchen Bathroom Counter(White)",5056295705576,nan,B0FHQMLCYS,1.89833333333333,1.89833333333333,0.0114357429718875,100,0.18536585365853658,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
1112,SEAGRASS FOLDABLE BASKET 32CM,"DOKOT Natural Seagrass Storage Basket With Handle, Foldable Belly Basket for Toys & Laundry",6923456822887,712096333602,B07K1T1N6Y,4.44833333333333,4.44833333333333,0.0114353041988003,50,0.4166666666666667,False,,1.0,1:1 Match,NEEDS_VERIFICATION,CHECK,Moderate title match - verify brand
1113,CREATE IT PEARLISED POSTER PAINT BOTTLES,"Baker Ross FN254 Pearlised Ready Mixed Poster Paint Pack 150ml - Box of 6, Paint Value Pack of Bottles, Paint for Kids",5055319599702,5063067012039,B0DG8YT67D,1.58833333333333,1.58833333333333,0.011426858513189399,400,0.4177215189873418,False,,1.0,1:1 Match,NEEDS_VERIFICATION,CHECK,Moderate title match - verify brand
1114,KINGAVON 2M LIGHTNING TO TYPE C CABLE,"Aioneus USB C to Lightning Cable 2M, [Apple MFi Certified] iPhone Fast Charger Cable USB-C Charging Lead Cord for iPhone14/13/12/12 PRO Max/12 Mini/11/11PRO/XS/Max/XR/X/8/8Plus/iPad, Pink",5017403145486,6936878854312,B0FB3K2GVZ,2.09833333333333,2.09833333333333,0.011403985507246299,200,0.21428571428571427,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
1115,LAUNDRY BASKET TALL,"Lifewit 105L Laundry Basket with Lid, Large Laundry Hamper with Plastic Handles and Removable Bag, Foldable Tall Dirty Clothes Hampers for Laundry for Laundry Room, Bedroom, Bathroom, Dorm, Beige",6291101152840,nan,B0DG4Y9R97,4.99666666666666,4.99666666666666,0.0113303099017384,500,0.17757009345794392,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
1116,PVA GLUE 4PC,"4Pcs Kids Glue Set, Non-Toxic PVA, Stick, Liquid & Pen Glue for Crafts, School Supplies, Paper, Fabric and Scrapbooking - Safe Arts & DIY Kit",5056239432025,5056601416110,B0BGMC39PF,1.69833333333333,-1.72166666666667,0.0113222222222222,50,0.11764705882352941,False,,4.0,BUNDLE (4x) - LOSS,FILTERED_OUT,EXCLUDED,Negative adjusted profit
1117,PRIMA PAPER WASTE BIN ASSORTED,"Homeshopa Plastic Waste Paper Basket Bin, Floral Retro Round Trash Can, Lightweight Recycling Rubbish Bin for Kitchen, Bedroom, Bathroom, Open-Top Garbage Dustbin, 7.7 Litre (Grey Leaf)",5038673230580,5060942081715,B0BW9CLTM9,1.53541666666666,1.53541666666666,0.0112898284313725,200,0.22325581395348837,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
1118,PLASPLUG NOTCH SPREADER 6MM,"Faithfull Soft-Grip Notched Floor / Wall Tile Trowel for Applying Adhesive, Stainless Steel Blade 280 x 115mm (11 x 4.5"") - 6mm Notch",5019788001272,nan,B002KHTG1A,2.39,2.39,0.011273584905660302,50,0.2125,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
1119,FORK GOLD 6 PIECES,"Otto Koning Cutlery Set - 24 Piece Knife and Fork Sets, Premium Gold Cutlery Set for 6 - Stainless Steel with Mirror Polish, Dishwasher Safe, Optimal Grip, Modern Design, Durable & Corrosion Resistant",6920230810658,8425402604199,B0DHQDTHLH,3.76166666666666,3.76166666666666,0.0112624750499002,300,0.03669724770642202,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
1120,BRIGHT & HOMELY FOIL CONTAINERS & LIDS SQUARE 235MM X 235MM X 58MM 4 PIECES,"Caterserve 10 Aluminium Foil Trays with Lids - Large Tin Foil Containers with Paper Lids for Roasting, Baking, Broiling, Cooking, Food Storage and Freezing | 9 x 9 inch Square",5050796012775,5060659231229,B08SMLV6C2,1.94833333333333,1.94833333333333,0.011262042389210001,400,0.264,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
1121,BETTINA 3 DISHCLOTHS STRIPED MICROBIBRE,TowelogyÂ® 5 Pack Cotton Dish Cloths Waffle Weave White Super Absorbent LINT FREE QUICK DRY Striped Kitchen Tea Towels Dishcloths for Washing Up Machine Washable 35x40cm (White Green/Yellow Stripes),5052578047005,5060727882889,B088K9ZNSX,1.41833333333333,-1.98966666666667,0.011256613756613701,600,0.2109704641350211,False,,5.0,BUNDLE (5x) - LOSS,FILTERED_OUT,EXCLUDED,Negative adjusted profit
1122,WICKER BASKET RECTANGULAR 26.5X20.5CM,JVL Rectangular willow wicker lined bread basket 28 x 21 x 9 cm,6923456818965,nan,B005NG8DNW,2.44166666666666,2.44166666666666,0.0112519201228878,100,0.36,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
1123,JL PARTY SANDWICH FLAGS,"AhfuLife 100/200pcs Different World Flags Toothpick, Different Nations Cupcake Stick Flags for Sandwich Cupcake Toppers Fruit Tableware National Day World Cup Party Supplies Pub Royal Event Decor",5023023122837,nan,B0B8DKJ9Y1,1.37166666666666,1.37166666666666,0.0112431693989071,50,0.1834862385321101,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
1124,WORLD OF PETS DOG COLLAR CLASSIC SMALL,"TagMe Reflective Nylon Dog Collars, Adjustable Classic Pet Collar with Quick Release Buckle for Small Dogs, Red, 2.0 cm Width",5015302203962,738634906619,B08PKBWS7H,1.37166666666666,1.37166666666666,0.0112431693989071,50,0.31901840490797545,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
1125,WORLD OF PETS POOP BAG DISPENSER ASSORTED,"2PCS Quick-Access Dog Poo Bag Holder Dispenser, Hands-Free Dog Waste Carrier with Clip, Lightweight Portable for Owners Walkers ï»¿",5015302203788,nan,B0F4KSJ9HX,1.37166666666666,0.5676666666666599,0.0112431693989071,500,0.3023255813953488,False,,2.0,BUNDLE (2x) - OK,EXCLUDED,WEAK,Weak evidence
1126,AMTECH ROTATING GRASS SHEARS,"KimuraÂ® Pro Grass Shears - Premium Lawn Shears with 360Â° Rotating Head, Japanese SK5 Steel Blades, Lightweight, Ergonomic TPR Coated Handles, Ideal Garden Shears for Edging and Trimming - 370mm",5032759007929,5065013988382,B0CVYHLBWZ,7.395,7.395,0.011238601823708201,100,0.15246636771300448,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
1127,STATUS 4W SES CANDLE COOL WHITE LIGHT FILAMENT LED BULB SINGLE,"C35 E14 4W LED Candle Light Bulbs, Cool White 6500K, SES Filament Small Edison Screw 4W Equivalent 40W Light Bulb, 400LM, Non-Dimmable, 6 Pack",5022822207400,nan,B0DL5ZVFDY,1.94166666666666,1.94166666666666,0.0112235067437379,50,0.4411764705882353,False,,1.0,1:1 Match,NEEDS_VERIFICATION,CHECK,Moderate title match - verify brand
1128,SABICHI VALUE 3PCE SAUCEPAN,"3-Player Whack Game Toy Mole with Lights & Sounds, 3Modes&7Speed Levels, LED Scoreboard, Interactive Hammer Toy, Educational Pounding Game for Kids Ages 3-10, Gifts for Boys & Girls",5021961095541,nan,B0FQNMBKD4,16.1383333333333,16.1383333333333,0.011176131117266801,100,0.1346153846153846,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
1129,GREEN HABITATS CLAW GARDEN DIGGING GLOVES,"Oranlife Garden Genie Gloves with Claws Waterproof Gardening Gloves For Digging and Planting, Best Gardening Gifts for Women and Men [2 Pairs, Green]",5050796001748,nan,B089YPV5SG,2.08791666666666,2.08791666666666,0.0111653297682709,100,0.22105263157894736,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
1130,CRYSTAL SERIES SET 6 TUMBLER,Homiu Highball Drinking Tumbler Glasses | Set of 6 | 480ML | Crystal Glasses | Highball Glasses | Drinking Glassware | Florence Collection | Dishwasher Safe,742288760176,5060894212168,B09KSB6DZG,4.59166666666666,-16.82833333333334,0.0111448220064724,800,0.20652173913043478,False,,6.0,BUNDLE (6x) - LOSS,FILTERED_OUT,EXCLUDED,Negative adjusted profit
1131,MASON PRECISION SCREWDRIVER SET 6 PIECES,"Shall 6-Piece Precision Screwdriver Set w/ Case, 12-Size Magnetic Mini Screwdrivers, DIY Repair Tools Kit (Double-end Phillips/Slotted/Torx/Pentalobe/Triwing)",5060298505873,nan,B09LHNV2MP,1.545,1.545,0.011115107913669,50,0.3333333333333333,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
1132,SUNNEX PK6 TEA SPOON PLAIN,"AEX Premium Collection Teaspoons, 18/0 Stainless Steel, Round Edge Plain Pattern Cutlery, Tea Spoons with Mirror Polished Finishâ€“ Pack of 6.[Silver]",4891342333118,7426882283967,B09BL5YV7G,2.03833333333333,-5.70166666666667,0.0110778985507246,700,0.2159090909090909,False,,6.0,BUNDLE (6x) - LOSS,FILTERED_OUT,EXCLUDED,Negative adjusted profit
1133,MASON CASH MIXING BOWL OWL STONE 26CM,"Mason Cash in The Forest Owl Mixing Bowl 4 Litre | 26cm Dark Green S18 Stoneware Bowl for Bread, Cake, Cookie, Pastry & Pudding Mixes, Embossed Woodland Design",5010853197838,5010853271859,B08KJB12RQ,6.53833333333333,6.53833333333333,0.011025857223158998,300,0.336734693877551,False,MASON CASH,1.0,1:1 Match,HIGHLY_LIKELY,RECOMMENDED,-
1134,ALUMINIUM OVEN TRAY 30CM,"Scoville Expert NEVERSTICK+ 30cm Deep Baking Tray, Non Stick Baking Tray for Oven, 30cm x 20cm, Perfect for Meats & Vegetables, Oven Safe to 260Â°C, Dishwasher Safe, PFOA Free, Aluminium, Grey",8699118008798,nan,B0D1KX7XKK,4.305,4.305,0.0110102301790281,50,0.1111111111111111,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
1135,SHAKILA SALAD BOWL LARGE,"CSYY Large Salad Bowl, 1800ml Porcelain Fruit Serving Bowls, Stylish Blue Bowl Handmade Round Soup Bowl,Bowl for Soup,Salad,Noodle 21cm",6260348201857,779880162763,B08MJ8HT82,4.115,4.115,0.0110026737967914,100,0.25157232704402516,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
1136,SUPERIOR FOIL 10 CONTAINERS & LID 1 LTR,"Superior 10-Pack Aluminium Foil Trays with Paper Lids, Heavy Duty Aluminium Takeaway Containers, Freezer & Oven Safe Tin Foil Trays For Baking, Cooking, Broiling, Storage Containers, 9 x 9 inch",5060357990060,5060357990107,B0DJDH23JW,2.99833333333333,-20.54566666666667,0.0109829059829059,700,0.29310344827586204,False,SUPERIOR,10.0,BUNDLE (10x) - LOSS,HIGHLY_LIKELY,FILTERED_OUT,Negative adjusted profit
1137,FESTIVE MAGIC HANGING SPIRAL LOLLIPOP 35CM,"Aitsite 52PCS Christmas Candy Ceiling Decorations, Christmas Hanging Foil Swirl Decorations, Candy Ceiling Decor for Indoor Outdoor Ceiling Xmas Holiday Party Supplies",nan,nan,B0FCXTPRY2,1.58833333333333,1.58833333333333,0.0109540229885057,100,0.2583732057416268,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
1138,SOFT TOOTHBRUSH ASSORTED 4PC,"TePe Colour Compact Toothbrush, Extra Soft, 4pcs, Toothbrush for Older Kids and Adults with a Small Brush Head, ensures Gentle Cleaning with Extra Soft filaments",8711252237398,7317400017013,B07G2BCG8F,1.4,1.4,0.0109375,50,0.2328042328042328,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
1139,APOLLO MECHANICAL KITCHEN TIMER,"Kitchen Timers for Cooking, Chef Cooking Timer Clock with Loud Alarm, No Batteries Required, 100% Mechanical Desk Timer - Magnetic Backing, Exquisite Stainless Steel Body, Countdown Reminder, Patented",5026180065894,nan,B0DGH36J1F,2.71166666666666,2.71166666666666,0.010934139784946199,900,0.008658008658008658,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
1140,WINDOW SQUEEGE & EXTENDABLE HANDLE,"2 in 1 Telescopic Window Squeegee with Durable Squeegee Blade and Sponge Attachment - Window Cleaning Kit Perfect to Use as Shower Cleaner Squeegee, Window Cleaner & Car Window Squeegee",5060082724602,5060507284568,B0C14ZXVRM,1.92166666666666,1.92166666666666,0.010918560606060602,400,0.2465753424657534,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
1141,CREATE IT GLITTER GLUE BOTTLES,"Glitter Glue Pens, 20 Pcs Glitter Pens for Arts and Crafts, Rainbow Glue Stick for DIY Bottle Decor, Projects Scrapbooking, Grad Caps, Cards Decorating Supplies",5055319599238,nan,B0DNWDSTVB,1.515,1.515,0.0108992805755395,400,0.21052631578947367,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
1142,KETTLE FLOWER GLASS 1800ML,Teabloom Stovetop & Microwave Safe Glass Teapot with Removable Tea Infuser for Loose Tea â€“ Includes 2 Blooming Teas â€“ 1.2 L Tea Kettle and Tea Maker,6985412547883,810019871610,B0B15K9Y5F,5.90166666666666,5.90166666666666,0.0108886838868388,200,0.10112359550561797,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
1143,PRIMA HEART SHAPED BAKE PAN 23CM,"Prima Set Of 2 Heart Shaped Cake Tins, Romantic Grey Heart Shape, Non Stick Carbon Steel Bake Pan, Ideal For Cakes, Cheesecakes & Loaves, Black",5038673151106,nan,B01CZWVBF8,1.93708333333333,0.46108333333332996,0.010882490636704099,100,0.3314285714285714,False,PRIMA,2.0,BUNDLE (2x) - OK,HIGHLY_LIKELY,RECOMMENDED,-
1144,PPS MICRO 4 ROUND CONTAINER+ LID 1000ML,"(10 Pack, 24oz) Round Plastic Meal Prep Containers - Reusable BPA Free Food Containers with Airtight Lids - Microwavable, Freezer and Dishwasher Safe",5030481930362,nan,B0CM289FLQ,1.32124999999999,-5.91475000000001,0.0108299180327868,50,0.2765957446808511,False,,10.0,BUNDLE (10x) - LOSS,FILTERED_OUT,EXCLUDED,Negative adjusted profit
1145,KITCHEN KING ALUMINIUM POT GLORIOUS SET 5PC,Stainless Steel Pots and Pans Set â€“ 17pcs Cookware with Glass Lids â€“ Induction Hob Pot Set â€“ Cooking Saucepan Pots & Frying Pan Set â€“ by Nuovva,3840125120262,5060913008857,B0FDLDHZTC,63.295,63.295,0.0108067269933413,100,0.18556701030927836,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
1146,PRICE & KENSINGTON 2 CUP TEAPOT EMERALD,"Vtopmart Glass Mixing Bowls with Lids, Set of 5 Borosilicate Glass Salad Bowl, Nesting Kitchen Serving Bowls for Prep, Cooking, Baking, Microwave Freezer Dishwasher Safe (0.2/0.5/1.0/2.0/3.5 L)",5010853266428,nan,B0F9F4MHPV,5.49166666666666,-16.30033333333334,0.010789129011132902,200,0.1724137931034483,False,,5.0,BUNDLE (5x) - LOSS,FILTERED_OUT,EXCLUDED,Negative adjusted profit
1147,LIFETIME CALLAS RASP,"Amtech â€“ 145mm Rasp Plane, Lightweight Multi-Material Shaping Tool for Wood, Aluminium, Fibreglass & Rubber, Ergonomic Block Plane Rasp for DIY & Carpentry Finishing",8711252673660,nan,B0076O3HTO,1.26166666666666,1.26166666666666,0.0107834757834757,100,0.0748663101604278,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
